create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-02-26 22:26:26.429855,slurm_normal,1519684072.0,0,7680.0,1.0,main_w4_handler1,3443686,18528736,False,,118260,bed,12624986,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34083640}]",32.0,,44139935,1519684068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.27.0.0,2.27.0.0,,2018-02-26 22:27:53.830220,49259,4.0
2018-02-26 22:26:44.698747,slurm_normal,1519684102.0,0,7680.0,1.0,main_w4_handler1,3443686,18528738,False,,24797,bed,12624988,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34083768}]",32.0,,44139935,1519684098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bed12tobed6/2.27.0.0,2.27.0.0,,2018-02-26 22:28:24.465177,49259,4.0
