create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.annotations,parameters.chr,parameters.chromInfo,parameters.dbkey,parameters.filter.__current_case__,parameters.filter.effects,parameters.filter.specificEffects,parameters.filterOut,parameters.generate_stats,parameters.input.values,parameters.inputFormat,parameters.input|__identifier__,parameters.noLog,parameters.offset,parameters.outputConditional.__current_case__,parameters.outputConditional.gatk_v1,parameters.outputConditional.outputFormat,parameters.snpDb.__current_case__,parameters.snpDb.genomeSrc,parameters.snpDb.reg_section.regulation,parameters.snpDb.snpeff_db.values,parameters.spliceRegion.__current_case__,parameters.spliceRegion.setSpliceRegions,parameters.spliceRegion.spliceRegionExonSize,parameters.spliceRegion.spliceRegionIntronMax,parameters.spliceRegion.spliceRegionIntronMin,parameters.spliceSiteSize,parameters.udLength,processor_count,runner_name,session_id,snpeff_db,snpeff_db_filetype,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-08-09 01:06:20.500588,slurm_normal,1502240825.0,0,,1.0,main_w4_handler1,3192385,16534661,False,,57089055,vcf,10605289.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/276.len""","""276""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 30804455}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,39297113.0,38,snpeffdb,1502240794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-08-09 01:07:12.633401,103807.0,31.0
2017-08-09 01:09:35.251331,slurm_normal,1502241029.0,0,,1.0,main_w4_handler1,3192385,16534673,False,,58846737,vcf,10605307.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/276.len""","""276""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 30804465}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,39297113.0,38,snpeffdb,1502240994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-08-09 01:10:33.853200,103807.0,35.0
2017-12-15 14:28:00.520411,slurm_normal,1513353123.0,0,,1.0,main_w3_handler0,3367113,17819191,False,,3305769,vcf,11888611,slurm,,132112168.0,corral-repl,,"""1b8a504ae1a411e7b2e1005056ba55fb""",,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 32951062}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,,49,snpeffdb,1513352981.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-12-15 15:52:08.001058,77382.0,142.0
2017-12-15 14:27:56.681165,slurm_normal,1513353207.0,0,,1.0,main_w4_handler0,3367113,17819188,False,,45294667,vcf,11888620,slurm,,132112168.0,corral-repl,,"""1b8a504ae1a411e7b2e1005056ba55fb""",,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 32951060}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,,49,snpeffdb,1513353011.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-12-15 15:53:30.555918,77382.0,196.0
2017-08-09 16:52:20.723160,slurm_normal,1502297846.0,0,,1.0,main_w3_handler1,3215226,16542573,False,,3436022,vcf,10613009.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 30815621}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,39752308.0,49,snpeffdb,1502297666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-08-09 16:57:28.361930,109883.0,180.0
2017-12-15 17:42:40.992168,slurm_normal,1513359868.0,0,,1.0,main_w3_handler0,3367253,17820704,False,,712,vcf,11889454,slurm,,132112168.0,corral-repl,,,"[""-classic"", ""-sequenceOntology""]","""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 32952973}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,42683893.0,49,snpeffdb,1513359792.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-12-15 17:44:30.956924,96433.0,76.0
2017-08-09 22:34:55.902872,slurm_normal,1502318179.0,0,,1.0,main_w4_handler1,3192385,16544894,False,,6070025,vcf,10615520.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 30819082}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,39297113.0,38,snpeffdb,1502318148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-08-09 22:36:30.131089,103807.0,31.0
2017-08-09 22:41:46.199575,slurm_normal,1502318535.0,0,,1.0,main_w4_handler1,3192385,16544952,False,,6246451,vcf,10615579.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 30819167}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,39297113.0,38,snpeffdb,1502318512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-08-09 22:42:20.631437,103807.0,23.0
2017-12-15 14:26:16.326959,slurm_normal,1513357597.0,0,,1.0,main_w4_handler0,3367108,17819128,False,,3485794,vcf,11889193,slurm,,132112168.0,corral-repl,,"""e20478aae1a311e786b9005056ba55fb""",,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 32950974}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,,49,snpeffdb,1513357452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-12-15 17:06:40.009126,77382.0,145.0
2017-12-15 14:26:15.521865,slurm_normal,1513357947.0,0,,1.0,main_w3_handler1,3367108,17819126,False,,39323609,vcf,11889239,slurm,,132112168.0,corral-repl,,"""e20478aae1a311e786b9005056ba55fb""",,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 32950973}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,,49,snpeffdb,1513357782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-12-15 17:12:32.778164,77382.0,165.0
2017-08-10 17:21:56.229270,slurm_normal,1502386044.0,0,,1.0,main_w3_handler0,2716382,16552732,False,,1982976,vcf,10623815.roundup,slurm,,132112168.0,corral-repl,,,"[""-classic"", ""-sequenceOntology"", ""-hgvs"", ""-canon"", ""-lof""]","""""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 30830149}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,39809972.0,49,snpeffdb,1502385885.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-08-10 17:32:10.826370,77417.0,159.0
2017-12-15 14:25:31.293535,slurm_normal,1513348893.0,0,,1.0,main_w3_handler1,3367102,17819098,False,,14152,vcf,11888050,slurm,,132112168.0,corral-repl,,"""a5b101f2e1a311e786b9005056ba55fb""",,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 32950912}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,,49,snpeffdb,1513348768.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-12-15 14:41:34.275538,77382.0,125.0
2017-08-10 20:29:55.488565,slurm_normal,1502397214.0,0,,1.0,main_w4_handler1,3218559,16554129,False,,648057,vcf,10624983.roundup,slurm,,132112168.0,corral-repl,,,,"""chr""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 30832192}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,39806503.0,49,snpeffdb,1502397104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-08-10 20:41:27.026860,109930.0,110.0
2017-12-15 14:24:16.771700,slurm_normal,1513349251.0,0,,1.0,main_w4_handler0,3367100,17819048,False,,90367,vcf,11888111,slurm,,132112168.0,corral-repl,,"""8c559f42e1a311e786b9005056ba55fb""",,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 32950861}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,,49,snpeffdb,1513349169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-12-15 14:47:33.689661,77382.0,82.0
2017-12-15 14:24:11.760339,slurm_normal,1513349691.0,0,,1.0,main_w4_handler1,3367100,17819045,False,,2297459,vcf,11888174,slurm,,132112168.0,corral-repl,,"""8c559f42e1a311e786b9005056ba55fb""",,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 32950860}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,,49,snpeffdb,1513349589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-12-15 14:55:04.816807,77382.0,102.0
2017-12-15 14:25:21.319546,slurm_normal,1513349600.0,0,,1.0,main_w4_handler1,3367102,17819088,False,,588280,vcf,11888147,slurm,,132112168.0,corral-repl,,"""a5b101f2e1a311e786b9005056ba55fb""",,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 32950908}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,,49,snpeffdb,1513349469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-12-15 14:53:29.826116,77382.0,131.0
2017-08-11 14:26:12.478945,slurm_normal,1502461662.0,0,,1.0,main_w4_handler0,3219599,16559338,False,,648057,vcf,10630588.roundup,slurm,,132112168.0,corral-repl,,,,"""chr""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 30841020}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,39824117.0,49,snpeffdb,1502461581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-08-11 14:27:45.991410,109930.0,81.0
2017-08-11 18:09:14.554050,slurm_normal,1502475077.0,0,,1.0,main_w4_handler1,3219688,16562052,False,,648057,vcf,10633060.roundup,slurm,,132112168.0,corral-repl,,,,"""chr""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 30843807}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,39825557.0,150,snpeffdb,1502474964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-08-11 18:11:19.714824,109930.0,113.0
2017-12-15 21:10:13.686142,slurm_normal,1513372398.0,0,,1.0,main_w4_handler1,3345326,17822282,False,,11834207,vcf,11890896,slurm,,132112168.0,corral-repl,,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 32953019}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,42482798.0,150,snpeffdb,1513372223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-12-15 21:13:21.535119,117036.0,175.0
2017-12-15 21:10:41.760406,slurm_normal,1513372697.0,0,,1.0,main_w4_handler0,3345326,17822285,False,,14296038,vcf,11890924,slurm,,132112168.0,corral-repl,,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 32953023}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,42482798.0,150,snpeffdb,1513372548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-12-15 21:18:20.384946,117036.0,149.0
2017-12-15 21:09:46.057264,slurm_normal,1513372274.0,0,,1.0,main_w4_handler0,3352661,17822259,False,,439667,vcf,11890892,slurm,,132112168.0,corral-repl,,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 32954410}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,42594298.0,49,snpeffdb,1513372193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-12-15 21:11:17.138595,117956.0,81.0
2017-12-15 21:14:25.915373,slurm_normal,1513372756.0,0,,1.0,main_w3_handler0,3345326,17822347,False,,16414154,vcf,11890931,slurm,,132112168.0,corral-repl,,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 32953042}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,42482798.0,150,snpeffdb,1513372642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-12-15 21:19:19.231152,117036.0,114.0
2017-12-15 21:10:53.195569,slurm_normal,1513372498.0,0,,1.0,main_w3_handler1,3345326,17822287,False,,3860469,vcf,11890907,slurm,,132112168.0,corral-repl,,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 32953024}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,42482798.0,150,snpeffdb,1513372361.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-12-15 21:15:00.925968,117036.0,137.0
2017-08-11 22:17:06.214275,slurm_normal,1502489843.0,0,,1.0,main_w4_handler0,3216604,16563764,False,,158573,vcf,10635126.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 30819096}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,39550725.0,43,snpeffdb,1502489833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-08-11 22:17:26.150666,109202.0,10.0
2017-12-15 21:17:48.873171,slurm_normal,1513373191.0,0,,1.0,main_w4_handler0,3345326,17822374,False,,13577374,vcf,11890973,slurm,,132112168.0,corral-repl,,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 32953050}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,42482798.0,24094,snpeffdb,1513373061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-12-15 21:26:34.102018,117036.0,130.0
2017-12-15 21:13:56.433135,slurm_normal,1513372635.0,0,,1.0,main_w4_handler1,3345326,17822344,False,,12845525,vcf,11890920,slurm,,132112168.0,corral-repl,,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 32953036}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,42482798.0,150,snpeffdb,1513372516.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-12-15 21:17:18.289934,117036.0,119.0
2017-12-15 21:09:22.099165,slurm_normal,1513372349.0,0,,1.0,main_w4_handler1,3345326,17822233,False,,10132275,vcf,11890882,slurm,,132112168.0,corral-repl,,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 32953015}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,42482798.0,150,snpeffdb,1513372171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-12-15 21:12:32.062923,117036.0,178.0
2017-12-15 21:09:28.797370,slurm_normal,1513372364.0,0,,1.0,main_w3_handler1,3345326,17822234,False,,10044297,vcf,11890889,slurm,,132112168.0,corral-repl,,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 32953017}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,42482798.0,150,snpeffdb,1513372180.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-12-15 21:12:46.475390,117036.0,184.0
