chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.character,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.input_chromCol,parameters.input_column_types,parameters.input_columns,parameters.input_dbkey,parameters.input_endCol,parameters.input_nameCol,parameters.input_species,parameters.input_startCol,parameters.input_strandCol,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-06-25 09:27:06.651375,slurm_normal,1435224486.0,0.0,1.0,main_w1_handler0,2355142,9729930,False,,76683847,nex,4036539,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20127081,,,,,,,,,,,32.0,,23820317.0,1435224482.0,ok,1023996.0,Condense characters1,1.0.0,,2015-06-25 09:28:09.785451,,4.0
,,2015-05-21 19:09:35.317030,slurm_normal,1432237856.0,0.0,1.0,main_w2_handler0,2315480,9513763,False,,42944,txt,3834277.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19782328,,,,,,,,,,,32.0,,23228244.0,1432237662.0,ok,1023996.0,Condense characters1,1.0.0,,2015-05-21 19:51:01.327837,,194.0
,,2015-05-27 18:20:15.784763,slurm_normal,1432750846.0,0.0,1.0,main_w2_handler0,2313774,9546635,False,,32906252,tabular,3860531.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19830258,,,,,,,,,,,32.0,,23208556.0,1432750824.0,ok,1023996.0,Condense characters1,1.0.0,,2015-05-27 18:20:49.528896,,22.0
,,2015-05-28 04:23:48.661710,slurm_normal,1432787044.0,0.0,1.0,main_w2_handler1,2254323,9550431,False,,53750632,tabular,3864231.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19836948,,,,,,,,,,,32.0,,23267586.0,1432787036.0,ok,1023996.0,Condense characters1,1.0.0,,2015-05-28 04:24:07.102747,60145.0,8.0
,,2015-05-29 22:02:16.560070,slurm_normal,1432936949.0,0.0,1.0,main_w1_handler1,2017694,9565063,False,,7173,fasta,3878370.roundup,slurm,,132112168.0,corral-repl,,,"""Sp""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19859216,,,,,,,,,,,32.0,,23343303.0,1432936947.0,ok,1023996.0,Condense characters1,1.0.0,,2015-05-29 22:02:32.827744,52187.0,2.0
,,2015-05-29 22:03:32.022085,slurm_normal,1432937022.0,0.0,1.0,main_w2_handler0,2017694,9565068,False,,7173,fasta,3878374.roundup,slurm,,132112168.0,corral-repl,,,"""U""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19859216,,,,,,,,,,,32.0,,23343303.0,1432937019.0,ok,1023996.0,Condense characters1,1.0.0,,2015-05-29 22:03:46.340748,52187.0,3.0
,,2015-06-01 07:14:54.498733,slurm_normal,1433142927.0,0.0,1.0,main_w1_handler1,2314816,9571973,False,,1386079,gff3,3885021.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19871492,,,,,,,,,,,32.0,,23310691.0,1433142923.0,ok,1023996.0,Condense characters1,1.0.0,,2015-06-01 07:15:29.672367,63922.0,4.0
,,2015-06-01 09:34:57.596850,slurm_normal,1433151321.0,0.0,1.0,main_w2_handler1,2314816,9572590,False,,1386079,gff3,3885639.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19871869,,,,,,,,,,,32.0,,23310691.0,1433151318.0,ok,1023996.0,Condense characters1,1.0.0,,2015-06-01 09:35:24.721818,63922.0,3.0
,,2015-06-04 13:02:50.076069,slurm_normal,1433423097.0,0.0,1.0,main_w2_handler0,2229849,9597404,False,,364484218,fasta,3908671.roundup,slurm,,132112168.0,corral-repl,,,"""U""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19855203,,,,,,,,,,,32.0,,23428779.0,1433422999.0,ok,1023996.0,Condense characters1,1.0.0,,2015-06-04 13:05:01.160074,60634.0,98.0
,,2015-06-04 21:37:19.513247,slurm_normal,1433453870.0,0.0,1.0,main_w1_handler0,2330929,9600528,False,,69574,tabular,3911780.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/10687.len""","""10687""",19917939,,,,,,,,,,,32.0,,22791882.0,1433453867.0,ok,1023996.0,Condense characters1,1.0.0,,2015-06-04 21:37:54.773916,62942.0,3.0
,,2015-06-05 20:31:04.252204,slurm_normal,1433536330.0,0.0,1.0,main_w2_handler0,2229849,9606546,False,,373699364,fasta,3917910.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19926919,,,,,,,,,,,32.0,,23428779.0,1433536297.0,ok,1023996.0,Condense characters1,1.0.0,,2015-06-05 20:32:14.456890,60634.0,33.0
,,2015-06-10 17:25:26.766647,slurm_normal,1433957168.0,0.0,1.0,main_w2_handler1,2254323,9628773,False,,44546345,fasta,3939325.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19967383,,,,,,,,,,,32.0,,23562077.0,1433957158.0,ok,1023996.0,Condense characters1,1.0.0,,2015-06-10 17:26:13.765806,60145.0,10.0
,,2015-06-10 17:29:01.561617,slurm_normal,1433957375.0,0.0,1.0,main_w2_handler0,2254323,9628787,False,,44546345,fasta,3939340.roundup,slurm,,132112168.0,corral-repl,,,"""U""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19967392,,,,,,,,,,,32.0,,23562077.0,1433957370.0,ok,1023996.0,Condense characters1,1.0.0,,2015-06-10 17:29:38.227312,60145.0,5.0
,,2015-06-10 17:24:06.179939,slurm_normal,1433957095.0,0.0,1.0,main_w1_handler1,2254323,9628769,False,,44546345,fasta,3939321.roundup,slurm,,132112168.0,corral-repl,,,"""D""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19967335,,,,,,,,,,,32.0,,23562077.0,1433957089.0,ok,1023996.0,Condense characters1,1.0.0,,2015-06-10 17:24:58.228615,60145.0,6.0
,,2015-06-10 17:26:44.634904,slurm_normal,1433957241.0,0.0,1.0,main_w2_handler0,2254323,9628779,False,,44546345,fasta,3939331.roundup,slurm,,132112168.0,corral-repl,,,"""Dt""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19967387,,,,,,,,,,,32.0,,23562077.0,1433957235.0,ok,1023996.0,Condense characters1,1.0.0,,2015-06-10 17:27:23.178689,60145.0,6.0
,,2016-10-11 20:15:26.807994,slurm_normal,1476216935.0,0.0,1.0,main_w3_handler0,2849871,14057653,False,,4421043,tabular,8275047.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0b2173bdc1c4054'}]",,,,,,,,,,32.0,,33546917.0,1476216930.0,ok,1023996.0,Condense characters1,1.0.0,,2016-10-11 20:15:36.684493,47224.0,5.0
,,2015-06-12 21:47:42.558046,slurm_normal,1434145695.0,0.0,1.0,main_w1_handler1,2272740,9646621,False,,9817928,tabular,3958229.roundup,slurm,,132112168.0,corral-repl,,,"""Sp""","""/galaxy-repl/localdata/chrom/calJac3.len""","""calJac3""",19995442,,,,,,,,,,,32.0,,22333464.0,1434145689.0,ok,1023996.0,Condense characters1,1.0.0,,2015-06-12 21:48:18.376628,35039.0,6.0
,,2015-06-17 13:51:14.949486,slurm_normal,1434549660.0,0.0,1.0,main_w1_handler0,2343099,9673516,False,,6924362030,interval,3983218.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",20037696,,,,,,,,,,,32.0,,23588009.0,1434549109.0,ok,1023996.0,Condense characters1,1.0.0,,2015-06-17 14:01:06.916063,59775.0,551.0
,,2015-07-10 00:08:04.407231,slurm_normal,1436486925.0,0.0,1.0,main_w1_handler1,2370982,9825566,False,Job output deleted by user before job completed.,134287,interval,4124983.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20287071,,,,,,,,,,,32.0,,24072127.0,1436486920.0,ok,1023996.0,Condense characters1,1.0.0,,2015-07-10 00:08:48.002583,65917.0,5.0
,,2015-07-10 00:08:09.989143,slurm_normal,1436486924.0,0.0,1.0,main_w2_handler0,2370982,9825571,False,Job output deleted by user before job completed.,24184,interval,4124982.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20287082,,,,,,,,,,,32.0,,24072127.0,1436486919.0,ok,1023996.0,Condense characters1,1.0.0,,2015-07-10 00:08:49.444135,65917.0,5.0
,,2015-07-10 00:08:05.894343,slurm_normal,1436486924.0,0.0,1.0,main_w1_handler2,2370982,9825567,False,Job output deleted by user before job completed.,43633,interval,4124984.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20287078,,,,,,,,,,,32.0,,24072127.0,1436486920.0,ok,1023996.0,Condense characters1,1.0.0,,2015-07-10 00:08:48.093548,65917.0,4.0
,,2015-07-10 00:08:08.346306,slurm_normal,1436486922.0,0.0,1.0,main_w2_handler0,2370982,9825569,False,Job output deleted by user before job completed.,73803,interval,4124981.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20287080,,,,,,,,,,,32.0,,24072127.0,1436486919.0,ok,1023996.0,Condense characters1,1.0.0,,2015-07-10 00:08:49.131826,65917.0,3.0
,,2015-07-15 19:18:15.253646,slurm_normal,1436987948.0,0.0,1.0,main_w2_handler1,2377103,9875966,False,,69,fasta,4165985.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20369227,,,,,,,,,,,32.0,,24137448.0,1436987944.0,ok,1023996.0,Condense characters1,1.0.0,,2015-07-15 19:19:16.688216,,4.0
,,2015-07-16 11:44:43.405396,slurm_normal,1437047141.0,0.0,1.0,main_w2_handler1,2377945,9880534,False,,8480455,bed,4170673.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20376583,,,,,,,,,,,32.0,,24163890.0,1437047133.0,ok,1023996.0,Condense characters1,1.0.0,,2015-07-16 11:45:44.973774,,8.0
,,2015-08-09 03:48:46.494235,slurm_normal,1439092165.0,0.0,1.0,main_w1_handler1,2404298,10085012,False,,1698,tabular,4361845.roundup,slurm,,132112168.0,corral-repl,,,"""P""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20723079,,,,,,,,,,,32.0,,24588152.0,1439092159.0,ok,1023996.0,Condense characters1,1.0.0,,2015-08-09 03:49:27.497112,67453.0,6.0
,,2015-09-10 01:32:12.347548,slurm_normal,1441848758.0,0.0,1.0,main_w1_handler2,2434018,10291142,False,,44,txt,4576459.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21065628,,,,,,,,,,,32.0,,25096942.0,1441848754.0,ok,1023996.0,Condense characters1,1.0.0,,2015-09-10 01:32:39.848638,,4.0
,,2015-09-10 01:31:55.392263,slurm_normal,1441848739.0,0.0,1.0,main_w2_handler1,2434018,10291141,False,,44,txt,4576458.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21065624,,,,,,,,,,,32.0,,25096942.0,1441848734.0,ok,1023996.0,Condense characters1,1.0.0,,2015-09-10 01:32:20.468807,,5.0
,,2015-09-25 14:19:14.589697,slurm_normal,1443190777.0,0.0,1.0,main_w1_handler0,2450752,10424908,False,,552002,tabular,4702070.roundup,slurm,,132112168.0,corral-repl,,,"""Sp""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21267473,,,,,,,,,,,32.0,,25307357.0,1443190773.0,ok,1023996.0,Condense characters1,1.0.0,,2015-09-25 14:19:45.049738,50494.0,4.0
,,2015-10-13 01:54:27.555982,slurm_normal,1444701291.0,0.0,1.0,main_w1_handler0,2202516,10552852,False,,12270725,fasta,4826121.roundup,slurm,,132112168.0,corral-repl,,,"""Sp""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21491054,,,,,,,,,,,32.0,,24715155.0,1444701288.0,ok,1023996.0,Condense characters1,1.0.0,,2015-10-13 01:54:53.439777,58234.0,3.0
,,2015-10-13 02:00:50.699161,slurm_normal,1444701676.0,0.0,1.0,main_w1_handler1,2432543,10552872,False,,7033135,tabular,4826148.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21491277,,,,,,,,,,,32.0,,25180528.0,1444701671.0,ok,1023996.0,Condense characters1,1.0.0,,2015-10-13 02:01:21.599233,14400.0,5.0
,,2015-10-13 01:25:05.362102,slurm_normal,1444699537.0,0.0,1.0,main_w1_handler0,2202516,10552726,False,,12270725,fasta,4825993.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21491049,,,,,,,,,,,32.0,,24715155.0,1444699530.0,ok,1023996.0,Condense characters1,1.0.0,,2015-10-13 01:25:40.780632,58234.0,7.0
,,2015-10-13 01:24:07.656908,slurm_normal,1444699468.0,0.0,1.0,main_w2_handler0,2202516,10552722,False,,12270725,fasta,4825987.roundup,slurm,,132112168.0,corral-repl,,,"""Sp""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21491044,,,,,,,,,,,32.0,,24715155.0,1444699464.0,ok,1023996.0,Condense characters1,1.0.0,,2015-10-13 01:24:29.788136,58234.0,4.0
,,2015-10-30 15:03:19.586097,slurm_normal,1446217424.0,0.0,1.0,main_w2_handler1,2490601,10773389,False,,11232,tabular,5031755.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21811727,,,,,,,,,,,32.0,,25996678.0,1446217419.0,ok,1023996.0,Condense characters1,1.0.0,,2015-10-30 15:03:45.476564,,5.0
,,2015-10-19 03:35:48.425334,slurm_normal,1445225764.0,0.0,1.0,main_w1_handler1,2462533,10635230,False,,7193670,tabular,4897618.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21608919,,,,,,,,,,,32.0,,25581412.0,1445225760.0,ok,1023996.0,Condense characters1,1.0.0,,2015-10-19 03:36:05.003870,70579.0,4.0
,,2015-10-21 13:33:39.904886,slurm_normal,1445434448.0,0.0,1.0,main_w1_handler0,2478394,10673928,False,,787,tabular,4935159.roundup,slurm,,132112168.0,corral-repl,,,"""Sp""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21656326,,,,,,,,,,,32.0,,25705257.0,1445434439.0,ok,1023996.0,Condense characters1,1.0.0,,2015-10-21 13:34:13.519002,,9.0
,,2015-11-19 00:43:23.547069,slurm_normal,1447893868.0,0.0,1.0,main_w2_handler0,2510374,10941985,False,,1012894674,fastq,5198140.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22061472,,,,,,,,,,,32.0,,26327455.0,1447893829.0,ok,1023996.0,Condense characters1,1.0.0,,2015-11-19 00:44:32.235164,,39.0
,,2015-11-17 15:37:39.024665,slurm_normal,1447774710.0,0.0,1.0,main_w1_handler1,2509633,10923867,False,,148788,fasta,5179075.roundup,slurm,,132112168.0,corral-repl,,,"""Dt""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22035166,,,,,,,,,,,32.0,,26316609.0,1447774704.0,ok,1023996.0,Condense characters1,1.0.0,,2015-11-17 15:38:35.586513,73449.0,6.0
,,2015-11-30 12:50:48.519125,slurm_normal,1448887885.0,0.0,1.0,main_w2_handler1,2522336,11042702,False,,265503629,fasta,5297921.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22218485,,,,,,,,,,,32.0,,26483121.0,1448887866.0,ok,1023996.0,Condense characters1,1.0.0,,2015-11-30 12:51:29.215111,73445.0,19.0
,,2015-12-02 06:40:16.567675,slurm_normal,1449038450.0,0.0,1.0,main_w1_handler2,2525575,11061014,False,,276553,gtf,5314948.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22248360,,,,,,,,,,,32.0,,25626679.0,1449038445.0,ok,1023996.0,Condense characters1,1.0.0,,2015-12-02 06:40:52.182389,69259.0,5.0
,,2015-12-02 06:42:07.913694,slurm_normal,1449038557.0,0.0,1.0,main_w1_handler1,2525575,11061016,False,,521634,gff3,5314949.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22248359,,,,,,,,,,,32.0,,25626679.0,1449038553.0,ok,1023996.0,Condense characters1,1.0.0,,2015-12-02 06:42:39.540914,69259.0,4.0
,,2015-12-03 02:18:12.377055,slurm_normal,1449109124.0,0.0,1.0,main_w1_handler0,2525404,11072825,False,,7574332,gff3,5324948.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22248736,,,,,,,,,,,32.0,,25626679.0,1449109119.0,ok,1023996.0,Condense characters1,1.0.0,,2015-12-03 02:18:47.930493,69259.0,5.0
,,2015-12-03 23:08:30.671963,slurm_normal,1449184144.0,0.0,1.0,main_w1_handler1,2519648,11082169,False,,29,bed,5335716.roundup,slurm,,132112168.0,corral-repl,,,"""P""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22289649,,,,,,,,,,,32.0,,26269315.0,1449184141.0,ok,1023996.0,Condense characters1,1.0.0,,2015-12-03 23:09:06.758545,73445.0,3.0
,,2015-12-08 20:17:35.800221,slurm_normal,1449605893.0,0.0,1.0,main_w1_handler1,2532399,11121443,False,,10135807,gtf,5387307.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22354576,,,,,,,,,,,32.0,,26329910.0,1449605884.0,ok,1023996.0,Condense characters1,1.0.0,,2015-12-08 20:18:15.875398,73681.0,9.0
,,2015-12-21 20:10:49.875147,slurm_normal,1450728690.0,0.0,1.0,main_w2_handler0,2541087,11295500,False,,23618,tabular,5571829.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22608254,,,,,,,,,,,32.0,,26775235.0,1450728680.0,ok,1023996.0,Condense characters1,1.0.0,,2015-12-21 20:11:34.808755,65786.0,10.0
,,2016-02-03 03:46:46.619064,slurm_normal,1454471239.0,0.0,1.0,main_w2_handler1,2581473,11690344,False,,30405,fasta,5946871.roundup,slurm,,132112168.0,corral-repl,,,"""Sp""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23150602,,,,,,,,,,,32.0,,26342674.0,1454471226.0,ok,1023996.0,Condense characters1,1.0.0,,2016-02-03 03:47:22.335631,73750.0,13.0
,,2016-02-05 15:14:49.523253,slurm_normal,1454685328.0,0.0,1.0,main_w2_handler1,2582486,11722246,False,,20038,tabular,5978683.roundup,slurm,,132112168.0,corral-repl,,,"""T""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23202243,,,,,,,,,,,32.0,,27907374.0,1454685316.0,ok,1023996.0,Condense characters1,1.0.0,,2016-02-05 15:15:32.517041,,12.0
