bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles13,bamfiles13_filetype,bamfiles14,bamfiles14_filetype,bamfiles15,bamfiles15_filetype,bamfiles16,bamfiles16_filetype,bamfiles17,bamfiles17_filetype,bamfiles18,bamfiles18_filetype,bamfiles19,bamfiles19_filetype,bamfiles1_filetype,bamfiles2,bamfiles20,bamfiles20_filetype,bamfiles21,bamfiles21_filetype,bamfiles22,bamfiles22_filetype,bamfiles23,bamfiles23_filetype,bamfiles24,bamfiles24_filetype,bamfiles25,bamfiles25_filetype,bamfiles26,bamfiles26_filetype,bamfiles27,bamfiles27_filetype,bamfiles28,bamfiles28_filetype,bamfiles29,bamfiles29_filetype,bamfiles2_filetype,bamfiles3,bamfiles30,bamfiles30_filetype,bamfiles31,bamfiles31_filetype,bamfiles32,bamfiles32_filetype,bamfiles33,bamfiles33_filetype,bamfiles34,bamfiles34_filetype,bamfiles35,bamfiles35_filetype,bamfiles36,bamfiles36_filetype,bamfiles37,bamfiles37_filetype,bamfiles38,bamfiles38_filetype,bamfiles39,bamfiles39_filetype,bamfiles3_filetype,bamfiles4,bamfiles40,bamfiles40_filetype,bamfiles41,bamfiles41_filetype,bamfiles42,bamfiles42_filetype,bamfiles43,bamfiles43_filetype,bamfiles44,bamfiles44_filetype,bamfiles45,bamfiles45_filetype,bamfiles46,bamfiles46_filetype,bamfiles47,bamfiles47_filetype,bamfiles48,bamfiles48_filetype,bamfiles4_filetype,bamfiles5,bamfiles5_filetype,bamfiles6,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.maxFragmentLength,parameters.advancedOpt.minFragmentLength,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.numberOfSamples,parameters.advancedOpt.plotTitle,parameters.advancedOpt.region,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipZeros,parameters.bamfiles.values,parameters.chromInfo,parameters.dbkey,parameters.outFileFormat,parameters.outRawCounts,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
218559,218559,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,56.0,len,2016-12-03 15:38:50.490211,slurm_multi,1480779829.0,0,6.0,main_w4_handler2,2878234,14480809,False,,8672447,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27484576}]","""/galaxy-repl/main/files/017/715/dataset_17715485.dat""","""?""","""png""","""true""",32.0,,34624748.0,1480779817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2016-12-03 15:43:52.263562,67979,12.0
2699988,2699988,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,56.0,len,2016-12-03 15:37:47.394469,slurm_multi,1480779668.0,0,6.0,main_w3_handler2,2878234,14480790,False,,8672427,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27484185}]","""/galaxy-repl/main/files/017/715/dataset_17715485.dat""","""?""","""png""","""true""",32.0,,34624748.0,1480779656.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2016-12-03 15:41:10.646707,67979,12.0
1218538,1218538,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2016-12-04 00:52:59.751009,slurm_multi,1480840262.0,0,6.0,main_w4_handler2,2916966,14482944,False,,8674735,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27488707}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""pdf""","""true""",32.0,,34352207.0,1480840225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2016-12-04 08:31:05.919437,95333,37.0
181628313,181628313,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2016-12-08 13:58:53.317156,slurm_multi,1481205794.0,0,6.0,main_w4_handler2,2923155,14515989,False,,8698610,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27539703}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""",32.0,,34722817.0,1481205748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2016-12-08 14:03:16.954535,85470,46.0
181628313,181628313,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2016-12-08 13:18:27.543400,slurm_multi,1481203296.0,0,6.0,main_w3_handler2,2923155,14515566,False,,8698157,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27539703}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""",32.0,,34722817.0,1481203274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2016-12-08 13:21:38.190816,85470,22.0
103485254,103485254,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,3834.0,3834.0,bed,bed,,,2016-12-08 14:10:15.882801,slurm_multi,1481206540.0,0,6.0,main_w4_handler2,2923155,14516162,False,,8698772,slurm,,132112168.0,corral-repl,,0,no,,,1.0,"[{'src': 'hda', 'id': 27540092}]",false,0.0,no,false,0,0,1,100000,,,,,yes,false,"[{'src': 'hda', 'id': 27539658}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""",32.0,,34722817.0,1481206367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2016-12-08 14:15:42.972628,85470,173.0
1101514395,1101514395,,,,,,,,,,,,,,,,,,,,,bam,117882998.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2016-12-08 15:46:40.243557,slurm_multi,1481213528.0,0,6.0,main_w4_handler2,2731876,14517614,False,,8700361,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 25487812}, {'src': 'hda', 'id': 27537272}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""",32.0,,34538208.0,1481212222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2016-12-08 16:12:10.185149,85668,1306.0
103553012,103553012,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-03-22 12:28:00.647615,slurm_multi,1490186999.0,0,6.0,main_w3_handler2,2850786,15365183,False,,9504231,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28877492}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""",32.0,,36773682.0,1490186963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-03-22 12:50:00.517137,39912,36.0
103763387,103763387,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-03-22 13:18:04.356277,slurm_multi,1490189804.0,0,6.0,main_w3_handler2,2850786,15365848,False,,9504758,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28878399}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""",32.0,,36773682.0,1490189762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-03-22 13:36:46.286594,39912,42.0
13527423753,13527423753,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2016-12-06 23:11:45.032366,slurm_multi,1481066168.0,0,6.0,main_w3_handler2,2723516,14503812,False,,8686844,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 27511294}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""true""",32.0,,33923856.0,1481066102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2016-12-06 23:16:12.026105,85290,66.0
106915932,106915932,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-03-22 14:56:23.933767,slurm_multi,1490195815.0,0,6.0,main_w3_handler2,2850786,15367024,False,,9505828,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28879850}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""",32.0,,36773682.0,1490195775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-03-22 15:16:55.898050,39912,40.0
25803010532,25803010532,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2016-12-07 17:56:01.563883,slurm_multi,1481134866.0,0,6.0,main_w3_handler2,2879739,14508713,False,,8689512,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 27092663}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""",32.0,,34090545.0,1481134781.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2016-12-07 18:21:19.913008,92708,85.0
104928111,104928111,,,,,,,,,,,,,,,,,,,,,bam,104694947.0,,,,,,,,,,,,,,,,,,,,,bam,135049695.0,,,,,,,,,,,,,,,,,,,,,bam,181628313.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,bam,,,,,,,2016-12-08 13:20:04.480726,slurm_multi,1481203442.0,0,6.0,main_w3_handler2,2923155,14515585,False,,8698176,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27539694}, {'src': 'hda', 'id': 27539696}, {'src': 'hda', 'id': 27539702}, {'src': 'hda', 'id': 27539703}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""true""",32.0,,34722817.0,1481203393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2016-12-08 13:24:05.490305,85470,49.0
429475083,429475083,563419685.0,bam,308655855.0,bam,447539431.0,bam,599998203.0,bam,596494000.0,bam,334599143.0,bam,348746636.0,bam,,,,,,,bam,438223263.0,,,,,,,,,,,,,,,,,,,,,bam,556401466.0,,,,,,,,,,,,,,,,,,,,,bam,479640921.0,,,,,,,,,,,,,,,,,,,bam,776551451.0,bam,635149546.0,bam,383144274.0,bam,399799066.0,bam,395825260.0,bam,bam,,,,,,,2016-12-08 15:27:29.332377,slurm_multi,1481236459.0,0,6.0,main_w3_handler2,2910770,14517315,False,,8700062,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27542310}, {'src': 'hda', 'id': 27542311}, {'src': 'hda', 'id': 27542312}, {'src': 'hda', 'id': 27542313}, {'src': 'hda', 'id': 27542314}, {'src': 'hda', 'id': 27542317}, {'src': 'hda', 'id': 27542318}, {'src': 'hda', 'id': 27542319}, {'src': 'hda', 'id': 27542320}, {'src': 'hda', 'id': 27542321}, {'src': 'hda', 'id': 27542322}, {'src': 'hda', 'id': 27542323}, {'src': 'hda', 'id': 27542324}, {'src': 'hda', 'id': 27542325}, {'src': 'hda', 'id': 27542326}, {'src': 'hda', 'id': 27542327}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""",32.0,,34503884.0,1481211027.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2016-12-08 22:34:22.130379,95902,25432.0
106915932,106915932,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-03-22 15:11:06.551752,slurm_multi,1490196470.0,0,6.0,main_w3_handler2,2850786,15367129,False,,9505978,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28879850}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""",32.0,,36777568.0,1490196428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-03-22 15:27:51.697121,39912,42.0
451860636,451860636,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2016-12-09 03:05:01.657873,slurm_multi,1481252904.0,0,6.0,main_w4_handler2,2922666,14525430,False,,8708126,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27553063}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""",32.0,,34711402.0,1481252814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2016-12-09 03:08:25.723925,96538,90.0
556401466,556401466,,,,,,,,,,,,,,,,,,,,,bam,383144274.0,,,,,,,,,,,,,,,,,,,,,bam,399799066.0,,,,,,,,,,,,,,,,,,,,,bam,395825260.0,,,,,,,,,,,,,,,,,,,bam,308655855.0,bam,447539431.0,bam,334599143.0,bam,348746636.0,bam,,,bam,,,,,,,2016-12-09 12:50:59.944119,slurm_multi,1481297936.0,0,6.0,main_w4_handler2,2910770,14529753,False,,8712810,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27542312}, {'src': 'hda', 'id': 27542318}, {'src': 'hda', 'id': 27542319}, {'src': 'hda', 'id': 27542320}, {'src': 'hda', 'id': 27542322}, {'src': 'hda', 'id': 27542323}, {'src': 'hda', 'id': 27542326}, {'src': 'hda', 'id': 27542327}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""",32.0,,34503884.0,1481288026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2016-12-09 15:38:58.047234,95902,9910.0
429475083,429475083,,,,,,,,,,,,,,,,,,,,,bam,438223263.0,,,,,,,,,,,,,,,,,,,,,bam,479640921.0,,,,,,,,,,,,,,,,,,,,,bam,776551451.0,,,,,,,,,,,,,,,,,,,bam,635149546.0,bam,563419685.0,bam,599998203.0,bam,596494000.0,bam,,,bam,,,,,,,2016-12-09 12:52:22.876490,slurm_multi,1481312609.0,0,6.0,main_w4_handler2,2910770,14529765,False,,8714317,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27542310}, {'src': 'hda', 'id': 27542311}, {'src': 'hda', 'id': 27542313}, {'src': 'hda', 'id': 27542314}, {'src': 'hda', 'id': 27542317}, {'src': 'hda', 'id': 27542321}, {'src': 'hda', 'id': 27542324}, {'src': 'hda', 'id': 27542325}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""",32.0,,34503884.0,1481298056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2016-12-09 19:43:31.125587,95902,14553.0
562690539,562690539,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2016-12-09 17:29:10.167634,slurm_multi,1481304812.0,0,6.0,main_w4_handler2,2923890,14532897,False,,8715726,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27552496}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""",32.0,,34048864.0,1481304663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2016-12-09 17:33:33.680253,93635,149.0
387824387,387824387,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2016-12-12 23:27:28.492083,slurm_multi,1481585366.0,0,6.0,main_w4_handler2,2927781,14558644,False,,8737924,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27607124}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""png""","""true""",32.0,,34809936.0,1481585329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2016-12-12 23:29:28.326728,96786,37.0
387824387,387824387,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2016-12-12 23:33:43.610872,slurm_multi,1481585741.0,0,6.0,main_w4_handler2,2927781,14558722,False,,8738006,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 27607124}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""png""","""false""",32.0,,34809936.0,1481585729.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2016-12-12 23:35:42.175244,96786,12.0
8524648677,8524648677,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2016-12-12 06:09:48.251013,slurm_multi,1481523622.0,0,6.0,main_w3_handler2,2922666,14546034,False,,8728297,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27580965}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""true""",32.0,,34711402.0,1481523320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2016-12-12 06:20:24.892157,96538,302.0
1727386,1727386,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2016-12-12 10:08:21.221938,slurm_multi,1481537474.0,0,6.0,main_w4_handler2,2926711,14547272,False,,8729398,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27589016}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""png""","""false""",32.0,,34799064.0,1481537461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2016-12-12 10:11:18.189387,96731,13.0
1727386,1727386,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2016-12-12 10:08:56.049760,slurm_multi,1481537702.0,0,6.0,main_w4_handler2,2926711,14547275,False,,8729458,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27589016}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""png""","""true""",32.0,,34799064.0,1481537681.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2016-12-12 10:15:04.113255,96731,21.0
15841286,15841286,,,,,,,,,,,,,,,,,,,,,bam,12792829.0,,,,,,,,,,,,,,,,,,,,,bam,14790144.0,,,,,,,,,,,,,,,,,,,,,bam,8557236.0,,,,,,,,,,,,,,,,,,,bam,20913328.0,bam,,,,,,,,,bam,,,,,,,2016-12-12 14:58:10.175388,slurm_multi,1481555001.0,0,6.0,main_w3_handler2,2926711,14552152,False,,8733041,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 27596295}, {'src': 'hda', 'id': 27596303}, {'src': 'hda', 'id': 27596316}, {'src': 'hda', 'id': 27596350}, {'src': 'hda', 'id': 27596374}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""pdf""","""true""",32.0,,34799064.0,1481554796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2016-12-12 15:03:23.367233,96731,205.0
4920815261,4920815261,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2016-12-12 19:30:43.462456,slurm_multi,1481571473.0,0,6.0,main_w3_handler2,2881289,14555591,False,,8735551,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27569636}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""",32.0,,33291609.0,1481571351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2016-12-12 19:37:55.245415,91117,122.0
271762,271762,,,,,,,,,,,,,,,,,,,,,bam,5248229.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2016-12-12 19:27:56.760760,slurm_multi,1481571071.0,0,6.0,main_w3_handler2,2925722,14555565,False,,8735473,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27577936}, {'src': 'hda', 'id': 27577938}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""",32.0,,34779248.0,1481571043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2016-12-12 19:31:14.638498,96686,28.0
5248229,5248229,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2016-12-12 19:34:34.597645,slurm_multi,1481571536.0,0,6.0,main_w4_handler2,2925722,14555653,False,,8735582,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 27577938}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""",32.0,,34779248.0,1481571515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2016-12-12 19:38:58.799991,96686,21.0
37487700,37487700,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2016-12-12 19:45:34.783457,slurm_multi,1481572049.0,0,6.0,main_w4_handler2,2925738,14555783,False,,8735660,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 27578834}]","""/galaxy-repl/localdata/chrom/92.len""","""92""","""png""","""false""",32.0,,34779117.0,1481572027.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2016-12-12 19:47:31.762191,96685,22.0
