chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.cfile,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-06-14 06:33:40.418312,slurm_normal,1465886033.0,0.0,,1.0,main_w2_handler0,523367,13155121,False,,2976,fasta,7339380.roundup,slurm,,132112168.0,corral-repl,,,"""Ezebrafish.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52bb71c50bd2ad694'}]",32.0,,30453447.0,1465886028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2016-06-14 06:33:54.744142,10411.0,5.0
,,2016-10-20 15:01:42.418567,slurm_normal,1476975737.0,0.0,,1.0,main_w3_handler0,2817409,14131524,False,,2283630,fasta,8345782.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f8b79a44aae7b3cb'}]",32.0,,32905881.0,1476975711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2016-10-20 15:02:18.649624,29015.0,26.0
,,2016-10-20 15:01:33.120916,slurm_normal,1476975743.0,0.0,,1.0,main_w3_handler1,2817409,14131523,False,,27172670,fasta,8345780.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5649b8b1e05612eb7'}]",32.0,,32905881.0,1476975698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2016-10-20 15:02:27.141438,29015.0,45.0
,,2016-10-21 08:39:51.692713,slurm_normal,1477039207.0,0.0,,1.0,main_w4_handler0,2860634,14137639,False,,2343673,fasta,8351225.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b548f9c5d6f6923b6c'}]",32.0,,32905881.0,1477039202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2016-10-21 08:40:10.203205,29015.0,5.0
,,2016-10-21 08:39:46.620253,slurm_normal,1477039203.0,0.0,,1.0,main_w4_handler1,2860634,14137638,False,,36393942,fasta,8351224.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5880c5e6ae9e3277f'}]",32.0,,32905881.0,1477039195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2016-10-21 08:40:06.134933,29015.0,8.0
,,2016-08-17 08:31:59.640438,slurm_normal,1471422738.0,0.0,,1.0,main_w1_handler1,2737774,13674649,False,,13481787,fasta,7892072.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52b1f08395cb423e4'}]",32.0,,30453447.0,1471422734.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2016-08-17 08:32:20.358442,10411.0,4.0
,,2016-08-17 08:34:45.021625,slurm_normal,1471422899.0,0.0,,1.0,main_w1_handler1,2737774,13674663,False,,13481787,fasta,7892083.roundup,slurm,,132112168.0,corral-repl,,,"""Ezebrafish.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52b1f08395cb423e4'}]",32.0,,30453447.0,1471422894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2016-08-17 08:35:00.362428,10411.0,5.0
12.0,len,2016-10-06 18:02:30.105734,slurm_normal,1475777054.0,0.0,,1.0,main_w3_handler0,2185573,14022985,False,,33777817,fasta,8240951.roundup,slurm,,132112168.0,corral-repl,,,"""Eath.cut""","""/galaxy-repl/main/files/017/386/dataset_17386115.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58f13e0370637a975'}]",32.0,,32904936.0,1475776985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2016-10-06 18:04:20.258408,28313.0,69.0
,,2016-11-02 04:34:51.798722,slurm_normal,1478061307.0,0.0,,1.0,main_w4_handler1,2833737,14229914,False,,640,fasta,8439897.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b539351ad2d5ba883c'}]",32.0,,33226324.0,1478061298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2016-11-02 04:35:09.751661,90977.0,9.0
12.0,len,2016-10-06 18:01:55.100036,slurm_normal,1475777014.0,0.0,,1.0,main_w3_handler1,2185573,14022976,False,,115641,fasta,8240948.roundup,slurm,,132112168.0,corral-repl,,,"""Eath.cut""","""/galaxy-repl/main/files/017/386/dataset_17386115.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b516dcf76e1fe782b9'}]",32.0,,32904936.0,1475776966.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2016-10-06 18:03:35.709379,28313.0,48.0
12.0,len,2016-10-06 18:02:15.593349,slurm_normal,1475777046.0,0.0,,1.0,main_w4_handler0,2185573,14022983,False,,58185,fasta,8240962.roundup,slurm,,132112168.0,corral-repl,,,"""Eath.cut""","""/galaxy-repl/main/files/017/386/dataset_17386115.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b514bb8d3dfb38e31b'}]",32.0,,32904936.0,1475777037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2016-10-06 18:04:10.656923,28313.0,9.0
,,2017-05-08 23:36:32.991040,slurm_normal,1494286613.0,0.0,,1.0,main_w3_handler0,3103198,15785348,False,,7581,fasta,9891539.roundup,slurm,,132112168.0,corral-repl,,"""260dbf9e344711e7a3f4005056a51846""","""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29525902}]",32.0,,,1494286609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-05-08 23:36:55.023382,105500.0,4.0
,,2017-01-15 01:06:09.293644,slurm_normal,1484442375.0,0.0,,1.0,main_w4_handler0,2798441,14769649,False,,435206,fasta,8932874.roundup,slurm,,132111800.0,corral-repl,,,"""Ehuman.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27934199}]",32.0,,35332826.0,1484442371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-01-15 01:06:16.594734,35039.0,4.0
,,2016-11-17 15:17:09.453496,slurm_normal,1479395843.0,0.0,,1.0,main_w3_handler1,2888802,14367914,False,,47740729,fasta,8573800.roundup,slurm,,132112168.0,corral-repl,,,"""Ecel.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b598de0599a102433b'}]",32.0,,34116418.0,1479395833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2016-11-17 15:17:24.962518,73470.0,10.0
,,2016-11-17 22:51:19.677200,slurm_normal,1479423223.0,0.0,,1.0,main_w4_handler0,2888802,14371924,False,,50546227,fasta,8577295.roundup,slurm,,132112168.0,corral-repl,,,"""Ecel.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57939ae5b93bfce15'}]",32.0,,34116418.0,1479423186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2016-11-17 22:53:48.693216,73470.0,37.0
,,2016-11-22 09:52:49.149297,slurm_normal,1479808379.0,0.0,,1.0,main_w4_handler1,2903719,14402875,False,,31957411,fasta,8607782.roundup,slurm,,132112168.0,corral-repl,,,"""Ecel.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27362589}]",32.0,,34116418.0,1479808370.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2016-11-22 09:53:01.513890,73470.0,9.0
,,2016-12-16 01:46:49.875114,slurm_normal,1481852822.0,0.0,,1.0,main_w4_handler0,2757598,14589418,False,,1167,fasta,8768175.roundup,slurm,,132112168.0,corral-repl,,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27654983}]",32.0,,33831852.0,1481852815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2016-12-16 01:47:05.871360,35039.0,7.0
,,2016-12-16 01:52:28.030913,slurm_normal,1481853164.0,0.0,,1.0,main_w4_handler1,2757598,14589480,False,,1189,fasta,8768212.roundup,slurm,,132111800.0,corral-repl,,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27654995}]",32.0,,33831852.0,1481853158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2016-12-16 01:52:47.174611,35039.0,6.0
,,2017-01-24 03:52:06.092126,slurm_normal,1485229935.0,0.0,,1.0,main_w3_handler1,2951239,14853892,False,,2518154,fasta,9014064.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28058250}]",32.0,,35282413.0,1485229930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-01-24 03:52:17.971607,97830.0,5.0
,,2014-11-03 05:23:54.250849,rodeo_normal,1414992250.0,0.0,,1.0,main_w2_handler0,1409749,8088105,False,,14494,fasta,113422.rodeo,slurm,,16332532.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17406984,,2.0,,18125566.0,1414992247.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2014-11-03 05:24:14.143776,33818.0,3.0
,,2015-03-05 23:29:11.057251,rodeo_normal,1425598160.0,0.0,,1.0,main_w1_handler1,2228601,8875494,False,,5228,fasta,3032640.roundup,slurm,,132112168.0,corral-repl,,,"""Ehuman.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18747910,,32.0,,21607902.0,1425598157.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2015-03-05 23:29:22.197463,55287.0,3.0
,,2017-05-08 20:50:06.240184,slurm_normal,1494276622.0,0.0,,1.0,main_w4_handler1,3102826,15784168,False,,7581,fasta,9890453.roundup,slurm,,132112168.0,corral-repl,,"""e52ddc46342f11e79176005056a52a46""","""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29521637}]",32.0,,,1494276618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-05-08 20:50:24.636553,105500.0,4.0
,,2017-04-25 20:49:28.527506,slurm_normal,1493153390.0,0.0,,1.0,main_w4_handler0,3079167,15675788,False,,49316,fasta,9791061.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29278583}]",32.0,,37556203.0,1493153384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-04-25 20:49:51.535758,104342.0,6.0
,,2017-04-25 20:49:33.657841,slurm_normal,1493153399.0,0.0,,1.0,main_w4_handler1,3079167,15675797,False,,50470,fasta,9791065.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29278614}]",32.0,,37556203.0,1493153394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-04-25 20:50:02.665616,104342.0,5.0
,,2017-04-25 19:53:51.279720,slurm_normal,1493150072.0,0.0,,1.0,main_w4_handler0,3079167,15675401,False,,49316,fasta,9790694.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29278583}]",32.0,,37556203.0,1493150047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-04-25 19:55:13.671579,104342.0,25.0
,,2017-04-25 19:53:52.802046,slurm_normal,1493150140.0,0.0,,1.0,main_w4_handler1,3079167,15675404,False,,51248,fasta,9790705.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29278586}]",32.0,,37556203.0,1493150136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-04-25 19:56:39.550939,104342.0,4.0
,,2017-04-25 19:53:50.865879,slurm_normal,1493150071.0,0.0,,1.0,main_w4_handler1,3079167,15675400,False,,49295,fasta,9790696.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29278581}]",32.0,,37556203.0,1493150047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-04-25 19:54:57.113036,104342.0,24.0
,,2017-04-25 19:53:53.116097,slurm_normal,1493150145.0,0.0,,1.0,main_w4_handler1,3079167,15675405,False,,48924,fasta,9790706.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29278587}]",32.0,,37556203.0,1493150142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-04-25 19:56:41.216751,104342.0,3.0
,,2017-04-25 19:53:52.447741,slurm_normal,1493150116.0,0.0,,1.0,main_w3_handler0,3079167,15675403,False,,50168,fasta,9790701.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29278585}]",32.0,,37556203.0,1493150113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-04-25 19:55:25.310086,104342.0,3.0
,,2017-04-25 19:53:51.787690,slurm_normal,1493150097.0,0.0,,1.0,main_w3_handler0,3079167,15675402,False,,51000,fasta,9790700.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29278584}]",32.0,,37556203.0,1493150093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-04-25 19:55:14.706584,104342.0,4.0
,,2017-04-25 20:49:31.119333,slurm_normal,1493153413.0,0.0,,1.0,main_w3_handler0,3079167,15675792,False,,48924,fasta,9791071.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29278587}]",32.0,,37556203.0,1493153408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-04-25 20:50:18.658797,104342.0,5.0
,,2017-04-25 20:49:29.706328,slurm_normal,1493153401.0,0.0,,1.0,main_w3_handler0,3079167,15675790,False,,50168,fasta,9791066.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29278585}]",32.0,,37556203.0,1493153397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-04-25 20:50:02.343571,104342.0,4.0
,,2017-04-25 20:49:29.022032,slurm_normal,1493153387.0,0.0,,1.0,main_w3_handler0,3079167,15675789,False,,51000,fasta,9791055.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29278584}]",32.0,,37556203.0,1493153382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-04-25 20:49:52.310951,104342.0,5.0
,,2017-04-25 20:46:34.793102,slurm_normal,1493153221.0,0.0,,1.0,main_w4_handler0,3079167,15675768,False,,51248,fasta,9791035.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29278586}]",32.0,,37556203.0,1493153217.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-04-25 20:47:05.282961,104342.0,4.0
,,2017-04-25 19:53:54.778447,slurm_normal,1493150138.0,0.0,,1.0,main_w3_handler1,3079167,15675409,False,,49502,fasta,9790703.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29278610}]",32.0,,37556203.0,1493150131.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-04-25 19:55:43.730235,104342.0,7.0
,,2017-04-25 19:53:53.527847,slurm_normal,1493150054.0,0.0,,1.0,main_w3_handler1,3079167,15675406,False,,50905,fasta,9790698.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29278594}]",32.0,,37556203.0,1493150050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-04-25 19:54:55.029455,104342.0,4.0
,,2017-04-25 19:53:55.232155,slurm_normal,1493150067.0,0.0,,1.0,main_w4_handler0,3079167,15675410,False,,50470,fasta,9790695.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29278614}]",32.0,,37556203.0,1493150047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-04-25 19:54:37.005335,104342.0,20.0
,,2017-04-25 19:53:56.127384,slurm_normal,1493150132.0,0.0,,1.0,main_w3_handler0,3079167,15675412,False,,7075640,fasta,9790702.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/92.len""","""92""",,"[{'src': 'hda', 'id': 29357169}]",32.0,,37556203.0,1493150125.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-04-25 19:55:35.333214,104342.0,7.0
,,2017-04-25 19:53:55.761513,slurm_normal,1493150205.0,0.0,,1.0,main_w4_handler1,3079167,15675411,False,,50502,fasta,9790714.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29278620}]",32.0,,37556203.0,1493150201.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-04-25 19:56:55.065592,104342.0,4.0
