chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1.values,parameters.input1|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-02-25 20:55:04.223072,slurm_normal,1488056114.0,0,,1.0,main_w3_handler0,2995693,15143859,False,,3112706,vcf,9296636.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28443567}]",,32.0,,36040295.0,1488056108.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-25 20:55:17.011051,100164.0,6.0
,,2017-02-27 20:50:01.977045,slurm_normal,1488228620.0,0,,1.0,main_w4_handler0,3012417,15159146,False,,39940235,vcf,9310820.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28539998}]",,32.0,,36311606.0,1488228606.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-27 20:50:23.722028,101003.0,14.0
,,2017-03-01 14:45:05.972543,slurm_normal,1488379530.0,0,,1.0,main_w3_handler1,2584282,15179063,False,,58582,vcf,9329508.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28571640}]",,32.0,,36360942.0,1488379513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-01 14:45:31.762511,53106.0,17.0
,,2017-04-04 19:53:37.217356,slurm_normal,1491335657.0,0,,1.0,main_w4_handler1,3059474,15487678,False,,37645670,vcf,9615180.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29069680}]",,32.0,,37108296.0,1491335622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-04-04 19:54:24.836061,,35.0
,,2017-03-01 20:29:53.162457,slurm_normal,1488400221.0,0,,1.0,main_w4_handler0,3012417,15182183,False,,39942827,vcf,9332988.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28576700}]",,32.0,,36311606.0,1488400196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-01 20:30:24.594476,101003.0,25.0
,,2017-03-02 05:20:48.040997,slurm_normal,1488432128.0,0,,1.0,main_w3_handler0,2942958,15184926,False,,1742666729,vcf,9335856.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","[{'src': 'hda', 'id': 28570398}]",,32.0,,35129668.0,1488432050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-02 05:22:10.209992,88031.0,78.0
,,2017-03-02 11:07:58.713450,slurm_normal,1488452887.0,0,,1.0,main_w3_handler1,3016120,15187330,False,,1396160,vcf,9338194.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28584388}]",,32.0,,36380916.0,1488452882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-02 11:08:09.532027,100590.0,5.0
,,2017-03-04 11:16:12.717286,slurm_normal,1488626209.0,0,,1.0,main_w4_handler1,2210340,15206642,False,,916412907,vcf,9356645.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 28548950}]",,32.0,,36399123.0,1488626175.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-04 11:16:50.957311,59804.0,34.0
,,2017-03-03 16:09:55.385589,slurm_normal,1488557406.0,0,,1.0,main_w3_handler0,2999054,15201207,False,,2145457,vcf,9351500.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28465928}]",,32.0,,36255529.0,1488557400.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-03 16:10:08.885915,98626.0,6.0
,,2017-03-05 18:43:13.331972,slurm_normal,1488739774.0,0,,1.0,main_w4_handler1,3019603,15213321,False,,1580425834,vcf,9362406.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28627119}]",,32.0,,36447838.0,1488739396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-05 18:49:36.274193,,378.0
,,2017-03-05 14:02:48.158293,slurm_normal,1488722583.0,0,,1.0,main_w4_handler1,2969080,15211776,False,,24504028,vcf,9361026.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28624424}]",,32.0,,36444916.0,1488722570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-05 14:03:05.384627,98784.0,13.0
,,2017-03-05 22:51:24.827313,slurm_normal,1488754294.0,0,,1.0,main_w3_handler0,3019733,15214451,False,,503307,vcf,9363609.roundup,slurm,,132112168.0,corral-repl,,"""4177d78401f611e79a20005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 28438602}]",,32.0,,,1488754290.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-05 22:51:37.295210,90427.0,4.0
,,2017-03-05 22:35:52.930323,slurm_normal,1488753362.0,0,,1.0,main_w3_handler0,3019729,15214372,False,,481286,vcf,9363543.roundup,slurm,,132112168.0,corral-repl,,"""15e8e89401f411e78efc005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 28438611}]",,32.0,,,1488753358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-05 22:36:06.758880,90427.0,4.0
,,2017-03-05 22:57:11.220665,slurm_normal,1488754645.0,0,,1.0,main_w4_handler1,3019735,15214507,False,,609933,vcf,9363669.roundup,slurm,,132112168.0,corral-repl,,"""0f6ff98201f711e781ab005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 28438509}]",,32.0,,,1488754641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-05 22:57:27.561976,90427.0,4.0
,,2017-03-07 04:07:55.617761,slurm_normal,1488860790.0,0,,1.0,main_w3_handler0,3021254,15226080,False,,1837077675,vcf,9374563.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28647751}]",,32.0,,36474013.0,1488860734.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-07 04:26:31.784935,,56.0
,,2017-03-07 17:44:59.889182,slurm_normal,1488908712.0,0,,1.0,main_w4_handler0,2999054,15233500,False,,6983316,vcf,9381711.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28657161}]",,32.0,,36466119.0,1488908703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-07 17:45:14.397294,98626.0,9.0
,,2017-06-05 07:12:23.601582,slurm_normal,1496646773.0,0,,1.0,main_w3_handler1,3137123,16013242,False,,508037,vcf,10105983.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29887780}]",,32.0,,38392878.0,1496646769.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-05 07:12:55.828448,,4.0
,,2017-06-05 07:12:38.315867,slurm_normal,1496647095.0,0,,1.0,main_w3_handler1,3137123,16013285,False,,376192,vcf,10106046.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29887911}]",,32.0,,38392878.0,1496647092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-05 07:18:17.067416,,3.0
,,2017-06-05 07:12:22.212508,slurm_normal,1496647328.0,0,,1.0,main_w3_handler0,3137123,16013239,False,,386618,vcf,10106086.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29887748}]",,32.0,,38392878.0,1496647323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-05 07:22:10.004234,,5.0
,,2017-06-05 07:12:31.841936,slurm_normal,1496647361.0,0,,1.0,main_w3_handler0,3137123,16013270,False,,531866,vcf,10106091.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29887858}]",,32.0,,38392878.0,1496647356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-05 07:22:43.617495,,5.0
,,2017-03-09 01:26:04.733493,slurm_normal,1489022808.0,0,,1.0,main_w4_handler0,3006727,15248872,False,,488924637,vcf,9395298.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28687895}]",,32.0,,36234551.0,1489022770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-09 01:26:50.704888,,38.0
,,2017-06-05 07:12:30.180319,slurm_normal,1496647515.0,0,,1.0,main_w3_handler1,3137123,16013266,False,,316766,vcf,10106123.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29887832}]",,32.0,,38392878.0,1496647512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-05 07:25:18.453890,,3.0
,,2017-06-05 07:12:08.151981,slurm_normal,1496646874.0,0,,1.0,main_w4_handler1,3137123,16013203,False,,508032,vcf,10106001.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29861669}]",,32.0,,38392878.0,1496646871.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-05 07:14:35.942086,,3.0
,,2017-06-05 07:12:10.704303,slurm_normal,1496646835.0,0,,1.0,main_w3_handler1,3137123,16013210,False,,589016,vcf,10105995.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29861676}]",,32.0,,38392878.0,1496646832.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-05 07:13:57.804632,,3.0
,,2017-06-05 07:12:14.142658,slurm_normal,1496646955.0,0,,1.0,main_w3_handler1,3137123,16013219,False,,677213,vcf,10106022.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29861685}]",,32.0,,38392878.0,1496646951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-05 07:15:56.012109,,4.0
,,2017-06-05 07:12:14.496875,slurm_normal,1496646823.0,0,,1.0,main_w3_handler0,3137123,16013220,False,,689123,vcf,10105991.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29861686}]",,32.0,,38392878.0,1496646817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-05 07:13:44.749959,,6.0
,,2017-06-05 07:12:03.653336,slurm_normal,1496646766.0,0,,1.0,main_w3_handler0,3137123,16013192,False,,383242,vcf,10105982.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29861658}]",,32.0,,38392878.0,1496646762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-05 07:12:48.310703,,4.0
,,2017-06-05 07:12:09.525341,slurm_normal,1496646967.0,0,,1.0,main_w3_handler0,3137123,16013207,False,,830584,vcf,10106023.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29861673}]",,32.0,,38392878.0,1496646962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-05 07:16:09.001179,,5.0
,,2017-06-05 07:12:20.649858,slurm_normal,1496647097.0,0,,1.0,main_w4_handler0,3137123,16013235,False,,453186,vcf,10106047.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29861701}]",,32.0,,38392878.0,1496647093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-05 07:18:20.207063,,4.0
,,2017-06-05 07:12:27.642009,slurm_normal,1496647446.0,0,,1.0,main_w4_handler0,3137123,16013257,False,,356126,vcf,10106104.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29887806}]",,32.0,,38392878.0,1496647442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-05 07:24:07.779283,,4.0
,,2017-06-05 07:12:06.211441,slurm_normal,1496646801.0,0,,1.0,main_w4_handler0,3137123,16013198,False,,356417,vcf,10105989.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29861664}]",,32.0,,38392878.0,1496646797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-05 07:13:22.278286,,4.0
,,2017-06-05 07:12:02.352801,slurm_normal,1496646749.0,0,,1.0,main_w3_handler0,3137123,16013190,False,,461369,vcf,10105977.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29861656}]",,32.0,,38392878.0,1496646745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-05 07:12:31.339979,,4.0
,,2017-06-05 07:12:26.690938,slurm_normal,1496647111.0,0,,1.0,main_w3_handler1,3137123,16013253,False,,294374,vcf,10106049.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29887802}]",,32.0,,38392878.0,1496647108.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-05 07:18:32.452571,,3.0
,,2017-06-05 07:12:07.503589,slurm_normal,1496647046.0,0,,1.0,main_w4_handler0,3137123,16013201,False,,303967,vcf,10106040.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29861667}]",,32.0,,38392878.0,1496647042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-05 07:17:27.214986,,4.0
,,2017-06-05 07:12:21.077045,slurm_normal,1496646881.0,0,,1.0,main_w4_handler0,3137123,16013236,False,,356279,vcf,10106005.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29887743}]",,32.0,,38392878.0,1496646878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-05 07:14:44.765874,,3.0
,,2017-06-05 07:12:12.105585,slurm_normal,1496646918.0,0,,1.0,main_w3_handler1,3137123,16013213,False,,332193,vcf,10106014.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29861679}]",,32.0,,38392878.0,1496646915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-05 07:15:21.693981,,3.0
,,2017-06-05 07:12:03.101410,slurm_normal,1496646751.0,0,,1.0,main_w4_handler1,3137123,16013191,False,,296404,vcf,10105979.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29861657}]",,32.0,,38392878.0,1496646748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-05 07:12:35.535617,,3.0
,,2017-06-05 07:12:16.139285,slurm_normal,1496647206.0,0,,1.0,main_w4_handler0,3137123,16013224,False,,306018,vcf,10106064.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29861690}]",,32.0,,38392878.0,1496647202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-05 07:20:08.799086,,4.0
,,2017-06-05 07:12:04.161346,slurm_normal,1496646811.0,0,,1.0,main_w3_handler0,3137123,16013193,False,,262482,vcf,10105990.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29861659}]",,32.0,,38392878.0,1496646807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-05 07:13:33.996178,,4.0
,,2017-06-05 07:12:18.019016,slurm_normal,1496646984.0,0,,1.0,main_w3_handler1,3137123,16013229,False,,765670,vcf,10106028.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29861695}]",,32.0,,38392878.0,1496646980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-05 07:16:28.041879,,4.0
,,2017-06-05 07:12:22.580200,slurm_normal,1496647022.0,0,,1.0,main_w3_handler1,3137123,16013240,False,,333628,vcf,10106037.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29887756}]",,32.0,,38392878.0,1496647018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-05 07:17:05.770543,,4.0
,,2017-06-05 07:12:05.841868,slurm_normal,1496646739.0,0,,1.0,main_w3_handler1,3137123,16013197,False,,322422,vcf,10105976.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29861663}]",,32.0,,38392878.0,1496646735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-05 07:12:20.021217,,4.0
