create_time,destination_id,end_epoch,exit_code,forward,forward_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.allow_outies,parameters.chromInfo,parameters.dbkey,parameters.forward|__identifier__,parameters.generate_histogram,parameters.layout.__current_case__,parameters.layout.forward.values,parameters.layout.reads.values,parameters.layout.reverse.values,parameters.layout.select_layout,parameters.max_mismatch_density,parameters.max_overlap,parameters.min_overlap,parameters.reverse|__identifier__,processor_count,reads1,reads1_filetype,reads2,reads2_filetype,reverse,reverse_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-03-02 14:32:02.377242,slurm_normal,1520001310.0,0,25381392.0,fastqsanger,7680.0,1.0,main_w3_handler1,3448910,18581299,False,,12676067,slurm,,132112168.0,corral-repl,,"""76a9c6ea1e2611e8a6e1005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 34170268}]",,"[{'src': 'hda', 'id': 34170271}]",individual,"""0.25""","""35""","""10""",,32.0,,,,,26040046.0,fastqsanger,,,1520001305.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2018-03-02 14:35:14.117126,92488.0,5.0
2018-03-02 14:31:43.418104,slurm_normal,1520001273.0,0,16129836.0,fastqsanger,7680.0,1.0,main_w4_handler1,3448909,18581287,False,,12676054,slurm,,132112168.0,corral-repl,,"""67c8a7041e2611e89dfd005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 34170202}]",,"[{'src': 'hda', 'id': 34170209}]",individual,"""0.25""","""35""","""10""",,32.0,,,,,16567218.0,fastqsanger,,,1520001269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2018-03-02 14:34:34.917723,92488.0,4.0
2018-03-02 14:31:20.958597,slurm_normal,1520001277.0,0,31440669.0,fastqsanger,7680.0,1.0,main_w4_handler0,3448908,18581273,False,,12676056,slurm,,132112168.0,corral-repl,,"""5a9c38981e2611e897e8005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 34170167}]",,"[{'src': 'hda', 'id': 34170175}]",individual,"""0.25""","""35""","""10""",,32.0,,,,,32290983.0,fastqsanger,,,1520001272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2018-03-02 14:34:39.513613,92488.0,5.0
2018-03-02 14:32:21.780638,slurm_normal,1520001302.0,0,18316236.0,fastqsanger,7680.0,1.0,main_w4_handler1,3448911,18581311,False,,12676065,slurm,,132112168.0,corral-repl,,"""816c47421e2611e88ad4005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 34170350}]",,"[{'src': 'hda', 'id': 34170354}]",individual,"""0.25""","""35""","""10""",,32.0,,,,,18812396.0,fastqsanger,,,1520001297.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2018-03-02 14:35:04.013203,92488.0,5.0
2017-12-18 00:48:57.961482,slurm_normal,1513558153.0,0,1835615.0,fastqsanger,,1.0,main_w4_handler1,3368638,17833108,False,,11906484,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 32977617}]",,"[{'src': 'hda', 'id': 32977618}]",individual,"""0.25""","""65""","""10""",,32.0,,,,,1835615.0,fastqsanger,,40990043.0,1513558149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2017-12-18 00:49:15.442985,73527.0,4.0
2018-03-02 16:35:13.194302,slurm_normal,1520009114.0,0,10981497008.0,fastqsanger,7680.0,1.0,main_w3_handler0,2909934,18583481,False,,12678275,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 34172534}]",,"[{'src': 'hda', 'id': 34173212}]",individual,"""0.25""","""65""","""10""",,32.0,,,,,10981497008.0,fastqsanger,,44291327.0,1520008525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2018-03-02 16:45:18.473056,95870.0,589.0
2017-12-18 19:17:25.255548,slurm_normal,1513624673.0,0,496118062.0,fastqsanger,,1.0,main_w4_handler1,3366280,17840855,False,,11915148,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 32952395}]",,"[{'src': 'hda', 'id': 32952397}]",individual,"""0.25""","""65""","""10""",,32.0,,,,,423178796.0,fastqsanger,,42671627.0,1513624652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2017-12-18 19:17:55.992689,113808.0,21.0
2017-12-18 19:16:04.196052,slurm_normal,1513624599.0,0,549028537.0,fastqsanger,,1.0,main_w3_handler0,3366280,17840850,False,,11915143,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 32952387}]",,"[{'src': 'hda', 'id': 32952388}]",individual,"""0.25""","""65""","""10""",,32.0,,,,,466702667.0,fastqsanger,,42671627.0,1513624577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2017-12-18 19:16:42.596240,113808.0,22.0
2017-12-18 19:16:52.988689,slurm_normal,1513624645.0,0,529089506.0,fastqsanger,,1.0,main_w4_handler1,3366280,17840852,False,,11915146,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 32952389}]",,"[{'src': 'hda', 'id': 32952391}]",individual,"""0.25""","""65""","""10""",,32.0,,,,,435758838.0,fastqsanger,,42671627.0,1513624623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2017-12-18 19:17:27.080296,113808.0,22.0
2017-12-18 19:17:11.950277,slurm_normal,1513624661.0,0,408894297.0,fastqsanger,,1.0,main_w3_handler0,3366280,17840853,False,,11915147,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 32952393}]",,"[{'src': 'hda', 'id': 32952394}]",individual,"""0.25""","""65""","""10""",,32.0,,,,,341984147.0,fastqsanger,,42671627.0,1513624643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2017-12-18 19:17:43.088051,113808.0,18.0
2017-12-18 19:20:28.418409,slurm_normal,1513624856.0,0,356433355.0,fastqsanger,,1.0,main_w3_handler0,3366280,17840883,False,,11915176,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 32952462}]",,"[{'src': 'hda', 'id': 32952463}]",individual,"""0.25""","""65""","""10""",,32.0,,,,,281757533.0,fastqsanger,,42671627.0,1513624840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2017-12-18 19:20:59.801850,113808.0,16.0
2017-12-18 19:17:41.630697,slurm_normal,1513624695.0,0,539972592.0,fastqsanger,,1.0,main_w3_handler0,3366280,17840856,False,,11915149,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 32952398}]",,"[{'src': 'hda', 'id': 32952399}]",individual,"""0.25""","""65""","""10""",,32.0,,,,,454382070.0,fastqsanger,,42671627.0,1513624673.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2017-12-18 19:18:17.874270,113808.0,22.0
2017-12-18 19:17:55.370134,slurm_normal,1513624711.0,0,550536423.0,fastqsanger,,1.0,main_w4_handler0,3366280,17840861,False,,11915152,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 32952401}]",,"[{'src': 'hda', 'id': 32952407}]",individual,"""0.25""","""65""","""10""",,32.0,,,,,463757907.0,fastqsanger,,42671627.0,1513624687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2017-12-18 19:18:35.010921,113808.0,24.0
2017-12-18 19:18:08.029794,slurm_normal,1513624715.0,0,397082234.0,fastqsanger,,1.0,main_w4_handler1,3366280,17840862,False,,11915153,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 32952409}]",,"[{'src': 'hda', 'id': 32952410}]",individual,"""0.25""","""65""","""10""",,32.0,,,,,334934296.0,fastqsanger,,42671627.0,1513624698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2017-12-18 19:18:38.988298,113808.0,17.0
2017-12-18 19:20:42.628683,slurm_normal,1513624866.0,0,278706382.0,fastqsanger,,1.0,main_w4_handler1,3366280,17840885,False,,11915178,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 32952464}]",,"[{'src': 'hda', 'id': 32952465}]",individual,"""0.25""","""65""","""10""",,32.0,,,,,228705104.0,fastqsanger,,42671627.0,1513624853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2017-12-18 19:21:09.103495,113808.0,13.0
2017-12-18 19:18:25.720181,slurm_normal,1513624735.0,0,460895656.0,fastqsanger,,1.0,main_w4_handler1,3366280,17840865,False,,11915156,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 32952411}]",,"[{'src': 'hda', 'id': 32952412}]",individual,"""0.25""","""65""","""10""",,32.0,,,,,382495270.0,fastqsanger,,42671627.0,1513624715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2017-12-18 19:18:55.922366,113808.0,20.0
2017-12-18 19:18:37.324546,slurm_normal,1513624750.0,0,593995180.0,fastqsanger,,1.0,main_w3_handler1,3366280,17840868,False,,11915158,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 32952413}]",,"[{'src': 'hda', 'id': 32952415}]",individual,"""0.25""","""65""","""10""",,32.0,,,,,499985414.0,fastqsanger,,42671627.0,1513624727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2017-12-18 19:19:12.171001,113808.0,23.0
2017-12-18 19:21:47.680935,slurm_normal,1513624932.0,0,370338297.0,fastqsanger,,1.0,main_w3_handler1,3366280,17840888,False,,11915181,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 32952466}]",,"[{'src': 'hda', 'id': 32952467}]",individual,"""0.25""","""65""","""10""",,32.0,,,,,306579591.0,fastqsanger,,42671627.0,1513624914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2017-12-18 19:22:14.465880,113808.0,18.0
2017-12-18 19:19:50.693305,slurm_normal,1513624816.0,0,255453695.0,fastqsanger,,1.0,main_w3_handler1,3366280,17840877,False,,11915169,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 32952455}]",,"[{'src': 'hda', 'id': 32952456}]",individual,"""0.25""","""65""","""10""",,32.0,,,,,206450543.0,fastqsanger,,42671627.0,1513624804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2017-12-18 19:20:18.468370,113808.0,12.0
2017-12-18 19:18:49.472326,slurm_normal,1513624757.0,0,486945471.0,fastqsanger,,1.0,main_w3_handler1,3366280,17840869,False,,11915159,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 32952416}]",,"[{'src': 'hda', 'id': 32952421}]",individual,"""0.25""","""65""","""10""",,32.0,,,,,395105437.0,fastqsanger,,42671627.0,1513624738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2017-12-18 19:19:20.623438,113808.0,19.0
2017-12-18 19:19:03.855392,slurm_normal,1513624774.0,0,447280930.0,fastqsanger,,1.0,main_w3_handler0,3366280,17840871,False,,11915161,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 32952436}]",,"[{'src': 'hda', 'id': 32952440}]",individual,"""0.25""","""65""","""10""",,32.0,,,,,369873986.0,fastqsanger,,42671627.0,1513624755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2017-12-18 19:19:36.607416,113808.0,19.0
2017-12-18 19:19:15.369411,slurm_normal,1513624787.0,0,532202440.0,fastqsanger,,1.0,main_w4_handler1,3366280,17840872,False,,11915162,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 32952443}]",,"[{'src': 'hda', 'id': 32952444}]",individual,"""0.25""","""65""","""10""",,32.0,,,,,442381302.0,fastqsanger,,42671627.0,1513624765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2017-12-18 19:19:49.815259,113808.0,22.0
2017-12-18 19:19:30.335941,slurm_normal,1513624795.0,0,308226968.0,fastqsanger,,1.0,main_w4_handler0,3366280,17840875,False,,11915167,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 32952445}]",,"[{'src': 'hda', 'id': 32952446}]",individual,"""0.25""","""65""","""10""",,32.0,,,,,250134174.0,fastqsanger,,42671627.0,1513624779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2017-12-18 19:19:58.349606,113808.0,16.0
2017-12-18 19:20:16.096839,slurm_normal,1513624847.0,0,426722318.0,fastqsanger,,1.0,main_w4_handler0,3366280,17840881,False,,11915174,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 32952460}]",,"[{'src': 'hda', 'id': 32952461}]",individual,"""0.25""","""65""","""10""",,32.0,,,,,355419708.0,fastqsanger,,42671627.0,1513624827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2017-12-18 19:20:52.621248,113808.0,20.0
2017-12-18 19:19:40.117935,slurm_normal,1513624803.0,0,382656754.0,fastqsanger,,1.0,main_w3_handler0,3366280,17840876,False,,11915168,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 32952450}]",,"[{'src': 'hda', 'id': 32952452}]",individual,"""0.25""","""65""","""10""",,32.0,,,,,314987052.0,fastqsanger,,42671627.0,1513624787.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2017-12-18 19:20:06.870008,113808.0,16.0
2017-12-18 19:20:03.458408,slurm_normal,1513624832.0,0,345818160.0,fastqsanger,,1.0,main_w3_handler0,3366280,17840880,False,,11915172,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 32952457}]",,"[{'src': 'hda', 'id': 32952458}]",individual,"""0.25""","""65""","""10""",,32.0,,,,,277316364.0,fastqsanger,,42671627.0,1513624816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2017-12-18 19:20:34.372181,113808.0,16.0
2017-12-18 19:22:09.216048,slurm_normal,1513624959.0,0,422659604.0,fastqsanger,,1.0,main_w3_handler0,3366280,17840892,False,,11915186,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 32952471}]",,"[{'src': 'hda', 'id': 32952475}]",individual,"""0.25""","""65""","""10""",,32.0,,,,,345281646.0,fastqsanger,,42671627.0,1513624941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2017-12-18 19:22:40.987960,113808.0,18.0
2017-12-18 19:21:57.319513,slurm_normal,1513624943.0,0,351066079.0,fastqsanger,,1.0,main_w3_handler1,3366280,17840889,False,,11915183,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 32952468}]",,"[{'src': 'hda', 'id': 32952469}]",individual,"""0.25""","""65""","""10""",,32.0,,,,,288113069.0,fastqsanger,,42671627.0,1513624924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2017-12-18 19:22:25.592853,113808.0,19.0
2017-12-18 19:22:19.703648,slurm_normal,1513624964.0,0,272199658.0,fastqsanger,,1.0,main_w3_handler1,3366280,17840893,False,,11915187,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 32952481}]",,"[{'src': 'hda', 'id': 32952483}]",individual,"""0.25""","""65""","""10""",,32.0,,,,,224360090.0,fastqsanger,,42671627.0,1513624947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2017-12-18 19:22:46.294693,113808.0,17.0
2017-12-18 19:22:30.684546,slurm_normal,1513624981.0,0,454849062.0,fastqsanger,,1.0,main_w3_handler1,3366280,17840894,False,,11915188,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""false""",0,"[{'src': 'hda', 'id': 32952484}]",,"[{'src': 'hda', 'id': 32952485}]",individual,"""0.25""","""65""","""10""",,32.0,,,,,365810056.0,fastqsanger,,42671627.0,1513624959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.2,1.2.11.2,,2017-12-18 19:23:03.804659,113808.0,22.0
