chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-04-12 09:22:45.000972,slurm_normal,1428830583.0,0.0,,1.0,main_w2_handler1,2267474,9206542,False,,4430485,fasta,3488736.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19246378,,,32.0,,22401587.0,1428830578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: geecee41/5.0.0,5.0.0,,2015-04-12 09:23:05.975012,14090.0,5.0
,,2015-04-12 09:23:08.276400,slurm_normal,1428830605.0,0.0,,1.0,main_w1_handler0,2267474,9206543,False,,5429316,fasta,3488737.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19246368,,,32.0,,22401587.0,1428830601.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: geecee41/5.0.0,5.0.0,,2015-04-12 09:23:27.431282,14090.0,4.0
,,2015-04-12 09:26:05.845391,slurm_normal,1428830793.0,0.0,,1.0,main_w1_handler1,2267474,9206557,False,,119549,fasta,3488766.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19246455,,,32.0,,22401587.0,1428830790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: geecee41/5.0.0,5.0.0,,2015-04-12 09:26:34.926114,14090.0,3.0
,,2015-04-13 09:57:34.002556,slurm_normal,1428919078.0,0.0,,1.0,main_w2_handler0,2243745,9214458,False,,95774631,fasta,3496492.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19262772,,,32.0,,22401903.0,1428919070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: geecee41/5.0.0,5.0.0,,2015-04-13 09:58:02.414587,24070.0,8.0
,,2015-05-08 13:44:46.955984,slurm_normal,1431092720.0,0.0,,1.0,main_w1_handler1,2185573,9429948,False,,120654914,fasta,3757595.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18598122,,,32.0,,21377664.0,1431092708.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: geecee41/5.0.0,5.0.0,,2015-05-08 13:45:23.317844,28313.0,12.0
,,2015-04-13 10:58:25.139579,slurm_normal,1428922729.0,0.0,,1.0,main_w2_handler0,2243745,9215183,False,,33056,interval,3497141.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19263121,,,32.0,,22401903.0,1428922726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: geecee41/5.0.0,5.0.0,,2015-04-13 10:58:54.214111,24070.0,3.0
,,2015-04-13 10:58:13.564467,slurm_normal,1428922720.0,0.0,,1.0,main_w1_handler0,2243745,9215174,False,,33054,interval,3497134.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19263050,,,32.0,,22401903.0,1428922717.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: geecee41/5.0.0,5.0.0,,2015-04-13 10:58:42.139341,24070.0,3.0
,,2015-04-13 11:03:05.960616,slurm_normal,1428923013.0,0.0,,1.0,main_w2_handler1,2243745,9215318,False,,1469536,fasta,3497187.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19263839,,,32.0,,22401903.0,1428923009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: geecee41/5.0.0,5.0.0,,2015-04-13 11:03:38.873142,24070.0,4.0
,,2015-04-13 11:03:16.487346,slurm_normal,1428923014.0,0.0,,1.0,main_w1_handler0,2243745,9215320,False,,1469539,fasta,3497190.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19263843,,,32.0,,22401903.0,1428923012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: geecee41/5.0.0,5.0.0,,2015-04-13 11:03:39.637175,24070.0,2.0
,,2015-05-06 16:34:35.479981,slurm_normal,1430930129.0,0.0,,1.0,main_w2_handler1,2295795,9412788,False,,7102,fasta,3742954.roundup,slurm,,132112168.0,corral-repl,,"""c5f43636f40d11e4829f005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19610830,,,32.0,,22737811.0,1430930125.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: geecee41/5.0.0,5.0.0,,2015-05-06 16:35:35.621603,62065.0,4.0
