create_time,design,design_filetype,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,otu,otu_filetype,param_filename,parameters.chromInfo,parameters.dbkey,parameters.design.values,parameters.label,parameters.otu.values,parameters.scale,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-10-05 15:49:01.552595,,,slurm_normal,1507218574.0,0,1.0,main_w3_handler0,3276627,17032412,False,,11088855.roundup,slurm,,132112168.0,corral-repl,327717,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31572221}]","""totalgroup""",32.0,,41063160,1507218570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_lefse/mothur_make_lefse/1.36.1.0,1.36.1.0,,2017-10-05 15:49:51.663653,112861.0,4.0
2018-01-05 00:15:29.938195,,,slurm_normal,1515111338.0,0,1.0,main_w4_handler0,3382403,17949997,False,,12026402,slurm,,132112168.0,corral-repl,58041,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 33180523}]","""totalgroup""",32.0,,42991605,1515111333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_lefse/mothur_make_lefse/1.36.1.0,1.36.1.0,,2018-01-05 00:15:40.286255,,5.0
2017-11-06 17:45:53.980735,,,slurm_normal,1509990431.0,0,1.0,main_w4_handler1,3313646,17348602,False,,11411779,slurm,,132112168.0,corral-repl,10093,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""Time""","[{'src': 'hda', 'id': 32096276}]","""totalgroup""",32.0,,41788254,1509990427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_lefse/mothur_make_lefse/1.36.1.0,1.36.1.0,,2017-11-06 17:47:16.779633,,4.0
2017-11-06 17:19:34.047255,,,slurm_normal,1509990410.0,0,1.0,main_w4_handler1,3313646,17348326,False,,11411772,slurm,,132112168.0,corral-repl,10093,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 32096276}]","""totalgroup""",32.0,,41788254,1509990406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_lefse/mothur_make_lefse/1.36.1.0,1.36.1.0,,2017-11-06 17:46:53.610238,,4.0
2017-11-06 17:05:31.402650,,,slurm_normal,1509990379.0,0,1.0,main_w4_handler1,3313646,17348247,False,,11411764,slurm,,132112168.0,corral-repl,10093,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 32096276}]","""totalotu""",32.0,,41788254,1509990374.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_lefse/mothur_make_lefse/1.36.1.0,1.36.1.0,,2017-11-06 17:46:22.031331,,5.0
2017-11-06 17:02:28.882137,,,slurm_normal,1509990394.0,0,1.0,main_w3_handler0,3313646,17348225,False,,11411767,slurm,,132112168.0,corral-repl,10093,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 32096276}]","""totalgroup""",32.0,,41788254,1509990390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_lefse/mothur_make_lefse/1.36.1.0,1.36.1.0,,2017-11-06 17:46:37.124841,,4.0
2017-11-28 13:59:36.729113,2766.0,tabular,slurm_normal,1511877599.0,0,1.0,main_w3_handler1,3343025,17619198,False,,11680051,slurm,,132112168.0,corral-repl,188265,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32585451}]",,"[{'src': 'hda', 'id': 32585401}]","""totalgroup""",32.0,,42303375,1511877593.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_lefse/mothur_make_lefse/1.36.1.0,1.36.1.0,,2017-11-28 14:00:01.317489,,6.0
