chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,guide_gff,guide_gff_filetype,handler,history_id,id,imported,info,input_bam,input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.guide.__current_case__,parameters.guide.guide_gff,parameters.guide.guide_gff.values,parameters.guide.input_estimation,parameters.guide.output_ballgown,parameters.guide.use_guide,parameters.guide_gff|__identifier__,parameters.input_bam,parameters.input_bam.values,parameters.input_bam|__identifier__,parameters.option_set.__current_case__,parameters.option_set.bdist,parameters.option_set.bundle_fraction,parameters.option_set.disable_trimming,parameters.option_set.fraction,parameters.option_set.maxcov,parameters.option_set.min_anchor_cov,parameters.option_set.min_anchor_len,parameters.option_set.min_bundle_cov,parameters.option_set.min_tlen,parameters.option_set.name_prefix,parameters.option_set.options,parameters.option_set.sensitive,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-09-15 20:41:34.981964,slurm_normal,1442349726.0,0,,1.0,,,main_w1_handler0,2440058,10326977,False,,72657173,bam,4610791.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,no,,21121639,,,0,,,,,,,,,,,default,,32.0,,25162645,1442349721.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-09-15 20:42:10.972225,68996.0,5.0
,,2015-09-15 20:44:23.352992,slurm_normal,1442350613.0,0,,1.0,,,main_w1_handler2,2428426,10326992,False,,105400105,bam,4610846.roundup,slurm,,132112168.0,corral-repl,,,,,"""8861a98a5bea11e59d62005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,no,,21122040,,,0,,,,,,,,,,,default,,32.0,,24860717,1442350223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-09-15 20:56:58.599291,64037.0,390.0
,,2015-07-27 22:42:19.089503,slurm_normal,1438037094.0,0,,1.0,852373.0,gff3,main_w2_handler0,2392377,10011673,False,,1424861154,bam,4293834.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,20585899.0,,True,False,yes,,20585842,,"""Deg6_unfiltered_bwt_sorted.bam""",0,,,,,,,,,,,default,,32.0,,24344871,1438036965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-07-27 22:44:58.281572,67015.0,129.0
,,2015-07-27 22:42:22.175822,slurm_normal,1438037095.0,0,,1.0,852373.0,gff3,main_w1_handler1,2392377,10011675,False,,1501086599,bam,4293835.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,20585899.0,,True,False,yes,,20585742,,"""Deg5_unfiltered_bwt_sorted.bam""",0,,,,,,,,,,,default,,32.0,,24344871,1438036968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-07-27 22:44:58.488250,67015.0,127.0
,,2015-07-27 22:42:18.129136,slurm_normal,1438037097.0,0,,1.0,852373.0,gff3,main_w2_handler1,2392377,10011671,False,,1438619710,bam,4293832.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,20585899.0,,True,False,yes,,20585898,,"""M2_unfiltered_bwt_sorted.bam""",0,,,,,,,,,,,default,,32.0,,24344871,1438036962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-07-27 22:45:01.564742,67015.0,135.0
,,2015-07-27 22:42:23.837067,slurm_normal,1438037263.0,0,,1.0,852373.0,gff3,main_w2_handler0,2392377,10011676,False,,1257096739,bam,4293855.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,20585899.0,,True,False,yes,,20585667,,"""H2_unfiltered_bwt_sorted.bam""",0,,,,,,,,,,,default,,32.0,,24344871,1438037115.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-07-27 22:47:47.145945,67015.0,148.0
,,2015-07-27 22:42:20.223552,slurm_normal,1438037265.0,0,,1.0,852373.0,gff3,main_w2_handler0,2392377,10011674,False,,1455936128,bam,4293850.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,20585899.0,,True,False,yes,,20585785,,"""M1_unfiltered_bwt_sorted.bam""",0,,,,,,,,,,,default,,32.0,,24344871,1438037103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-07-27 22:47:51.183943,67015.0,162.0
,,2015-07-27 22:42:25.294314,slurm_normal,1438037287.0,0,,1.0,852373.0,gff3,main_w2_handler0,2392377,10011678,False,,1527533344,bam,4293858.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,20585899.0,,True,False,yes,,20585475,,"""H1_unfiltered_bwt_sorted.bam""",0,,,,,,,,,,,default,,32.0,,24344871,1438037131.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-07-27 22:48:10.328009,67015.0,156.0
,,2015-07-27 23:33:16.496058,slurm_normal,1438040208.0,0,,1.0,,,main_w1_handler2,2392377,10012127,False,,1424861154,bam,4294313.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,no,,20585842,,"""Deg6_unfiltered_bwt_sorted.bam""",0,,,,,,,,,,,default,,32.0,,24344871,1438040020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-07-27 23:36:51.839665,67015.0,188.0
,,2015-07-27 23:33:14.267298,slurm_normal,1438040231.0,0,,1.0,,,main_w2_handler0,2392377,10012126,False,,1438619710,bam,4294312.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,no,,20585898,,"""M2_unfiltered_bwt_sorted.bam""",0,,,,,,,,,,,default,,32.0,,24344871,1438040021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-07-27 23:37:15.123293,67015.0,210.0
,,2015-07-27 23:33:18.201663,slurm_normal,1438040233.0,0,,1.0,,,main_w2_handler1,2392377,10012128,False,,1455936128,bam,4294311.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,no,,20585785,,"""M1_unfiltered_bwt_sorted.bam""",0,,,,,,,,,,,default,,32.0,,24344871,1438040018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-07-27 23:37:18.179861,67015.0,215.0
,,2015-07-27 23:33:23.313928,slurm_normal,1438040399.0,0,,1.0,,,main_w1_handler2,2392377,10012130,False,,1257096739,bam,4294352.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,no,,20585667,,"""H2_unfiltered_bwt_sorted.bam""",0,,,,,,,,,,,default,,32.0,,24344871,1438040249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-07-27 23:40:03.429192,67015.0,150.0
,,2015-07-27 23:33:20.757571,slurm_normal,1438040418.0,0,,1.0,,,main_w1_handler0,2392377,10012129,False,,1501086599,bam,4294344.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,no,,20585742,,"""Deg5_unfiltered_bwt_sorted.bam""",0,,,,,,,,,,,default,,32.0,,24344871,1438040222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-07-27 23:40:24.166130,67015.0,196.0
,,2015-07-27 23:33:25.299561,slurm_normal,1438040482.0,0,,1.0,,,main_w2_handler0,2392377,10012131,False,,1527533344,bam,4294351.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,no,,20585475,,"""H1_unfiltered_bwt_sorted.bam""",0,,,,,,,,,,,default,,32.0,,24344871,1438040250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-07-27 23:41:27.799086,67015.0,232.0
,,2015-06-22 17:21:39.454912,slurm_normal,1435009169.0,0,,1.0,,,main_w1_handler0,2325251,9709117,False,,1888369738,bam,4018282,slurm,,132112168.0,corral-repl,,,,,"""66521e2c190211e5a4f1005056a51846""","""/galaxy-repl/localdata/chrom/Nicotiana_v1.0.1.len""","""Nicotiana_v1.0.1""",0,,,,,no,,20095107,,,0,,,,,,,,,,,default,,32.0,,22934033,1435006871.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-06-22 21:39:34.119097,55778.0,2298.0
,,2015-06-22 17:15:34.634216,slurm_normal,1435008564.0,0,,1.0,,,main_w1_handler0,2325251,9709091,False,,2464591741,bam,4018196,slurm,,132112168.0,corral-repl,,,,,"""59a18f6a190111e5a4f1005056a51846""","""/galaxy-repl/localdata/chrom/Nicotiana_v1.0.1.len""","""Nicotiana_v1.0.1""",0,,,,,no,,20094827,,,0,,,,,,,,,,,default,,32.0,,22934033,1435006181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-06-22 21:29:28.924111,55778.0,2383.0
,,2015-06-22 17:30:14.349235,slurm_normal,1435020802.0,0,,1.0,,,main_w2_handler0,2325251,9709314,False,,2478486878,bam,4019313,slurm,,132112168.0,corral-repl,,,,,"""4604e2de190311e5a4f1005056a51846""","""/galaxy-repl/localdata/chrom/Nicotiana_v1.0.1.len""","""Nicotiana_v1.0.1""",0,,,,,no,,20095233,,,0,,,,,,,,,,,default,,32.0,,22934033,1435018527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-06-23 00:53:39.039945,55778.0,2275.0
,,2015-06-23 15:38:42.502931,slurm_normal,1435074424.0,0,,1.0,71599894.0,gtf,main_w2_handler1,2223711,9717549,False,,4043123670,bam,4023665,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,20086792.0,,False,True,yes,,20069398,,,0,,,,,,,,,,,default,,32.0,,22931706,1435073978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-06-23 15:47:13.600503,44240.0,446.0
,,2015-06-23 15:38:46.459416,slurm_normal,1435074416.0,0,,1.0,71599894.0,gtf,main_w2_handler1,2223711,9717550,False,,3904156497,bam,4023668,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,20086792.0,,False,True,yes,,20069403,,,0,,,,,,,,,,,default,,32.0,,22931706,1435074002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-06-23 15:47:04.640581,44240.0,414.0
,,2015-06-23 15:38:59.557259,slurm_normal,1435074892.0,0,,1.0,71599894.0,gtf,main_w1_handler2,2223711,9717554,False,,3836937901,bam,4023737,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,20086792.0,,False,True,yes,,20069419,,,0,,,,,,,,,,,default,,32.0,,22931706,1435074465.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-06-23 15:55:02.330104,44240.0,427.0
,,2015-06-23 15:39:22.273635,slurm_normal,1435075004.0,0,,1.0,71599894.0,gtf,main_w2_handler1,2223711,9717560,False,,5288236253,bam,4023736,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,20086792.0,,False,True,yes,,20069441,,,0,,,,,,,,,,,default,,32.0,,22931706,1435074465.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-06-23 15:57:25.349086,44240.0,539.0
,,2015-06-23 15:38:49.673143,slurm_normal,1435074471.0,0,,1.0,71599894.0,gtf,main_w1_handler2,2223711,9717551,False,,4386611067,bam,4023663,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,20086792.0,,False,True,yes,,20069409,,,0,,,,,,,,,,,default,,32.0,,22931706,1435073972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-06-23 15:49:17.746876,44240.0,499.0
,,2015-06-23 15:38:55.070604,slurm_normal,1435075125.0,0,,1.0,71599894.0,gtf,main_w1_handler0,2223711,9717553,False,,4619497208,bam,4023755,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,20086792.0,,False,True,yes,,20069414,,,0,,,,,,,,,,,default,,32.0,,22931706,1435074595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-06-23 15:58:58.759721,44240.0,530.0
,,2015-06-23 15:39:17.405766,slurm_normal,1435075625.0,0,,1.0,71599894.0,gtf,main_w1_handler0,2223711,9717559,False,,4162649298,bam,4023836,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,20086792.0,,False,True,yes,,20069435,,,0,,,,,,,,,,,default,,32.0,,22931706,1435075179.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-06-23 16:07:13.816671,44240.0,446.0
,,2015-06-23 15:39:12.056438,slurm_normal,1435075162.0,0,,1.0,71599894.0,gtf,main_w1_handler2,2223711,9717558,False,,3701092144,bam,4023761,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,20086792.0,,False,True,yes,,20069430,,,0,,,,,,,,,,,default,,32.0,,22931706,1435074639.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-06-23 16:00:06.645104,44240.0,523.0
,,2015-06-23 15:39:29.156917,slurm_normal,1435075621.0,0,,1.0,71599894.0,gtf,main_w1_handler2,2223711,9717563,False,,3646925190,bam,4023839,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,20086792.0,,False,True,yes,,20069446,,,0,,,,,,,,,,,default,,32.0,,22931706,1435075194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-06-23 16:07:10.635932,44240.0,427.0
,,2015-06-23 15:39:05.571120,slurm_normal,1435075544.0,0,,1.0,71599894.0,gtf,main_w1_handler0,2223711,9717556,False,,3471903728,bam,4023823,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,20086792.0,,False,True,yes,,20069425,,,0,,,,,,,,,,,default,,32.0,,22931706,1435075103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-06-23 16:06:59.057016,44240.0,441.0
,,2015-06-23 15:39:41.804361,slurm_normal,1435076357.0,0,,1.0,71599894.0,gtf,main_w1_handler2,2223711,9717567,False,,3932211171,bam,4023903,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,20086792.0,,False,True,yes,,20069456,,,0,,,,,,,,,,,default,,32.0,,22931706,1435075730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-06-23 16:19:26.339778,44240.0,627.0
,,2015-06-23 15:39:36.650957,slurm_normal,1435076223.0,0,,1.0,71599894.0,gtf,main_w1_handler2,2223711,9717565,False,,3813761836,bam,4023897,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,20086792.0,,False,True,yes,,20069451,,,0,,,,,,,,,,,default,,32.0,,22931706,1435075679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-06-23 16:18:16.926772,44240.0,544.0
,,2015-07-28 12:40:24.022291,slurm_normal,1438091011.0,0,,1.0,,,main_w2_handler1,2391355,10016177,False,,1626389390,bam,4297934.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/myoLuc2.len""","""myoLuc2""",0,,,,,no,,20573740,,,0,,,,,,,,,,,default,,32.0,,24298040,1438087246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-07-28 13:43:38.792068,49115.0,3765.0
,,2015-06-24 18:03:12.018716,slurm_normal,1435178282.0,0,,1.0,,,main_w1_handler1,2194160,9725695,False,,4226496207,bam,4032092,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,,,no,,18411840,,,0,,,,,,,,,,,default,,32.0,,23301281,1435169056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-06-24 20:38:56.484779,22875.0,9226.0
,,2015-06-24 22:58:57.601549,slurm_normal,1435193597.0,0,,1.0,,,main_w1_handler0,2194160,9728037,False,,2424035683,bam,4034308,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,,,no,,19679140,,,0,,,,,,,,,,,default,,32.0,,23301281,1435186800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-06-25 00:53:19.077741,22875.0,6797.0
,,2015-06-24 14:00:28.158691,slurm_normal,1435197992.0,0,,1.0,,,main_w1_handler1,2336506,9724600,False,,6218878836,bam,4031112,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",0,,,,,no,,20037373,,,1,50,0.95,False,0.15,1000000,1,10,2,200,STRG,advanced,False,32.0,,23606023,1435154482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-06-25 02:06:42.534167,64485.0,43510.0
,,2015-05-19 20:06:09.282808,slurm_normal,1432078617.0,0,,1.0,103125067.0,gtf,main_w1_handler0,2178298,9498795,False,,1007159103,bam,3821260.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,19757505.0,,True,False,yes,,19757439,,,1,50,0.95,False,0.15,1000000,1,10,2,200,STRG,advanced,False,32.0,,23086810,1432076963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-05-19 23:37:02.429766,58466.0,1654.0
,,2015-05-20 04:19:12.221081,slurm_normal,1432130695.0,0,,1.0,,,main_w2_handler0,2266285,9501080,False,,5196319764,bam,3823591.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,,,no,,19761079,,,0,,,,,,,,,,,default,,32.0,,22335378,1432107255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-05-20 14:05:13.346846,62105.0,23440.0
,,2015-05-20 03:37:59.222168,slurm_normal,1432118154.0,0,,1.0,,,main_w2_handler0,2266285,9500860,False,,5705019565,bam,3823265.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,,,no,,19761007,,,0,,,,,,,,,,,default,,32.0,,22335378,1432103614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.0.3,1.0.3,,2015-05-20 10:36:00.231666,62105.0,14540.0
