chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.allow_contig_length_discordance,parameters.allow_incomplete_dict_concordance,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.validation_stringency,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-10-28 13:56:27.753403,slurm_normal,1509204947.0,0,1.0,main_w4_handler0,3303142,17249957,False,,364895916,bam,11310042,slurm,,132112168.0,corral-repl,,"""c8533db0bbe711e7848a005056ba55fb""","""false""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31938995}]",,1,,"[{'src': 'hda', 'id': 31938872}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,,1509204756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2017-10-28 15:35:50.506742,82468,191.0
,,2017-10-28 15:23:09.619610,slurm_normal,1509209854.0,0,1.0,main_w3_handler0,3303141,17250220,False,,411408277,bam,11310502,slurm,,132112168.0,corral-repl,,"""c7e88176bbf311e79d54005056ba2773""","""false""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31939305}]",,1,,"[{'src': 'hda', 'id': 31938865}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,,1509209637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2017-10-28 16:57:37.629757,82468,217.0
,,2017-10-29 14:09:43.778294,slurm_normal,1509292079.0,0,1.0,main_w3_handler0,3303692,17254165,False,,427473184,bam,11315216,slurm,,132112168.0,corral-repl,,"""c1b72090bcb211e79798005056ba55fb""","""false""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31945176}]",,1,,"[{'src': 'hda', 'id': 31944748}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,,1509291893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2017-10-29 15:48:08.237202,82468,186.0
,,2017-10-29 14:07:03.057959,slurm_normal,1509292018.0,0,1.0,main_w4_handler1,3303664,17254107,False,,400069131,bam,11315207,slurm,,132112168.0,corral-repl,,"""67839644bcb211e78401005056ba55fb""","""false""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31945092}]",,1,,"[{'src': 'hda', 'id': 31944732}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,,1509291798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2017-10-29 15:47:02.116731,82468,220.0
,,2017-10-29 14:32:44.933898,slurm_normal,1509298349.0,0,1.0,main_w4_handler0,3303691,17254411,False,,533391330,bam,11315791,slurm,,132112168.0,corral-repl,,"""031c454ebcb611e79e41005056ba55fb""","""false""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31945441}]",,1,,"[{'src': 'hda', 'id': 31944739}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,,1509298056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2017-10-29 17:32:32.691144,82468,293.0
300.0,len,2016-10-11 19:19:11.862032,slurm_normal_16gb,1476216869.0,0,1.0,main_w4_handler0,2834310,14057402,False,,2468723679,bam,8274678.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/main/files/017/317/dataset_17317869.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5693245f1cd6bb34d'}]","""WT3_7a_GCCAAT_R""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51be16e511af7572a'}]",history,"""LENIENT""",32.0,1359596620.0,fasta,,33328624.0,1476215730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-10-11 20:14:34.040122,80786,1139.0
,,2016-09-07 18:57:11.014881,slurm_normal_16gb,1473276364.0,0,1.0,main_w4_handler0,2813328,13800648,False,,1528836477,bam,8021038.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab9b9096a41588bf'}]",,0,ce10,,cached,"""LENIENT""",32.0,,,,32719668.0,1473274653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-09-07 19:26:11.763592,67913,1711.0
300.0,len,2016-10-11 19:19:11.177315,slurm_normal_16gb,1476216765.0,0,1.0,main_w3_handler0,2834310,14057401,False,,2166497474,bam,8274688.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/main/files/017/317/dataset_17317869.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55a4973ec6dccf4fe'}]","""WT2_15a_ACAGTG_R""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51be16e511af7572a'}]",history,"""LENIENT""",32.0,1359596620.0,fasta,,33328624.0,1476215739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-10-11 20:12:48.039203,80786,1026.0
300.0,len,2016-10-11 19:19:10.431532,slurm_normal_16gb,1476217769.0,0,1.0,main_w4_handler1,2834310,14057400,False,,2258599133,bam,8275041.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/main/files/017/317/dataset_17317869.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d412f5f1ed2b5e0b'}]","""WT1_27a_TGACCA_R""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51be16e511af7572a'}]",history,"""LENIENT""",32.0,1359596620.0,fasta,,33328624.0,1476216875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-10-11 20:29:33.470771,80786,894.0
300.0,len,2016-10-11 19:19:12.396464,slurm_normal_16gb,1476217770.0,0,1.0,main_w4_handler0,2834310,14057403,False,,2235284890,bam,8275042.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/main/files/017/317/dataset_17317869.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5253d41d79ffc7f98'}]","""WT4_15b_ATCACG_R_concat""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51be16e511af7572a'}]",history,"""LENIENT""",32.0,1359596620.0,fasta,,33328624.0,1476216883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-10-11 20:29:33.829777,80786,887.0
300.0,len,2016-10-11 19:19:12.919225,slurm_normal_16gb,1476217856.0,0,1.0,main_w3_handler0,2834310,14057404,False,,2952136539,bam,8275025.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/main/files/017/317/dataset_17317869.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589a2d54e30443e49'}]","""WT5_19c_CAGATC_concat_R_001""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51be16e511af7572a'}]",history,"""LENIENT""",32.0,1359596620.0,fasta,,33328624.0,1476216770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-10-11 20:30:59.700024,80786,1086.0
,,2016-09-07 18:20:04.608689,slurm_normal_16gb,1473281002.0,0,1.0,main_w4_handler0,2813346,13800374,False,,3185510799,bam,8021528.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f395d08239b74c7a'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,32813470.0,1473278512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-09-07 20:43:26.623542,89388,2490.0
,,2016-10-11 20:45:07.628965,slurm_normal_16gb,1476224405.0,0,1.0,main_w4_handler0,2844338,14057839,False,,3406366819,bam,8275502.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50086f559385a87ec'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,33606020.0,1476222011.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-10-11 22:20:11.499562,91569,2394.0
,,2016-09-07 18:57:07.164742,slurm_normal_16gb,1473275644.0,0,1.0,main_w4_handler1,2813328,13800645,False,,744829430,bam,8021037.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53d44fe9d4ba0e2b1'}]",,0,ce10,,cached,"""LENIENT""",32.0,,,,32719668.0,1473274655.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-09-07 19:14:07.902527,67913,989.0
,,2016-10-12 00:20:50.155232,slurm_normal_16gb,1476233074.0,0,1.0,main_w4_handler0,2851462,14059089,False,,4278830373,bam,8276284.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57173a08ce6f89e47'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,33487223.0,1476231652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-10-12 00:44:36.897973,91569,1422.0
,,2016-09-07 18:57:08.955067,slurm_normal_16gb,1473277359.0,0,1.0,main_w4_handler1,2813328,13800646,False,,1248999071,bam,8021166.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd7e9178b35cc734'}]",,0,ce10,,cached,"""LENIENT""",32.0,,,,32719668.0,1473276005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-09-07 19:42:43.264991,67913,1354.0
,,2016-09-07 18:57:09.914506,slurm_normal_16gb,1473277317.0,0,1.0,main_w3_handler1,2813328,13800647,False,,965868244,bam,8021164.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5691f9e2c9dd28f14'}]",,0,ce10,,cached,"""LENIENT""",32.0,,,,32719668.0,1473275777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-09-07 19:42:00.883367,67913,1540.0
,,2016-10-12 00:27:44.767921,slurm_normal_16gb,1476233752.0,0,1.0,main_w3_handler0,2851465,14059135,False,,2898275876,bam,8276360.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57b92199ad1f77434'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,33487223.0,1476232808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-10-12 00:55:54.305819,91569,944.0
,,2016-04-26 17:54:21.560913,slurm_normal_16gb,1461693405.0,0,1.0,main_w1_handler1,2674233,12625849,False,,68557125,bam,6829400.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cd055cad569fd82c'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,29843204.0,1461693366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-04-26 17:56:48.631872,59652,39.0
,,2016-09-07 18:21:38.385105,slurm_normal_16gb,1473277415.0,0,1.0,main_w4_handler1,2813315,13800389,False,,2238880016,bam,8021104.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f6a5be303f0532f1'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,32813470.0,1473275190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-09-07 19:43:41.068131,89388,2225.0
,,2016-04-26 21:38:47.845934,slurm_normal_16gb,1461712136.0,0,1.0,main_w2_handler1,2685612,12631047,False,,2834112833,bam,6834333.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dc0a9b33f1c38ebc'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,29850837.0,1461709512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-04-26 23:10:04.478953,61779,2624.0
,,2016-04-26 21:43:17.938317,slurm_normal_16gb,1461713173.0,0,1.0,main_w1_handler0,2685385,12631086,False,,3927967774,bam,6834838.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58cd935fee88b803b'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,29850837.0,1461711513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-04-26 23:26:18.341633,61779,1660.0
,,2016-04-27 00:39:11.915429,slurm_normal_16gb,1461720945.0,0,1.0,main_w1_handler2,2685815,12636050,False,,2318927361,bam,6837420.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b541e393d947945433'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,29852021.0,1461719834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-04-27 01:35:48.136970,61779,1111.0
,,2016-09-07 22:33:35.445738,slurm_normal_16gb,1473299314.0,0,1.0,main_w4_handler1,2813554,13801949,False,,3699212976,bam,8023101.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b525713b1595a66166'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,32829842.0,1473297358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-09-08 01:48:39.210673,89388,1956.0
,,2016-09-07 22:29:56.590145,slurm_normal_16gb,1473295190.0,0,1.0,main_w3_handler1,2813552,13801921,False,,1903579289,bam,8022994.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c5bca69a6015c861'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,32829842.0,1473294236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-09-08 00:39:59.691339,89388,954.0
,,2016-04-27 13:56:25.801638,slurm_normal_16gb,1461765672.0,0,1.0,main_w1_handler2,2373366,12645007,False,,467778363,bam,6850273.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b503dfd74e75cf66e9'}]",,0,hg19,,cached,"""LENIENT""",32.0,,,,29258427.0,1461765409.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-04-27 14:01:15.274435,66029,263.0
,,2016-06-17 19:42:55.762101,slurm_normal_16gb,1466195771.0,0,1.0,main_w1_handler1,2742412,13195421,False,,2486791215,bam,7380302.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57118155351d9f3da'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,30932635.0,1466194720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-06-17 20:36:15.102959,59652,1051.0
,,2016-06-17 20:50:25.889388,slurm_normal_16gb,1466200057.0,0,1.0,main_w1_handler1,2742466,13196028,False,,2862590889,bam,7381226.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b567efe76bfe028928'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,30933551.0,1466199128.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-06-17 21:47:41.136570,59652,929.0
,,2016-06-18 04:37:19.223599,slurm_normal_16gb,1466228600.0,0,1.0,main_w2_handler1,2742620,13198439,False,,3225596509,bam,7382927.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ddf3f61b10e7dfd7'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,30933848.0,1466227514.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-06-18 05:43:21.742497,59652,1086.0
,,2016-06-18 09:08:28.042045,slurm_normal_16gb,1466243746.0,0,1.0,main_w2_handler1,2742698,13198886,False,,2955610994,bam,7383487.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a12195e7a1935009'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,30938802.0,1466242812.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-06-18 09:55:48.423578,61779,934.0
