create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.false_num,parameters.input,parameters.input.values,parameters.max_window,parameters.min_window,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-05-05 15:25:16.520724,slurm_normal,1430839580.0,0.0,,1.0,main_w2_handler0,2180330,9400462,False,,43,gff,3731382.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""5.0""",19587959,,"""6""","""2""",32.0,,22618366,1430839576.0,ok,1023996.0,hgv_pass,1.0.0,,2015-05-05 15:26:31.014101,58303.0,4.0
2015-05-05 15:34:14.147787,slurm_normal,1430840197.0,0.0,,1.0,main_w1_handler0,2180330,9400551,False,,1750566,gff,3731464.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""5.0""",19588109,,"""6""","""2""",32.0,,22618366,1430840120.0,ok,1023996.0,hgv_pass,1.0.0,,2015-05-05 15:36:46.370016,58303.0,77.0
2015-05-05 15:34:25.331948,slurm_normal,1430840358.0,0.0,,1.0,main_w1_handler1,2180330,9400558,False,,85625,gff,3731472.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""5.0""",19588126,,"""6""","""2""",32.0,,22618366,1430840146.0,ok,1023996.0,hgv_pass,1.0.0,,2015-05-05 15:39:30.119660,58303.0,212.0
2015-05-05 15:34:17.584082,slurm_normal,1430840193.0,0.0,,1.0,main_w2_handler1,2180330,9400553,False,,213334,gff,3731467.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""5.0""",19588121,,"""6""","""2""",32.0,,22618366,1430840129.0,ok,1023996.0,hgv_pass,1.0.0,,2015-05-05 15:36:36.897933,58303.0,64.0
2015-03-30 07:20:32.042950,rodeo_normal,1427700131.0,0.0,,1.0,main_w1_handler0,2248306,9081051,False,,30781,gff,3367426.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",19056203,,"""6""","""2""",32.0,,21237205,1427700062.0,ok,1023996.0,hgv_pass,1.0.0,,2015-03-30 07:22:13.260132,55845.0,69.0
2015-03-30 07:29:01.174562,rodeo_normal,1427700697.0,0.0,,1.0,main_w2_handler1,2248306,9081105,False,,14469,gff,3367462.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",19056279,,"""6""","""2""",32.0,,21237205,1427700582.0,ok,1023996.0,hgv_pass,1.0.0,,2015-03-30 07:31:40.860727,55845.0,115.0
2015-03-30 08:00:03.216057,rodeo_normal,1427702460.0,0.0,,1.0,main_w2_handler1,2248306,9081538,False,,14469,gff,3367669.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",19056279,,"""6""","""2""",32.0,,21237205,1427702418.0,ok,1023996.0,hgv_pass,1.0.0,,2015-03-30 08:01:04.212057,55845.0,42.0
2015-03-30 08:55:01.942476,rodeo_normal,1427705806.0,0.0,,1.0,main_w2_handler0,2248306,9081863,False,,14469,gff,3368088.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",19056279,,"""6""","""2""",32.0,,21237205,1427705715.0,ok,1023996.0,hgv_pass,1.0.0,,2015-03-30 08:56:49.105362,55845.0,91.0
2015-03-30 08:29:16.699140,rodeo_normal,1427704315.0,0.0,,1.0,main_w1_handler1,2248306,9081724,False,,14469,gff,3367958.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",19056279,,"""6""","""2""",32.0,,21237205,1427704169.0,ok,1023996.0,hgv_pass,1.0.0,,2015-03-30 08:31:59.109162,55845.0,146.0
2015-03-30 08:34:45.982127,rodeo_normal,1427704599.0,0.0,,1.0,main_w1_handler1,2248306,9081795,False,,712,gff,3368014.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",19057784,,"""6""","""2""",32.0,,21237205,1427704512.0,ok,1023996.0,hgv_pass,1.0.0,,2015-03-30 08:36:40.997869,55845.0,87.0
2015-07-27 14:28:20.039959,slurm_normal,1438007378.0,0.0,,1.0,main_w2_handler1,2390998,10007070,False,,42779,gff,4289216.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",20569609,,"""6""","""2""",32.0,,24318501,1438007317.0,ok,1023996.0,hgv_pass,1.0.0,,2015-07-27 14:29:40.782696,66005.0,61.0
2015-05-06 11:18:57.614048,slurm_normal,1430911267.0,0.0,,1.0,main_w1_handler0,2180330,9408474,False,,223266,gff,3739122.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""5.0""",19603802,,"""6""","""2""",32.0,,22618366,1430911187.0,ok,1023996.0,hgv_pass,1.0.0,,2015-05-06 11:21:10.973057,58303.0,80.0
2015-05-06 11:19:01.727573,slurm_normal,1430911252.0,0.0,,1.0,main_w2_handler0,2180330,9408478,False,,433641,gff,3739123.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""5.0""",19603806,,"""6""","""2""",32.0,,22618366,1430911194.0,ok,1023996.0,hgv_pass,1.0.0,,2015-05-06 11:20:56.996104,58303.0,58.0
2015-05-06 11:19:00.301940,slurm_normal,1430911233.0,0.0,,1.0,main_w2_handler0,2180330,9408476,False,,433641,gff,3739121.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""5.0""",19603804,,"""6""","""2""",32.0,,22618366,1430911186.0,ok,1023996.0,hgv_pass,1.0.0,,2015-05-06 11:20:35.967477,58303.0,47.0
2015-05-06 11:13:33.204036,slurm_normal,1430910905.0,0.0,,1.0,main_w2_handler1,2180330,9408455,False,,1558295,gff,3739097.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""5.0""",19603783,,"""6""","""2""",32.0,,22618366,1430910860.0,ok,1023996.0,hgv_pass,1.0.0,,2015-05-06 11:15:09.643333,58303.0,45.0
2015-05-06 11:18:55.563609,slurm_normal,1430911255.0,0.0,,1.0,main_w1_handler0,2180330,9408472,False,,1823698,gff,3739119.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""5.0""",19603800,,"""6""","""2""",32.0,,22618366,1430911176.0,ok,1023996.0,hgv_pass,1.0.0,,2015-05-06 11:20:57.893986,58303.0,79.0
2015-12-09 12:31:11.244950,slurm_normal,1449664363.0,0.0,,1.0,main_w2_handler1,2533114,11125953,False,,69467,gff,5391507.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""5.0""",22363497,,"""6""","""2""",32.0,,26691624,1449664318.0,ok,1023996.0,hgv_pass,1.0.0,,2015-12-09 12:34:13.206336,,45.0
2015-05-13 14:15:56.731371,slurm_normal,1431527271.0,0.0,,1.0,main_w1_handler1,2304532,9463346,False,,372842633,gff,3788185.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",19691614,,"""6""","""2""",32.0,,23053241,1431526648.0,ok,1023996.0,hgv_pass,1.0.0,,2015-05-13 14:27:54.326122,52728.0,623.0
2015-05-13 15:30:10.163960,slurm_normal,1431531150.0,0.0,,1.0,main_w1_handler1,2304532,9464105,False,,2279592,gff,3788732.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",19692668,,"""6""","""2""",32.0,,23053241,1431531099.0,ok,1023996.0,hgv_pass,1.0.0,,2015-05-13 15:32:32.600740,52728.0,51.0
2015-05-21 11:52:44.104807,slurm_normal,1432235000.0,0.0,,1.0,main_w2_handler1,2256552,9512120,False,,506694,gff,3833942.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",19779833,,"""6""","""2""",32.0,,23199086,1432234415.0,ok,1023996.0,hgv_pass,1.0.0,,2015-05-21 19:03:46.937990,55845.0,585.0
2015-08-04 11:21:56.168116,slurm_normal,1438687633.0,0.0,,1.0,main_w1_handler2,2339164,10060425,False,,59228,gff,4339478.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",20683217,,"""6""","""2""",32.0,,23607507,1438687375.0,ok,1023996.0,hgv_pass,1.0.0,,2015-08-04 11:27:16.170101,64801.0,258.0
2015-07-26 20:42:14.041572,slurm_normal,1437943460.0,0.0,,1.0,main_w1_handler1,2390998,9999927,False,,42779,gff,4282570.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",20569609,,"""6""","""2""",32.0,,24318501,1437943374.0,ok,1023996.0,hgv_pass,1.0.0,,2015-07-26 20:44:25.323345,66005.0,86.0
2015-08-13 00:40:07.620036,slurm_normal,1439426549.0,0.0,,1.0,main_w2_handler0,2407167,10106240,False,,56937,gff,4380195.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",20755005,,"""6""","""2""",32.0,,24660851,1439426476.0,ok,1023996.0,hgv_pass,1.0.0,,2015-08-13 00:42:34.094595,67271.0,73.0
2015-08-14 04:49:37.276890,slurm_normal,1439527918.0,0.0,,1.0,main_w1_handler0,2408375,10116231,False,,37387,gff,4388949.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",20770257,,"""6""","""2""",32.0,,24648754,1439527859.0,ok,1023996.0,hgv_pass,1.0.0,,2015-08-14 04:52:02.803490,67665.0,59.0
2015-08-28 14:52:21.102820,slurm_normal,1440774253.0,0.0,,1.0,main_w1_handler1,2421649,10216694,False,,278172674,gff,4486994.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""5.0""",20936513,,"""6""","""2""",32.0,,24884449,1440773619.0,ok,1023996.0,hgv_pass,1.0.0,,2015-08-28 15:04:19.232451,52902.0,634.0
2015-08-29 14:59:16.855143,slurm_normal,1440874215.0,0.0,,1.0,main_w1_handler2,1913223,10221159,False,,4058851643,gff,4492998.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""5.0""",19548392,,"""6""","""2""",32.0,,24705507,1440860380.0,ok,1023996.0,hgv_pass,1.0.0,,2015-08-29 18:50:22.070712,23526.0,13835.0
2015-09-02 07:16:38.951048,slurm_normal,1441180668.0,0.0,,1.0,main_w2_handler0,2386653,10241708,False,,6146,gff,4524689.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",20982200,,"""6""","""2""",32.0,,24975320,1441178243.0,ok,1023996.0,hgv_pass,1.0.0,,2015-09-02 07:57:50.962116,67330.0,2425.0
2015-10-01 15:42:26.066395,slurm_normal,1443714268.0,0.0,,1.0,main_w1_handler1,1620466,10481501,False,,470371,gff,4758125.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""5.0""",21361883,,"""6""","""2""",32.0,,25467605,1443714219.0,ok,1023996.0,hgv_pass,1.0.0,,2015-10-01 15:44:32.621826,32589.0,49.0
2015-10-29 23:45:02.876663,slurm_normal,1446162376.0,0.0,,1.0,main_w1_handler1,2489882,10768764,False,,619781,gff,5027430.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""5.0""",21804939,,"""6""","""2""",32.0,,25986773,1446162331.0,ok,1023996.0,hgv_pass,1.0.0,,2015-10-29 23:46:19.018048,,45.0
2015-10-15 09:45:42.304635,slurm_normal,1444902433.0,0.0,,1.0,main_w2_handler1,1506467,10580239,False,,186852,gff,4851206.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",21532312,,"""6""","""2""",32.0,,25700216,1444902385.0,ok,1023996.0,hgv_pass,1.0.0,,2015-10-15 09:47:16.034175,36568.0,48.0
2015-10-20 11:46:25.340827,slurm_normal,1445341906.0,0.0,,1.0,main_w2_handler1,2476628,10653009,False,,106206,gff,4918932.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",21634594,,"""6""","""2""",32.0,,25786275,1445341615.0,ok,1023996.0,hgv_pass,1.0.0,,2015-10-20 11:51:49.748345,71648.0,291.0
2015-11-03 15:14:44.612654,slurm_normal,1446563925.0,0.0,,1.0,main_w1_handler2,1506467,10807374,False,,100567,gff,5062934.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",21859861,,"""6""","""2""",32.0,,26066793,1446563713.0,ok,1023996.0,hgv_pass,1.0.0,,2015-11-03 15:18:48.121473,36568.0,212.0
2015-11-11 20:08:53.065486,slurm_normal,1447272578.0,0.0,,1.0,main_w2_handler1,1238087,10878989,False,,43,gff,5132570.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",21965453,,"""6""","""2""",32.0,,26206614,1447272573.0,ok,1023996.0,hgv_pass,1.0.0,,2015-11-11 20:09:42.681708,29303.0,5.0
2015-11-18 06:03:07.445398,slurm_normal,1447826660.0,0.0,,1.0,main_w1_handler2,2509174,10931003,False,,373473,gff,5186287.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""5.0""",22044779,,"""6""","""2""",32.0,,26328945,1447826611.0,ok,1023996.0,hgv_pass,1.0.0,,2015-11-18 06:04:24.504941,68454.0,49.0
2015-11-22 02:51:50.263758,slurm_normal,1448160810.0,0.0,,1.0,main_w2_handler0,2514652,10981146,False,,242584,gff,5242312.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""5.0""",22120194,,"""6""","""2""",32.0,,26252225,1448160759.0,ok,1023996.0,hgv_pass,1.0.0,,2015-11-22 02:53:33.485202,29303.0,51.0
2015-12-24 13:20:52.343930,slurm_normal,1450963535.0,0.0,,1.0,main_w2_handler0,2526171,11322274,False,,56937,gff,5599891.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",22644351,,"""6""","""2""",32.0,,26488393,1450963362.0,ok,1023996.0,hgv_pass,1.0.0,,2015-12-24 13:25:37.795934,74262.0,173.0
2016-02-25 18:03:00.059777,slurm_normal,1456423536.0,0.0,,1.0,main_w2_handler0,2592193,11943539,False,,885818,gff,6173067.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",23517743,,"""6""","""2""",32.0,,28197532,1456423484.0,ok,1023996.0,hgv_pass,1.0.0,,2016-02-25 18:05:42.026560,,52.0
2016-02-25 18:11:56.041887,slurm_normal,1456424018.0,0.0,,1.0,main_w1_handler1,2592193,11943599,False,,43,gff,6173170.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",23517817,,"""6""","""2""",32.0,,28197532,1456424014.0,ok,1023996.0,hgv_pass,1.0.0,,2016-02-25 18:13:43.151966,,4.0
2016-09-10 04:16:39.215148,slurm_normal,1473481071.0,0.0,,1.0,main_w4_handler1,2814920,13819787,False,,557747,gff,8041430.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""5.0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b2a29419497faaf5'}]","""6""","""2""",32.0,,32858269,1473481027.0,ok,1023996.0,hgv_pass,1.0.0,,2016-09-10 04:17:52.360315,,44.0
2016-05-03 08:54:19.981600,slurm_normal,1462265978.0,0.0,,1.0,main_w2_handler1,2304532,12744334,False,,26086,gff,6948666.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""5.0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b580e530eddb7e048b'}]","""6""","""2""",32.0,,28706081,1462265754.0,ok,1023996.0,hgv_pass,1.0.0,,2016-05-03 08:59:42.216026,52728.0,224.0
2016-03-04 11:05:00.232567,slurm_normal,1457106229.0,0.0,,1.0,main_w1_handler1,2307361,12018526,False,,3546441015,gff,6248045.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""5.0""",23666671,,"""6""","""2""",32.0,,28606470,1457089524.0,ok,1023996.0,hgv_pass,1.0.0,,2016-03-04 15:43:54.116883,63554.0,16705.0
2016-03-04 12:10:43.683164,slurm_normal,1457110243.0,0.0,,1.0,main_w2_handler0,2307361,12018985,False,,3546441015,gff,6248503.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""5.0""",23666671,,"""6""","""2""",32.0,,28606470,1457093462.0,ok,1023996.0,hgv_pass,1.0.0,,2016-03-04 16:50:50.723180,63554.0,16781.0
2016-10-19 06:32:51.249150,slurm_normal,1476858867.0,0.0,,1.0,main_w4_handler1,2822084,14114461,False,,53199,gff,8329224.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""5.0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f7238e262c439012'}]","""6""","""2""",32.0,,33595439,1476858799.0,ok,1023996.0,hgv_pass,1.0.0,,2016-10-19 06:34:28.687673,77750.0,68.0
2016-04-25 13:22:06.226477,slurm_normal,1461590658.0,0.0,,1.0,main_w1_handler1,2645603,12606105,False,,1553344,gff,6805561.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""5.0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5daa4b22103ff60b3'}]","""6""","""2""",32.0,,29801582,1461590561.0,ok,1023996.0,hgv_pass,1.0.0,,2016-04-25 13:24:21.072229,29502.0,97.0
2016-07-29 07:18:30.130362,slurm_normal,1469776764.0,0.0,,1.0,main_w2_handler0,2778994,13522476,False,,936156,gff,7737902.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""5.0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53e2ce9913bfe4087'}]","""6""","""2""",32.0,,31815371,1469776720.0,ok,1023996.0,hgv_pass,1.0.0,,2016-07-29 07:19:25.739902,29287.0,44.0
2016-08-29 14:33:08.891950,slurm_normal,1472481257.0,0.0,,1.0,main_w3_handler1,2803850,13741029,False,,1225494,gff,7960487.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""5.0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5659be49d8119baa1'}]","""6""","""2""",32.0,,31656448,1472481204.0,ok,1023996.0,hgv_pass,1.0.0,,2016-08-29 14:34:20.377100,83068.0,53.0
2016-09-04 03:53:16.165892,slurm_normal,1472961270.0,0.0,,1.0,main_w3_handler0,2796298,13777303,False,,22795,gff,7998912.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""","""5.0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bc4f185ae66c37e6'}]","""6""","""2""",32.0,,32367503,1472961228.0,ok,1023996.0,hgv_pass,1.0.0,,2016-09-04 03:54:31.359319,88711.0,42.0
2016-10-06 14:28:45.601310,slurm_normal,1475764339.0,0.0,,1.0,main_w3_handler0,2837396,14020732,False,,4308059,gff,8238719.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""5.0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58f14c8f6fa21135e'}]","""6""","""2""",32.0,,33121136,1475764256.0,ok,1023996.0,hgv_pass,1.0.0,,2016-10-06 14:32:23.297488,16545.0,83.0
