chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.aligned_reads_only,parameters.assume_sorted,parameters.chromInfo,parameters.dbkey,parameters.include_no_calls,parameters.inputFile,parameters.inputFile.values,parameters.pf_reads_only,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.validation_stringency,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-04-08 16:50:00.014225,slurm_normal_16gb,1460134468.0,0,1.0,main_w2_handler1,2567258,12393037,False,,200243817,bam,6589125.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""True""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""False""",24217768,,"""False""",0,hg19,,cached,"""LENIENT""",32.0,,,,29497876,1460134246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-04-08 17:08:11.617222,76919,222.0
,,2016-07-14 17:28:26.178727,slurm_normal_16gb,1468517786.0,0,1.0,main_w1_handler1,2755512,13412798,False,,5994022247,bam,7624681.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba59b2c924e85426'}]","""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,31145117,1468517358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-07-14 17:36:27.847108,41721,428.0
,,2016-07-14 17:17:13.949053,slurm_normal_16gb,1468517037.0,0,1.0,main_w1_handler0,2755512,13412625,False,,3698452898,bam,7624512.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b531cadc7ed47254fa'}]","""true""",0,hg19,,cached,"""LENIENT""",32.0,,,,31145117,1468516682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-07-14 17:24:00.298325,41721,355.0
,,2016-07-14 17:31:08.600173,slurm_normal_16gb,1468517952.0,0,1.0,main_w1_handler0,2755512,13412805,False,,5994022247,bam,7624718.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba59b2c924e85426'}]","""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,31145117,1468517505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-07-14 17:39:17.477186,41721,447.0
,,2016-07-14 17:31:07.790482,slurm_normal_16gb,1468518077.0,0,1.0,main_w2_handler1,2755512,13412804,False,,3181906236,bam,7624747.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d80664f3b451b48b'}]","""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,31145117,1468517796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-07-14 17:41:20.429116,41721,281.0
,,2016-07-14 17:31:09.760835,slurm_normal_16gb,1468518256.0,0,1.0,main_w2_handler1,2755512,13412806,False,,3698452898,bam,7624770.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b531cadc7ed47254fa'}]","""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,31145117,1468517976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-07-14 17:44:21.183998,41721,280.0
,,2016-04-17 20:18:40.721610,slurm_normal_16gb,1460924426.0,0,1.0,main_w2_handler0,2673029,12493384,False,,188671102,bam,6686708.roundup,slurm,,132112168.0,corral-repl,,"""92823b9e04d911e6a4d1005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b509830d663de3f134'}]","""false""",0,hg19canon,,cached,"""LENIENT""",32.0,,,,29230534,1460924362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-04-17 20:20:28.127139,78891,64.0
,,2016-04-17 20:14:08.053166,slurm_normal_16gb,1460924155.0,0,1.0,main_w1_handler1,2673029,12493369,False,,188671102,bam,6686687.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b509830d663de3f134'}]","""false""",0,hg19canon,,cached,"""LENIENT""",32.0,,,,29230534,1460924072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-04-17 20:15:57.376887,78891,83.0
,,2016-04-17 20:55:55.869492,slurm_normal_16gb,1460926648.0,0,1.0,main_w2_handler0,2673029,12494396,False,,188671102,bam,6686932.roundup,slurm,,132112168.0,corral-repl,,"""c676268604de11e6af90005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b509830d663de3f134'}]","""false""",0,hg19canon,,cached,"""LENIENT""",32.0,,,,29230534,1460926583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-04-17 20:57:30.600712,78891,65.0
,,2016-07-17 21:13:26.829539,slurm_normal_16gb,1468790090.0,0,1.0,main_w1_handler0,2767256,13426720,False,,3304457,bam,7638050.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50ee889fd455a0c84'}]","""false""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf84fcea334394a6'}]",history,"""LENIENT""",32.0,200160255.0,fasta,,31521094,1468790085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-07-17 21:14:52.747376,51510,5.0
,,2016-07-18 14:03:22.330962,slurm_normal_16gb,1468850747.0,0,1.0,main_w2_handler0,2767256,13431757,False,,3340116,bam,7643259.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f8f63abfd053b882'}]","""false""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b26dd57ef5b473c8'}]",history,"""LENIENT""",32.0,231844483.0,fasta,,31504965,1468850741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-07-18 14:05:50.609794,51510,6.0
,,2016-07-18 13:49:43.311851,slurm_normal_16gb,1468849940.0,0,1.0,main_w2_handler1,2767256,13431618,False,,3471806,bam,7643140.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50590f2f9bacbcb92'}]","""false""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b26dd57ef5b473c8'}]",history,"""LENIENT""",32.0,231844483.0,fasta,,31504965,1468849932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-07-18 13:52:22.221541,51510,8.0
,,2016-07-18 14:03:21.630645,slurm_normal_16gb,1468850668.0,0,1.0,main_w1_handler1,2767256,13431756,False,,3591261,bam,7643237.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aebb675269d112b9'}]","""false""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b26dd57ef5b473c8'}]",history,"""LENIENT""",32.0,231844483.0,fasta,,31504965,1468850660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-07-18 14:04:33.459944,51510,8.0
,,2016-06-01 11:04:43.972075,slurm_normal_16gb,1464779132.0,0,1.0,main_w2_handler1,2710980,13038881,False,,592245398,sam,7219288.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""true""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56e3ea2898613827a'}]","""true""",0,hg38,,cached,"""LENIENT""",32.0,,,,30539263,1464779121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-06-01 11:05:34.622924,84388,11.0
,,2016-06-01 00:49:00.245767,slurm_normal_16gb,1464742420.0,0,1.0,main_w2_handler1,2387123,13035611,False,,3743156692,bam,7214861.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/main/files/010/281/dataset_10281405.dat""","""281""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59bcab4993def6dbd'}]","""false""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b503de3d2ed55478e3'}]",history,"""LENIENT""",32.0,112490226.0,fasta,,29783579,1464742184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-06-01 00:53:42.172804,58898,236.0
,,2016-06-01 00:21:43.386782,slurm_normal_16gb,1464740756.0,0,1.0,main_w1_handler1,2387123,13035084,False,,3284255790,bam,7214626.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/main/files/010/281/dataset_10281405.dat""","""281""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c3334f4c89fb7ff2'}]","""false""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b503de3d2ed55478e3'}]",history,"""LENIENT""",32.0,112490226.0,fasta,,29783579,1464740535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-06-01 00:25:57.517948,58898,221.0
,,2016-06-01 00:49:28.717202,slurm_normal_16gb,1464742769.0,0,1.0,main_w2_handler1,2387123,13035615,False,,3264502149,bam,7214904.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/main/files/010/281/dataset_10281405.dat""","""281""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b0f4da48c4740239'}]","""false""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b503de3d2ed55478e3'}]",history,"""LENIENT""",32.0,112490226.0,fasta,,29783579,1464742520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-06-01 00:59:30.820057,58898,249.0
,,2016-06-01 00:49:20.824344,slurm_normal_16gb,1464742567.0,0,1.0,main_w1_handler0,2387123,13035614,False,,3240310775,bam,7214892.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/main/files/010/281/dataset_10281405.dat""","""281""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55b2611f2a3da370c'}]","""false""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b503de3d2ed55478e3'}]",history,"""LENIENT""",32.0,112490226.0,fasta,,29783579,1464742425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-06-01 00:56:09.521812,58898,142.0
,,2016-06-01 00:49:35.884650,slurm_normal_16gb,1464742819.0,0,1.0,main_w1_handler0,2387123,13035616,False,,3482953706,bam,7214914.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/main/files/010/281/dataset_10281405.dat""","""281""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56a3ece9cef9a7457'}]","""false""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b503de3d2ed55478e3'}]",history,"""LENIENT""",32.0,112490226.0,fasta,,29783579,1464742578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-06-01 01:00:22.708354,58898,241.0
,,2016-06-01 00:49:10.724980,slurm_normal_16gb,1464742333.0,0,1.0,main_w1_handler0,2387123,13035612,False,,2929748347,bam,7214864.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/main/files/010/281/dataset_10281405.dat""","""281""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b513474797c3b76b1e'}]","""false""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b503de3d2ed55478e3'}]",history,"""LENIENT""",32.0,112490226.0,fasta,,29783579,1464742177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-06-01 00:52:15.629298,58898,156.0
,,2016-06-01 00:49:45.402824,slurm_normal_16gb,1464742498.0,0,1.0,main_w1_handler1,2387123,13035617,False,,3296187871,bam,7214882.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/main/files/010/281/dataset_10281405.dat""","""281""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53f41defbfae9da9f'}]","""false""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b503de3d2ed55478e3'}]",history,"""LENIENT""",32.0,112490226.0,fasta,,29783579,1464742342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-06-01 00:55:01.318884,58898,156.0
,,2016-06-03 15:54:52.559098,slurm_normal_16gb,1464969473.0,0,1.0,main_w1_handler0,2724995,13061878,False,,17582246,bam,7247861.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59496e4a444b92837'}]","""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,30589055,1464969320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-06-03 15:58:00.062832,43306,153.0
,,2016-10-20 07:15:15.880255,slurm_normal,1476948744.0,0,1.0,main_w4_handler1,2389871,14126543,False,,8824172076,bam,8341118.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54062dd92a9b2f0b4'}]","""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,33815963,1476948206.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-10-20 07:32:26.104281,66032,538.0
,,2016-10-20 07:15:18.018318,slurm_normal,1476948734.0,0,1.0,main_w4_handler1,2389871,14126547,False,,5912173334,bam,8341185.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad4ee0757827487b'}]","""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,33815963,1476948480.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-10-20 07:32:16.387142,66032,254.0
,,2016-10-20 07:15:16.495580,slurm_normal,1476948998.0,0,1.0,main_w3_handler0,2389871,14126545,False,,10420586655,bam,8341114.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56106a00712442a1c'}]","""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,33815963,1476948158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-10-20 07:36:42.478957,66032,840.0
,,2016-10-20 07:15:17.439068,slurm_normal,1476948472.0,0,1.0,main_w4_handler0,2389871,14126546,False,,11378405395,bam,8341081.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b542df281586326aae'}]","""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,33815963,1476947928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-10-20 07:27:53.898403,66032,544.0
,,2016-10-20 07:15:19.301532,slurm_normal,1476948650.0,0,1.0,main_w4_handler0,2389871,14126548,False,,3084404033,bam,8341188.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54730633f1cc1e9ca'}]","""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,33815963,1476948481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-10-20 07:30:52.513772,66032,169.0
,,2016-10-20 07:15:19.899364,slurm_normal,1476948900.0,0,1.0,main_w4_handler0,2389871,14126549,False,,4490771712,bam,8341212.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d6a83d729dc536f8'}]","""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,33815963,1476948656.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-10-20 07:35:03.080951,66032,244.0
,,2016-07-24 23:05:09.233369,slurm_normal_16gb,1469401540.0,0,1.0,main_w2_handler0,2753433,13481231,False,,1775,bam,7697142.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532645cc1bcb77598'}]","""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,31156802,1469401523.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-07-24 23:05:41.417179,66529,17.0
,,2016-07-24 23:16:58.169117,slurm_normal_16gb,1469402726.0,0,1.0,main_w2_handler0,2753433,13481255,False,,4494265608,bam,7697158.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b554e15a41b7e0196f'}]","""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,31156802,1469402231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-07-24 23:25:27.852757,66529,495.0
,,2016-07-25 17:56:34.575771,slurm_normal_16gb,1469469656.0,0,1.0,main_w2_handler1,2771636,13487779,False,,2926076944,bam,7703861.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57bf7f89c6c6a2f3b'}]","""true""",0,hg19female,,cached,"""SILENT""",32.0,,,,31578981,1469469449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-07-25 18:00:59.185693,73080,207.0
,,2016-07-25 17:56:35.294512,slurm_normal_16gb,1469470087.0,0,1.0,main_w2_handler1,2771636,13487780,False,,3058209123,bam,7703920.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d82e52ad0f9d7f1'}]","""true""",0,hg19female,,cached,"""SILENT""",32.0,,,,31578981,1469469666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-07-25 18:08:10.140379,73080,421.0
,,2016-07-25 17:56:36.163595,slurm_normal_16gb,1469470183.0,0,1.0,main_w2_handler1,2771636,13487782,False,,3456364716,bam,7703954.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b49cd0b4aee4bee4'}]","""true""",0,hg19female,,cached,"""SILENT""",32.0,,,,31578981,1469469868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-07-25 18:09:50.821945,73080,315.0
,,2016-07-25 17:56:34.158788,slurm_normal_16gb,1469470473.0,0,1.0,main_w1_handler0,2771636,13487778,False,,3146813360,bam,7704012.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b564c62624c479b8b3'}]","""true""",0,hg19female,,cached,"""SILENT""",32.0,,,,31578981,1469470197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-07-25 18:14:35.924146,73080,276.0
,,2016-07-25 17:56:33.592769,slurm_normal_16gb,1469470374.0,0,1.0,main_w1_handler0,2771636,13487777,False,,3248491015,bam,7703989.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c1abe01f289565c8'}]","""true""",0,hg19female,,cached,"""SILENT""",32.0,,,,31578981,1469470101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-07-25 18:13:00.692662,73080,273.0
,,2016-07-24 23:04:44.594156,slurm_normal_16gb,1469401782.0,0,1.0,main_w1_handler0,2753433,13481229,False,,4494798749,bam,7697140.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b521da4f7bd2ed0f2f'}]","""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,31156802,1469401495.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-07-24 23:09:44.780616,66529,287.0
,,2016-06-13 14:58:51.677873,slurm_normal_16gb,1465830087.0,0,1.0,main_w2_handler0,2605489,13148961,False,,1128423040,bam,7333255.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf095f13fc727eea'}]","""false""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb9e40021735e7c1'}]",history,"""LENIENT""",32.0,5754012.0,fasta,,30665187,1465829946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-06-13 15:01:32.287126,77697,141.0
,,2016-06-15 09:14:43.265272,slurm_normal_16gb,1465982237.0,0,1.0,main_w2_handler1,2739502,13166742,False,,1512268775,bam,7350878.roundup,slurm,,132112168.0,corral-repl,,"""957e94f432d911e6b231005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/31.len""","""31""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b560fc7b75515e4c37'}]","""false""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f7e02ecfc7c0511f'}]",history,"""LENIENT""",32.0,5754012.0,fasta,,30665187,1465982186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-06-15 09:17:19.796764,77697,51.0
,,2016-06-15 12:22:14.710151,slurm_normal_16gb,1465993836.0,0,1.0,main_w2_handler1,2739705,13168263,False,,1155795166,bam,7352398.roundup,slurm,,132112168.0,corral-repl,,"""c440336e32f311e6ac8c005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/31.len""","""31""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f52e54181bc1e53d'}]","""false""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f7e02ecfc7c0511f'}]",history,"""LENIENT""",32.0,5754012.0,fasta,,30665187,1465993752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-06-15 12:30:39.675793,77697,84.0
,,2016-06-15 12:21:01.345835,slurm_normal_16gb,1465993681.0,0,1.0,main_w2_handler1,2739704,13168252,False,,1348891105,bam,7352322.roundup,slurm,,132112168.0,corral-repl,,"""9d744a3632f311e6820a005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/31.len""","""31""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58808d3051f2bff31'}]","""false""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f7e02ecfc7c0511f'}]",history,"""LENIENT""",32.0,5754012.0,fasta,,30665187,1465993396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-06-15 12:28:05.711283,77697,285.0
,,2016-06-15 12:20:52.369857,slurm_normal_16gb,1465993741.0,0,1.0,main_w2_handler0,2739702,13168235,False,,1128423040,bam,7352383.roundup,slurm,,132112168.0,corral-repl,,"""97888b6e32f311e6820a005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/31.len""","""31""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a7b340a77a41ec47'}]","""false""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f7e02ecfc7c0511f'}]",history,"""LENIENT""",32.0,5754012.0,fasta,,30665187,1465993663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-06-15 12:29:05.587598,77697,78.0
