chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_recal,input_recal_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.analysis_param_type.__current_case__,parameters.analysis_param_type.analysis_param_type_selector,parameters.analysis_param_type.do_indel_quality,parameters.analysis_param_type.ignore_q,parameters.analysis_param_type.max_histogram_value,parameters.analysis_param_type.max_quality_score,parameters.analysis_param_type.num_read_groups,parameters.chromInfo,parameters.dbkey,parameters.input_recal,parameters.input_recal.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-03-10 13:05:22.146869,rodeo_normal,1426003048.0,0,,1.0,main_w2_handler1,2232791,8907357,False,,385106,csv,3093408.roundup,slurm,,132112168.0,corral-repl,,"""0b9b085ac72611e4a943005056a52a46""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18802879,,32.0,,21199985.0,1426003029.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 15:57:31.761340,58185.0,19.0
,,2015-03-10 13:09:07.067899,rodeo_normal,1426001709.0,0,,1.0,main_w1_handler1,2232802,8907392,False,,406377,csv,3093053.roundup,slurm,,132112168.0,corral-repl,,"""9ad66ad2c72611e4a58b005056a51846""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18802955,,32.0,,21199985.0,1426001698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 15:35:12.598438,58185.0,11.0
,,2015-03-10 13:09:11.167835,rodeo_normal,1426004589.0,0,,1.0,main_w1_handler1,2232802,8907398,False,,393439,csv,3093813.roundup,slurm,,132112168.0,corral-repl,,"""9ad66ad2c72611e4a58b005056a51846""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18802961,,32.0,,21199985.0,1426004578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 16:23:12.938025,58185.0,11.0
,,2015-03-10 13:10:51.618655,rodeo_normal,1426006112.0,0,,1.0,main_w1_handler1,2232805,8907425,False,,402529,csv,3094152.roundup,slurm,,132112168.0,corral-repl,,"""d70cc596c72611e4a261005056a51846""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18803003,,32.0,,21199985.0,1426005829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 16:48:37.730036,58185.0,283.0
,,2015-03-10 13:10:56.236734,rodeo_normal,1426008000.0,0,,1.0,main_w1_handler1,2232805,8907431,False,,384980,csv,3094885.roundup,slurm,,132112168.0,corral-repl,,"""d70cc596c72611e4a261005056a51846""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18803009,,32.0,,21199985.0,1426007973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 17:20:04.658681,58185.0,27.0
,,2015-03-10 13:16:54.908047,rodeo_normal,1426004343.0,0,,1.0,main_w1_handler0,2232809,8907473,False,,359003,csv,3093775.roundup,slurm,,132112168.0,corral-repl,,"""a3f628d6c72711e4a4e6005056a52a46""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18803066,,32.0,,21199985.0,1426004334.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 16:19:08.724571,58185.0,9.0
,,2015-03-10 13:16:45.185870,rodeo_normal,1426003593.0,0,,1.0,main_w1_handler1,2232809,8907465,False,,372606,csv,3093562.roundup,slurm,,132112168.0,corral-repl,,"""a3f628d6c72711e4a4e6005056a52a46""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18803060,,32.0,,21199985.0,1426003584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 16:06:37.327348,58185.0,9.0
,,2015-03-10 13:20:30.337349,rodeo_normal,1426002113.0,0,,1.0,main_w2_handler0,2232814,8907498,False,,386551,csv,3093130.roundup,slurm,,132112168.0,corral-repl,,"""2ba10184c72811e4b527005056a52a46""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18803107,,32.0,,21199985.0,1426002089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 15:41:56.465124,58185.0,24.0
,,2015-03-10 13:20:40.873995,rodeo_normal,1426003816.0,0,,1.0,main_w1_handler0,2232814,8907504,False,,372055,csv,3093614.roundup,slurm,,132112168.0,corral-repl,,"""2ba10184c72811e4b527005056a52a46""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18803113,,32.0,,21199985.0,1426003801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 16:10:20.209521,58185.0,15.0
,,2015-03-10 13:22:32.125785,rodeo_normal,1426006336.0,0,,1.0,main_w2_handler1,2232819,8907523,False,,405015,csv,3094259.roundup,slurm,,132112168.0,corral-repl,,"""7208c382c72811e4a5bd005056a52a46""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18803164,,32.0,,21199985.0,1426006326.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 16:52:21.953458,58185.0,10.0
,,2015-03-10 13:22:42.562753,rodeo_normal,1426009279.0,0,,1.0,main_w2_handler0,2232819,8907529,False,,386128,csv,3095205.roundup,slurm,,132112168.0,corral-repl,,"""7208c382c72811e4a5bd005056a52a46""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18803170,,32.0,,21199985.0,1426009215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 17:41:23.334037,58185.0,64.0
,,2015-03-10 14:18:53.758677,rodeo_normal,1426011823.0,0,,1.0,main_w1_handler0,2232922,8907984,False,,407469,csv,3095944.roundup,slurm,,132112168.0,corral-repl,,"""57f3253ec73011e4acf8005056a51846""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18803908,,32.0,,21199985.0,1426011795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 18:23:50.216879,58185.0,28.0
,,2015-03-10 14:18:59.434637,rodeo_normal,1426013659.0,0,,1.0,main_w1_handler1,2232922,8907991,False,,396439,csv,3096332.roundup,slurm,,132112168.0,corral-repl,,"""57f3253ec73011e4acf8005056a51846""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18803915,,32.0,,21199985.0,1426013649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 18:54:27.010493,58185.0,10.0
,,2015-03-10 14:20:38.324398,rodeo_normal,1426010312.0,0,,1.0,main_w1_handler0,2232924,8908024,False,,402131,csv,3095524.roundup,slurm,,132112168.0,corral-repl,,"""926d610cc73011e48a43005056a51846""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18803985,,32.0,,21199985.0,1426010157.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 17:58:35.985056,58185.0,155.0
,,2015-03-10 14:20:43.898046,rodeo_normal,1426012253.0,0,,1.0,main_w2_handler0,2232924,8908030,False,,387140,csv,3096040.roundup,slurm,,132112168.0,corral-repl,,"""926d610cc73011e48a43005056a51846""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18803991,,32.0,,21199985.0,1426012236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 18:30:56.150112,58185.0,17.0
,,2015-03-10 14:22:10.115216,rodeo_normal,1426006938.0,0,,1.0,main_w1_handler1,2232926,8908056,False,,372516,csv,3094542.roundup,slurm,,132112168.0,corral-repl,,"""c617e518c73011e48add005056a52a46""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18804038,,32.0,,21199985.0,1426006900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 17:02:26.004759,58185.0,38.0
,,2015-03-10 14:22:22.540884,rodeo_normal,1426013063.0,0,,1.0,main_w1_handler1,2232926,8908063,False,,358316,csv,3096257.roundup,slurm,,132112168.0,corral-repl,,"""c617e518c73011e48add005056a52a46""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18804044,,32.0,,21199985.0,1426013053.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 18:44:28.333255,58185.0,10.0
,,2015-03-10 14:24:18.087656,rodeo_normal,1426014557.0,0,,1.0,main_w1_handler1,2232930,8908099,False,,386934,csv,3096652.roundup,slurm,,132112168.0,corral-repl,,"""0e41b7f6c73111e49c07005056a52a46""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18804096,,32.0,,21199985.0,1426014546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 19:09:20.148990,58185.0,11.0
,,2015-03-10 14:24:26.713688,rodeo_normal,1426015949.0,0,,1.0,main_w1_handler0,2232930,8908108,False,,376096,csv,3097229.roundup,slurm,,132112168.0,corral-repl,,"""0e41b7f6c73111e49c07005056a52a46""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18804106,,32.0,,21199985.0,1426015932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 19:32:30.980159,58185.0,17.0
,,2015-03-10 14:26:20.087753,rodeo_normal,1426017540.0,0,,1.0,main_w2_handler1,2232934,8908140,False,,405669,csv,3097658.roundup,slurm,,132112168.0,corral-repl,,"""5a16b7e4c73111e48add005056a52a46""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18804170,,32.0,,21199985.0,1426017521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 19:59:05.579365,58185.0,19.0
,,2015-03-10 14:26:31.193487,rodeo_normal,1426026799.0,0,,1.0,main_w2_handler0,2232934,8908148,False,,391698,csv,3099840.roundup,slurm,,132112168.0,corral-repl,,"""5a16b7e4c73111e48add005056a52a46""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18804177,,32.0,,21199985.0,1426026791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 22:33:27.262313,58185.0,8.0
,,2015-03-10 14:33:35.137468,rodeo_normal,1426011258.0,0,,1.0,main_w1_handler1,2232944,8908234,False,,408221,csv,3095829.roundup,slurm,,132112168.0,corral-repl,,"""5fedbc7ac73211e4a702005056a51846""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18804290,,32.0,,21199985.0,1426011240.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 18:14:22.270096,58185.0,18.0
,,2015-03-10 14:33:44.447617,rodeo_normal,1426013780.0,0,,1.0,main_w2_handler1,2232944,8908241,False,,396384,csv,3096387.roundup,slurm,,132112168.0,corral-repl,,"""5fedbc7ac73211e4a702005056a51846""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18804297,,32.0,,21199985.0,1426013768.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 18:56:25.027034,58185.0,12.0
,,2015-03-10 14:35:00.197457,rodeo_normal,1426015022.0,0,,1.0,main_w1_handler1,2232948,8908272,False,,401381,csv,3096835.roundup,slurm,,132112168.0,corral-repl,,"""96893e08c73211e48c03005056a51846""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18804343,,32.0,,21199985.0,1426015005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 19:17:05.141423,58185.0,17.0
,,2015-03-10 14:35:05.645786,rodeo_normal,1426016476.0,0,,1.0,main_w1_handler0,2232948,8908280,False,,382879,csv,3097395.roundup,slurm,,132112168.0,corral-repl,,"""96893e08c73211e48c03005056a51846""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18804349,,32.0,,21199985.0,1426016468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 19:41:18.052555,58185.0,8.0
,,2015-03-10 14:38:50.437820,rodeo_normal,1426014153.0,0,,1.0,main_w1_handler1,2232955,8908385,False,,373248,csv,3096525.roundup,slurm,,132112168.0,corral-repl,,"""1fe6961ec73311e48e03005056a51846""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18804499,,32.0,,21199985.0,1426014143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 19:02:48.627473,58185.0,10.0
,,2015-03-10 14:38:55.675808,rodeo_normal,1426017751.0,0,,1.0,main_w1_handler1,2232955,8908393,False,,360047,csv,3097722.roundup,slurm,,132112168.0,corral-repl,,"""1fe6961ec73311e48e03005056a51846""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18804507,,32.0,,21199985.0,1426017713.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 20:02:42.152299,58185.0,38.0
,,2015-03-10 14:40:34.255469,rodeo_normal,1426027928.0,0,,1.0,main_w2_handler1,2232959,8908437,False,,376941,csv,3100019.roundup,slurm,,132112168.0,corral-repl,,"""55255b3ac73311e48338005056a51846""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18804571,,32.0,,21199985.0,1426027919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 22:52:12.373995,58185.0,9.0
,,2015-03-10 14:40:25.702463,rodeo_normal,1426026674.0,0,,1.0,main_w1_handler1,2232959,8908430,False,,387651,csv,3099829.roundup,slurm,,132112168.0,corral-repl,,"""55255b3ac73311e48338005056a51846""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18804562,,32.0,,21199985.0,1426026666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 22:31:17.534862,58185.0,8.0
,,2015-03-10 14:41:47.904408,rodeo_normal,1426015490.0,0,,1.0,main_w2_handler0,2232962,8908470,False,,406035,csv,3097005.roundup,slurm,,132112168.0,corral-repl,,"""89cf654cc73311e4bd23005056a51846""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18804620,,32.0,,21199985.0,1426015483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 19:24:56.180274,58185.0,7.0
,,2015-03-10 14:41:55.430799,rodeo_normal,1426027850.0,0,,1.0,main_w2_handler0,2232962,8908477,False,,392421,csv,3100007.roundup,slurm,,132112168.0,corral-repl,,"""89cf654cc73311e4bd23005056a51846""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18804626,,32.0,,21199985.0,1426027842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 22:50:57.078232,58185.0,8.0
,,2015-03-10 14:46:34.378720,rodeo_normal,1426027534.0,0,,1.0,main_w1_handler0,2232972,8908525,False,,7271389,csv,3099966.roundup,slurm,,132112168.0,corral-repl,,"""33380738c73411e485fd005056a51846""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18804703,,32.0,,21199985.0,1426027525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 22:45:36.925166,58185.0,9.0
,,2015-03-10 14:46:41.226842,rodeo_normal,1426028793.0,0,,1.0,main_w2_handler0,2232972,8908531,False,,4081174,csv,3100124.roundup,slurm,,132112168.0,corral-repl,,"""33380738c73411e485fd005056a51846""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18804709,,32.0,,21199985.0,1426028772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-10 23:06:36.029280,58185.0,21.0
,,2015-03-11 07:24:53.016882,rodeo_normal,1426068817.0,0,,1.0,main_w1_handler1,2233695,8914468,False,,12099817,csv,3106887.roundup,slurm,,132112168.0,corral-repl,,"""a9ba07d6c7bf11e48fed005056a52a46""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18812870,,32.0,,21199985.0,1426068786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-11 10:13:46.968673,58185.0,31.0
,,2015-03-11 07:25:04.383763,rodeo_normal,1426072508.0,0,,1.0,main_w2_handler0,2233695,8914475,False,,10976219,csv,3107580.roundup,slurm,,132112168.0,corral-repl,,"""a9ba07d6c7bf11e48fed005056a52a46""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18812877,,32.0,,21199985.0,1426072477.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-11 11:15:38.202769,58185.0,31.0
,,2015-03-11 13:39:23.543663,rodeo_normal,1426093720.0,0,,1.0,main_w1_handler0,2233994,8916405,False,,338,csv,3111697.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",18815535,,32.0,,21721565.0,1426093635.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-11 17:08:42.862385,59570.0,85.0
,,2015-03-11 17:23:32.070369,rodeo_normal,1426108434.0,0,,1.0,main_w1_handler0,2234451,8918143,False,,338,csv,3115824.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",18817991,,32.0,,21728250.0,1426108399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-11 21:13:56.493134,59569.0,35.0
,,2015-03-12 16:38:04.889546,rodeo_normal,1426178319.0,0,,1.0,main_w1_handler0,2233825,8934440,False,,335,csv,3141949.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",18836849,,32.0,,21660752.0,1426178312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2015-03-12 16:38:44.368364,52558.0,7.0
,,2017-02-22 09:53:09.309739,slurm_normal,1487759497.0,0,,1.0,main_w3_handler1,2952988,15104084,False,,2784103,csv,9259866.roundup,slurm,,132112168.0,corral-repl,,"""b2484612f8e411e6981a005056a51846""",0,basic,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28457563}]",32.0,,,1487759463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/analyze_covariates/gatk_analyze_covariates/0.0.5,0.0.5,,2017-02-22 10:31:39.842150,58017.0,34.0
