chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1_file,input1_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1_file,parameters.input1_file.values,parameters.input1_file|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2014-12-31 15:50:57.237680,rodeo_normal,1420045255.0,0,,1.0,main_w1_handler0,2136882,8483231,False,,16095231494,fastqsanger,664679.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18104215,,,2.0,,17687982.0,1420041075.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-12-31 17:00:59.035632,52459.0,4180.0
,,2014-12-31 17:54:31.365931,rodeo_normal,1420057514.0,0,,1.0,main_w1_handler1,2136882,8483497,False,,15880600648,fastqsanger,665471.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18105021,,,2.0,,17687982.0,1420053330.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-12-31 20:25:17.498454,52459.0,4184.0
,,2014-12-31 17:54:56.253678,rodeo_normal,1420063607.0,0,,1.0,main_w1_handler1,2136882,8483500,False,,13756137034,fastqsanger,666037.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18106023,,,2.0,,17687982.0,1420059745.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-12-31 22:06:50.134921,52459.0,3862.0
,,2014-10-30 07:50:29.958054,rodeo_normal,1414672583.0,0,,1.0,main_w2_handler0,2101005,8070379,False,,13315628669,fastq,98808.rodeo,slurm,,16332532.0,corral-repl,,"""685d75e8600911e4a638005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17376748,,,2.0,,18032710.0,1414668196.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-10-30 12:36:27.083062,19585.0,4387.0
,,2014-09-17 13:03:18.450724,roundup_single,1410959601.0,0,,1.0,main_w2_handler0,2054149,7807495,False,,514606572,fastqsanger,1792283,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16913800,,,32.0,,17004174.0,1410959414.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-09-17 13:13:24.157132,53056.0,187.0
,,2015-02-09 17:45:46.882080,rodeo_normal,1423505353.0,0,,1.0,main_w1_handler0,1820805,8688042,False,,4225152144,fastqsanger,2689554.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",14836690,,,32.0,,21141865.0,1423503971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2015-02-09 18:09:16.652239,4966.0,1382.0
,,2015-01-01 00:12:54.971931,rodeo_normal,1420080477.0,0,,1.0,main_w2_handler1,2160356,8484435,False,,8476880430,fastqsanger,667408.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18107293,,,2.0,,17706352.0,1420078130.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2015-01-01 02:48:01.888799,54511.0,2347.0
,,2015-01-01 00:12:32.269274,rodeo_normal,1420081846.0,0,,1.0,main_w2_handler1,2160356,8484433,False,,10000293580,fastqsanger,2397521.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18107289,,,32.0,,17706352.0,1420079229.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2015-01-01 03:10:48.258242,54511.0,2617.0
,,2014-10-30 12:40:36.227939,rodeo_normal,1414675504.0,0,,1.0,main_w1_handler1,2076829,8071737,False,,8608552661,fastqsanger,99275.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17374641,,,2.0,,17448698.0,1414672844.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-10-30 13:25:07.945205,53888.0,2660.0
,,2014-10-30 12:38:29.444424,rodeo_normal,1414675836.0,0,,1.0,main_w1_handler0,2076829,8071733,False,,9617465511,fastqsanger,99272.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17374637,,,2.0,,17448698.0,1414672724.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-10-30 13:30:39.791268,53888.0,3112.0
,,2014-09-18 10:58:46.214316,roundup_single,1411045074.0,0,,1.0,main_w1_handler1,1995542,7812318,False,,28205181683,fastqsanger,1797045,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16915210,,,32.0,,16874701.0,1411037931.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-09-18 12:57:57.008017,30887.0,7143.0
,,2014-09-18 10:58:12.331989,roundup_single,1411044927.0,0,,1.0,main_w1_handler0,1995542,7812316,False,,28447545720,fastqsanger,1797043,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16915213,,,32.0,,16874701.0,1411037900.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-09-18 12:55:29.329326,30887.0,7027.0
,,2015-01-01 09:01:21.217434,rodeo_normal,1420117662.0,0,,1.0,main_w1_handler1,2136882,8485271,False,,13824008970,fastqsanger,2398433.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18108719,,,32.0,,17687982.0,1420114040.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2015-01-01 13:07:44.885420,52459.0,3622.0
,,2015-01-01 12:03:24.450363,rodeo_normal,1420124844.0,0,,1.0,main_w2_handler1,2160356,8485525,False,,9955316544,fastqsanger,668899.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18109635,,,2.0,,17706352.0,1420122165.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2015-01-01 15:07:29.885264,54511.0,2679.0
,,2014-09-22 19:55:36.818636,roundup_single,1411421211.0,0,,1.0,main_w1_handler1,2040051,7830489,False,,6297950162,fastqsanger,1815805,slurm,,132112264.0,corral-repl,,"""6a6aaf3e429211e4a7c7005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",16978959,,,32.0,,17137504.0,1411420909.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-09-22 21:26:52.271613,52152.0,302.0
,,2014-09-22 20:23:51.895785,roundup_single,1411424055.0,0,,1.0,main_w1_handler0,2040051,7831077,False,,6404550598,fastqsanger,1816202,slurm,,132112264.0,corral-repl,,"""5d2aca62429611e48f89005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",16979643,,,32.0,,17137504.0,1411423738.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-09-22 22:14:16.728207,52152.0,317.0
,,2014-09-22 20:23:23.693487,roundup_single,1411424678.0,0,,1.0,main_w2_handler0,2040051,7831042,False,,6258100004,fastqsanger,1816267,slurm,,132112264.0,corral-repl,,"""4bf31290429611e4abc5005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",16979604,,,32.0,,17137504.0,1411424412.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-09-22 22:24:39.314771,52152.0,266.0
,,2014-09-22 21:16:16.352813,roundup_single,1411430051.0,0,,1.0,main_w2_handler0,2062145,7831571,False,,7037519849,fastqsanger,1816767,slurm,,132112264.0,corral-repl,,"""af2cd830429d11e49eb8005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",16980272,,,32.0,,17138974.0,1411427322.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-09-22 23:54:14.413575,52893.0,2729.0
,,2014-09-22 21:17:40.734838,roundup_single,1411430641.0,0,,1.0,main_w2_handler0,2062149,7831588,False,,6851561361,fastqsanger,1816801,slurm,,132112264.0,corral-repl,,"""e183c1fe429d11e4abc5005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",16980303,,,32.0,,17138974.0,1411427521.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-09-23 00:04:04.146855,52893.0,3120.0
,,2014-10-30 19:03:48.949916,rodeo_normal,1414696482.0,0,,1.0,main_w2_handler1,2085721,8074191,False,,601844933,fastqsanger,101204.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",17359013,,,1.0,,17832039.0,1414696269.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-10-30 19:14:48.226131,53797.0,213.0
,,2014-10-30 19:03:21.037442,rodeo_normal,1414696523.0,0,,1.0,main_w2_handler1,2085721,8074190,False,,615357163,fastqsanger,101203.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",17359007,,,2.0,,17832039.0,1414696268.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-10-30 19:15:29.204716,53797.0,255.0
,,2014-10-30 19:04:00.930315,rodeo_normal,1414697328.0,0,,1.0,main_w2_handler0,2085721,8074193,False,,2911116019,fastqsanger,101206.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",17359022,,,2.0,,17832039.0,1414696272.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-10-30 19:28:51.376791,53797.0,1056.0
,,2014-10-30 19:02:57.613063,rodeo_normal,1414697636.0,0,,1.0,main_w2_handler1,2085721,8074185,False,,2960179994,fastqsanger,101198.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",17356488,,,2.0,,17832039.0,1414696247.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-10-30 19:34:01.726519,53797.0,1389.0
,,2014-09-23 14:26:01.765484,roundup_single,1411490370.0,0,,1.0,main_w1_handler1,2063046,7840340,False,,6391149058,fastqsanger,1825025,slurm,,132112264.0,corral-repl,,"""8a3b007a432d11e49608005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",16991870,,,32.0,,17141523.0,1411487783.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-09-23 16:39:33.236907,52893.0,2587.0
,,2014-09-23 14:28:23.996066,roundup_single,1411492162.0,0,,1.0,main_w2_handler0,2063054,7840352,False,,6739816222,fastqsanger,1825364,slurm,,132112264.0,corral-repl,,"""def9ea5e432d11e4b5d9005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",16991895,,,32.0,,17141523.0,1411489607.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-09-23 17:09:25.000047,52893.0,2555.0
,,2014-09-23 14:25:04.454357,roundup_single,1411491434.0,0,,1.0,main_w2_handler0,2063043,7840333,False,,6725237586,fastqsanger,1825237,slurm,,132112264.0,corral-repl,,"""6757bac6432d11e4bf7a005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",16991850,,,32.0,,17141523.0,1411488891.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-09-23 16:57:19.727718,52893.0,2543.0
,,2014-09-23 14:27:35.646244,roundup_single,1411491451.0,0,,1.0,main_w2_handler0,2063048,7840348,False,,6633677381,fastqsanger,1825244,slurm,,132112264.0,corral-repl,,"""c2689890432d11e48f67005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",16991885,,,32.0,,17141523.0,1411488956.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-09-23 16:57:33.694910,52893.0,2495.0
,,2014-09-23 18:32:56.628881,roundup_single,1411499364.0,0,,1.0,main_w2_handler0,2040051,7844109,False,,6258682402,fastqsanger,1826901,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",16990803,,,32.0,,17151704.0,1411497190.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-09-23 19:09:27.191360,52152.0,2174.0
,,2014-09-23 18:51:39.405168,roundup_single,1411502394.0,0,,1.0,main_w2_handler1,2040051,7844199,False,,6364618980,fastqsanger,1827448,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",16996820,,,32.0,,17151704.0,1411500205.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-09-23 19:59:56.185349,52152.0,2189.0
,,2014-09-23 18:51:24.808146,roundup_single,1411502491.0,0,,1.0,main_w1_handler0,2040051,7844196,False,,6219078078,fastqsanger,1827528,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",16996819,,,32.0,,17151704.0,1411500529.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-09-23 20:01:33.539004,52152.0,1962.0
,,2015-01-02 18:54:21.843040,rodeo_normal,1420228530.0,0,,1.0,main_w1_handler1,2136882,8491130,False,,12897110394,fastqsanger,678110.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18116229,,,2.0,,17687982.0,1420224883.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2015-01-02 19:55:34.146650,52459.0,3647.0
,,2014-10-31 00:42:47.747563,rodeo_normal,1414717737.0,0,,1.0,main_w1_handler1,2102810,8075668,False,,5597770177,fastqsanger,102643.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17384705,,,2.0,,18045383.0,1414716177.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-10-31 01:09:01.541462,20405.0,1560.0
,,2017-04-03 10:31:29.923178,slurm_normal,1491216083.0,0,,1.0,main_w3_handler0,3039807,15470069,False,,3434256224,fastqsanger,9599654.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29039516}]",,32.0,,36927101.0,1491215495.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2017-04-03 10:41:27.071104,102442.0,588.0
,,2017-04-03 11:22:58.107179,slurm_normal,1491219178.0,0,,1.0,main_w3_handler0,3039807,15470337,False,,3434256224,fastqsanger,9599947.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29040007}]",,32.0,,36927101.0,1491218582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2017-04-03 11:33:00.806701,102442.0,596.0
,,2014-09-24 18:33:36.746402,roundup_single,1411593239.0,0,,1.0,main_w1_handler1,2064645,7853660,False,,6404180752,fastqsanger,1837020,slurm,,132112264.0,corral-repl,,"""4a1311e4441911e48ab1005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",17010301,,,32.0,,17141523.0,1411590420.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-09-24 21:14:02.396034,52893.0,2819.0
,,2014-09-24 18:32:51.049316,roundup_single,1411595269.0,0,,1.0,main_w2_handler1,2064642,7853651,False,,6644247541,fastqsanger,1837203,slurm,,132112264.0,corral-repl,,"""2fa6cfa8441911e48bad005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",17010285,,,32.0,,17141523.0,1411592508.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-09-24 21:47:52.682760,52893.0,2761.0
,,2014-09-24 18:38:33.407132,roundup_single,1411597500.0,0,,1.0,main_w2_handler1,2064648,7853698,False,,6510606742,fastqsanger,1837532,slurm,,132112264.0,corral-repl,,"""fbc96a0a441911e482e8005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",17010354,,,32.0,,17141523.0,1411594509.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-09-24 22:25:02.647090,52893.0,2991.0
,,2014-09-24 18:39:28.693362,roundup_single,1411599231.0,0,,1.0,main_w2_handler0,2064650,7853705,False,,6760520532,fastqsanger,1837777,slurm,,132112264.0,corral-repl,,"""1c6c1ae6441a11e48468005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",17010368,,,32.0,,17141523.0,1411596632.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-09-24 22:53:54.618019,52893.0,2599.0
,,2014-11-19 16:19:23.202751,rodeo_normal,1416464041.0,0,,1.0,main_w1_handler0,2118680,8203814,False,,10897553382,fastqsanger,2062809.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17606788,,,32.0,,17425489.0,1416459984.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2014-11-20 06:14:05.254006,53884.0,4057.0
,,2015-01-09 19:45:10.320080,rodeo_normal,1420837588.0,0,,1.0,main_w1_handler0,2169059,8523097,False,,7000416638,fastqsanger,730409.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18170782,,,2.0,,20416104.0,1420835554.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2015-01-09 21:06:40.676624,51090.0,2034.0
,,2015-01-09 21:50:21.477628,rodeo_normal,1420848221.0,0,,1.0,main_w1_handler1,2156106,8523752,False,,27527621762,fastqsanger,731052.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18157584,,,2.0,,20265761.0,1420840231.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2015-01-10 00:03:44.660902,48748.0,7990.0
,,2015-01-10 21:51:28.476640,rodeo_normal,1420926951.0,0,,1.0,main_w2_handler1,2169484,8526527,False,,915383107,fastqsanger,2449037.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18172861,,,32.0,,20381699.0,1420926709.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2015-01-10 21:55:54.017829,43403.0,242.0
,,2015-01-10 21:51:48.875289,rodeo_normal,1420927001.0,0,,1.0,main_w2_handler1,2169484,8526529,False,,874544198,fastqsanger,735987.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18172862,,,2.0,,20381699.0,1420926732.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2015-01-10 21:56:44.341606,43403.0,269.0
