chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.brief,parameters.chromInfo,parameters.dbkey,parameters.gapextend,parameters.gapopen,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.input2,parameters.input2.values,parameters.out_format1,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-06-30 14:01:17.025976,slurm_normal,1435673119.0,0.0,,1.0,main_w1_handler0,2360228,9767283,False,,236,fasta,494738,fasta,4070094.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20190448,,,20190402,,"""srs""",32.0,,23752412,1435673113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-30 14:05:21.567156,,6.0
,,2015-06-30 14:01:10.921762,slurm_normal,1435673023.0,0.0,,1.0,main_w1_handler0,2360228,9767274,False,,251,fasta,494738,fasta,4070063.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20190438,,,20190402,,"""srs""",32.0,,23752412,1435672998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-30 14:03:46.326595,,25.0
,,2015-06-30 14:00:59.205199,slurm_normal,1435673148.0,0.0,,1.0,main_w1_handler2,2360228,9767257,False,,481,fasta,494738,fasta,4070099.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20190418,,,20190402,,"""srs""",32.0,,23752412,1435673140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-30 14:05:51.306475,,8.0
,,2015-06-30 14:01:06.111778,slurm_normal,1435673175.0,0.0,,1.0,main_w1_handler2,2360228,9767265,False,,1508,fasta,494738,fasta,4070101.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20190427,,,20190402,,"""srs""",32.0,,23752412,1435673162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-30 14:06:17.321152,,13.0
,,2015-06-30 14:01:08.510010,slurm_normal,1435673446.0,0.0,,1.0,main_w2_handler1,2360228,9767269,False,,897,fasta,494738,fasta,4070155.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20190433,,,20190402,,"""srs""",32.0,,23752412,1435673438.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-30 14:10:51.582739,,8.0
,,2015-06-30 14:00:53.782353,slurm_normal,1435672883.0,0.0,,1.0,main_w1_handler1,2360228,9767246,False,,638,fasta,494738,fasta,4070032.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20190403,,,20190402,,"""srs""",32.0,,23752412,1435672875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-30 14:01:27.126950,,8.0
,,2015-06-30 14:01:18.262134,slurm_normal,1435673131.0,0.0,,1.0,main_w1_handler0,2360228,9767285,False,,713,fasta,494738,fasta,4070095.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20190450,,,20190402,,"""srs""",32.0,,23752412,1435673124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-30 14:05:33.064902,,7.0
,,2015-06-30 14:01:13.828912,slurm_normal,1435672964.0,0.0,,1.0,main_w2_handler0,2360228,9767279,False,,778,fasta,494738,fasta,4070056.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20190444,,,20190402,,"""srs""",32.0,,23752412,1435672955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-30 14:02:48.111952,,9.0
,,2015-06-30 14:01:07.878083,slurm_normal,1435673295.0,0.0,,1.0,main_w2_handler0,2360228,9767268,False,,487,fasta,494738,fasta,4070124.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20190432,,,20190402,,"""srs""",32.0,,23752412,1435673281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-30 14:08:21.539672,,14.0
,,2015-06-30 14:01:00.898698,slurm_normal,1435673194.0,0.0,,1.0,main_w1_handler1,2360228,9767260,False,,1218,fasta,494738,fasta,4070105.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20190422,,,20190402,,"""srs""",32.0,,23752412,1435673184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-30 14:06:43.706952,,10.0
,,2015-06-30 14:00:57.974459,slurm_normal,1435673076.0,0.0,,1.0,main_w1_handler1,2360228,9767253,False,,1263,fasta,494738,fasta,4070085.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20190415,,,20190402,,"""srs""",32.0,,23752412,1435673066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-30 14:04:40.552548,,10.0
,,2015-06-30 14:01:09.264526,slurm_normal,1435673357.0,0.0,,1.0,main_w1_handler1,2360228,9767271,False,,390,fasta,494738,fasta,4070142.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20190434,,,20190402,,"""srs""",32.0,,23752412,1435673351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-30 14:09:21.256594,,6.0
,,2015-06-30 14:00:59.735642,slurm_normal,1435673152.0,0.0,,1.0,main_w2_handler1,2360228,9767258,False,,1870,fasta,494738,fasta,4070097.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20190419,,,20190402,,"""srs""",32.0,,23752412,1435673140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-30 14:05:57.510557,,12.0
,,2015-06-30 14:01:04.423430,slurm_normal,1435673195.0,0.0,,1.0,main_w2_handler0,2360228,9767263,False,,1545,fasta,494738,fasta,4070107.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20190425,,,20190402,,"""srs""",32.0,,23752412,1435673184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-30 14:06:38.432007,,11.0
,,2015-06-30 14:01:13.315116,slurm_normal,1435673470.0,0.0,,1.0,main_w2_handler1,2360228,9767278,False,,658,fasta,494738,fasta,4070162.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20190443,,,20190402,,"""srs""",32.0,,23752412,1435673461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-30 14:11:12.628949,,9.0
,,2015-06-30 14:01:11.465242,slurm_normal,1435673235.0,0.0,,1.0,main_w1_handler2,2360228,9767275,False,,406,fasta,494738,fasta,4070114.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20190439,,,20190402,,"""srs""",32.0,,23752412,1435673227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-30 14:07:17.899499,,8.0
,,2015-06-30 14:01:05.441792,slurm_normal,1435673271.0,0.0,,1.0,main_w2_handler1,2360228,9767264,False,,353,fasta,494738,fasta,4070118.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20190426,,,20190402,,"""srs""",32.0,,23752412,1435673247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-30 14:07:56.705743,,24.0
,,2015-06-30 14:01:02.825592,slurm_normal,1435673314.0,0.0,,1.0,main_w1_handler1,2360228,9767262,False,,604,fasta,494738,fasta,4070131.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20190424,,,20190402,,"""srs""",32.0,,23752412,1435673307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-30 14:08:37.312298,,7.0
,,2015-06-30 14:01:12.557298,slurm_normal,1435673332.0,0.0,,1.0,main_w2_handler0,2360228,9767277,False,,1296,fasta,494738,fasta,4070135.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20190442,,,20190402,,"""srs""",32.0,,23752412,1435673324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-30 14:08:55.429349,,8.0
,,2015-06-30 14:01:10.353807,slurm_normal,1435673420.0,0.0,,1.0,main_w1_handler1,2360228,9767273,False,,154,fasta,494738,fasta,4070154.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20190437,,,20190402,,"""srs""",32.0,,23752412,1435673413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-30 14:10:22.786465,,7.0
,,2015-06-30 14:01:17.571400,slurm_normal,1435673345.0,0.0,,1.0,main_w1_handler2,2360228,9767284,False,,504,fasta,494738,fasta,4070137.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20190449,,,20190402,,"""srs""",32.0,,23752412,1435673338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-30 14:09:06.743877,,7.0
,,2015-06-30 14:01:16.172311,slurm_normal,1435673526.0,0.0,,1.0,main_w2_handler1,2360228,9767282,False,,368,fasta,494738,fasta,4070176.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20190447,,,20190402,,"""srs""",32.0,,23752412,1435673519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-30 14:12:08.333145,,7.0
,,2015-06-30 14:01:15.088334,slurm_normal,1435673504.0,0.0,,1.0,main_w2_handler1,2360228,9767281,False,,1360,fasta,494738,fasta,4070168.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20190446,,,20190402,,"""srs""",32.0,,23752412,1435673483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-30 14:11:47.403123,,21.0
,,2015-06-09 16:51:20.466124,slurm_normal,1433868774.0,0.0,,1.0,main_w1_handler0,2334587,9621201,False,,633,fasta,653,fasta,3932512.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",19946501,,,19946503,,"""srs""",32.0,,23550662,1433868717.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-09 16:52:59.243642,32075.0,57.0
,,2015-07-30 18:27:05.574249,slurm_normal,1438280854.0,0.0,,1.0,main_w1_handler1,2380602,10035232,False,,294,fasta,294,fasta,4316132.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0.5""","""10.0""",20632329,,,20632329,,"""srs""",32.0,,24201693,1438280846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-30 18:27:37.493576,,8.0
,,2015-06-09 16:08:09.341089,slurm_normal,1433866123.0,0.0,,1.0,main_w1_handler2,2334587,9620721,False,,653,fasta,633,fasta,3932213.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",19946503,,,19946501,,"""srs""",32.0,,23538391,1433866120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-09 16:08:46.839640,32075.0,3.0
,,2015-06-12 12:47:54.415634,slurm_normal,1434113312.0,0.0,,1.0,main_w1_handler1,2296385,9641919,False,,3898,fasta,1088,fasta,3953323.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",19986682,,,19986681,,"""srs""",32.0,,23583265,1434113308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-12 12:48:45.887585,63225.0,4.0
,,2015-06-12 12:47:38.152808,slurm_normal,1434113336.0,0.0,,1.0,main_w2_handler0,2296385,9641917,False,Job output deleted by user before job completed.,3898,fasta,3898,fasta,3953325.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",19986682,,,19986682,,"""srs""",32.0,,23583265,1434113331.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-12 12:48:59.010770,63225.0,5.0
,,2015-07-07 20:19:41.515554,slurm_normal,1436302991.0,0.0,,1.0,main_w2_handler1,2366260,9807297,False,,18,fasta,4521,fasta,4107954.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20254025,,,20253805,,"""srs""",32.0,,23752412,1436302981.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 21:03:19.865861,,10.0
,,2015-06-15 18:21:02.136684,slurm_normal,1434392488.0,0.0,,1.0,main_w1_handler0,2343510,9656441,False,,633,fasta,653,fasta,3966884.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""50""",20011459,,,20011460,,"""srs""",32.0,,23646384,1434392485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-15 18:21:29.955470,,3.0
,,2015-06-15 18:15:42.454212,slurm_normal,1434392177.0,0.0,,1.0,main_w1_handler0,2343489,9656377,False,,633,fasta,653,fasta,3966827.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20011318,,,20011322,,"""srs""",32.0,,23647014,1434392174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-15 18:16:21.466653,,3.0
,,2015-06-15 18:23:15.604424,slurm_normal,1434392627.0,0.0,,1.0,main_w1_handler0,2343493,9656466,False,,3223,fasta,3223,fasta,3966922.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""50.0""",20011371,,,20011371,,"""srs""",32.0,,23647047,1434392622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-15 18:23:50.358222,,5.0
,,2015-06-15 18:20:14.234805,slurm_normal,1434392451.0,0.0,,1.0,main_w1_handler2,2343485,9656426,False,,633,fasta,653,fasta,3966876.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20011301,,,20011303,,"""srs""",32.0,,23646809,1434392448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-15 18:20:54.637561,,3.0
,,2015-06-15 18:16:04.065796,slurm_normal,1434392204.0,0.0,,1.0,main_w1_handler0,2343516,9656391,False,,633,fasta,653,fasta,3966837.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20011486,,,20011492,,"""srs""",32.0,,23647035,1434392201.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-15 18:16:48.991267,,3.0
,,2015-06-15 18:21:00.273335,slurm_normal,1434392489.0,0.0,,1.0,main_w2_handler1,2343484,9656439,False,,633,fasta,653,fasta,3966889.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""50.0""",20011298,,,20011300,,"""srs""",32.0,,23647022,1434392485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-15 18:21:32.277558,,4.0
,,2015-06-15 18:18:39.477672,slurm_normal,1434392349.0,0.0,,1.0,main_w2_handler0,2343485,9656420,False,,3223,fasta,3223,fasta,3966870.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20011310,,,20011310,,"""srs""",32.0,,23646809,1434392345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-15 18:19:13.263385,,4.0
,,2015-06-15 18:20:33.077408,slurm_normal,1434392467.0,0.0,,1.0,main_w1_handler0,2343486,9656428,False,,925,fasta,606,fasta,3966878.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20011321,,,20011317,,"""srs""",32.0,,23647045,1434392464.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-15 18:21:09.417154,,3.0
,,2015-06-15 18:16:03.530469,slurm_normal,1434392202.0,0.0,,1.0,main_w1_handler0,2343484,9656385,False,,633,fasta,653,fasta,3966833.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20011298,,,20011300,,"""srs""",32.0,,23647022,1434392198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-15 18:16:47.744736,,4.0
,,2015-06-15 18:16:03.676007,slurm_normal,1434392204.0,0.0,,1.0,main_w1_handler1,2343520,9656386,False,,633,fasta,653,fasta,3966835.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20011509,,,20011510,,"""srs""",32.0,,23647043,1434392201.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-15 18:16:52.254210,,3.0
,,2015-06-15 18:16:24.025090,slurm_normal,1434392226.0,0.0,,1.0,main_w1_handler1,2343508,9656403,False,,633,fasta,653,fasta,3966854.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20011438,,,20011439,,"""srs""",32.0,,23647020,1434392223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-15 18:17:10.275246,,3.0
,,2015-06-15 18:16:04.312481,slurm_normal,1434392207.0,0.0,,1.0,main_w1_handler0,2343515,9656393,False,,633,fasta,653,fasta,3966840.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20011483,,,20011484,,"""srs""",32.0,,23647064,1434392203.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-06-15 18:16:50.617005,,4.0
