c1,c1_filetype,c2,c2_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.c1.values,parameters.c2.values,parameters.chromInfo,parameters.cutoff,parameters.dbkey,parameters.depth.depth1,parameters.depth.depth2,parameters.maxgap,parameters.minlen,parameters.t1.values,parameters.t2.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,t1,t1_filetype,t2,t2_filetype,tool_id,tool_version,traceback,update_time,user_id,runtime
539637876,bedgraph,530725719,bedgraph,2017-07-29 16:08:30.737589,slurm_normal,1501344879.0,0,,1.0,main_w3_handler1,3205889,16455996,False,,10524101.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 30666895}]","[{'src': 'hda', 'id': 30666901}]","""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","""0.5""","""dm6""",20,34,"""100""","""200""","[{'src': 'hda', 'id': 30666894}]","[{'src': 'hda', 'id': 30666900}]",32.0,,39547762.0,1501344519.0,ok,1023996.0,772324576,bedgraph,1276484819,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-07-29 16:14:44.208486,59928.0,360.0
539637876,bedgraph,530725719,bedgraph,2017-07-29 17:21:59.158949,slurm_normal,1501349368.0,0,,1.0,main_w3_handler0,3205889,16456228,False,,10524389.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 30666895}]","[{'src': 'hda', 'id': 30666901}]","""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","""0.1""","""dm6""",1,1,"""50""","""100""","[{'src': 'hda', 'id': 30666894}]","[{'src': 'hda', 'id': 30666900}]",32.0,,39547762.0,1501348928.0,ok,1023996.0,772324576,bedgraph,1276484819,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-07-29 17:29:30.656844,59928.0,440.0
539637876,bedgraph,530725719,bedgraph,2017-07-29 16:36:47.923999,slurm_normal,1501346620.0,0,,1.0,main_w3_handler1,3205889,16456100,False,,10524206.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 30666895}]","[{'src': 'hda', 'id': 30666901}]","""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","""0.1""","""dm6""",20,34,"""50""","""100""","[{'src': 'hda', 'id': 30666894}]","[{'src': 'hda', 'id': 30666900}]",32.0,,39547762.0,1501346218.0,ok,1023996.0,772324576,bedgraph,1276484819,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-07-29 16:43:43.763695,59928.0,402.0
539637876,bedgraph,530725719,bedgraph,2017-07-29 16:41:13.805888,slurm_normal,1501346799.0,0,,1.0,main_w3_handler1,3205889,16456113,False,,10524224.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 30666895}]","[{'src': 'hda', 'id': 30666901}]","""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","""0.1""","""dm6""",1,1,"""100""","""200""","[{'src': 'hda', 'id': 30666894}]","[{'src': 'hda', 'id': 30666900}]",32.0,,39547762.0,1501346482.0,ok,1023996.0,772324576,bedgraph,1276484819,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-07-29 16:46:42.035793,59928.0,317.0
1225949197,bedgraph,1426389558,bedgraph,2017-07-30 21:03:40.270533,slurm_normal,1501449164.0,0,,1.0,main_w4_handler1,3199602,16461704,False,,10529732.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 30654738}]","[{'src': 'hda', 'id': 30652938}]","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""1.0""","""Homo_sapiens_nuHg19_mtrCRS""",1,1,"""200""","""200""","[{'src': 'hda', 'id': 30654737}]","[{'src': 'hda', 'id': 30652938}]",32.0,,39599306.0,1501448628.0,ok,1023996.0,1570037478,bedgraph,1426389558,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-07-30 21:12:45.934588,109240.0,536.0
1426389558,bedgraph,1225949197,bedgraph,2017-07-31 03:04:25.287949,slurm_normal,1501470878.0,0,,1.0,main_w3_handler0,3199602,16462951,False,,10530920.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 30652938}]","[{'src': 'hda', 'id': 30654738}]","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""1.0""","""Homo_sapiens_nuHg19_mtrCRS""",1,1,"""200""","""250""","[{'src': 'hda', 'id': 30652937}]","[{'src': 'hda', 'id': 30654737}]",32.0,,39602980.0,1501470272.0,ok,1023996.0,1181595870,bedgraph,1570037478,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-07-31 03:14:40.707487,109240.0,606.0
662661663,bedgraph,524595660,bedgraph,2017-07-31 16:23:38.201931,slurm_normal,1501519685.0,0,,1.0,main_w3_handler0,3192444,16470262,False,,10538775.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 30699276}]","[{'src': 'hda', 'id': 30699277}]","""/galaxy-repl/localdata/chrom/mm10.len""","""1.0""","""mm10""",1,1,"""100""","""200""","[{'src': 'hda', 'id': 30699273}]","[{'src': 'hda', 'id': 30699274}]",32.0,,39188781.0,1501519395.0,ok,1023996.0,480554549,bedgraph,635337781,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-07-31 16:48:07.073783,107805.0,290.0
504144402,bedgraph,664558629,bedgraph,2017-08-03 03:30:48.085812,slurm_normal,1501732657.0,0,,1.0,main_w4_handler1,3211324,16494600,False,,10564150.roundup,slurm,,132112168.0,corral-repl,,"""1f426f2277fc11e78145005056ba2773""","[{'src': 'hda', 'id': 30742311}]","[{'src': 'hda', 'id': 30742317}]","""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","""1.0""","""dm6""",1,1,"""100""","""200""","[{'src': 'hda', 'id': 30742310}]","[{'src': 'hda', 'id': 30742316}]",32.0,,,1501732404.0,ok,1023996.0,996831186,bedgraph,466480082,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-03 03:57:40.895232,59928.0,253.0
664558629,bedgraph,330388291,bedgraph,2017-08-03 04:29:54.708241,slurm_normal,1501736553.0,0,,1.0,main_w3_handler0,3211345,16494749,False,,10564320.roundup,slurm,,132112168.0,corral-repl,,"""60bbbaf0780411e7b2f9005056ba55fb""","[{'src': 'hda', 'id': 30742531}]","[{'src': 'hda', 'id': 30742537}]","""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","""1.0""","""dm6""",1,1,"""100""","""200""","[{'src': 'hda', 'id': 30742530}]","[{'src': 'hda', 'id': 30742536}]",32.0,,,1501736183.0,ok,1023996.0,466480082,bedgraph,983886992,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-03 05:02:34.535524,59928.0,370.0
452115656,bedgraph,925743446,bedgraph,2017-08-07 13:53:04.854641,slurm_normal,1502114195.0,0,,1.0,main_w4_handler1,2945726,16520599,False,,10590130.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 30607025}]","[{'src': 'hda', 'id': 30607024}]","""/galaxy-repl/localdata/chrom/mm10.len""","""1.0""","""mm10""",1,1,"""100""","""200""","[{'src': 'hda', 'id': 30607025}]","[{'src': 'hda', 'id': 30607024}]",32.0,,39465766.0,1502113995.0,ok,1023996.0,452115656,bedgraph,925743446,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-07 13:56:37.675979,97609.0,200.0
401060481,bedgraph,448636488,bedgraph,2017-08-10 22:01:00.962961,slurm_normal,1502406187.0,0,,1.0,main_w3_handler0,3218819,16554667,False,,10625587.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 30830536}]","[{'src': 'hda', 'id': 30830547}]","""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","""1.0""","""dm6""",1,1,"""100""","""200""","[{'src': 'hda', 'id': 30830535}]","[{'src': 'hda', 'id': 30830546}]",32.0,,39795979.0,1502405939.0,ok,1023996.0,727551218,bedgraph,851279701,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-11 00:16:47.197267,59928.0,248.0
273935476,bedgraph,116066185,bedgraph,2017-08-13 22:42:14.708568,slurm_normal,1502664413.0,0,,1.0,main_w4_handler0,3221215,16571347,False,,10642301.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 30859600}]","[{'src': 'hda', 'id': 30859601}]","""/galaxy-repl/localdata/chrom/mm10.len""","""1.0""","""mm10""",1,1,"""100""","""200""","[{'src': 'hda', 'id': 30859597}]","[{'src': 'hda', 'id': 30859598}]",32.0,,39850534.0,1502664147.0,ok,1023996.0,561851809,bedgraph,701063866,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-13 22:46:55.741257,107805.0,266.0
173942145,bedgraph,176467333,bedgraph,2017-08-14 02:52:04.584863,slurm_normal,1502679285.0,0,,1.0,main_w4_handler1,3221317,16572437,False,,10643297.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 30861277}]","[{'src': 'hda', 'id': 30861278}]","""/galaxy-repl/localdata/chrom/mm10.len""","""1.0""","""mm10""",1,1,"""100""","""200""","[{'src': 'hda', 'id': 30861274}]","[{'src': 'hda', 'id': 30861275}]",32.0,,39850534.0,1502679133.0,ok,1023996.0,173351988,bedgraph,540506240,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-14 02:54:48.058946,107805.0,152.0
344175384,bedgraph,498634916,bedgraph,2017-08-14 05:08:56.943638,slurm_normal,1502687615.0,0,,1.0,main_w3_handler0,3221379,16572922,False,,10643802.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 30861922}]","[{'src': 'hda', 'id': 30861921}]","""/galaxy-repl/localdata/chrom/mm10.len""","""1.0""","""mm10""",1,1,"""100""","""200""","[{'src': 'hda', 'id': 30861919}]","[{'src': 'hda', 'id': 30861918}]",32.0,,39850534.0,1502687343.0,ok,1023996.0,565251188,bedgraph,413130958,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-14 05:13:38.256285,107805.0,272.0
307243486,bedgraph,205619297,bedgraph,2017-08-14 05:00:25.019519,slurm_normal,1502687042.0,0,,1.0,main_w4_handler0,3221371,16572908,False,,10643766.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 30861875}]","[{'src': 'hda', 'id': 30861876}]","""/galaxy-repl/localdata/chrom/mm10.len""","""1.0""","""mm10""",1,1,"""100""","""200""","[{'src': 'hda', 'id': 30861872}]","[{'src': 'hda', 'id': 30861873}]",32.0,,39850534.0,1502686835.0,ok,1023996.0,216937246,bedgraph,422342270,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-14 05:04:06.589773,107805.0,207.0
1558669190,bedgraph,2162603000,bedgraph,2017-08-14 14:40:11.984648,slurm_normal,1502722395.0,0,,1.0,main_w3_handler0,3215093,16576682,False,,10647790.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 30865043}]","[{'src': 'hda', 'id': 30865044}]","""/galaxy-repl/localdata/chrom/hg38.len""","""1.0""","""hg38""",44,42,"""100""","""200""","[{'src': 'hda', 'id': 30839558}]","[{'src': 'hda', 'id': 30839559}]",32.0,,38998536.0,1502721621.0,ok,1023996.0,1584392918,bedgraph,2137269133,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-14 14:53:20.592524,14117.0,774.0
972581864,bedgraph,1056333945,bedgraph,2017-08-15 14:42:29.288424,slurm_normal,1502808693.0,0,,1.0,main_w3_handler1,3215093,16585562,False,,10656862.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 30867770}]","[{'src': 'hda', 'id': 30867677}]","""/galaxy-repl/localdata/chrom/hg38.len""","""1.0""","""hg38""",26,25,"""100""","""200""","[{'src': 'hda', 'id': 30867811}]","[{'src': 'hda', 'id': 30867788}]",32.0,,39247642.0,1502808156.0,ok,1023996.0,926067755,bedgraph,1127977472,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-15 14:51:39.008754,14117.0,537.0
1568776211,bedgraph,1789277997,bedgraph,2017-08-22 14:20:50.336071,slurm_normal,1503412903.0,0,,1.0,main_w3_handler1,3215093,16632104,False,,10704539.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 30951294}]","[{'src': 'hda', 'id': 30951302}]","""/galaxy-repl/localdata/chrom/hg38.len""","""1.0""","""hg38""",1,1,"""100""","""200""","[{'src': 'hda', 'id': 30951293}]","[{'src': 'hda', 'id': 30951301}]",32.0,,39247642.0,1503412448.0,ok,1023996.0,1129418274,bedgraph,927784793,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-22 14:41:45.403133,14117.0,455.0
1087341479,bedgraph,1087341479,bedgraph,2017-12-16 14:30:14.565020,slurm_normal,1513434870.0,0,,1.0,main_w3_handler0,3346623,17825291,False,,11898625,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32963676}]","[{'src': 'hda', 'id': 32963676}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1.0""","""hg19""",1,1,"""100""","""100""","[{'src': 'hda', 'id': 32963679}]","[{'src': 'hda', 'id': 32963679}]",32.0,,42605020.0,1513434625.0,ok,1023996.0,330858905,bedgraph,330858905,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-12-16 14:34:33.063546,117634.0,245.0
441834564,bedgraph,452266118,bedgraph,2017-08-31 16:13:34.335144,slurm_normal,1504196247.0,0,,1.0,main_w3_handler1,3236536,16704951,False,,10777609.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31035865}]","[{'src': 'hda', 'id': 31035848}]","""/galaxy-repl/localdata/chrom/hg38.len""","""1.0""","""hg38""",1,1,"""100""","""200""","[{'src': 'hda', 'id': 31035864}]","[{'src': 'hda', 'id': 31035847}]",32.0,,40007035.0,1504196082.0,ok,1023996.0,347531122,bedgraph,431841031,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-31 16:17:31.619004,80468.0,165.0
842070934,bedgraph,574786467,bedgraph,2017-09-07 09:36:12.145812,slurm_normal,1504777255.0,0,,1.0,main_w4_handler1,3243927,16759948,False,,10826734.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31140957}]","[{'src': 'hda', 'id': 31140968}]","""/galaxy-repl/localdata/chrom/dm6.len""","""1.0""","""dm6""",1,1,"""100""","""200""","[{'src': 'hda', 'id': 31141136}]","[{'src': 'hda', 'id': 31141147}]",32.0,,38546830.0,1504776984.0,ok,1023996.0,596821513,bedgraph,611018533,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-09-07 09:40:57.388513,6065.0,271.0
850451057,bedgraph,850451057,bedgraph,2017-09-07 15:43:56.378059,slurm_normal,1504799318.0,0,,1.0,main_w3_handler1,3245600,16763869,False,,10830758.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31147437}]","[{'src': 'hda', 'id': 31147437}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""1.0""","""hg38""",1,1,"""100""","""200""","[{'src': 'hda', 'id': 31147438}]","[{'src': 'hda', 'id': 31147438}]",32.0,,40329739.0,1504799055.0,ok,1023996.0,499649639,bedgraph,499649639,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-09-07 15:48:43.991228,111115.0,263.0
496451449,bedgraph,496451449,bedgraph,2017-09-07 15:26:24.182324,slurm_normal,1504798167.0,0,,1.0,main_w3_handler1,3245594,16763567,False,,10830454.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31146890}]","[{'src': 'hda', 'id': 31146890}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""1.0""","""hg38""",1,1,"""100""","""200""","[{'src': 'hda', 'id': 31146889}]","[{'src': 'hda', 'id': 31146889}]",32.0,,40329664.0,1504798006.0,ok,1023996.0,268701060,bedgraph,268701060,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-09-07 15:29:36.572020,111112.0,161.0
453663672,bedgraph,453663672,bedgraph,2017-09-07 15:26:47.136783,slurm_normal,1504798200.0,0,,1.0,main_w4_handler1,3245597,16763599,False,,10830458.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31146900}]","[{'src': 'hda', 'id': 31146900}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""1.0""","""hg38""",1,1,"""100""","""200""","[{'src': 'hda', 'id': 31146899}]","[{'src': 'hda', 'id': 31146899}]",32.0,,40329724.0,1504798017.0,ok,1023996.0,700888718,bedgraph,700888718,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-09-07 15:30:02.680737,111113.0,183.0
496933152,bedgraph,496933152,bedgraph,2017-09-07 15:27:46.898790,slurm_normal,1504798270.0,0,,1.0,main_w3_handler1,3245605,16763692,False,,10830484.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31146885}]","[{'src': 'hda', 'id': 31146885}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""1.0""","""hg38""",1,1,"""200""","""200""","[{'src': 'hda', 'id': 31146884}]","[{'src': 'hda', 'id': 31146884}]",32.0,,40329775.0,1504798083.0,ok,1023996.0,769786811,bedgraph,769786811,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-09-07 15:31:13.872598,111117.0,187.0
453663672,bedgraph,453663672,bedgraph,2017-09-07 15:33:11.597624,slurm_normal,1504798601.0,0,,1.0,main_w3_handler1,3245598,16763750,False,,10830561.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31146959}]","[{'src': 'hda', 'id': 31146959}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""1.0""","""hg38""",1,1,"""100""","""200""","[{'src': 'hda', 'id': 31146957}]","[{'src': 'hda', 'id': 31146957}]",32.0,,40329727.0,1504798416.0,ok,1023996.0,700888718,bedgraph,700888718,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-09-07 15:36:52.617087,111114.0,185.0
453663672,bedgraph,453663672,bedgraph,2017-09-07 15:43:49.425108,slurm_normal,1504799724.0,0,,1.0,main_w3_handler0,3245593,16763866,False,,10830944.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31147664}]","[{'src': 'hda', 'id': 31147664}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""1.0""","""hg38""",1,1,"""100""","""200""","[{'src': 'hda', 'id': 31147663}]","[{'src': 'hda', 'id': 31147663}]",32.0,,40329658.0,1504799521.0,ok,1023996.0,700888718,bedgraph,700888718,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-09-07 15:55:35.573433,111111.0,203.0
654330210,bedgraph,654330210,bedgraph,2017-12-17 08:41:53.202813,slurm_normal,1513500338.0,0,,1.0,main_w3_handler0,3363643,17828471,False,,11901965,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32928063}]","[{'src': 'hda', 'id': 32928063}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1.0""","""?""",1,1,"""100""","""200""","[{'src': 'hda', 'id': 32968685}]","[{'src': 'hda', 'id': 32928062}]",32.0,,42626837.0,1513500121.0,ok,1023996.0,419774283,bedgraph,490564056,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-12-17 08:45:40.909464,118537.0,217.0
419932442,bedgraph,570193065,bedgraph,2017-09-12 20:01:39.306483,slurm_normal,1505246989.0,0,,1.0,main_w3_handler1,3088295,16798590,False,,10867439.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31202545}]","[{'src': 'hda', 'id': 31202370}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm6.len""","""1.0""","""dm6""",46,59,"""100""","""200""","[{'src': 'hda', 'id': 31202492}]","[{'src': 'hda', 'id': 31202358}]",32.0,,40188347.0,1505246699.0,ok,1023996.0,509246443,bedgraph,768116898,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-09-12 20:12:35.425674,104778.0,290.0
419932442,bedgraph,510214032,bedgraph,2017-09-12 20:48:41.792032,slurm_normal,1505249680.0,0,,1.0,main_w4_handler0,3088295,16798885,False,,10867764.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31202545}]","[{'src': 'hda', 'id': 31202347}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm6.len""","""1.0""","""dm6""",46,54,"""100""","""200""","[{'src': 'hda', 'id': 31202492}]","[{'src': 'hda', 'id': 31202345}]",32.0,,40188347.0,1505249332.0,ok,1023996.0,509246443,bedgraph,730499455,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-09-12 20:54:46.427699,104778.0,348.0
136215100,bedgraph,61646481,bedgraph,2017-09-15 04:30:33.116793,slurm_normal,1505450008.0,0,,1.0,main_w3_handler0,3253867,16827931,False,,10897145.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31248237}]","[{'src': 'hda', 'id': 31248262}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1.0""","""?""",1368744,1176527,"""100""","""200""","[{'src': 'hda', 'id': 31248236}]","[{'src': 'hda', 'id': 31248263}]",32.0,,40322423.0,1505449844.0,ok,1023996.0,66452915,bedgraph,214548321,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-09-15 04:33:34.233298,45008.0,164.0
1344303696,bedgraph,1093640937,bedgraph,2017-09-15 15:00:16.155252,slurm_normal,1505488170.0,0,,1.0,main_w3_handler1,3253408,16835868,False,,10902169.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31244684}]","[{'src': 'hda', 'id': 31244710}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""1.0""","""mm9""",1,1,"""100""","""200""","[{'src': 'hda', 'id': 31244683}]","[{'src': 'hda', 'id': 31244709}]",32.0,,40513955.0,1505487626.0,ok,1023996.0,1109959180,bedgraph,1049530924,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-09-15 15:09:37.219046,107744.0,544.0
1357836668,bedgraph,1114785816,bedgraph,2017-09-15 15:15:07.995063,slurm_normal,1505489237.0,0,,1.0,main_w4_handler0,3253408,16836209,False,,10902436.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31244703}]","[{'src': 'hda', 'id': 31244734}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""1.0""","""mm9""",1,1,"""100""","""200""","[{'src': 'hda', 'id': 31244702}]","[{'src': 'hda', 'id': 31244733}]",32.0,,40513955.0,1505488681.0,ok,1023996.0,1369115769,bedgraph,1074942158,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-09-15 15:29:00.768712,107744.0,556.0
454118787,bedgraph,457592279,bedgraph,2017-09-15 15:46:01.902190,slurm_normal,1505490560.0,0,,1.0,main_w3_handler1,3216217,16836478,False,,10902618.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31263173}]","[{'src': 'hda', 'id': 31263157}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""1.0""","""Arabidopsis_thaliana_TAIR10""",1,1,"""200""","""400""","[{'src': 'hda', 'id': 31263172}]","[{'src': 'hda', 'id': 31263156}]",32.0,,39767116.0,1505490372.0,ok,1023996.0,400095832,bedgraph,410579859,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-09-15 15:49:21.575481,51951.0,188.0
457592279,bedgraph,455016540,bedgraph,2017-09-15 15:38:21.512290,slurm_normal,1505490091.0,0,,1.0,main_w3_handler0,3216217,16836427,False,,10902568.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31263157}]","[{'src': 'hda', 'id': 31262653}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""1.0""","""Arabidopsis_thaliana_TAIR10""",1,1,"""200""","""400""","[{'src': 'hda', 'id': 31262652}]","[{'src': 'hda', 'id': 31263156}]",32.0,,39767116.0,1505489910.0,ok,1023996.0,371291854,bedgraph,410579859,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,2.1.1.20160309.0,,2017-09-15 15:41:32.935338,51951.0,181.0
