create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,otu,otu_filetype,param_filename,parameters.calc,parameters.chromInfo,parameters.dbkey,parameters.groups,parameters.label,parameters.otu.values,parameters.output,parameters.subsampling.__current_case__,parameters.subsampling.iters,parameters.subsampling.subsample,parameters.subsampling.use,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-01-12 07:44:45.215738,slurm_normal,1515743096.0,0,,1.0,main_w3_handler1,3389962,18011456,False,,12088779,slurm,,132112168.0,corral-repl,33283,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[""10"", ""11"", ""12"", ""13"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]","[""0.03""]","[{'src': 'hda', 'id': 33276463}]","""lt""",1,,,no,32.0,,43151651,1515743089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-01-12 07:44:58.433309,72172,7.0
2017-11-19 07:42:54.601014,slurm_normal,1511077389.0,0,,1.0,main_w4_handler1,3329759,17506032,False,,11566554,slurm,,132112168.0,corral-repl,20895,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 32387637}]","""lt""",0,1000,2440,yes,32.0,,42083511,1511077377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2017-11-19 07:43:12.813555,113498,12.0
2018-01-12 08:03:51.459578,slurm_normal,1515744243.0,0,,1.0,main_w4_handler0,3389962,18011684,False,,12088970,slurm,,132112168.0,corral-repl,33263,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 33276759}]","""lt""",1,,,no,32.0,,43151651,1515744237.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-01-12 08:04:07.616335,72172,6.0
2018-01-12 17:11:22.485294,slurm_normal,1515777162.0,0,,1.0,main_w3_handler1,3287353,18018995,False,,12096302,slurm,,132112168.0,corral-repl,16268,mothur.shared,,"[""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 33288209}]","""lt""",0,1000,2440,yes,32.0,,43135597,1515777089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-01-12 17:12:50.641743,113659,73.0
2018-03-06 14:19:11.853676,slurm_normal,1520345973.0,0,7680.0,1.0,main_w4_handler0,3443094,18624204,False,,12720500,slurm,,132112168.0,corral-repl,20988,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 34238389}]","""lt""",0,1000,2440,yes,32.0,,44368180,1520345960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-03-06 14:19:37.030972,122824,13.0
2018-01-12 17:59:02.928883,slurm_normal,1515780040.0,0,,1.0,main_w4_handler1,3390534,18019434,False,,12096817,slurm,,132112168.0,corral-repl,20847,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 33289388}]","""lt""",0,1000,2440,yes,32.0,,43165624,1515779946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-01-12 18:00:44.023496,119655,94.0
2017-11-28 08:28:17.855360,slurm_normal,1511857719.0,0,,1.0,main_w4_handler1,3307154,17614995,False,,11675843,slurm,,132112168.0,corral-repl,21206,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 32577045}]","""lt""",0,1000,2440,yes,32.0,,42297227,1511857703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2017-11-28 08:28:42.915876,114886,16.0
2017-12-03 01:54:37.714728,slurm_normal,1512266101.0,0,,1.0,main_w4_handler1,3350100,17678690,False,,11741383,slurm,,132112168.0,corral-repl,20943,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 32697814}]","""lt""",0,1000,2440,yes,32.0,,42410454,1512266087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2017-12-03 01:55:03.665730,117849,14.0
2017-12-05 23:29:41.958407,slurm_normal,1512516623.0,0,,1.0,main_w4_handler1,3354412,17710713,False,,11775465,slurm,,132112168.0,corral-repl,21047,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 32756556}]","""lt""",1,,,no,32.0,,42481513,1512516616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2017-12-05 23:30:31.478776,112430,7.0
2018-01-17 20:35:55.418149,slurm_normal,1516221393.0,0,,1.0,main_w3_handler0,3394430,18065621,False,,12143711,slurm,,132112168.0,corral-repl,267009,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 33358916}]","""lt""",0,1000,4731,yes,32.0,,43247987,1516221359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-01-17 20:36:40.879611,113659,34.0
2018-01-18 05:14:15.875113,slurm_normal,1516252471.0,0,,1.0,main_w3_handler1,3395242,18068305,False,,12146764,slurm,,132112168.0,corral-repl,20572,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 33351788}]","""lt""",0,1000,2440,yes,32.0,,43244112,1516252459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-01-18 05:14:34.933751,120071,12.0
2017-12-11 11:58:22.616054,slurm_normal,1512993518.0,0,,1.0,main_w4_handler0,3358440,17771972,False,,11840735,slurm,,132112168.0,corral-repl,3508,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 32813573}]","""lt""",1,,,no,32.0,,42577162,1512993513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2017-12-11 11:58:43.066400,72172,5.0
2017-12-12 03:34:51.138435,slurm_normal,1513049752.0,0,,1.0,main_w4_handler1,3323166,17779260,False,,11847443,slurm,,132112168.0,corral-repl,212447,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 32868222}]","""lt""",0,1000,179947,yes,32.0,,42600781,1513049702.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2017-12-12 03:35:57.864533,74066,50.0
2017-12-12 07:13:02.074136,slurm_normal,1513062795.0,0,,1.0,main_w3_handler0,3362393,17780432,False,,11848578,slurm,,132112168.0,corral-repl,188148,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[""B9TYW01"", ""B9TYW02"", ""B9TYW03"", ""B9TYW04"", ""B9TYW05"", ""B9TYW06"", ""B9TYW07"", ""B9TYW08"", ""B9TYW09"", ""B9TYW10"", ""B9TYW11"", ""B9TYW12"", ""B9TYW13"", ""B9TYW14"", ""B9TYW15"", ""B9TYW16"", ""B9TYW17"", ""B9TYW18"", ""B9TYW19"", ""B9TYW20"", ""B9TYW21"", ""B9TYW22"", ""B9TYW23"", ""B9TYW24"", ""B9TYW25"", ""B9TYW26"", ""B9TYW27"", ""B9TYW28"", ""B9TYW29"", ""B9TYW30"", ""B9TYW31"", ""B9TYW32"", ""B9TYW33"", ""B9TYW34"", ""B9TYW35"", ""B9TYW36"", ""B9TYW37"", ""B9TYW38"", ""B9TYW39"", ""B9TYW40"", ""B9TYW41"", ""B9TYW42"", ""B9TYW43"", ""B9TYW44"", ""B9TYW45"", ""B9TYW46"", ""B9TYW47"", ""B9TYW48"", ""B9TYW49"", ""B9TYW50"", ""B9TYW51"", ""B9TYW52"", ""B9TYW53"", ""B9TYW54"", ""B9TYW55"", ""B9TYW56"", ""B9TYW57"", ""B9TYW58"", ""BD67K26"", ""BD67K28"", ""BD67K29""]",,"[{'src': 'hda', 'id': 32870237}]","""lt""",1,,,no,32.0,,42604640,1513062789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2017-12-12 07:13:16.603420,113456,6.0
2017-12-12 07:27:31.912089,slurm_normal,1513063665.0,0,,1.0,main_w4_handler1,3362393,17780499,False,,11848651,slurm,,132112168.0,corral-repl,186885,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[""B9TYW01"", ""B9TYW02"", ""B9TYW03"", ""B9TYW04"", ""B9TYW05"", ""B9TYW06"", ""B9TYW07"", ""B9TYW08"", ""B9TYW09"", ""B9TYW10"", ""B9TYW11"", ""B9TYW12"", ""B9TYW13"", ""B9TYW14"", ""B9TYW15"", ""B9TYW16"", ""B9TYW17"", ""B9TYW18"", ""B9TYW19"", ""B9TYW20"", ""B9TYW21"", ""B9TYW22"", ""B9TYW23"", ""B9TYW24"", ""B9TYW25"", ""B9TYW26"", ""B9TYW27"", ""B9TYW28"", ""B9TYW29"", ""B9TYW30"", ""B9TYW31"", ""B9TYW32"", ""B9TYW33"", ""B9TYW34"", ""B9TYW35"", ""B9TYW36"", ""B9TYW37"", ""B9TYW38"", ""B9TYW39"", ""B9TYW40"", ""B9TYW41"", ""B9TYW42"", ""B9TYW43"", ""B9TYW44"", ""B9TYW45"", ""B9TYW46"", ""B9TYW47"", ""B9TYW48"", ""B9TYW49"", ""B9TYW50"", ""B9TYW51"", ""B9TYW52"", ""B9TYW53"", ""B9TYW54"", ""B9TYW55"", ""B9TYW56"", ""B9TYW57"", ""B9TYW58"", ""BD67K26"", ""BD67K28"", ""BD67K29""]","[""0.03""]","[{'src': 'hda', 'id': 32870330}]","""lt""",1,,,no,32.0,,42604640,1513063660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2017-12-12 07:27:49.052916,113456,5.0
2017-12-13 14:20:38.659191,slurm_normal,1513174853.0,0,,1.0,main_w4_handler1,3364120,17797059,False,,11866263,slurm,,132112168.0,corral-repl,101855,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 32903490}]","""lt""",0,1000,,yes,32.0,,42631708,1513174849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2017-12-13 14:20:56.574722,111190,4.0
2017-12-13 14:29:17.729210,slurm_normal,1513175381.0,0,,1.0,main_w3_handler1,3364120,17797099,False,,11866306,slurm,,132112168.0,corral-repl,101855,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 32903490}]","""square""",1,,,no,32.0,,42631708,1513175376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2017-12-13 14:29:43.067831,111190,5.0
2017-12-13 14:32:18.329192,slurm_normal,1513175585.0,0,,1.0,main_w4_handler1,3364120,17797116,False,,11866329,slurm,,132112168.0,corral-repl,101855,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 32903490}]","""lt""",0,1000,3000,yes,32.0,,42631708,1513175556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2017-12-13 14:33:14.826429,111190,29.0
2017-12-13 14:33:22.029595,slurm_normal,1513175646.0,0,,1.0,main_w3_handler0,3364120,17797124,False,,11866334,slurm,,132112168.0,corral-repl,101855,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 32903490}]","""square""",0,1000,3000,yes,32.0,,42631708,1513175616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2017-12-13 14:34:11.288508,111190,30.0
2017-12-13 14:32:58.986038,slurm_normal,1513175654.0,0,,1.0,main_w4_handler1,3364120,17797119,False,,11866331,slurm,,132112168.0,corral-repl,101855,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 32903490}]","""lt""",0,1000,14489,yes,32.0,,42631708,1513175616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2017-12-13 14:34:19.061920,111190,38.0
2018-01-19 03:24:21.509348,slurm_normal,1516332741.0,0,,1.0,main_w3_handler1,3397277,18079963,False,,12158490,slurm,,132112168.0,corral-repl,386273,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 33381372}]","""lt""",0,10000,2577,yes,32.0,,42668866,1516332268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-01-19 03:32:23.512885,112430,473.0
2018-01-19 07:48:51.518477,slurm_normal,1516348145.0,0,,1.0,main_w4_handler1,3397689,18081326,False,,12159945,slurm,,132112168.0,corral-repl,1310,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 33384209}]","""lt""",1,,,no,32.0,,43299908,1516348140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-01-19 07:49:07.038293,72172,5.0
2018-01-19 07:49:42.319315,slurm_normal,1516348193.0,0,,1.0,main_w4_handler1,3397689,18081327,False,,12159951,slurm,,132112168.0,corral-repl,1310,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[""02"", ""03"", ""04"", ""05"", ""06"", ""07"", ""08"", ""09"", ""10"", ""11"", ""12"", ""13""]","[""0.03""]","[{'src': 'hda', 'id': 33384209}]","""lt""",1,,,no,32.0,,43299908,1516348189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-01-19 07:49:55.971146,72172,4.0
2018-01-19 07:55:24.621414,slurm_normal,1516348536.0,0,,1.0,main_w3_handler0,3397689,18081349,False,,12159988,slurm,,132112168.0,corral-repl,1270,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 33384256}]","""lt""",1,,,no,32.0,,43299908,1516348532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-01-19 07:55:39.061394,72172,4.0
2018-01-19 08:22:27.782806,slurm_normal,1516350157.0,0,,1.0,main_w3_handler1,3397720,18081455,False,,12160170,slurm,,132112168.0,corral-repl,1213,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 33385527}]","""lt""",1,,,no,32.0,,43299908,1516350153.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-01-19 08:22:39.845004,72172,4.0
2018-01-23 07:41:33.076506,slurm_normal,1516693306.0,0,,1.0,main_w4_handler0,3401750,18129234,False,,12208931,slurm,,132112168.0,corral-repl,611,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[""10"", ""11"", ""12"", ""13"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]","[""0.03""]","[{'src': 'hda', 'id': 33456498}]","""lt""",1,,,no,32.0,,43368291,1516693302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-01-23 07:41:49.203422,113456,4.0
2018-01-23 07:42:21.196952,slurm_normal,1516693355.0,0,,1.0,main_w4_handler1,3401750,18129251,False,,12208940,slurm,,132112168.0,corral-repl,611,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 33456498}]","""lt""",1,,,no,32.0,,43368291,1516693351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-01-23 07:42:37.300449,113456,4.0
2018-01-24 09:04:54.174333,slurm_normal,1516784706.0,0,,1.0,main_w4_handler1,3403340,18141461,False,,12221509,slurm,,132112168.0,corral-repl,575,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 33475954}]","""lt""",1,,,no,32.0,,43399850,1516784701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-01-24 09:05:09.391151,113456,5.0
2018-01-24 09:45:36.265871,slurm_normal,1516787147.0,0,,1.0,main_w4_handler1,3403359,18141726,False,,12221782,slurm,,132112168.0,corral-repl,2292,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 33476375}]","""lt""",1,,,no,32.0,,43399850,1516787142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-01-24 09:45:49.192197,113456,5.0
2018-01-30 09:29:58.685001,slurm_normal,1517304617.0,0,,1.0,main_w3_handler0,3410120,18198331,False,,12279214,slurm,,132112168.0,corral-repl,549,mothur.shared,,"[""braycurtis"", ""jclass"", ""spearman"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 33567914}]","""lt""",1,,,no,32.0,,43541496,1517304609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-01-30 09:30:20.101656,72172,8.0
2018-01-30 12:12:35.880842,slurm_normal,1517314368.0,0,,1.0,main_w3_handler1,3410305,18199798,False,,12280592,slurm,,132112168.0,corral-repl,2180,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 33570133}]","""lt""",1,,,no,32.0,,43541496,1517314364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-01-30 12:12:51.422107,72172,4.0
