blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.advancedOpt.__current_case__,parameters.advancedOpt.averageTypeBins,parameters.advancedOpt.binSize,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.exonID,parameters.advancedOpt.maxThreshold,parameters.advancedOpt.metagene,parameters.advancedOpt.minThreshold,parameters.advancedOpt.missingDataAsZero,parameters.advancedOpt.scale,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipZeros,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.advancedOpt.transcriptID,parameters.advancedOpt.transcript_id_designator,parameters.chromInfo,parameters.dbkey,parameters.mode.__current_case__,parameters.mode.afterRegionStartLength,parameters.mode.beforeRegionStartLength,parameters.mode.mode_select,parameters.mode.nanAfterEnd,parameters.mode.referencePoint,parameters.mode.regionBodyLength,parameters.mode.regionStartLength.__current_case__,parameters.mode.regionStartLength.afterRegionStartLength,parameters.mode.regionStartLength.beforeRegionStartLength,parameters.mode.regionStartLength.regionStartLength_select,parameters.mode.regionStartLength.unscaled3prime,parameters.mode.regionStartLength.unscaled5prime,parameters.output.__current_case__,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,parameters.regionsFiles,parameters.scoreFileName.values,processor_count,regionsFiles_0|regionsFile,regionsFiles_0|regionsFile_filetype,regionsFiles_1|regionsFile,regionsFiles_1|regionsFile_filetype,regionsFiles_2|regionsFile,regionsFiles_2|regionsFile_filetype,regionsFiles_3|regionsFile,regionsFiles_3|regionsFile_filetype,regionsFiles_4|regionsFile,regionsFiles_4|regionsFile_filetype,regionsFiles_5|regionsFile,regionsFiles_5|regionsFile_filetype,regionsFiles_6|regionsFile,regionsFiles_6|regionsFile_filetype,regionsFiles_7|regionsFile,regionsFiles_7|regionsFile_filetype,regionsFiles_8|regionsFile,regionsFiles_8|regionsFile_filetype,regionsFiles_9|regionsFile,regionsFiles_9|regionsFile_filetype,runner_name,scoreFileName,scoreFileName1,scoreFileName10,scoreFileName10_filetype,scoreFileName11,scoreFileName11_filetype,scoreFileName12,scoreFileName12_filetype,scoreFileName13,scoreFileName13_filetype,scoreFileName14,scoreFileName14_filetype,scoreFileName15,scoreFileName15_filetype,scoreFileName16,scoreFileName16_filetype,scoreFileName17,scoreFileName17_filetype,scoreFileName18,scoreFileName18_filetype,scoreFileName19,scoreFileName19_filetype,scoreFileName1_filetype,scoreFileName2,scoreFileName20,scoreFileName20_filetype,scoreFileName21,scoreFileName21_filetype,scoreFileName22,scoreFileName22_filetype,scoreFileName23,scoreFileName23_filetype,scoreFileName24,scoreFileName24_filetype,scoreFileName2_filetype,scoreFileName3,scoreFileName3_filetype,scoreFileName4,scoreFileName4_filetype,scoreFileName5,scoreFileName5_filetype,scoreFileName6,scoreFileName6_filetype,scoreFileName7,scoreFileName7_filetype,scoreFileName8,scoreFileName8_filetype,scoreFileName9,scoreFileName9_filetype,scoreFileName_filetype,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,,,2016-10-14 05:54:25.367573,slurm_multi,1476426915.0,0,6.0,main_w4_handler2,2854391,14079445,False,,8296208,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,2500,2500,reference-point,false,center,,,,,,,,1,true,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5d4f2f8b5105db175""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b505d968b79215fb3d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b57db3c8ad5f81258b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ea75056868bce9e7'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50e3421b375d946f7'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51cd52c44933ced36'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58d3fbd045f5625a1'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56d043c7f025f8dc3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b596217c390361b543'}, {'src': 'hda', 'id': 'bbd44e69cb8906b57c74f5b94ce8fa30'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ac208abaecb92bc6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52fab7b56bbeace15'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5829cbe1fd4c1ea4e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b53bcc7a7c00b1df32'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52ef65c1c484ed824'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f69423cac7ea3653'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ef55fbe7ab948f66'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5403bb90fbffea4a9'}, {'src': 'hda', 'id': 'bbd44e69cb8906b53a33b9b94cc72eb5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b4520d1e66f31a0e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c5ba7a8d0db26f54'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58b34f93794a888ec'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50307c650363771a7'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5bddf5179003dc782'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dc7a018770a8bdaf'}]",32.0,221678,bed,,,,,,,,,,,,,,,,,,,,89499421,89499421,133633730.0,bigwig,107438479.0,bigwig,121649440.0,bigwig,85501268.0,bigwig,151510264.0,bigwig,141391802.0,bigwig,120901181.0,bigwig,98262410.0,bigwig,89066554.0,bigwig,104699270.0,bigwig,bigwig,108183343.0,118076694.0,bigwig,133436003.0,bigwig,138395589.0,bigwig,121943167.0,bigwig,103515080.0,bigwig,bigwig,125948338.0,bigwig,134452943.0,bigwig,152379598.0,bigwig,112469476.0,bigwig,123715762.0,bigwig,147943795.0,bigwig,112901690.0,bigwig,bigwig,33468588,1476426411.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-14 06:35:19.902247,6531,504.0
,,,,2017-02-21 04:13:31.796745,slurm_multi,1487650586.0,0,6.0,main_w4_handler2,2677832,15092153,False,,9247175,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,500,500,reference-point,false,center,,,,,,,,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 28438614}]}}]","[{'src': 'hda', 'id': 24897026}, {'src': 'hda', 'id': 24897027}, {'src': 'hda', 'id': 24897028}, {'src': 'hda', 'id': 24897029}, {'src': 'hda', 'id': 24897030}, {'src': 'hda', 'id': 24897031}, {'src': 'hda', 'id': 24897032}, {'src': 'hda', 'id': 24897033}, {'src': 'hda', 'id': 24897034}, {'src': 'hda', 'id': 24897035}]",32.0,5832,bed,,,,,,,,,,,,,,,,,,,,617981061,617981061,156638392.0,bigwig,,,,,,,,,,,,,,,,,,,bigwig,811367984.0,,,,,,,,,,,bigwig,666435295.0,bigwig,648878437.0,bigwig,699327386.0,bigwig,649838759.0,bigwig,271265173.0,bigwig,225843084.0,bigwig,459795166.0,bigwig,bigwig,35577942,1487650555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2017-02-21 04:16:27.560231,40922,31.0
,,,,2016-10-14 20:12:21.776695,slurm_multi,1476476830.0,0,6.0,main_w4_handler2,2845126,14085047,False,,8301920,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",0,,,scale-regions,,,300,1.0,400,300,yes,0,0,1,true,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b52502be71f4389543""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56be4d9cbfb8d5963'}]",32.0,35035,bed,,,,,,,,,,,,,,,,,,,,316783932,316783932,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,33699592,1476476761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-14 20:27:22.422853,24624,69.0
,,,,2016-10-14 22:41:35.161887,slurm_multi,1476485946.0,0,6.0,main_w3_handler2,2846921,14086178,False,,8303024,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,2000,2000,reference-point,false,center,,,,,,,,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b57f0c34bf32a4842d""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b588e066fd5f19fd80'}, {'src': 'hda', 'id': 'bbd44e69cb8906b514d645d9156c4e2e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5005369d3b67657c3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dd4e4c14197fce89'}, {'src': 'hda', 'id': 'bbd44e69cb8906b560103625baa6a729'}, {'src': 'hda', 'id': 'bbd44e69cb8906b564a45142e6aab93c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b514249033b2b58d88'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59988b85bbe2b885f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e94d0e5bbc984f80'}]",32.0,2435200,bed,,,,,,,,,,,,,,,,,,,,139747827,139747827,,,,,,,,,,,,,,,,,,,,,bigwig,145220740.0,,,,,,,,,,,bigwig,139648183.0,bigwig,150614227.0,bigwig,167865220.0,bigwig,168077048.0,bigwig,135506392.0,bigwig,136428732.0,bigwig,154822559.0,bigwig,bigwig,33465832,1476485263.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-14 22:59:21.083955,50986,683.0
,,,,2016-10-14 20:49:56.769519,slurm_multi,1476478796.0,0,6.0,main_w4_handler2,2845126,14085450,False,,8302220,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",0,,,scale-regions,,,300,1.0,400,300,yes,0,0,1,true,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b52502be71f4389543""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56be4d9cbfb8d5963'}]",32.0,35035,bed,,,,,,,,,,,,,,,,,,,,316783932,316783932,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,33699592,1476478772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-14 21:00:03.512289,24624,24.0
,,,,2016-10-14 18:13:03.107114,slurm_multi,1476469852.0,0,6.0,main_w3_handler2,2677832,14084289,False,,8301058,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,500,500,reference-point,false,center,,,,,,,,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5c6c1d91e81c18312""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a2432d0436cad89f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55ba94196e401965f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56afa6d37f670f647'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54597640e88ec2fb9'}]",32.0,17513,bed,,,,,,,,,,,,,,,,,,,,271265173,271265173,,,,,,,,,,,,,,,,,,,,,bigwig,225843084.0,,,,,,,,,,,bigwig,459795166.0,bigwig,156638392.0,bigwig,,,,,,,,,,,bigwig,33661749,1476469823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-14 18:30:55.508128,40922,29.0
,,,,2016-10-15 02:07:38.107415,slurm_multi,1476497454.0,0,6.0,main_w4_handler2,2855336,14086841,False,,8303609,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,500,500,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5ca787cc4720f94db""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c77263776f1fee3a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b536155514a3c1f423'}, {'src': 'hda', 'id': 'bbd44e69cb8906b538299dd50a1ab895'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56abe1024011a9b43'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52fb16f139cbe2bbb'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c99cc5e1dd5265e6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b501e73987b126724a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a7ac0cb73a22bd16'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58dd922dc3ccfee57'}]",32.0,3770,bed,,,,,,,,,,,,,,,,,,,,617981061,617981061,,,,,,,,,,,,,,,,,,,,,bigwig,811367984.0,,,,,,,,,,,bigwig,666435295.0,bigwig,648878437.0,bigwig,699327386.0,bigwig,649838759.0,bigwig,271265173.0,bigwig,225843084.0,bigwig,459795166.0,bigwig,bigwig,33705418,1476497438.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-15 02:10:56.348704,40922,16.0
,,,,2016-10-15 02:17:41.552334,slurm_multi,1476498137.0,0,6.0,main_w3_handler2,2855336,14086856,False,,8303639,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,500,500,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5ca787cc4720f94db""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c77263776f1fee3a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b536155514a3c1f423'}, {'src': 'hda', 'id': 'bbd44e69cb8906b538299dd50a1ab895'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56abe1024011a9b43'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52fb16f139cbe2bbb'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c99cc5e1dd5265e6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b501e73987b126724a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a7ac0cb73a22bd16'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58dd922dc3ccfee57'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54de4da15c1643eb1'}]",32.0,3770,bed,,,,,,,,,,,,,,,,,,,,617981061,617981061,156638392.0,bigwig,,,,,,,,,,,,,,,,,,,bigwig,811367984.0,,,,,,,,,,,bigwig,666435295.0,bigwig,648878437.0,bigwig,699327386.0,bigwig,649838759.0,bigwig,271265173.0,bigwig,225843084.0,bigwig,459795166.0,bigwig,bigwig,33705418,1476498123.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-15 02:22:19.447087,40922,14.0
,,,,2016-10-15 05:36:38.059697,slurm_multi,1476510142.0,0,6.0,main_w4_handler2,2113047,14087392,False,,8304111,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",0,,,scale-regions,,,3000,1.0,1000,1000,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5d6d329e1ca665d2d""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5947c9aac3b4e1abc'}]",32.0,2218420,bed,,,,,,,,,,,,,,,,,,,,4210195,4210195,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,33615554,1476509965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-15 05:42:24.013258,55663,177.0
,,,,2016-10-15 05:58:53.574665,slurm_multi,1476511380.0,0,6.0,main_w4_handler2,2113047,14087427,False,,8304137,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",0,,,scale-regions,,,1000,1.0,500,500,yes,0,0,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5d6d329e1ca665d2d""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5947c9aac3b4e1abc'}]",32.0,2218420,bed,,,,,,,,,,,,,,,,,,,,4210195,4210195,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,33615554,1476511293.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-15 06:03:02.260592,55663,87.0
,,,,2016-10-17 00:00:52.317052,slurm_multi,1476663537.0,0,6.0,main_w4_handler2,2837731,14094038,False,,8309837,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",0,,,scale-regions,,,3000,1.0,2000,2000,yes,0,0,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5ea961a9ea4e96911""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b59d1575f28e091d8b'}]",32.0,25905,bed,,,,,,,,,,,,,,,,,,,,36270520,36270520,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,33654434,1476663524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-17 00:18:58.791071,51951,13.0
,,,,2016-10-17 00:00:50.204358,slurm_multi,1476664006.0,0,6.0,main_w3_handler2,2837731,14094033,False,,8309850,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",0,,,scale-regions,,,3000,1.0,2000,2000,yes,0,0,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5e930b493e68c92a4""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b59d1575f28e091d8b'}]",32.0,104108,bed,,,,,,,,,,,,,,,,,,,,36270520,36270520,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,33654434,1476663982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-17 00:26:48.865247,51951,24.0
,,,,2016-10-17 00:00:51.871904,slurm_multi,1476664777.0,0,6.0,main_w3_handler2,2837731,14094037,False,,8309880,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",0,,,scale-regions,,,3000,1.0,2000,2000,yes,0,0,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b58485d5d9d963778d""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b59d1575f28e091d8b'}]",32.0,87431,bed,,,,,,,,,,,,,,,,,,,,36270520,36270520,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,33654434,1476664754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-17 00:39:39.794305,51951,23.0
,,,,2017-02-21 03:49:54.299245,slurm_multi,1487649251.0,0,6.0,main_w4_handler2,2677832,15092081,False,,9247106,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,500,500,reference-point,false,center,,,,,,,,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 28438444}]}}]","[{'src': 'hda', 'id': 24897026}, {'src': 'hda', 'id': 24897027}, {'src': 'hda', 'id': 24897028}, {'src': 'hda', 'id': 24897029}, {'src': 'hda', 'id': 24897030}, {'src': 'hda', 'id': 24897031}, {'src': 'hda', 'id': 24897032}, {'src': 'hda', 'id': 24897033}, {'src': 'hda', 'id': 24897034}, {'src': 'hda', 'id': 24897035}]",32.0,22833,bed,,,,,,,,,,,,,,,,,,,,617981061,617981061,156638392.0,bigwig,,,,,,,,,,,,,,,,,,,bigwig,811367984.0,,,,,,,,,,,bigwig,666435295.0,bigwig,648878437.0,bigwig,699327386.0,bigwig,649838759.0,bigwig,271265173.0,bigwig,225843084.0,bigwig,459795166.0,bigwig,bigwig,35577942,1487649171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2017-02-21 03:54:12.968867,40922,80.0
,,,,2016-10-16 14:30:01.203098,slurm_multi,1476628486.0,0,6.0,main_w3_handler2,2408954,14092257,False,,8308252,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",1,2000,2000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b567a7e2d7871d89f2""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bb5f7635b7c5cce1'}]",32.0,668633,bed,,,,,,,,,,,,,,,,,,,,334340880,334340880,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,33225411,1476628426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-16 14:34:48.063093,65481,60.0
,,,,2016-10-16 14:30:54.073370,slurm_multi,1476628850.0,0,6.0,main_w4_handler2,2408954,14092258,False,,8308262,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",1,2000,2000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b567a7e2d7871d89f2""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b54dbca190621d0f8b'}]",32.0,668633,bed,,,,,,,,,,,,,,,,,,,,312701590,312701590,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,33225411,1476628793.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-16 14:40:52.650601,65481,57.0
,,,,2016-10-16 14:38:54.297918,slurm_multi,1476629107.0,0,6.0,main_w3_handler2,2408954,14092273,False,,8308271,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",1,2000,2000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b567a7e2d7871d89f2""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5dba4fe1182cbd769'}]",32.0,668633,bed,,,,,,,,,,,,,,,,,,,,125420144,125420144,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,33225411,1476629060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-16 14:45:19.591160,65481,47.0
,,,,2016-10-16 20:51:03.165661,slurm_multi,1476651519.0,0,6.0,main_w3_handler2,2856899,14093498,False,,8309388,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5170e8be9d8cd4054""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5aa2b733fa6135374'}]",32.0,31,bed,,,,,,,,,,,,,,,,,,,,19321,19321,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,33738245,1476651501.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-16 20:58:41.167963,92286,18.0
