chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.expert_curated_only,parameters.gene_name_col,parameters.gene_name_col.__class__,parameters.gene_name_col.value,parameters.input,parameters.input.values,parameters.print_all,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-02-12 16:58:52.901250,slurm_normal,1518454747.0,1,7680.0,1.0,main_w3_handler1,3425459,18352667,False,,11,tabular,12437488,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""1""",,,,"[{'src': 'hda', 'id': 33811526}]","""true""",32.0,,43863978.0,1518454744.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2018-02-12 16:59:09.891223,115067.0,3.0
,,2018-02-12 21:23:29.949550,slurm_normal,1518470619.0,1,7680.0,1.0,main_w3_handler0,3424081,18355873,False,,91380,tabular,12440764,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""7""",,,,"[{'src': 'hda', 'id': 33810605}]","""true""",32.0,,43817476.0,1518470616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2018-02-12 21:23:40.729644,115069.0,3.0
,,2018-02-12 23:00:34.884224,slurm_normal,1518476445.0,1,7680.0,1.0,main_w4_handler0,3426952,18356915,False,,3314,tabular,12441702,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""true""","""7""",,,,"[{'src': 'hda', 'id': 33818026}]","""false""",32.0,,43724854.0,1518476443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2018-02-12 23:00:47.298839,69003.0,2.0
,,2018-02-13 18:57:22.063583,slurm_normal,1518548255.0,1,7680.0,1.0,main_w3_handler0,3424030,18371529,False,,278,tabular,12456281,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""7""",,,,"[{'src': 'hda', 'id': 33837580}]","""false""",32.0,,43893114.0,1518548251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2018-02-13 18:57:37.490297,121222.0,4.0
,,2018-02-13 18:58:36.578190,slurm_normal,1518548329.0,1,7680.0,1.0,main_w4_handler0,3424030,18371545,False,,278,tabular,12456296,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""9""",,,,"[{'src': 'hda', 'id': 33837580}]","""false""",32.0,,43893114.0,1518548326.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2018-02-13 18:58:51.274896,121222.0,3.0
,,2018-02-13 18:59:35.872793,slurm_normal,1518548402.0,1,7680.0,1.0,main_w3_handler0,3424030,18371554,False,,278,tabular,12456311,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""7""",,,,"[{'src': 'hda', 'id': 33837580}]","""false""",32.0,,43893114.0,1518548390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2018-02-13 19:00:05.344242,121222.0,12.0
,,2018-02-16 13:57:39.741651,slurm_normal,1518789472.0,1,7680.0,1.0,main_w3_handler0,3426952,18411339,False,,3314,tabular,12497092,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""true""","""7""",,,,"[{'src': 'hda', 'id': 33818026}]","""true""",32.0,,43672339.0,1518789469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2018-02-16 13:57:56.496919,69003.0,3.0
,,2018-02-20 14:53:38.738699,slurm_normal,1519138432.0,1,7680.0,1.0,main_w3_handler0,3426952,18447622,False,,59,tabular,12542602,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""1""",,,,"[{'src': 'hda', 'id': 33898541}]","""true""",32.0,,43672339.0,1519138429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2018-02-20 14:53:53.394829,69003.0,3.0
,,2018-02-23 19:55:37.834080,slurm_normal,1519415751.0,1,7680.0,1.0,main_w3_handler0,3424076,18501800,False,,83805,tabular,12597400,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""1""",,,,"[{'src': 'hda', 'id': 34040020}]","""false""",32.0,,43962743.0,1519415748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2018-02-23 19:55:53.348235,121221.0,3.0
,,2018-02-23 19:55:37.562252,slurm_normal,1519415752.0,1,7680.0,1.0,main_w3_handler0,3424076,18501799,False,,687315,tabular,12597399,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""1""",,,,"[{'src': 'hda', 'id': 34039988}]","""false""",32.0,,43962743.0,1519415748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2018-02-23 19:55:57.558914,121221.0,4.0
,,2015-03-16 09:25:43.648339,rodeo_normal,1426497959.0,1,,1.0,main_w1_handler0,2174902,8955633,False,,160789,gff,3179510.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""False""","""3""",,,18867481,,"""False""",32.0,,20369492.0,1426497956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-03-16 09:26:00.661208,55668.0,3.0
,,2015-03-25 01:35:16.344330,rodeo_normal,1427247624.0,0,,1.0,main_w2_handler0,2247989,9029508,False,,13003,tabular,3314765.roundup,slurm,,132112168.0,corral-repl,,"""2a34cb10d28f11e497bc005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",,UnvalidatedValue,7,18982714,,"""False""",32.0,,21867844.0,1427247619.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-03-25 01:40:26.753200,50090.0,5.0
,,2015-04-09 16:16:11.925440,slurm_normal,1428596195.0,1,,1.0,main_w2_handler0,2262977,9181341,False,,56852,tabular,3460809.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""1""",,,19208411,,"""False""",32.0,,22311067.0,1428596192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-04-09 16:16:37.780281,,3.0
60133.0,len,2015-04-25 14:46:22.608835,slurm_normal,1429974169.0,1,,1.0,main_w2_handler1,2277608,9330979,False,,3207045,vcf,3672223.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/011/141/dataset_11141153.dat""","""?""","""True""",,UnvalidatedValue,1,19465265,,"""False""",32.0,,22250641.0,1429974166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-04-25 15:02:51.852618,56959.0,3.0
,,2015-07-28 20:27:54.378567,slurm_normal,1438115294.0,0,,1.0,main_w2_handler0,2393490,10020404,False,,36260,bed,4302207.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""1""",,,20601726,,"""False""",32.0,,24358166.0,1438115289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-07-28 20:28:15.858248,,5.0
,,2015-05-22 10:44:07.092501,slurm_normal,1432291471.0,1,,1.0,main_w1_handler1,2310445,9518434,False,,17721646,vcf,3838937.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""6""",,,19789046,,"""False""",32.0,,23141740.0,1432291467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-05-22 10:44:35.422086,,4.0
,,2015-06-27 21:22:22.841252,slurm_normal,1435440174.0,0,,1.0,main_w2_handler1,2357463,9751365,False,,320811,interval,4054844.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""False""","""1""",,,20160187,,"""False""",32.0,,23863703.0,1435440169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-06-27 21:22:57.471818,,5.0
,,2015-06-25 23:27:07.275625,slurm_normal,1435274872.0,1,,1.0,main_w1_handler2,2353085,9736534,False,,131784052,tabular,4042234,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/011/644/dataset_11644158.dat""","""0057""","""False""","""1""",,,20130209,,"""False""",32.0,,23733048.0,1435274866.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-06-25 23:27:54.263554,48313.0,6.0
,,2015-07-02 19:20:56.183904,slurm_normal,1435864887.0,1,,1.0,main_w1_handler1,2362857,9783797,False,,25753882,vcf,4085794.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""1""",,,20217715,,"""False""",32.0,,23957372.0,1435864882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-07-02 19:21:31.364862,,5.0
,,2015-06-15 04:04:29.876438,slurm_normal,1434341092.0,0,,1.0,main_w1_handler0,2322675,9652242,False,,3742,tabular,3963193.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""1""",,,20005752,,"""False""",32.0,,23317348.0,1434341089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-06-15 04:04:56.081924,,3.0
,,2015-06-17 16:24:08.902743,slurm_normal,1434558275.0,0,,1.0,main_w2_handler1,2244149,9675304,False,,11721,tabular,3984958.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""1""",,,19779735,,"""False""",32.0,,23254287.0,1434558271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-06-17 16:24:40.392182,60860.0,4.0
,,2015-07-09 12:35:11.226799,slurm_normal,1436445648.0,1,,1.0,main_w2_handler1,2370005,9820583,False,,8498,vcf,4120254.roundup,slurm,,132112168.0,corral-repl,,"""e5886dae263611e5a6f5005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""False""",,,,20276488,,"""False""",32.0,,24061613.0,1436445644.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-07-09 12:40:51.752316,54472.0,4.0
,,2015-07-09 12:45:13.205001,slurm_normal,1436446202.0,1,,1.0,main_w1_handler1,2370005,9820680,False,,10350,vcf,4120356.roundup,slurm,,132112168.0,corral-repl,,"""53153c5c263811e58995005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""",,,,20276626,,"""False""",32.0,,24061613.0,1436446199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-07-09 12:50:05.212479,54472.0,3.0
,,2015-07-13 08:10:28.132245,slurm_normal,1436775078.0,0,,1.0,main_w1_handler1,2372401,9849334,False,,187654450,vcf,4144433.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""False""","""1""",,,20310785,,"""False""",32.0,,24017621.0,1436775064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-07-13 08:11:23.652735,65708.0,14.0
,,2015-07-13 08:12:27.701981,slurm_normal,1436775192.0,1,,1.0,main_w1_handler2,2372401,9849350,False,,1100859,vcf,4144449.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""False""","""1""",,,20328343,,"""False""",32.0,,24017621.0,1436775186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-07-13 08:13:14.632662,65708.0,6.0
,,2015-07-17 21:45:59.924150,slurm_normal,1437169699.0,1,,1.0,main_w1_handler0,2380479,9898222,False,,76426925,tabular,4186212.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""7""",,,20406435,,"""False""",32.0,,23763383.0,1437169589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-07-17 21:48:24.526339,65181.0,110.0
,,2015-08-06 12:56:23.609121,slurm_normal,1438865824.0,0,,1.0,main_w1_handler2,2344680,10072248,False,,3323458,tabular,4350280.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""False""","""1""",,,20052713,,"""False""",32.0,,24244518.0,1438865806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-08-06 12:57:07.940287,64941.0,18.0
,,2015-07-24 08:51:22.129227,slurm_normal,1437727910.0,1,,1.0,main_w2_handler0,2386733,9963318,False,,935800,vcf,4247729.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""1""",,,20506398,,"""False""",32.0,,24274153.0,1437727906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-07-24 08:51:52.313180,66285.0,4.0
,,2015-07-22 16:18:53.760423,slurm_normal,1437582334.0,1,,1.0,main_w1_handler2,2384675,9943540,False,,79403,vcf,4228963.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""1""",,,20468828,,"""False""",32.0,,24145933.0,1437581970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-07-22 16:25:39.811151,66107.0,364.0
,,2015-07-22 16:18:55.335037,slurm_normal,1437582502.0,1,,1.0,main_w2_handler1,2384675,9943541,False,,90208,vcf,4228962.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""1""",,,20468834,,"""False""",32.0,,24145933.0,1437581959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-07-22 16:28:29.522839,66107.0,543.0
,,2015-07-22 16:18:52.786450,slurm_normal,1437582502.0,1,,1.0,main_w1_handler0,2384675,9943539,False,,108344,vcf,4228964.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""1""",,,20468825,,"""False""",32.0,,24145933.0,1437581971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-07-22 16:28:29.581391,66107.0,531.0
,,2015-07-24 19:05:45.744510,slurm_normal,1437764781.0,1,,1.0,main_w2_handler0,2383141,9970350,False,,155243,vcf,4254394.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""1""",,,20521898,,"""False""",32.0,,22744453.0,1437764777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-07-24 19:06:24.070421,60751.0,4.0
,,2015-07-24 19:09:37.926924,slurm_normal,1437765014.0,1,,1.0,main_w2_handler0,2383141,9970418,False,,160553,vcf,4254451.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""1""",,,20521722,,"""False""",32.0,,22744453.0,1437765010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-07-24 19:10:19.242129,60751.0,4.0
,,2015-07-25 07:12:44.154640,slurm_normal,1437808383.0,1,,1.0,main_w1_handler0,2389101,9977160,False,,191489,vcf,4261043.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""False""","""1""",,,20532883,,"""False""",32.0,,24298612.0,1437808379.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-07-25 07:13:04.677261,66830.0,4.0
,,2015-08-10 05:42:10.813403,slurm_normal,1439185372.0,1,,1.0,main_w1_handler0,2390201,10089827,False,,1088571,vcf,4365673.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""1""",,,20719310,,"""False""",32.0,,24333718.0,1439185367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-08-10 05:42:53.582037,66906.0,5.0
,,2015-07-25 14:53:10.089258,slurm_normal,1437836017.0,1,,1.0,main_w1_handler1,2388300,9980115,False,,404341,vcf,4263538.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""1""",,,20535015,,"""False""",32.0,,24312731.0,1437836012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-07-25 14:53:40.564821,66272.0,5.0
,,2015-09-18 22:09:01.938023,slurm_normal,1442614163.0,0,,1.0,main_w2_handler1,2442872,10357835,False,,31592,tabular,4640169.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""False""","""1""",,,21158944,,"""False""",32.0,,25168061.0,1442614158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-09-18 22:09:25.091878,68906.0,5.0
,,2015-08-17 15:06:51.850321,slurm_normal,1439824047.0,1,,1.0,main_w1_handler2,2392060,10135001,False,,58038050,vcf,4406294.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""1""",,,20581013,,"""False""",32.0,,24339612.0,1439824043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-08-17 15:07:29.153129,,4.0
,,2015-08-18 02:18:37.043406,slurm_normal,1439864348.0,1,,1.0,main_w1_handler0,2410058,10138267,False,,963069,vcf,4409246.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""1""",,,20793176,,"""False""",32.0,,24525295.0,1439864343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-08-18 02:19:11.546912,67444.0,5.0
,,2015-09-18 22:10:42.917410,slurm_normal,1442614269.0,1,,1.0,main_w1_handler2,2442872,10357837,False,,84991,vcf,4640173.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""False""","""1""",,,21156576,,"""False""",32.0,,25168061.0,1442614264.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-09-18 22:11:11.510721,68906.0,5.0
,,2015-09-01 14:37:18.157542,slurm_normal,1441118277.0,1,,1.0,main_w1_handler0,2423592,10237029,False,,0,bed,4516943.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""1""",,,20957097,,"""True""",32.0,,24652370.0,1441118263.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,0.1,,2015-09-01 14:38:00.844545,31545.0,14.0
