create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.infile,parameters.infile.values,parameters.infile|__identifier__,parameters.maxuniquesize,parameters.minuniquesize,parameters.sizein,parameters.sizeout,parameters.strand,parameters.topn,parameters.uc,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-09-08 03:38:54.766248,slurm_normal,1473305973.0,0,,1.0,main_w3_handler0,674631,13803124,False,94653122,fasta,,8023689.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad54e0664b7ddb42'}]",,"""""","""""","""false""","""false""","""plus""","""""","""false""",32.0,,31465241.0,1473305951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication/1.9.7.0,1.9.7.0,,2016-09-08 03:39:37.256434,15035.0,22.0
2016-09-08 06:31:02.639088,slurm_normal,1473316326.0,0,,1.0,main_w3_handler0,674631,13803708,False,473802160,fasta,,8024203.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5970e30850306d2c3'}]",,"""""","""""","""false""","""false""","""plus""","""""","""false""",32.0,,31465241.0,1473316280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication/1.9.7.0,1.9.7.0,,2016-09-08 06:32:10.398489,15035.0,46.0
2016-09-08 05:50:20.069187,slurm_normal,1473313891.0,0,,1.0,main_w4_handler1,674631,13803548,False,750415479,fasta,,8024074.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e983e44ea165fe16'}]",,"""""","""""","""false""","""false""","""plus""","""""","""false""",32.0,,31465241.0,1473313833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication/1.9.7.0,1.9.7.0,,2016-09-08 05:51:34.219044,15035.0,58.0
2016-09-08 05:50:20.869283,slurm_normal,1473313885.0,0,,1.0,main_w4_handler0,674631,13803550,False,620982049,fasta,,8024076.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b5ae9d6e78300255'}]",,"""""","""""","""false""","""false""","""plus""","""""","""false""",32.0,,31465241.0,1473313835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication/1.9.7.0,1.9.7.0,,2016-09-08 05:51:27.918034,15035.0,50.0
2016-09-08 06:40:23.928320,slurm_normal,1473317017.0,0,,1.0,main_w4_handler0,674631,13803747,False,522826765,fasta,,8024246.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5582e88491f23a131'}]",,"""""","""""","""false""","""false""","""plus""","""""","""false""",32.0,,31465241.0,1473316979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication/1.9.7.0,1.9.7.0,,2016-09-08 06:43:39.844739,15035.0,38.0
2016-04-28 21:08:33.022230,slurm_normal,1461877743.0,0,,1.0,main_w2_handler1,2670820,12677151,False,11492160,fasta,,6877440.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b97ce0b162e5c7d8'}]",,"""""","""""","""true""","""true""","""plus""","""""","""false""",32.0,,29924848.0,1461877740.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication/1.9.7.0,1.9.7.0,,2016-04-28 21:09:05.121859,60032.0,3.0
2017-04-07 21:17:57.328120,slurm_normal,1491600033.0,0,,1.0,main_w4_handler0,3062439,15526770,False,29788119,fasta,,9653578.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29126901}]","""Pear on data 102 and data 101: Assembled reads""","""""","""""","""false""","""true""","""plus""","""""","""false""",32.0,,37167771.0,1491600028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication/1.9.7.0,1.9.7.0,,2017-04-07 21:20:36.143511,76210.0,5.0
2017-04-07 21:18:05.883718,slurm_normal,1491600079.0,0,,1.0,main_w4_handler0,3062439,15526792,False,10321268,fasta,,9653595.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29126946}]","""Pear on data 60 and data 59: Assembled reads""","""""","""""","""false""","""true""","""plus""","""""","""false""",32.0,,37167771.0,1491600071.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication/1.9.7.0,1.9.7.0,,2017-04-07 21:21:21.239748,76210.0,8.0
2017-04-07 21:17:53.345169,slurm_normal,1491600145.0,0,,1.0,main_w4_handler1,3062439,15526760,False,23842432,fasta,,9653618.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29126879}]","""Pear on data 122 and data 121: Assembled reads""","""""","""""","""false""","""true""","""plus""","""""","""false""",32.0,,37167771.0,1491600138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication/1.9.7.0,1.9.7.0,,2017-04-07 21:22:28.091600,76210.0,7.0
2016-06-20 07:42:56.218232,slurm_normal,1466408611.0,0,,1.0,main_w2_handler1,2717090,13207658,False,436006392,fasta,,7392073.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b17cc4ed38718137'}]",,"""""","""""","""false""","""false""","""plus""","""""","""false""",32.0,,30415123.0,1466408585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication/1.9.7.0,1.9.7.0,,2016-06-20 07:43:34.883533,51794.0,26.0
