chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.clipping_action,parameters.clipping_attribute,parameters.dbkey,parameters.include_non_pf_reads,parameters.include_non_primary_alignments,parameters.inputFile,parameters.inputFile.values,parameters.interleave,parameters.output_per_rg,parameters.re_reverse,parameters.read1_max_bases_to_write,parameters.read1_trim,parameters.read2_max_bases_to_write,parameters.read2_trim,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-03-09 15:20:33.632958,slurm_normal_single_16gb,1425914449.0,0,,1.0,main_w1_handler1,2142745,8896992,False,,31831,bam,3071421.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""null""","""null""","""hg38""","""False""","""False""",18788299,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21448783,1425914444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-09 15:20:57.236682,56369.0,5.0
,,2015-03-09 15:11:09.367953,slurm_normal_single_16gb,1425913884.0,0,,1.0,main_w2_handler1,2142745,8896923,False,,112499,bam,3071302.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""null""","""null""","""hg38""","""False""","""False""",18788188,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21448783,1425913879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-09 15:11:29.144092,56369.0,5.0
,,2015-03-09 15:33:28.907356,slurm_normal_single_16gb,1425918784.0,0,,1.0,main_w2_handler1,2127908,8897081,False,,30766,bam,3072645.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""null""","""null""","""hg38""","""False""","""False""",18788414,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21448783,1425918781.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-09 16:33:09.667725,56369.0,3.0
,,2015-03-09 17:32:04.510475,slurm_normal_single_16gb,1425922415.0,0,,1.0,main_w1_handler1,2226968,8899489,False,,69065794,sam,3073771.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",18771208,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21334496,1425922337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-09 17:33:48.182362,42675.0,78.0
,,2015-03-09 18:01:10.551254,slurm_normal_single_16gb,1425924126.0,0,,1.0,main_w2_handler1,2231912,8899690,False,,776350,bam,3074785.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",18791389,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21334496,1425924120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-09 18:02:13.575499,42675.0,6.0
,,2015-03-09 18:14:47.177257,slurm_normal_single_16gb,1425924942.0,0,,1.0,main_w1_handler0,2226946,8899750,False,,125990739,bam,3075008.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",18771072,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21334496,1425924897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-09 18:16:04.246474,42675.0,45.0
,,2015-03-09 17:33:15.795499,slurm_normal_single_16gb,1425922449.0,0,,1.0,main_w1_handler1,2226968,8899531,False,,6857322,bam,3073821.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",18771210,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21334496,1425922434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-09 17:34:17.120692,42675.0,15.0
,,2015-03-09 17:33:44.610437,slurm_normal_single_16gb,1425922520.0,0,,1.0,main_w2_handler1,2226950,8899534,False,,105117583,bam,3073835.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",18771141,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21334496,1425922461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-09 17:35:54.012709,42675.0,59.0
,,2015-03-09 17:46:16.699661,slurm_normal_single_16gb,1425923252.0,0,,1.0,main_w1_handler0,2226708,8899600,False,,154097229,bam,3074265.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",18771184,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21334496,1425923190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-09 17:47:56.258463,42675.0,62.0
,,2015-03-09 17:46:42.494627,slurm_normal_single_16gb,1425923323.0,0,,1.0,main_w2_handler0,2226943,8899601,False,,126482056,bam,3074325.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",18771095,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21334496,1425923284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-09 17:49:06.692676,42675.0,39.0
,,2015-03-09 17:59:50.089010,slurm_normal_single_16gb,1425924091.0,0,,1.0,main_w1_handler0,2226943,8899686,False,,748534518,sam,3074735.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",18771093,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21334496,1425924002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-09 18:01:45.910280,42675.0,89.0
,,2015-02-25 09:53:25.403580,slurm_normal_single_16gb,1424858051.0,0,,1.0,main_w1_handler0,2218566,8810842,False,,26857162,bam,2910944.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",18641573,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21446531,1424858016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-02-25 09:54:17.616804,,35.0
,,2015-02-25 12:01:24.471164,slurm_normal_single_16gb,1424865696.0,0,,1.0,main_w1_handler0,2142745,8811443,False,,6987,bam,2912072.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""null""","""null""","""hg38""","""False""","""False""",18642439,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21448783,1424865692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-02-25 12:01:40.498602,56369.0,4.0
,,2015-02-26 00:16:24.944973,slurm_normal_single_16gb,1424909840.0,0,,1.0,main_w2_handler1,2219539,8817198,False,,518074623,sam,2922888.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""null""","""null""","""oryCun2""","""False""","""False""",18652172,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21460964,1424909792.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-02-26 00:17:31.053819,60216.0,48.0
,,2015-02-26 00:17:06.580538,slurm_normal_single_16gb,1424909883.0,0,,1.0,main_w2_handler1,2219539,8817202,False,,75863003,sam,2922904.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""null""","""null""","""oryCun2""","""False""","""False""",18652159,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21460964,1424909856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-02-26 00:18:07.159211,60216.0,27.0
,,2015-02-26 10:41:05.351510,slurm_normal_single_16gb,1424947296.0,0,,1.0,main_w2_handler0,2202648,8818798,False,,19448561,bam,2926547.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",18654688,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21470432,1424947272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-02-26 10:41:42.241424,59148.0,24.0
,,2015-02-28 22:28:11.512252,slurm_normal_single_16gb,1425162507.0,0,,1.0,main_w2_handler0,2219539,8834893,False,,9129973,sam,2957019.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""null""","""null""","""oryCun2""","""False""","""False""",18680459,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21513143,1425162503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-02-28 22:28:31.413585,60216.0,4.0
,,2015-02-28 22:27:56.824235,slurm_normal_single_16gb,1425162491.0,0,,1.0,main_w1_handler1,2219539,8834892,False,,26812861,sam,2957017.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""null""","""null""","""oryCun2""","""False""","""False""",18680458,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21513143,1425162485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-02-28 22:28:17.211268,60216.0,6.0
,,2015-03-02 15:30:30.920528,slurm_normal_single_16gb,1425310241.0,0,,1.0,main_w2_handler0,2224369,8841489,False,,4362952,sam,2969823.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",18694718,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21536520,1425310238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-02 15:30:44.054691,,3.0
,,2015-03-03 20:00:24.051310,slurm_normal_single_16gb,1425414675.0,0,,1.0,main_w2_handler1,2219007,8855335,False,,11809695911,sam,2995517.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""null""","""null""","""mm9""","""False""","""False""",18646700,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21566383,1425412832.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-03 20:33:58.049428,50555.0,1843.0
,,2015-03-04 04:55:41.889824,slurm_normal_single_16gb,1425444995.0,0,,1.0,main_w2_handler1,2165299,8859538,False,,161087458,sam,3003573.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""null""","""null""","""hg18""","""False""","""False""",18719258,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,20271581,1425444949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-04 04:56:40.623223,51343.0,46.0
,,2015-03-04 16:17:25.445834,slurm_normal_single_16gb,1425485872.0,0,,1.0,main_w2_handler0,2220462,8863899,False,,16287259,sam,3011915.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",18729973,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21583558,1425485855.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-04 16:17:59.491325,59148.0,17.0
,,2015-03-04 16:19:56.870157,slurm_normal_single_16gb,1425486035.0,0,,1.0,main_w1_handler1,2220462,8863928,False,,16287259,sam,3011975.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",18729973,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21583558,1425486004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-04 16:20:41.473385,59148.0,31.0
,,2015-03-04 20:50:20.392755,slurm_normal_single_16gb,1425502246.0,0,,1.0,main_w2_handler1,2154447,8866423,False,,131086658,bam,3016651.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",18733352,,"""False""","""True""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21588842,1425502231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-04 20:50:55.564450,57402.0,15.0
,,2015-03-04 21:59:49.226316,slurm_normal_single_16gb,1425506413.0,0,,1.0,main_w1_handler0,2227064,8866911,False,,83483171,sam,3017622.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",18734024,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21583558,1425506401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-04 22:00:20.145271,59148.0,12.0
,,2015-03-05 17:02:12.755361,slurm_normal_single_16gb,1425576119.0,0,,1.0,main_w1_handler0,2175008,8872663,False,,26893801514,bam,3028053.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""null""","""null""","""hg19Patch10""","""False""","""False""",18741798,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,20938813,1425574942.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-05 17:26:21.855060,58312.0,1177.0
,,2015-03-07 19:54:25.816074,slurm_normal_single_16gb,1425758086.0,0,,1.0,main_w2_handler1,2219539,8888325,False,,2640374,bam,3055642.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""null""","""null""","""oryCun2""","""False""","""False""",18771945,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21513143,1425758082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-07 19:54:51.678871,60216.0,4.0
,,2015-03-07 19:54:36.689991,slurm_normal_single_16gb,1425758106.0,0,,1.0,main_w1_handler1,2219539,8888326,False,,3460207,bam,3055644.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""null""","""null""","""oryCun2""","""False""","""False""",18771955,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21513143,1425758095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-07 19:55:09.326386,60216.0,11.0
,,2015-03-07 19:53:01.541309,slurm_normal_single_16gb,1425757995.0,0,,1.0,main_w1_handler0,2219539,8888321,False,,2061722,bam,3055632.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""null""","""null""","""oryCun2""","""False""","""False""",18771928,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21513143,1425757991.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-07 19:53:19.301687,60216.0,4.0
,,2015-03-07 19:53:46.004161,slurm_normal_single_16gb,1425758035.0,0,,1.0,main_w1_handler1,2219539,8888322,False,,721476,bam,3055636.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""null""","""null""","""oryCun2""","""False""","""False""",18771939,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21513143,1425758032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-07 19:53:58.290906,60216.0,3.0
,,2015-03-07 19:53:55.933876,slurm_normal_single_16gb,1425758058.0,0,,1.0,main_w1_handler0,2219539,8888323,False,,3537301,bam,3055638.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""null""","""null""","""oryCun2""","""False""","""False""",18771940,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21513143,1425758045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-07 19:54:21.913015,60216.0,13.0
,,2015-03-07 19:54:05.544067,slurm_normal_single_16gb,1425758071.0,0,,1.0,main_w1_handler1,2219539,8888324,False,,3762640,bam,3055640.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""null""","""null""","""oryCun2""","""False""","""False""",18771941,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21513143,1425758067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-07 19:54:35.091248,60216.0,4.0
,,2015-03-09 10:18:48.454326,slurm_normal_single_16gb,1425898885.0,0,,1.0,main_w1_handler1,2127908,8894915,False,,66660,bam,3067674.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""null""","""null""","""hg38""","""False""","""False""",18785433,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21448783,1425898881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-09 11:01:29.027399,56369.0,4.0
,,2015-03-09 20:06:01.489308,slurm_normal_single_16gb,1425931595.0,0,,1.0,main_w1_handler1,2226125,8901430,False,,40804034,bam,3077872.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""null""","""null""","""hg19""","""False""","""False""",18791448,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21654543,1425931572.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-09 20:06:42.890872,60663.0,23.0
,,2015-03-10 05:45:57.914606,slurm_normal_single_16gb,1425966373.0,0,,1.0,main_w2_handler0,2232418,8904716,False,,26118,bam,3085202.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",18797728,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21293486,1425966369.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-03-10 05:46:17.198205,59339.0,4.0
