create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.find_pattern,parameters.infile.values,parameters.replace_pattern,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-02-24 02:11:01.605608,slurm_normal,1519438279.0,0,7680.0,1.0,main_w4_handler1,2772339,18504408,False,147400258,gff3,,12600338,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""# gffread /galaxy-repl/main/files/023/760/dataset_23760802.dat -t mm10ucsc -o output.gff3""","[{'src': 'hda', 'id': 34043777}]","""""",32.0,,44097373,1519438268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.1.0,1.1.0,,2018-02-24 02:11:21.977836,87738,11.0
2018-02-27 16:06:25.357045,slurm_normal,1519747607.0,0,7680.0,1.0,main_w4_handler0,3444778,18537192,False,9621184,fasta,,12633705,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""lcl\\|""","[{'src': 'hda', 'id': 34097005}]","""lcl """,32.0,,43051392,1519747601.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.1.0,1.1.0,,2018-02-27 16:06:49.971909,91803,6.0
2018-02-27 15:53:54.561761,slurm_normal,1519746851.0,0,7680.0,1.0,main_w3_handler0,3444778,18537006,False,1642341,tabular,,12633485,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""\\t""","[{'src': 'hda', 'id': 34097083}]",""" """,32.0,,43051392,1519746846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.1.0,1.1.0,,2018-02-27 15:54:13.338400,91803,5.0
2018-02-27 16:00:01.543007,slurm_normal,1519747272.0,0,7680.0,1.0,main_w3_handler1,3444778,18537092,False,9305787,fasta,,12633586,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",""".1""","[{'src': 'hda', 'id': 34097004}]","""""",32.0,,43051392,1519747241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.1.0,1.1.0,,2018-02-27 16:01:15.495660,91803,31.0
2018-02-27 15:53:54.876347,slurm_normal,1519746848.0,0,7680.0,1.0,main_w3_handler1,3444778,18537007,False,398369,tabular,,12633484,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""\\t""","[{'src': 'hda', 'id': 34097087}]",""" """,32.0,,43051392,1519746843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.1.0,1.1.0,,2018-02-27 15:54:10.491785,91803,5.0
2018-02-27 16:02:26.306536,slurm_normal,1519747414.0,0,7680.0,1.0,main_w4_handler1,3444778,18537136,False,9621184,fasta,,12633632,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""|""","[{'src': 'hda', 'id': 34097005}]",""" """,32.0,,43051392,1519747390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.1.0,1.1.0,,2018-02-27 16:03:37.227409,91803,24.0
2018-02-27 16:00:01.969305,slurm_normal,1519747225.0,0,7680.0,1.0,main_w4_handler0,3444778,18537093,False,1642341,tabular,,12633585,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",""".1""","[{'src': 'hda', 'id': 34098559}]","""""",32.0,,43051392,1519747210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.1.0,1.1.0,,2018-02-27 16:00:26.754708,91803,15.0
2018-02-27 16:05:06.270594,slurm_normal,1519747555.0,0,7680.0,1.0,main_w3_handler0,3444778,18537168,False,9621184,fasta,,12633673,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""lcl|""","[{'src': 'hda', 'id': 34097005}]","""lcl """,32.0,,43051392,1519747543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.1.0,1.1.0,,2018-02-27 16:06:00.074905,91803,12.0
2018-02-27 16:03:22.115187,slurm_normal,1519747427.0,0,7680.0,1.0,main_w4_handler0,3444778,18537149,False,9305787,fasta,,12633648,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.1""","[{'src': 'hda', 'id': 34097004}]","""0""",32.0,,43051392,1519747420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.1.0,1.1.0,,2018-02-27 16:03:48.818526,91803,7.0
2018-02-27 17:46:37.711085,slurm_normal,1519753607.0,0,7680.0,1.0,main_w3_handler1,3444974,18538225,False,2091,tabular,,12634791,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""\\t""","[{'src': 'hda', 'id': 34100409}]",""" """,32.0,,43051392,1519753604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.1.0,1.1.0,,2018-02-27 17:46:48.938899,91803,3.0
2018-02-27 19:37:36.082225,slurm_normal,1519760270.0,0,7680.0,1.0,main_w3_handler0,3445159,18539332,False,2141,tabular,,12635734,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""\\t""","[{'src': 'hda', 'id': 34102149}]",""" """,32.0,,43051392,1519760266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.1.0,1.1.0,,2018-02-27 19:37:51.806478,91803,4.0
2018-02-28 22:30:15.334614,slurm_normal,1519857028.0,0,7680.0,1.0,main_w4_handler1,3447029,18555915,False,2135,tabular,,12652517,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""\\t""","[{'src': 'hda', 'id': 34130173}]",""" """,32.0,,43051392,1519857024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.1.0,1.1.0,,2018-02-28 22:30:29.845912,91803,4.0
2018-03-02 02:33:46.709354,reserved_normal,1519958076.0,0,7680.0,1.0,main_w3_handler0,3448798,18575379,False,1920708649,fastqsanger,,12669343.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""^\\+ERR.+""","[{'src': 'hda', 'id': 34161190}]","""+""",32.0,,44240854,1519958042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.1.0,1.1.0,,2018-03-02 02:34:39.042018,5254,34.0
2018-03-02 15:34:55.646048,slurm_normal,1520004920.0,0,7680.0,1.0,main_w3_handler0,3449492,18582639,False,513,tabular,,12677229,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""-""","[{'src': 'hda', 'id': 34172506}]","""#""",32.0,,44254109,1520004905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.1.0,1.1.0,,2018-03-02 15:35:23.192276,21626,15.0
2018-03-04 18:56:25.436665,slurm_normal,1520189806.0,0,7680.0,1.0,main_w4_handler1,3451120,18602198,False,502455543,fastqsanger.gz,,12697334,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""\\.1.*""","[{'src': 'hda', 'id': 34202243}]","""/1""",32.0,,43856137,1520189800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.1.0,1.1.0,,2018-03-04 18:56:48.995302,79386,6.0
