chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv_opts.__current_case__,parameters.adv_opts.adv_opts_selector,parameters.adv_opts.silent,parameters.chromInfo,parameters.code,parameters.dbkey,parameters.infile.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-01-21 19:28:53.265338,slurm_normal,1516562946.0,0,,1.0,main_w3_handler1,3399798,18104967,False,3161,fasta,,12185344,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P9G11|/\n""","""?""","[{'src': 'hda', 'id': 33420480}]",32.0,,42308950.0,1516562941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 19:29:08.201366,62970.0,5.0
,,2018-01-21 19:29:09.937943,slurm_normal,1516562961.0,0,,1.0,main_w3_handler0,3399798,18104968,False,725,fasta,,12185345,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P9H2|/\n""","""?""","[{'src': 'hda', 'id': 33420481}]",32.0,,42308950.0,1516562955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 19:29:22.270907,62970.0,6.0
,,2018-01-21 19:30:48.874662,slurm_normal,1516563063.0,0,,1.0,main_w4_handler0,3399798,18104977,False,1127,fasta,,12185356,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P9H10|/\n""","""?""","[{'src': 'hda', 'id': 33420491}]",32.0,,42308950.0,1516563057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 19:31:10.180621,62970.0,6.0
,,2018-01-23 01:58:25.090274,slurm_normal,1516672726.0,0,,1.0,main_w3_handler0,3400055,18127781,False,34007,fasta,,12207099,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>567_P6H9|/\n""","""?""","[{'src': 'hda', 'id': 33433021}]",32.0,,42308950.0,1516672722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-23 01:58:49.179262,62970.0,4.0
,,2018-01-23 01:59:05.369693,slurm_normal,1516672769.0,0,,1.0,main_w4_handler0,3400055,18127785,False,583780,fasta,,12207102,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>567_P6H11|/\n""","""?""","[{'src': 'hda', 'id': 33433023}]",32.0,,42308950.0,1516672760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-23 01:59:31.819753,62970.0,9.0
,,2018-01-21 19:43:12.781265,slurm_normal,1516563801.0,0,,1.0,main_w3_handler1,3399801,18105081,False,94817,fasta,,12185442,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P9D7|/\n""","""?""","[{'src': 'hda', 'id': 33420622}]",32.0,,42308950.0,1516563798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 19:43:25.005261,62970.0,3.0
,,2018-01-21 19:37:15.610537,slurm_normal,1516563446.0,0,,1.0,main_w3_handler1,3399801,18105001,False,95694,fasta,,12185389,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P9A11|/\n""","""?""","[{'src': 'hda', 'id': 33420596}]",32.0,,42308950.0,1516563442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 19:37:27.549439,62970.0,4.0
,,2018-01-21 19:37:48.825092,slurm_normal,1516563478.0,0,,1.0,main_w3_handler1,3399801,18105005,False,276910,fasta,,12185393,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P9B4|/\n""","""?""","[{'src': 'hda', 'id': 33420599}]",32.0,,42308950.0,1516563474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 19:37:59.787595,62970.0,4.0
,,2018-01-21 19:38:17.525673,slurm_normal,1516563511.0,0,,1.0,main_w3_handler0,3399801,18105008,False,577499,fasta,,12185398,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P9B6|/\n""","""?""","[{'src': 'hda', 'id': 33420601}]",32.0,,42308950.0,1516563506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 19:38:32.345090,62970.0,5.0
,,2018-01-21 19:39:59.281716,slurm_normal,1516563615.0,0,,1.0,main_w3_handler1,3399801,18105017,False,76097,fasta,,12185411,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P9C2|/\n""","""?""","[{'src': 'hda', 'id': 33420607}]",32.0,,42308950.0,1516563611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 19:40:17.136266,62970.0,4.0
,,2018-01-21 19:42:12.686200,slurm_normal,1516563742.0,0,,1.0,main_w4_handler0,3399801,18105076,False,49610,fasta,,12185434,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P9D2|/\n""","""?""","[{'src': 'hda', 'id': 33420617}]",32.0,,42308950.0,1516563738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 19:42:24.980769,62970.0,4.0
,,2018-01-21 20:50:51.988944,slurm_normal,1516567865.0,0,,1.0,main_w3_handler0,3399804,18105445,False,166275,fasta,,12185965,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P7G2|/\n""","""?""","[{'src': 'hda', 'id': 33420814}]",32.0,,42308950.0,1516567859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 20:51:07.309872,62970.0,6.0
,,2018-01-21 21:05:30.812930,slurm_normal,1516568745.0,0,,1.0,main_w3_handler0,3399806,18105532,False,5503,fasta,,12186072,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P6B4|/\n""","""?""","[{'src': 'hda', 'id': 33421103}]",32.0,,42308950.0,1516568739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 21:05:46.735381,62970.0,6.0
,,2018-01-21 21:13:45.792658,slurm_normal,1516569240.0,0,,1.0,main_w3_handler0,3399806,18105609,False,3772,fasta,,12186143,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P6F3|/\n""","""?""","[{'src': 'hda', 'id': 33421142}]",32.0,,42308950.0,1516569234.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 21:14:01.478904,62970.0,6.0
,,2018-01-21 21:16:23.744429,slurm_normal,1516569393.0,0,,1.0,main_w3_handler0,3399806,18105628,False,21623,fasta,,12186161,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P6G5|/\n""","""?""","[{'src': 'hda', 'id': 33421154}]",32.0,,42308950.0,1516569389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 21:16:34.497803,62970.0,4.0
,,2018-01-21 21:33:51.583551,slurm_normal,1516570446.0,0,,1.0,main_w3_handler0,3399809,18105761,False,97908,fasta,,12186293,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P5D11|/\n""","""?""","[{'src': 'hda', 'id': 33420969}]",32.0,,42308950.0,1516570440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 21:34:07.280522,62970.0,6.0
,,2018-01-21 21:53:54.180220,slurm_normal,1516571644.0,0,,1.0,main_w3_handler0,3399813,18106019,False,125839,fasta,,12186587,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P4D7|/\n""","""?""","[{'src': 'hda', 'id': 33421303}]",32.0,,42308950.0,1516571640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 21:54:05.794374,62970.0,4.0
,,2018-01-21 21:54:53.578726,slurm_normal,1516571702.0,0,,1.0,main_w3_handler0,3399813,18106083,False,1224,fasta,,12186598,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P4E2|/\n""","""?""","[{'src': 'hda', 'id': 33421308}]",32.0,,42308950.0,1516571699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 21:55:05.050731,62970.0,3.0
,,2018-01-21 21:56:20.693274,slurm_normal,1516571796.0,0,,1.0,main_w3_handler0,3399813,18106203,False,393213,fasta,,12186618,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P4E8|/\n""","""?""","[{'src': 'hda', 'id': 33421314}]",32.0,,42308950.0,1516571791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 21:56:37.889741,62970.0,5.0
,,2018-01-21 21:56:36.317660,slurm_normal,1516571807.0,0,,1.0,main_w3_handler0,3399813,18106232,False,126844,fasta,,12186621,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P4E9|/\n""","""?""","[{'src': 'hda', 'id': 33421315}]",32.0,,42308950.0,1516571803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 21:56:47.549848,62970.0,4.0
,,2018-01-21 22:00:13.745380,slurm_normal,1516572029.0,0,,1.0,main_w3_handler0,3399813,18106531,False,250460,fasta,,12186661,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P4F6|/\n""","""?""","[{'src': 'hda', 'id': 33421322}]",32.0,,42308950.0,1516572025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:00:31.471455,62970.0,4.0
,,2018-01-21 22:27:03.398627,slurm_normal,1516573636.0,0,,1.0,main_w3_handler0,3399816,18107928,False,106240,fasta,,12186869,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3E3|/\n""","""?""","[{'src': 'hda', 'id': 33421507}]",32.0,,42308950.0,1516573631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:27:17.626824,62970.0,5.0
,,2018-01-21 22:31:06.860157,slurm_normal,1516573885.0,0,,1.0,main_w3_handler0,3399816,18107957,False,1334,fasta,,12186900,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3G2|/\n""","""?""","[{'src': 'hda', 'id': 33421526}]",32.0,,42308950.0,1516573878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:31:26.533983,62970.0,7.0
,,2018-01-21 22:46:06.017858,slurm_normal,1516574783.0,0,,1.0,main_w3_handler0,3399817,18108035,False,35757,fasta,,12186980,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P2C4|/\n""","""?""","[{'src': 'hda', 'id': 33421654}]",32.0,,42308950.0,1516574777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:46:24.525559,62970.0,6.0
,,2018-01-21 22:51:06.052488,slurm_normal,1516575082.0,0,,1.0,main_w3_handler0,3399817,18108071,False,27853,fasta,,12187021,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P2E5|/\n""","""?""","[{'src': 'hda', 'id': 33421676}]",32.0,,42308950.0,1516575076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:51:23.931125,62970.0,6.0
,,2018-01-21 22:56:03.672141,slurm_normal,1516575377.0,0,,1.0,main_w3_handler0,3399817,18108107,False,58565,fasta,,12187064,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P2G7|/\n""","""?""","[{'src': 'hda', 'id': 33421700}]",32.0,,42308950.0,1516575372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:56:19.549864,62970.0,5.0
,,2018-01-19 23:50:06.954485,slurm_normal,1516405817.0,0,,1.0,main_w4_handler1,3380414,18090189,False,192606,fasta,,12169406,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>691P1C7|/""","""?""","[{'src': 'hda', 'id': 33401022}]",32.0,,42308950.0,1516405813.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-19 23:50:18.265316,62970.0,4.0
,,2018-01-19 23:53:40.181600,slurm_normal,1516406039.0,0,,1.0,main_w4_handler1,3380414,18090214,False,171672,fasta,,12169431,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>691P1D2|/""","""?""","[{'src': 'hda', 'id': 33401032}]",32.0,,42308950.0,1516406034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-19 23:54:00.786965,62970.0,5.0
,,2018-01-23 00:57:31.062990,slurm_normal,1516669062.0,0,,1.0,main_w3_handler1,3400051,18127427,False,11732,fasta,,12206645,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>567_P4H8|/\n""","""?""","[{'src': 'hda', 'id': 33432373}]",32.0,,42308950.0,1516669058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-23 00:57:46.150942,62970.0,4.0
,,2018-01-23 01:20:31.260030,slurm_normal,1516670448.0,0,,1.0,main_w3_handler1,3400052,18127541,False,94840,fasta,,12206787,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>567_P5D10|/\n""","""?""","[{'src': 'hda', 'id': 33432725}]",32.0,,42308950.0,1516670443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-23 01:20:50.097817,62970.0,5.0
,,2018-01-23 01:27:17.947279,slurm_normal,1516670865.0,0,,1.0,main_w3_handler1,3400052,18127589,False,61762,fasta,,12206839,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>567_P5G11|/\n""","""?""","[{'src': 'hda', 'id': 33432756}]",32.0,,42308950.0,1516670854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-23 01:27:47.259494,62970.0,11.0
,,2018-01-23 02:43:37.621028,slurm_normal,1516675449.0,0,,1.0,main_w3_handler1,3400063,18128203,False,124503,fasta,,12207500,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>567_P7B5|/\n""","""?""","[{'src': 'hda', 'id': 33433336}]",32.0,,42308950.0,1516675444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-23 02:44:13.172809,62970.0,5.0
,,2018-01-19 05:16:49.484104,slurm_normal,1516339034.0,0,,1.0,main_w3_handler0,3191294,18080625,False,465072477,gtf,,12159191,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""s/gene_id/XLOC_id/g\ns/gene_name/gene_id/g""","""hg38""","[{'src': 'hda', 'id': 33345274}]",32.0,,43241478.0,1516339018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-19 05:17:15.309521,86979.0,16.0
,,2018-01-23 02:51:45.345253,slurm_normal,1516675931.0,0,,1.0,main_w3_handler1,3400063,18128274,False,7076,fasta,,12207617,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>567_P8F4|/\n""","""?""","[{'src': 'hda', 'id': 33433377}]",32.0,,42308950.0,1516675927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-23 02:52:16.073314,62970.0,4.0
,,2018-01-23 02:45:02.307782,slurm_normal,1516675540.0,0,,1.0,main_w3_handler1,3400063,18128213,False,80881,fasta,,12207519,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>567_P7C3|/\n""","""?""","[{'src': 'hda', 'id': 33433346}]",32.0,,42308950.0,1516675536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-23 02:45:45.283594,62970.0,4.0
,,2018-01-23 02:18:38.626936,slurm_normal,1516673940.0,0,,1.0,main_w4_handler1,3400059,18127951,False,28651,fasta,,12207216,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>567_P7A10|/\n""","""?""","[{'src': 'hda', 'id': 33433150}]",32.0,,42308950.0,1516673936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-23 02:19:02.605749,62970.0,4.0
,,2018-01-19 05:26:37.738549,slurm_normal,1516339619.0,0,,1.0,main_w3_handler0,3113100,18080694,False,465074777,gtf,,12159265,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""s/gene_id/XLOC_id/g\ns/gene_name/gene_id/g""","""hg38""","[{'src': 'hda', 'id': 33346556}]",32.0,,43243909.0,1516339604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-19 05:27:00.860507,37746.0,15.0
,,2018-01-19 05:27:28.908863,slurm_normal,1516339671.0,0,,1.0,main_w3_handler0,3113100,18080699,False,465074886,gtf,,12159274,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""s/gene_id/XLOC_id/g\ns/gene_name/gene_id/g""","""hg38""","[{'src': 'hda', 'id': 33346565}]",32.0,,43243909.0,1516339657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-19 05:27:53.199285,37746.0,14.0
