create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.genome.values,parameters.inputA.values,parameters.inputB.values,parameters.m,parameters.overlap,parameters.reciprocal,parameters.split,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-10-24 17:24:46.362872,slurm_normal,1477329899.0,0,1.0,1971,gg,main_w4_handler1,2867113,14160153,False,,0,bed,0,bed,8371691.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b06f5e27beb37125'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b52517c5ecc273adb4'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5cd62f4db1b6dc879'}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,33876881,1477329893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.24.0,2.24.0,,2016-10-24 17:25:06.500438,92152.0,6.0
2016-10-25 22:03:25.808318,slurm_normal,1477433013.0,0,1.0,331,gg,main_w3_handler0,2868788,14173870,False,,25421,bed,2541162,bed,8386502.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5659e3cddd50c5da5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c41b5bcc2819b363'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c01a7b941a84af52'}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,33449956,1477433008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.24.0,2.24.0,,2016-10-25 22:03:33.876741,6515.0,5.0
2016-10-25 22:03:57.679734,slurm_normal,1477433044.0,0,1.0,331,gg,main_w3_handler0,2868788,14173876,False,,53829,bed,2541162,bed,8386506.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5659e3cddd50c5da5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ec57abbd5b11cbc2'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c01a7b941a84af52'}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,33449956,1477433040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.24.0,2.24.0,,2016-10-25 22:04:06.586715,6515.0,4.0
2016-10-25 22:04:00.006470,slurm_normal,1477433091.0,0,1.0,331,gg,main_w4_handler1,2868788,14173882,False,,1872,bed,2541162,bed,8386515.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5659e3cddd50c5da5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55d19235e8115a665'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c01a7b941a84af52'}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,33449956,1477433047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.24.0,2.24.0,,2016-10-25 22:04:58.018302,6515.0,44.0
2016-10-25 22:03:58.203461,slurm_normal,1477433047.0,0,1.0,331,gg,main_w3_handler1,2868788,14173877,False,,4284,bed,2541162,bed,8386508.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5659e3cddd50c5da5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b2187d37d77ba93c'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c01a7b941a84af52'}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,33449956,1477433043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.24.0,2.24.0,,2016-10-25 22:04:09.898001,6515.0,4.0
2016-10-25 22:04:00.586649,slurm_normal,1477433077.0,0,1.0,331,gg,main_w3_handler0,2868788,14173884,False,,11197,bed,2541162,bed,8386511.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5659e3cddd50c5da5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5be170a4b6650225e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c01a7b941a84af52'}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,33449956,1477433050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.24.0,2.24.0,,2016-10-25 22:04:38.967779,6515.0,27.0
2016-10-25 22:03:59.392530,slurm_normal,1477433052.0,0,1.0,331,gg,main_w4_handler1,2868788,14173881,False,,4505,bed,2541162,bed,8386514.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5659e3cddd50c5da5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf00bcdad9490e5e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c01a7b941a84af52'}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,33449956,1477433046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.24.0,2.24.0,,2016-10-25 22:04:17.608997,6515.0,6.0
2016-10-25 22:03:58.768607,slurm_normal,1477433047.0,0,1.0,331,gg,main_w3_handler0,2868788,14173879,False,,1943,bed,2541162,bed,8386509.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5659e3cddd50c5da5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5992f353660a3306c'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c01a7b941a84af52'}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,33449956,1477433043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.24.0,2.24.0,,2016-10-25 22:04:09.410795,6515.0,4.0
2016-10-25 22:04:01.218682,slurm_normal,1477433054.0,0,1.0,331,gg,main_w4_handler0,2868788,14173885,False,,509,bed,2541162,bed,8386518.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5659e3cddd50c5da5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b50fe5e7b4a70a9587'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c01a7b941a84af52'}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,33449956,1477433050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.24.0,2.24.0,,2016-10-25 22:04:17.361569,6515.0,4.0
2016-10-11 14:49:54.380130,slurm_normal,1476197426.0,0,1.0,1971,bed,main_w3_handler0,2835997,14055178,False,,3399815,bed,4422180,bed,8272682.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5086da793d0167743'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b59f33b3a5b5a58dfe'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5977a5151cf4a0c35'}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,33601562,1476197421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.24.0,2.24.0,,2016-10-11 14:50:28.848485,88896.0,5.0
