chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-03-13 07:46:58.938460,slurm_normal,1489391234.0,0.0,,1.0,main_w4_handler1,2428155,15278019,False,,130295,fasta,9422547.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28731261}]",32.0,,35754202,1489391229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: coderet13/5.0.0,5.0.0,,2017-03-13 07:47:49.446588,68544.0,5.0
,,2017-04-10 11:58:15.302833,slurm_normal,1491825502.0,0.0,,1.0,main_w4_handler0,1995864,15540189,False,,19187227,fasta,9665484.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29148978}]",32.0,,37245771,1491825497.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: coderet13/5.0.0,5.0.0,,2017-04-10 11:58:26.102670,25840.0,5.0
,,2017-04-10 14:21:39.402166,slurm_normal,1491834140.0,0.0,,1.0,main_w4_handler1,1995864,15541227,False,,19187227,fasta,9666470.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29148978}]",32.0,,37245771,1491834134.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: coderet13/5.0.0,5.0.0,,2017-04-10 14:22:21.794244,25840.0,6.0
,,2017-07-17 07:54:29.852534,slurm_normal,1500278082.0,0.0,,1.0,main_w4_handler1,3192728,16357461,False,,50094465,fasta,10420848.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30512770}]",32.0,,39303686,1500278073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: coderet13/5.0.0,5.0.0,,2017-07-17 07:54:43.820155,,9.0
,,2017-07-18 06:41:47.497762,slurm_normal,1500497035.0,0.0,,1.0,main_w4_handler0,3192728,16367999,False,,50094465,fasta,10432792.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30512770}]",32.0,,39303686,1500497027.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: coderet13/5.0.0,5.0.0,,2017-07-19 20:46:34.144316,,8.0
,,2017-07-27 16:06:35.258930,slurm_normal,1501171669.0,0.0,,1.0,main_w3_handler0,3202191,16435299,False,,6725588,fasta,10503110.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30604364}]",32.0,,39501150,1501171664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: coderet13/5.0.0,5.0.0,,2017-07-27 16:07:58.469271,109396.0,5.0
,,2017-08-10 14:37:04.074356,slurm_normal,1502375834.0,0.0,,1.0,main_w4_handler0,3216283,16550747,False,,332,fasta,10621846.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30798144}]",32.0,,39767730,1502375830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: coderet13/5.0.0,5.0.0,,2017-08-10 14:37:15.114273,109932.0,4.0
,,2017-09-12 11:05:41.991564,slurm_normal,1505214389.0,0.0,,1.0,main_w3_handler0,2977754,16793520,False,,1204877,fasta,10862266.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 31192513}]",32.0,,40297849,1505214385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: coderet13/5.0.0,5.0.0,,2017-09-12 11:06:34.433795,99254.0,4.0
,,2017-12-19 14:35:51.373319,slurm_normal,1513694175.0,0.0,,1.0,main_w4_handler1,2957521,17849918,False,,75866258,fasta,11922925,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33004891}]",32.0,,42757601,1513694163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: coderet13/5.0.0,5.0.0,,2017-12-19 14:36:17.363184,96419.0,12.0
,,2018-01-22 13:29:12.535480,slurm_normal,1516627765.0,0.0,,1.0,main_w3_handler1,2578978,18118423,False,,25855,fasta,12198091,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33440765}]",32.0,,43347677,1516627760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: coderet13/5.0.0,5.0.0,,2018-01-22 13:29:27.548547,12752.0,5.0
,,2018-03-08 11:07:56.306708,slurm_normal,1520507294.0,0.0,7680.0,1.0,main_w4_handler0,3383216,18655775,False,,43359,fasta,12751700,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34291407}]",32.0,,44420038,1520507292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: coderet13/5.0.0,5.0.0,,2018-03-08 11:08:15.838019,89476.0,2.0
281.0,len,2018-02-23 09:20:36.033148,slurm_normal,1519377656.0,0.0,7680.0,1.0,main_w4_handler1,3438905,18494551,False,,2339783,gff3,12589989,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/023/731/dataset_23731280.dat""","""Asolani""",,"[{'src': 'hda', 'id': 34029561}]",32.0,,44091155,1519377643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: coderet13/5.0.0,5.0.0,,2018-02-23 09:20:57.316207,122612.0,13.0
,,2015-04-11 14:11:17.157616,slurm_normal,1428761501.0,0.0,,1.0,main_w1_handler1,2255305,9201572,False,,44957457,fasta,3484064.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19238364,,32.0,,22174005,1428761492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: coderet13/5.0.0,5.0.0,,2015-04-11 14:11:42.888386,55144.0,9.0
,,2015-06-26 07:42:28.760687,slurm_normal,1435304652.0,0.0,,1.0,main_w1_handler2,288224,9737914,False,,134794451,fasta,4043623,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20143012,,32.0,,23845059,1435304626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: coderet13/5.0.0,5.0.0,,2015-06-26 07:44:19.056222,2806.0,26.0
1770222.0,len,2015-09-01 07:56:34.512369,slurm_normal,1441094224.0,0.0,,1.0,main_w1_handler0,2335144,10235032,False,,49583282,fasta,4514053.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/011/554/dataset_11554604.dat""","""?""",19962134,,32.0,,24931841,1441094211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: coderet13/5.0.0,5.0.0,,2015-09-01 07:57:06.447359,25067.0,13.0
,,2016-01-28 22:21:53.761547,slurm_normal,1454019756.0,0.0,,1.0,main_w1_handler1,2570881,11626620,False,,88451740,fasta,5890507.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23073289,,32.0,,27553356,1454019727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: coderet13/5.0.0,5.0.0,,2016-01-28 22:22:38.861075,,29.0
,,2015-12-21 11:27:41.274154,slurm_normal,1450697283.0,0.0,,1.0,main_w1_handler1,2545157,11276040,False,,14717,fasta,5555873.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22587070,,32.0,,26932718,1450697279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: coderet13/5.0.0,5.0.0,,2015-12-21 11:28:05.798708,72089.0,4.0
,,2016-02-02 19:31:12.937620,slurm_normal,1454441522.0,0.0,,1.0,main_w2_handler1,2570881,11685181,False,,88451740,fasta,5940923.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23073289,,32.0,,27553356,1454441493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: coderet13/5.0.0,5.0.0,,2016-02-02 19:32:15.360720,,29.0
,,2016-02-09 16:04:34.651284,slurm_normal,1455033906.0,0.0,,1.0,main_w1_handler2,2589495,11764738,False,,48593,fasta,6017400.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23244747,,32.0,,28071003,1455033899.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: coderet13/5.0.0,5.0.0,,2016-02-09 16:05:09.979561,75009.0,7.0
,,2017-04-10 09:43:49.272279,slurm_normal,1491817452.0,0.0,,1.0,main_w3_handler1,3013389,15539348,False,,19187227,fasta,9664714.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28905865}]",32.0,,36327938,1491817447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: coderet13/5.0.0,5.0.0,,2017-04-10 09:44:15.240712,,5.0
,,2016-09-11 19:23:38.072426,slurm_normal,1473621831.0,0.0,,1.0,main_w3_handler0,2816965,13826200,False,,22865,fasta,8048149.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf3d9434330dbe7f'}]",32.0,,32894797,1473621828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: coderet13/5.0.0,5.0.0,,2016-09-11 19:23:53.406967,,3.0
,,2016-04-07 23:43:02.165339,slurm_normal,1460072605.0,0.0,,1.0,main_w1_handler2,2661717,12376835,False,,50409,fasta,6574585.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24198223,,32.0,,29486231,1460072600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: coderet13/5.0.0,5.0.0,,2016-04-07 23:43:28.159403,,5.0
,,2016-04-21 15:45:07.342701,slurm_normal,1461253527.0,0.0,,1.0,main_w1_handler2,2677885,12551288,False,,4928593,fasta,6739813.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b539668d3c053e3969'}]",32.0,,29473244,1461253521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: coderet13/5.0.0,5.0.0,,2016-04-21 15:45:35.345564,25204.0,6.0
,,2016-08-15 21:55:57.413881,slurm_normal,1471298197.0,0.0,,1.0,main_w1_handler0,2771237,13661598,False,,22134519,fasta,7877555.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5461d9aef67110ac5'}]",32.0,,31862173,1471298169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: coderet13/5.0.0,5.0.0,,2016-08-15 21:56:38.666965,85672.0,28.0
