Tabixized_input,Tabixized_input_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.Tabixized_input,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.filterList,parameters.input1,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
19882,tabix,,,2015-04-21 11:41:36.641123,slurm_normal,1429616521.0,0,1.0,main_w1_handler1,2212235,9288225,False,,69473,vcf_bgzip,3597737.roundup,slurm,,132112168.0,corral-repl,,19399506,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""DP > 100\""""",19399505,32.0,,21692305,1429616518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-04-21 11:42:03.282183,59880.0,3.0
435766,tabix,,,2015-04-21 17:03:53.248030,slurm_normal,1429636476.0,0,1.0,main_w2_handler0,2275322,9291011,False,,25635905,vcf_bgzip,3602690.roundup,slurm,,132112168.0,corral-repl,,19403479,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-f \""DP > 10\""""",19403478,32.0,,22472498,1429636407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-04-21 17:14:49.204627,62347.0,69.0
19882,tabix,,,2015-04-21 21:18:59.614125,slurm_normal,1429651170.0,0,1.0,main_w1_handler1,2212235,9293516,False,,69473,vcf_bgzip,3606950.roundup,slurm,,132112168.0,corral-repl,,19399506,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""DP > 1000\""""",19399505,32.0,,21692305,1429651166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-04-21 21:19:34.439384,59880.0,4.0
202961,tabix,,,2015-04-27 16:24:50.829496,slurm_normal,1430161365.0,0,1.0,main_w1_handler1,2281046,9336577,False,,160815512,vcf_bgzip,3676289.roundup,slurm,,132112168.0,corral-repl,,19475630,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-f \""DP > 20 & MQM > 40 & SRP > 10 & SAP > 10 & QA > 300\""""",19475629,32.0,,21040867,1430161029.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-04-27 19:02:50.493249,50948.0,336.0
202961,tabix,,,2015-04-27 20:59:56.076300,slurm_normal,1430168606.0,0,1.0,main_w2_handler1,2281046,9337996,False,,160815512,vcf_bgzip,3677530.roundup,slurm,,132112168.0,corral-repl,,19475630,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-f \""DP > 20 & MQM > 40 & MQMR > 40 & SRP > 10 & SAP > 10 & QA > 300\""""",19475629,32.0,,21040867,1430168420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-04-27 21:03:29.908757,50948.0,186.0
202961,tabix,,,2015-04-27 21:07:06.727144,slurm_normal,1430169079.0,0,1.0,main_w1_handler0,2281046,9338117,False,,160815512,vcf_bgzip,3677620.roundup,slurm,,132112168.0,corral-repl,,19475630,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-f \""DP > 20 & MQM > 40 & MQMR > 40 & SRP > 20 & SAP > 20 & QA > 300\""""",19475629,32.0,,21040867,1430168850.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-04-27 21:11:23.822211,50948.0,229.0
202961,tabix,,,2015-04-27 21:00:13.105619,slurm_normal,1430168621.0,0,1.0,main_w1_handler1,2281046,9337998,False,,160815512,vcf_bgzip,3677531.roundup,slurm,,132112168.0,corral-repl,,19475630,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-f \""DP > 20 & MQM > 40 & SRP > 20 & SAP > 20 & QA > 300\""""",19475629,32.0,,21040867,1430168428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-04-27 21:03:44.598652,50948.0,193.0
7268,tabix,,,2015-07-28 08:58:23.334999,slurm_normal,1438073965.0,0,1.0,main_w2_handler0,2391917,10014845,False,,135489,vcf_bgzip,4296798.roundup,slurm,,132112168.0,corral-repl,,20591380,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""TYPE = del\""""",20591379,32.0,,24350094,1438073961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 08:59:31.214789,63688.0,4.0
5885,tabix,,,2015-07-28 01:38:44.003908,slurm_normal,1438049310.0,0,1.0,main_w2_handler0,2392612,10012644,False,,236630,vcf_bgzip,4295121.roundup,slurm,,132112168.0,corral-repl,,20587370,"""58276c1634c911e59ed8005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""DP > 10\"" -f \""QUAL > 40\""""",20587369,32.0,,24207102,1438049306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 02:08:32.960507,66490.0,4.0
7268,tabix,,,2015-07-28 08:58:38.943068,slurm_normal,1438073979.0,0,1.0,main_w2_handler0,2391917,10014846,False,,135489,vcf_bgzip,4296800.roundup,slurm,,132112168.0,corral-repl,,20591380,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""TYPE = mnp\""""",20591379,32.0,,24350094,1438073975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 08:59:42.976093,63688.0,4.0
988,tabix,,,2015-05-13 21:33:22.853158,slurm_normal,1431552972.0,0,1.0,main_w2_handler1,2305096,9466556,False,,22926,vcf_bgzip,3791343.roundup,slurm,,132112168.0,corral-repl,,19696452,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-f \""DP > 10\"" -f \""AF > 0.7\"" -f \""QUAL > 500\""""",19696451,32.0,,21932837,1431552967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-05-13 21:36:16.676190,15824.0,5.0
7268,tabix,,,2015-07-28 08:57:21.201038,slurm_normal,1438073964.0,0,1.0,main_w2_handler1,2391917,10014837,False,,135489,vcf_bgzip,4296795.roundup,slurm,,132112168.0,corral-repl,,20591380,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""TYPE = snp\""""",20591379,32.0,,24350094,1438073957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 08:59:26.626365,63688.0,7.0
7268,tabix,,,2015-07-28 08:57:59.508582,slurm_normal,1438073966.0,0,1.0,main_w1_handler1,2391917,10014843,False,,135489,vcf_bgzip,4296797.roundup,slurm,,132112168.0,corral-repl,,20591380,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""TYPE = ins\""""",20591379,32.0,,24350094,1438073960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 08:59:28.463487,63688.0,6.0
5416,tabix,,,2015-07-28 18:11:05.257066,slurm_normal,1438107586.0,0,1.0,main_w1_handler2,2389432,10018955,False,,256143,vcf_bgzip,4300879.roundup,slurm,,132112168.0,corral-repl,,20598615,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-f \""TYPE = mnp\""""",20598610,32.0,,24137079,1438107566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 18:19:51.085191,66136.0,20.0
966017,tabix,,,2015-05-21 06:48:35.977982,slurm_normal,1432192053.0,0,1.0,main_w1_handler0,2313801,9511119,False,,706141323,vcf_bgzip,3832367.roundup,slurm,,132112168.0,corral-repl,,19778099,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""DP > 10\""""",19778098,32.0,,23099770,1432191139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-05-21 07:07:37.183655,63548.0,914.0
34198,tabix,,,2015-05-19 17:05:05.828202,slurm_normal,1432055150.0,0,1.0,main_w2_handler1,2312227,9497431,False,,5680727,vcf_bgzip,3819417.roundup,slurm,,132112168.0,corral-repl,,19756064,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-f \""DP > 30 & MQM > 50 & MQMR > 50 & NS > 5 & SAP > 30 & SRP > 30 & QUAL >50\""""",19756063,32.0,,22434993,1432055136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-05-19 17:05:54.129271,50301.0,14.0
1193,tabix,,,2015-07-28 14:37:52.031343,slurm_normal,1438094397.0,0,1.0,main_w2_handler0,2392162,10017183,False,,83958,vcf_bgzip,4299146.roundup,slurm,,132112168.0,corral-repl,,20596108,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = mnp\""""",20596107,32.0,,24116256,1438094393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 14:40:00.503191,65999.0,4.0
1193,tabix,,,2015-07-28 14:38:21.876687,slurm_normal,1438094402.0,0,1.0,main_w1_handler1,2392162,10017191,False,,83958,vcf_bgzip,4299149.roundup,slurm,,132112168.0,corral-repl,,20596108,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = del\""""",20596107,32.0,,24116256,1438094398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 14:40:24.601022,65999.0,4.0
1193,tabix,,,2015-07-28 14:37:37.244045,slurm_normal,1438094402.0,0,1.0,main_w1_handler0,2392162,10017181,False,,83958,vcf_bgzip,4299148.roundup,slurm,,132112168.0,corral-repl,,20596108,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = snp\""""",20596107,32.0,,24116256,1438094398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 14:40:25.741542,65999.0,4.0
1193,tabix,,,2015-07-28 14:38:06.161899,slurm_normal,1438094559.0,0,1.0,main_w1_handler2,2392162,10017186,False,,83958,vcf_bgzip,4299151.roundup,slurm,,132112168.0,corral-repl,,20596108,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = ins\""""",20596107,32.0,,24116256,1438094432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 14:42:59.668334,65999.0,127.0
5136,tabix,,,2015-07-28 20:40:48.111821,slurm_normal,1438116080.0,0,1.0,main_w2_handler1,2393334,10020488,False,,132821,vcf_bgzip,4302306.roundup,slurm,,132112168.0,corral-repl,,20601771,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = snp\""""",20601770,32.0,,24355898,1438116075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 20:41:23.746123,67075.0,5.0
5493,tabix,,,2015-07-28 20:57:29.271352,slurm_normal,1438118825.0,0,1.0,main_w1_handler2,2393595,10020671,False,,76502,vcf_bgzip,4302675.roundup,slurm,,132112168.0,corral-repl,,20602272,"""375e515a356b11e59a47005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = ins\"" --o -f \""TYPE = del\""""",20602271,32.0,,24258301,1438118819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 21:27:07.136034,66159.0,6.0
4357,tabix,,,2015-07-28 20:57:37.289250,slurm_normal,1438118793.0,0,1.0,main_w1_handler0,2393595,10020679,False,,88305,vcf_bgzip,4302668.roundup,slurm,,132112168.0,corral-repl,,20602280,"""375e515a356b11e59a47005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = complex\""""",20602279,32.0,,24258301,1438118789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 21:26:34.599005,66159.0,4.0
5542,tabix,,,2015-07-28 20:57:21.217379,slurm_normal,1438118622.0,0,1.0,main_w1_handler0,2393595,10020661,False,,93484,vcf_bgzip,4302640.roundup,slurm,,132112168.0,corral-repl,,20602265,"""375e515a356b11e59a47005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = mnp\""""",20602264,32.0,,24258301,1438118616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 21:23:46.820312,66159.0,6.0
5542,tabix,,,2015-07-28 20:57:22.771190,slurm_normal,1438118600.0,0,1.0,main_w1_handler2,2393595,10020664,False,,93484,vcf_bgzip,4302635.roundup,slurm,,132112168.0,corral-repl,,20602265,"""375e515a356b11e59a47005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = complex\""""",20602264,32.0,,24258301,1438118596.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 21:23:22.888680,66159.0,4.0
5542,tabix,,,2015-07-28 20:57:21.991477,slurm_normal,1438118600.0,0,1.0,main_w1_handler1,2393595,10020662,False,,93484,vcf_bgzip,4302634.roundup,slurm,,132112168.0,corral-repl,,20602265,"""375e515a356b11e59a47005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = ins\"" --o -f \""TYPE = del\""""",20602264,32.0,,24258301,1438118596.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 21:23:24.232880,66159.0,4.0
5542,tabix,,,2015-07-28 20:57:20.428819,slurm_normal,1438118606.0,0,1.0,main_w1_handler0,2393595,10020660,False,,93484,vcf_bgzip,4302637.roundup,slurm,,132112168.0,corral-repl,,20602265,"""375e515a356b11e59a47005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = snp\""""",20602264,32.0,,24258301,1438118602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 21:23:28.800383,66159.0,4.0
5493,tabix,,,2015-07-28 20:57:30.632108,slurm_normal,1438118825.0,0,1.0,main_w2_handler1,2393595,10020672,False,,76502,vcf_bgzip,4302677.roundup,slurm,,132112168.0,corral-repl,,20602272,"""375e515a356b11e59a47005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = complex\""""",20602271,32.0,,24258301,1438118819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 21:27:09.917936,66159.0,6.0
4357,tabix,,,2015-07-28 20:57:34.878255,slurm_normal,1438118763.0,0,1.0,main_w2_handler0,2393595,10020677,False,,88305,vcf_bgzip,4302656.roundup,slurm,,132112168.0,corral-repl,,20602280,"""375e515a356b11e59a47005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = mnp\""""",20602279,32.0,,24258301,1438118759.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 21:26:04.438076,66159.0,4.0
4357,tabix,,,2015-07-28 20:57:36.198571,slurm_normal,1438118766.0,0,1.0,main_w1_handler2,2393595,10020678,False,,88305,vcf_bgzip,4302658.roundup,slurm,,132112168.0,corral-repl,,20602280,"""375e515a356b11e59a47005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = ins\"" --o -f \""TYPE = del\""""",20602279,32.0,,24258301,1438118762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 21:26:08.235237,66159.0,4.0
4357,tabix,,,2015-07-28 20:57:33.780470,slurm_normal,1438118769.0,0,1.0,main_w1_handler1,2393595,10020676,False,,88305,vcf_bgzip,4302659.roundup,slurm,,132112168.0,corral-repl,,20602280,"""375e515a356b11e59a47005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = snp\""""",20602279,32.0,,24258301,1438118765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 21:26:11.202702,66159.0,4.0
5493,tabix,,,2015-07-28 20:57:25.775041,slurm_normal,1438118808.0,0,1.0,main_w2_handler1,2393595,10020668,False,,76502,vcf_bgzip,4302669.roundup,slurm,,132112168.0,corral-repl,,20602272,"""375e515a356b11e59a47005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = snp\""""",20602271,32.0,,24258301,1438118804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 21:26:52.234556,66159.0,4.0
5493,tabix,,,2015-07-28 20:57:27.499696,slurm_normal,1438118811.0,0,1.0,main_w2_handler1,2393595,10020670,False,,76502,vcf_bgzip,4302671.roundup,slurm,,132112168.0,corral-repl,,20602272,"""375e515a356b11e59a47005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = mnp\""""",20602271,32.0,,24258301,1438118806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 21:26:54.991482,66159.0,5.0
7107,tabix,,,2015-07-28 21:43:54.391826,slurm_normal,1438119902.0,0,1.0,main_w1_handler1,2391637,10020978,False,,204671,vcf_bgzip,4302801.roundup,slurm,,132112168.0,corral-repl,,20602789,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = snp\""""",20602788,32.0,,24172055,1438119898.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 21:45:04.686380,66318.0,4.0
7107,tabix,,,2015-07-28 21:55:51.155653,slurm_normal,1438120570.0,0,1.0,main_w1_handler2,2391637,10021058,False,,204671,vcf_bgzip,4302879.roundup,slurm,,132112168.0,corral-repl,,20602789,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = mnp\""""",20602788,32.0,,24172055,1438120565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 21:56:13.635233,66318.0,5.0
2289,tabix,,,2015-05-23 02:08:14.787222,slurm_normal,1432590192.0,0,1.0,main_w1_handler1,2165241,9523225,False,,387121,vcf_bgzip,3845492.roundup,slurm,,132112168.0,corral-repl,,19797102,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-g \""GQ > 90\""""",19797101,32.0,,23141782,1432589947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-05-25 21:43:22.656108,55146.0,245.0
6947,tabix,,,2015-07-28 21:41:40.607053,slurm_normal,1438119766.0,0,1.0,main_w2_handler1,2391637,10020967,False,,146390,vcf_bgzip,4302790.roundup,slurm,,132112168.0,corral-repl,,20602778,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = snp\""""",20602777,32.0,,24172055,1438119763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 21:42:50.411760,66318.0,3.0
7107,tabix,,,2015-07-28 21:48:18.991449,slurm_normal,1438120117.0,0,1.0,main_w1_handler1,2391637,10020998,False,,204671,vcf_bgzip,4302822.roundup,slurm,,132112168.0,corral-repl,,20602789,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = ins|del\""""",20602788,32.0,,24172055,1438120113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 21:48:39.748905,66318.0,4.0
7107,tabix,,,2015-07-28 21:51:40.788558,slurm_normal,1438120325.0,0,1.0,main_w1_handler1,2391637,10021028,False,,204671,vcf_bgzip,4302847.roundup,slurm,,132112168.0,corral-repl,,20602789,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = ins|del\""""",20602788,32.0,,24172055,1438120322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 21:52:07.245310,66318.0,3.0
7107,tabix,,,2015-07-28 21:54:19.521193,slurm_normal,1438120486.0,0,1.0,main_w1_handler2,2391637,10021043,False,,204671,vcf_bgzip,4302867.roundup,slurm,,132112168.0,corral-repl,,20602789,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = ins\"" --or -f \""TYPE = del\""""",20602788,32.0,,24172055,1438120482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 21:54:49.313455,66318.0,4.0
5588,tabix,,,2015-07-28 21:49:30.833155,slurm_normal,1438121518.0,0,1.0,main_w1_handler0,2393658,10021022,False,,176047,vcf_bgzip,4302952.roundup,slurm,,132112168.0,corral-repl,,20602857,"""6fba73d8357211e5883d005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""QUAL > 40\""""",20602856,32.0,,24126784,1438121513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-28 22:12:00.454704,65999.0,5.0
5933,tabix,,,2015-07-29 04:56:04.827696,slurm_normal,1438147273.0,0,1.0,main_w2_handler0,2389958,10022753,False,,156860,vcf_bgzip,4304611.roundup,slurm,,132112168.0,corral-repl,,20606271,"""14d3492c35ae11e5ac3d005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""QUAL > 40\""""",20606270,32.0,,24321034,1438147267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-29 05:21:16.341123,66903.0,6.0
1254,tabix,,,2015-07-29 11:51:24.658054,slurm_normal,1438172363.0,0,1.0,main_w1_handler2,2390625,10024849,False,,117480,vcf_bgzip,4306661.roundup,slurm,,132112168.0,corral-repl,,20610299,"""15207f1e35e811e58f79005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""-f \""TYPE = snp\""""",20610298,32.0,,24369985,1438172358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-29 12:19:24.941219,58267.0,5.0
142353,tabix,,,2015-07-29 16:00:28.856215,slurm_normal,1438185840.0,0,1.0,main_w1_handler0,2248691,10026798,False,,9115819,vcf_bgzip,4308317.roundup,slurm,,132112168.0,corral-repl,,20615055,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-f \""DP > 10\"" -f \""QUAL > 30\""""",20615054,32.0,,24376630,1438185813.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-29 16:04:03.622306,59828.0,27.0
141163,tabix,,,2015-07-29 16:00:32.488894,slurm_normal,1438185736.0,0,1.0,main_w1_handler0,2248691,10026801,False,,9074010,vcf_bgzip,4308291.roundup,slurm,,132112168.0,corral-repl,,20615058,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-f \""DP > 10\"" -f \""QUAL > 30\""""",20615057,32.0,,24376630,1438185718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-29 16:02:20.703185,59828.0,18.0
147249,tabix,,,2015-07-29 16:00:41.562333,slurm_normal,1438185956.0,0,1.0,main_w2_handler0,2248691,10026809,False,,9725563,vcf_bgzip,4308345.roundup,slurm,,132112168.0,corral-repl,,20615064,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-f \""DP > 10\"" -f \""QUAL > 30\""""",20615063,32.0,,24376630,1438185937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-29 16:05:59.087437,59828.0,19.0
142952,tabix,,,2015-07-29 16:01:12.893599,slurm_normal,1438186062.0,0,1.0,main_w2_handler0,2248691,10026846,False,,10163649,vcf_bgzip,4308369.roundup,slurm,,132112168.0,corral-repl,,20615103,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-f \""DP > 10\"" -f \""QUAL > 30\""""",20615102,32.0,,24376630,1438186041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-29 16:07:46.911411,59828.0,21.0
146594,tabix,,,2015-07-29 15:55:31.346787,slurm_normal,1438185368.0,0,1.0,main_w1_handler1,2248691,10026744,False,,9558293,vcf_bgzip,4308238.roundup,slurm,,132112168.0,corral-repl,,20614669,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-f \""DP > 10\"" -f \""QUAL > 30\""""",20614668,32.0,,24376630,1438185351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-29 15:56:11.972409,59828.0,17.0
167486,tabix,,,2015-07-29 16:00:14.576615,slurm_normal,1438185865.0,0,1.0,main_w1_handler1,2248691,10026779,False,,13448751,vcf_bgzip,4308310.roundup,slurm,,132112168.0,corral-repl,,20615036,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-f \""DP > 10\"" -f \""QUAL > 30\""""",20615034,32.0,,24376630,1438185790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-29 16:04:30.816696,59828.0,75.0
140353,tabix,,,2015-07-29 16:00:23.874714,slurm_normal,1438185789.0,0,1.0,main_w1_handler2,2248691,10026795,False,,8677038,vcf_bgzip,4308305.roundup,slurm,,132112168.0,corral-repl,,20615052,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-f \""DP > 10\"" -f \""QUAL > 30\""""",20615051,32.0,,24376630,1438185771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-29 16:03:13.022804,59828.0,18.0
