chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_vcf,input_vcf_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input_vcf,parameters.input_vcf.values,parameters.primer_length,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-10-14 02:06:54.632316,slurm_normal,1444788442.0,0,,1.0,main_w1_handler0,2467020,10564768,False,,13197,vcf,4837437.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21503323,,"""1""",0,hg19,,cached,32.0,,,,25535683,1444788437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2015-10-14 02:07:26.428645,70578.0,5.0
,,2015-10-16 00:10:47.286138,slurm_normal,1444954278.0,0,,1.0,main_w1_handler2,2457117,10589958,False,,66230,vcf,4859873.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21533723,,"""20""",0,hg_g1k_v37,,cached,32.0,,,,25456591,1444954264.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2015-10-16 00:11:20.853348,70338.0,14.0
2654877.0,len,2015-10-19 06:08:59.074840,slurm_normal,1445234965.0,0,,1.0,main_w1_handler1,2467849,10635634,False,,12332359,vcf,4898788.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/012/828/dataset_12828516.dat""","""?""",21609459,,"""20""",1,21492109,,history,32.0,105546497.0,fasta,,25627600,1445234958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2015-10-19 06:09:29.068033,69496.0,7.0
2654877.0,len,2015-10-31 03:50:25.346489,slurm_normal,1446263488.0,0,,1.0,main_w1_handler1,2467849,10777993,False,,14841162,vcf,5036205.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/012/828/dataset_12828516.dat""","""?""",21819502,,"""20""",1,21806732,,history,32.0,6624513795.0,fasta,,25989320,1446263441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2015-10-31 03:51:31.376414,69496.0,47.0
,,2015-11-12 12:04:24.469765,slurm_normal,1447329891.0,0,,1.0,main_w1_handler1,2496384,10884501,False,,43772,vcf,5138038.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21974571,,"""100""",1,21974459,,history,32.0,41492213.0,fasta,,26116079,1447329887.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2015-11-12 12:04:53.448696,72746.0,4.0
,,2015-11-12 12:06:14.703819,slurm_normal,1447330009.0,0,,1.0,main_w2_handler1,2496384,10884523,False,,141072,vcf,5138060.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21974103,,"""100""",1,21973795,,history,32.0,37182210.0,fasta,,26116079,1447330003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2015-11-12 12:06:53.122711,72746.0,6.0
,,2015-11-12 10:39:02.956620,slurm_normal,1447324762.0,0,,1.0,main_w1_handler1,2496384,10883907,False,,141072,vcf,5137472.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21974103,,"""20""",1,21973795,,history,32.0,37182210.0,fasta,,26116079,1447324758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2015-11-12 10:39:23.120843,72746.0,4.0
,,2015-11-12 11:11:01.607968,slurm_normal,1447326686.0,0,,1.0,main_w1_handler0,2496384,10884097,False,,43772,vcf,5137657.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21974571,,"""20""",1,21974459,,history,32.0,41492213.0,fasta,,26116079,1447326682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2015-11-12 11:11:29.229513,72746.0,4.0
,,2015-11-12 15:07:36.990399,slurm_normal,1447340911.0,0,,1.0,main_w1_handler2,2496384,10886194,False,,141072,vcf,5139630.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21974103,,"""200""",1,21973795,,history,32.0,37182210.0,fasta,,26116079,1447340904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2015-11-12 15:08:34.226627,72746.0,7.0
,,2015-11-12 15:07:09.229100,slurm_normal,1447340855.0,0,,1.0,main_w2_handler0,2496384,10886190,False,,43772,vcf,5139611.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21974571,,"""200""",1,21974459,,history,32.0,41492213.0,fasta,,26116079,1447340846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2015-11-12 15:07:40.572746,72746.0,9.0
,,2015-11-16 17:53:21.091416,slurm_normal,1447696422.0,0,,1.0,main_w1_handler2,2508574,10916698,False,,1078,vcf,5169824.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22023261,,"""20""",0,mm9,,cached,32.0,,,,26302671,1447696414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2015-11-16 17:53:46.871585,62067.0,8.0
,,2015-11-16 06:08:27.164663,slurm_normal,1447654130.0,0,,1.0,main_w1_handler1,2496384,10910894,False,,144159,vcf,5164359.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22015578,,"""200""",1,21973795,,history,32.0,37182210.0,fasta,,26116079,1447654125.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2015-11-16 06:08:51.982605,72746.0,5.0
,,2015-11-16 06:56:34.433806,slurm_normal,1447657021.0,0,,1.0,main_w1_handler1,2496384,10911294,False,,144159,vcf,5164732.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22015578,,"""100""",1,21973795,,history,32.0,37182210.0,fasta,,26116079,1447657008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2015-11-16 06:57:04.797205,72746.0,13.0
,,2015-11-26 07:33:28.122215,slurm_normal,1448523245.0,0,,1.0,main_w1_handler1,2496384,11012022,False,,95115,vcf,5270636.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22123709,,"""200""",1,21973795,,history,32.0,37182210.0,fasta,,26116079,1448523239.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2015-11-26 07:34:11.352416,72746.0,6.0
,,2015-12-01 12:12:37.152607,slurm_normal,1448971988.0,0,,1.0,main_w2_handler1,2524536,11052086,False,,1492173,vcf,5306817.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""",22234508,,"""20""",0,hg19,,cached,32.0,,,,26514943,1448971983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2015-12-01 12:13:13.275148,,5.0
,,2015-12-03 20:49:12.131563,slurm_normal,1449175787.0,0,,1.0,main_w1_handler1,2516081,11081285,False,,16416,vcf,5334772.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19Haps.len""","""hg19Haps""",22289172,,"""20""",0,hg19,,cached,32.0,,,,26353595,1449175782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2015-12-03 20:49:49.663834,30192.0,5.0
,,2015-12-31 04:58:31.128956,slurm_normal,1451537941.0,0,,1.0,main_w1_handler2,2496384,11352624,False,,18631,vcf,5625338.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22696747,,"""200""",1,22696035,,history,32.0,41497195.0,fasta,,26116079,1451537937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2015-12-31 04:59:03.448042,72746.0,4.0
,,2015-12-31 05:59:17.135854,slurm_normal,1451541597.0,0,,1.0,main_w1_handler0,2496384,11352673,False,,18822,vcf,5625404.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22696996,,"""200""",1,22696035,,history,32.0,41497195.0,fasta,,26116079,1451541592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2015-12-31 06:00:03.412605,72746.0,5.0
,,2016-02-09 11:36:26.796020,slurm_normal,1455017812.0,0,,1.0,main_w2_handler0,2593470,11758429,False,,1522907,vcf,6013671.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23248256,,"""20""",0,hg19,,cached,32.0,,,,28230252,1455017807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2016-02-09 11:36:57.455097,77191.0,5.0
7466900.0,len,2016-01-18 15:51:05.071157,slurm_normal,1453132310.0,0,,1.0,main_w2_handler0,2052748,11536754,False,,41522861,vcf,5804040.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/009/554/dataset_9554028.dat""","""NCBIBuild60""",22943225,,"""20""",1,17389143,,history,32.0,283931108.0,fasta,,27523122,1453132290.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2016-01-18 15:51:53.998724,30887.0,20.0
,,2016-01-21 14:44:23.982129,slurm_normal,1453387481.0,0,,1.0,main_w1_handler2,2572643,11570480,False,,7808747,vcf,5836418.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22991052,,"""20""",1,22991030,,history,32.0,19138695.0,fasta,,27595025,1453387476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2016-01-21 14:44:46.030926,,5.0
,,2016-02-29 01:20:05.872264,slurm_normal,1456708868.0,0,,1.0,main_w1_handler0,2442139,11963608,False,,126099195,vcf,6196621.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/014/431/dataset_14431216.dat""","""TRAC""",21146355,,"""50""",1,21146338,,history,32.0,240180720.0,fasta,,27383822,1456708835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2016-02-29 01:21:09.775815,61115.0,33.0
,,2016-02-29 10:13:23.915126,slurm_normal,1456740917.0,0,,1.0,main_w1_handler0,2442139,11965856,False,,126099195,vcf,6198719.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/014/431/dataset_14431216.dat""","""TRAC""",21146355,,"""200""",1,21146338,,history,32.0,240180720.0,fasta,,28097399,1456740883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2016-02-29 10:15:19.882025,61115.0,34.0
,,2016-05-03 13:27:02.719893,slurm_normal,1462282107.0,0,,1.0,main_w1_handler0,2693103,12757640,False,,2849,vcf,6952497.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5afc5201ec27ec52a'}]","""20""",0,Araly1,,cached,32.0,,,,30011135,1462282055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2016-05-03 13:28:29.092986,,52.0
,,2016-03-02 17:53:26.964904,slurm_normal,1456941291.0,0,,1.0,main_w1_handler0,2419718,11997902,False,,16031,vcf,6225351.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",23616051,,"""20""",1,23244188,,history,32.0,28578790.0,fasta,,28605384,1456941268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2016-03-02 17:55:10.458935,62983.0,23.0
,,2016-05-09 16:51:20.811549,slurm_normal,1462812724.0,0,,1.0,main_w1_handler0,2606982,12833940,False,,7778,vcf,7035172.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5af99fa4153a1acf1'}]","""50""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b543bbf92b7c153393'}]",history,32.0,67643366.0,fasta,,28523581,1462812720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2016-05-09 16:52:06.685439,52847.0,4.0
,,2016-03-09 02:07:47.831078,slurm_normal,1457489319.0,0,,1.0,main_w1_handler2,2621669,12078437,False,,1102403,vcf,6302598.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23750308,,"""20""",0,hg19,,cached,32.0,,,,28020954,1457489314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2016-03-09 02:08:42.237740,77853.0,5.0
,,2016-05-17 04:44:51.079551,slurm_normal,1463460341.0,0,,1.0,main_w1_handler1,2708029,12913274,False,,14037,vcf,7108156.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55fd7cebac30baa27'}]","""20""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5986666cc07a8b412'}]",history,32.0,67643366.0,fasta,,28523581,1463460337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2016-05-17 04:45:42.963902,52847.0,4.0
,,2016-07-07 16:25:20.222641,slurm_normal,1467908781.0,0,,1.0,main_w1_handler0,2760190,13354811,False,,16883,vcf,7564413.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fc22d2370c830fe6'}]","""500""",0,hg_g1k_v37,,cached,32.0,,,,31325182,1467908776.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2016-07-07 16:26:26.746111,,5.0
,,2016-07-07 17:22:58.730144,slurm_normal,1467912223.0,0,,1.0,main_w2_handler1,2760190,13355371,False,,431742,vcf,7565048.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51536b43c8cadf8bd'}]","""500""",0,hg_g1k_v37,,cached,32.0,,,,31325182,1467912220.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2016-07-07 17:23:45.680769,,3.0
,,2016-05-18 02:07:04.079502,slurm_normal,1463537257.0,0,,1.0,main_w2_handler1,2708029,12925051,False,,14037,vcf,7119762.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55fd7cebac30baa27'}]","""20""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5986666cc07a8b412'}]",history,32.0,67643366.0,fasta,,28523581,1463537253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2016-05-18 02:07:38.537052,52847.0,4.0
,,2016-05-17 15:56:26.731549,slurm_normal,1463500641.0,0,,1.0,main_w1_handler0,2708029,12920668,False,,17516,vcf,7115267.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b509e4da3c6cd9738a'}]","""20""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5986666cc07a8b412'}]",history,32.0,67643366.0,fasta,,28523581,1463500638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2016-05-17 15:57:24.132218,52847.0,3.0
,,2016-05-25 09:41:22.892882,slurm_normal,1464193419.0,0,,1.0,main_w2_handler1,2703481,12982374,False,,41622421,vcf,7171470.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50bfe62b2f9961e6b'}]","""2""",0,hg19,,cached,32.0,,,,30187718,1464193078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2016-05-25 16:23:41.923546,,341.0
,,2016-04-11 01:56:35.496726,slurm_normal,1460339837.0,0,,1.0,main_w1_handler2,2606982,12413058,False,,7778,vcf,6613094.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24248096,,"""20""",1,24195706,,history,32.0,67643366.0,fasta,,28523581,1460339834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2016-04-11 01:57:19.632338,52847.0,3.0
,,2016-04-10 06:08:07.888983,slurm_normal,1460268530.0,0,,1.0,main_w1_handler1,2662986,12405929,False,,2605759,vcf,6606366.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24238186,,"""200""",1,24223805,,history,32.0,835714844.0,fasta,,29507567,1460268524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2016-04-10 06:08:54.829156,,6.0
,,2016-04-10 18:47:35.390916,slurm_normal,1460314096.0,0,,1.0,main_w2_handler1,2662986,12410659,False,,5193207,vcf,6610095.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24238155,,"""10""",1,24223805,,history,32.0,835714844.0,fasta,,29507567,1460314087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2016-04-10 18:48:19.084161,,9.0
,,2016-04-11 23:20:48.255014,slurm_normal,1460416891.0,0,,1.0,main_w1_handler2,2246147,12423972,False,,127896,vcf,6624238.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24263570,,"""20""",0,hg_g1k_v37,,cached,32.0,,,,29554157,1460416882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2016-04-11 23:21:34.635496,61299.0,9.0
,,2016-06-07 11:12:21.843670,slurm_normal,1465297988.0,0,,1.0,main_w2_handler1,2730573,13094064,False,,73307,vcf,7277835.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d22873a5975545d'}]","""20""",0,hg19,,cached,32.0,,,,30696021,1465297985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2016-06-07 11:13:11.446486,,3.0
,,2016-06-07 16:00:52.482784,slurm_normal,1465315351.0,0,,1.0,main_w2_handler1,2730573,13098375,False,,54473,vcf,7281996.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e94e9aca362ce1df'}]","""20""",0,hg19,,cached,32.0,,,,30702569,1465315291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2016-06-07 16:02:40.182502,85635.0,60.0
,,2016-09-27 19:51:01.772274,slurm_normal,1475005962.0,0,,1.0,main_w4_handler1,2834152,13960444,False,,281758085,vcf,8179567.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b521bf31fc9f51cc11'}]","""30""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5125e72fd985d594d'}]",history,32.0,256886062.0,fasta,,31676879,1475005877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/0.0.3,0.0.3,,2016-09-27 19:52:45.320503,63215.0,85.0
