chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input2,parameters.input2.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-03-09 20:27:57.358736,slurm_normal,1457555756.0,0,,1.0,main_w1_handler2,2627561,12087811,False,,19047,bed,87864717,bed,6312588.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23762704,,23762705,,32.0,,28868329.0,1457555391.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-09 20:35:58.127440,71114.0,365.0
,,2015-03-18 21:11:35.221556,rodeo_normal,1426713466.0,0,,1.0,main_w2_handler1,2218057,8981973,False,,4189,interval,86367,interval,3228961.roundup,slurm,,132112168.0,corral-repl,,"""3bad5ac8cdb311e4b740005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18906626,,18906640,,32.0,,21693623.0,1426713461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-03-18 21:17:50.398580,5613.0,5.0
,,2015-03-18 21:57:48.414176,rodeo_normal,1426716281.0,0,,1.0,main_w1_handler1,2218057,8982296,False,,4189,interval,33782,interval,3229570.roundup,slurm,,132112168.0,corral-repl,,"""b3f00854cdb911e4ad04005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18906962,,18906984,,32.0,,21693623.0,1426716277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-03-18 22:05:37.865696,5613.0,4.0
,,2016-03-09 20:27:19.927743,slurm_normal,1457555503.0,0,,1.0,main_w2_handler1,2627561,12087798,False,,117459,bed,26836370,interval,6312590.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23762702,,23762711,,32.0,,28868329.0,1457555392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-09 20:31:45.415712,71114.0,111.0
,,2015-03-26 15:13:10.873212,rodeo_normal,1427383184.0,0,,1.0,main_w2_handler1,2248567,9049343,False,,73250732,interval,13559093,bed,3334201.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18990914,,18991096,,32.0,,22014506.0,1427382805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-03-26 15:19:49.221451,59098.0,379.0
,,2015-03-24 09:58:21.074019,rodeo_normal,1427191213.0,0,,1.0,main_w2_handler1,2246274,9022131,False,,746796,interval,73250741,interval,3305315.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18972640,,18972589,,32.0,,21969422.0,1427191114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-03-24 10:00:14.390651,59098.0,99.0
,,2015-03-24 09:52:28.112204,rodeo_normal,1427190859.0,0,,1.0,main_w1_handler1,2246274,9022051,False,,984144,bed,73250741,interval,3305256.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18972457,,18972589,,32.0,,21969422.0,1427190759.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-03-24 09:54:22.059316,59098.0,100.0
,,2015-03-19 18:45:07.998587,rodeo_normal,1426791719.0,0,,1.0,main_w1_handler0,2242458,8991171,False,,2590459,interval,25910923,interval,3247020.roundup,slurm,,132112168.0,corral-repl,,"""fc92d8dace6711e49827005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18923795,,18923832,,32.0,,21693623.0,1426791680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-03-19 19:02:02.093667,5613.0,39.0
,,2015-03-20 16:15:10.538222,rodeo_normal,1426868124.0,0,,1.0,main_w1_handler0,2242458,8997168,False,,39370,interval,17343,interval,3257845.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18926698,,18933833,,32.0,,21693623.0,1426868120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-03-20 16:15:26.040228,5613.0,4.0
,,2016-03-09 20:27:23.267298,slurm_normal,1457556010.0,0,,1.0,main_w1_handler0,2627561,12087804,False,,117459,bed,62706702,interval,6312648.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23762702,,23762717,,32.0,,28868329.0,1457555819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-09 20:40:12.197773,71114.0,191.0
,,2015-03-25 11:23:04.201041,rodeo_normal,1427282599.0,0,,1.0,main_w2_handler1,2247456,9032261,False,,802408,bed,1264138,interval,3317658.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18989576,,18989441,,32.0,,21969422.0,1427282593.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-03-25 11:23:23.092555,59098.0,6.0
,,2016-03-09 20:29:07.383984,slurm_normal,1457556592.0,0,,1.0,main_w1_handler0,2627507,12087842,False,,1904700,interval,7447354,bed,6312839.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23761584,,23761755,,32.0,,28868329.0,1457556559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-09 20:49:57.187193,71114.0,33.0
,,2015-03-25 13:57:27.185461,rodeo_normal,1427291892.0,0,,1.0,main_w2_handler1,2248567,9033319,False,,876563,bed,13559093,bed,3318687.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18991088,,18991096,,32.0,,22014506.0,1427291860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-03-25 13:58:14.109094,59098.0,32.0
,,2015-03-25 14:02:50.758327,rodeo_normal,1427292218.0,0,,1.0,main_w2_handler1,2248567,9033367,False,,13559093,bed,876563,bed,3318735.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18991165,,18991088,,32.0,,22014506.0,1427292184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-03-25 14:03:42.210430,59098.0,34.0
,,2015-03-25 13:51:58.286938,rodeo_normal,1427291548.0,0,,1.0,main_w1_handler1,2248567,9033298,False,,13559093,bed,876563,bed,3318666.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18991096,,18991088,,32.0,,22014506.0,1427291532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-03-25 13:52:29.842459,59098.0,16.0
,,2015-03-25 14:07:27.621645,rodeo_normal,1427292601.0,0,,1.0,main_w1_handler0,2248567,9033390,False,,13559093,bed,73250732,interval,3318768.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18991165,,18990914,,32.0,,22014506.0,1427292469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-03-25 14:10:04.362917,59098.0,132.0
,,2015-03-26 09:57:00.409608,rodeo_normal,1427363843.0,0,,1.0,main_w2_handler1,2218964,9043757,False,,2808099,interval,526611,interval,3329438.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",18989856,,18961220,,32.0,,21454665.0,1427363833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-03-26 09:57:28.632250,60194.0,10.0
,,2015-03-26 10:00:40.871056,rodeo_normal,1427364070.0,0,,1.0,main_w2_handler0,2218964,9043779,False,,2808099,interval,595124,interval,3329466.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",18989856,,18988103,,32.0,,21454665.0,1427364058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-03-26 10:01:12.335116,60194.0,12.0
,,2015-03-26 11:20:50.119717,rodeo_normal,1427368895.0,0,,1.0,main_w2_handler1,2248567,9045859,False,,4015278,bed,13559093,bed,3330833.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18991090,,18991165,,32.0,,22014506.0,1427368861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-03-26 11:21:38.325586,59098.0,34.0
,,2015-03-26 11:11:48.504231,rodeo_normal,1427368351.0,0,,1.0,main_w2_handler1,2248567,9045793,False,,876563,bed,13559093,bed,3330703.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18991088,,18991165,,32.0,,22014506.0,1427368320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-03-26 11:12:35.361936,59098.0,31.0
,,2015-03-26 11:16:59.635132,rodeo_normal,1427368690.0,0,,1.0,main_w1_handler0,2248567,9045840,False,,77533,interval,13559093,bed,3330780.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19007539,,18991165,,32.0,,22014506.0,1427368631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-03-26 11:18:12.440721,59098.0,59.0
,,2015-03-26 13:23:55.403139,rodeo_normal,1427376269.0,0,,1.0,main_w1_handler1,2248567,9047255,False,,13559093,bed,876563,bed,3332712.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18991165,,18991088,,32.0,,22014506.0,1427376249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-03-26 13:24:32.334000,59098.0,20.0
,,2015-03-26 13:26:41.632659,rodeo_normal,1427376462.0,0,,1.0,main_w2_handler1,2248567,9047392,False,,876563,bed,13559093,bed,3332757.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18991088,,18991165,,32.0,,22014506.0,1427376418.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-03-26 13:27:44.161329,59098.0,44.0
,,2015-03-26 14:12:26.470564,rodeo_normal,1427379432.0,0,,1.0,main_w1_handler1,2248567,9047965,False,,215,bed,73250741,bed,3333427.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19010032,,19009460,,32.0,,22014506.0,1427379173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-03-26 14:17:16.034718,59098.0,259.0
,,2015-03-26 14:32:47.625992,rodeo_normal,1427380669.0,0,,1.0,main_w2_handler0,2248567,9048286,False,,73248467,bed,73250741,bed,3333667.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19010426,,19009460,,32.0,,22014506.0,1427380390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-03-26 14:37:56.476885,59098.0,279.0
,,2015-03-26 14:47:11.497124,rodeo_normal,1427381546.0,0,,1.0,main_w1_handler1,2248567,9048370,False,,13559093,bed,73250741,bed,3333802.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18991096,,19009460,,32.0,,22014506.0,1427381268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-03-26 14:52:33.750439,59098.0,278.0
,,2015-03-26 14:59:30.924720,rodeo_normal,1427382290.0,0,,1.0,main_w2_handler1,2248567,9048819,False,,13559093,bed,73250732,interval,3333952.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18991096,,18990914,,32.0,,22014506.0,1427381991.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-03-26 15:04:54.459519,59098.0,299.0
,,2016-03-09 20:27:58.690377,slurm_normal,1457556112.0,0,,1.0,main_w2_handler0,2627561,12087816,False,,19047,bed,15860721,interval,6312686.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23762704,,23762710,,32.0,,28868329.0,1457556060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-09 20:41:57.426380,71114.0,52.0
,,2016-03-09 20:27:19.583522,slurm_normal,1457555313.0,0,,1.0,main_w2_handler0,2627561,12087797,False,,117459,bed,15860721,interval,6312562.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23762702,,23762710,,32.0,,28868329.0,1457555257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-09 20:28:39.347885,71114.0,56.0
,,2016-03-09 20:27:20.362804,slurm_normal,1457555329.0,0,,1.0,main_w2_handler0,2627561,12087799,False,,117459,bed,161335,bed,6312571.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23762702,,23762712,,32.0,,28868329.0,1457555324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-09 20:28:55.563195,71114.0,5.0
,,2016-03-09 20:29:05.815064,slurm_normal,1457556979.0,0,,1.0,main_w1_handler1,2627507,12087839,False,,1904700,interval,87864717,bed,6312896.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23761584,,23761752,,32.0,,28868329.0,1457556750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-09 20:56:21.879841,71114.0,229.0
,,2016-03-09 20:27:17.507921,slurm_normal,1457555407.0,0,,1.0,main_w1_handler0,2627561,12087793,False,,117459,bed,19317581,interval,6312579.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23762702,,23762706,,32.0,,28868329.0,1457555343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-09 20:30:12.220109,71114.0,64.0
,,2016-03-09 20:27:16.915736,slurm_normal,1457555484.0,0,,1.0,main_w2_handler0,2627561,12087792,False,,117459,bed,87864717,bed,6312563.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23762702,,23762705,,32.0,,28868329.0,1457555256.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-09 20:31:26.889876,71114.0,228.0
,,2015-03-30 15:32:28.299274,rodeo_normal,1427777875.0,0,,1.0,main_w1_handler0,2248771,9088267,False,,576026,interval,125703938,interval,3384403.roundup,slurm,,132112168.0,corral-repl,,"""eb1c644ed6f111e48cce005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19065676,,19065693,,32.0,,21693623.0,1427777807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-03-31 04:57:56.953062,5613.0,68.0
,,2016-03-09 20:29:49.099622,slurm_normal,1457557048.0,0,,1.0,main_w1_handler0,2627507,12087873,False,,11744496,interval,7450948,bed,6312980.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23761626,,23761761,,32.0,,28868329.0,1457556994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-09 20:57:32.447044,71114.0,54.0
,,2016-03-09 20:29:52.388034,slurm_normal,1457556257.0,0,,1.0,main_w1_handler1,2627507,12087878,False,,11744496,interval,5616480,bed,6312724.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23761626,,23761767,,32.0,,28868329.0,1457556191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-09 20:44:19.262881,71114.0,66.0
,,2016-03-09 20:28:00.337191,slurm_normal,1457556367.0,0,,1.0,main_w2_handler0,2627561,12087819,False,,19047,bed,7450948,bed,6312761.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23762704,,23762713,,32.0,,28868329.0,1457556336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-09 20:46:10.781779,71114.0,31.0
,,2016-03-09 20:29:46.743612,slurm_normal,1457556796.0,0,,1.0,main_w2_handler0,2627507,12087866,False,,11744496,interval,140289,bed,6312904.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23761626,,23761754,,32.0,,28868329.0,1457556771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-09 20:53:18.688246,71114.0,25.0
,,2016-03-09 20:29:10.373357,slurm_normal,1457556426.0,0,,1.0,main_w2_handler0,2627507,12087847,False,,1904700,interval,7450948,bed,6312782.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23761584,,23761761,,32.0,,28868329.0,1457556392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-09 20:47:10.117158,71114.0,34.0
,,2016-03-09 20:29:06.188611,slurm_normal,1457556449.0,0,,1.0,main_w1_handler0,2627507,12087840,False,,1904700,interval,19317581,interval,6312781.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23761584,,23761753,,32.0,,28868329.0,1457556392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-09 20:47:31.932872,71114.0,57.0
,,2015-03-31 15:38:08.095645,rodeo_normal,1427876005.0,0,,1.0,main_w2_handler1,2248771,9102392,False,,574939,interval,127876269,interval,3396507.roundup,slurm,,132112168.0,corral-repl,,"""d28b62cad7bb11e4b53a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19085580,,19085596,,32.0,,21693623.0,1427875931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-04-01 08:13:28.448821,5613.0,74.0
,,2016-03-09 20:27:22.632347,slurm_normal,1457555698.0,0,,1.0,main_w2_handler0,2627561,12087802,False,,117459,bed,51010409,interval,6312602.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23762702,,23762715,,32.0,,28868329.0,1457555512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-09 20:35:01.772383,71114.0,186.0
,,2015-05-05 18:34:09.635630,slurm_normal,1430851615.0,0,,1.0,main_w2_handler1,2286177,9402521,False,,36782,interval,352,interval,3733481.roundup,slurm,,132112168.0,corral-repl,,"""32056f20f35511e49a25005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19590864,,19590880,,32.0,,21693623.0,1430851603.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-05-05 18:47:00.443515,5613.0,12.0
,,2016-03-09 20:29:12.133840,slurm_normal,1457556740.0,0,,1.0,main_w2_handler0,2627507,12087852,False,,1904700,interval,5616480,bed,6312883.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23761584,,23761767,,32.0,,28868329.0,1457556706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-09 20:52:22.550347,71114.0,34.0
,,2016-03-09 20:29:47.134442,slurm_normal,1457556678.0,0,,1.0,main_w1_handler0,2627507,12087867,False,,11744496,interval,7447354,bed,6312845.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23761626,,23761755,,32.0,,28868329.0,1457556575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-09 20:51:23.497619,71114.0,103.0
