chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-08-29 21:58:55.137553,slurm_normal,1472508052.0,0.0,,1.0,main_w3_handler1,2801402,13744236,False,,287839299,wig,7964224.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53d6cb75c715c5665'}]",32.0,,32510596.0,1472507950.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-08-29 22:00:54.921950,89008.0,102.0
,,2016-08-29 22:20:19.958755,slurm_normal,1472509250.0,0.0,,1.0,main_w4_handler1,2801402,13744370,False,,25043582,wig,7964324.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5766d169201ceb5d4'}]",32.0,,32510596.0,1472509230.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-08-29 22:20:52.563842,89008.0,20.0
,,2016-08-31 22:28:57.675090,slurm_normal,1472682577.0,0.0,,1.0,main_w4_handler1,2801402,13759430,False,,25043586,wig,7980610.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53179a3db88538f53'}]",32.0,,32510596.0,1472682556.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-08-31 22:29:39.454133,89008.0,21.0
,,2016-09-30 13:43:19.752989,slurm_normal,1475245728.0,0.0,,1.0,main_w3_handler1,2838548,13982488,False,,2812258214,wig,8201877.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a1f61daa5de3dbc9'}]",32.0,,33351819.0,1475243088.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-09-30 14:28:50.432454,,2640.0
,,2016-09-30 20:31:52.886701,slurm_normal,1475268748.0,0.0,,1.0,main_w4_handler1,2839118,13985107,False,,405811331,wig,8204643.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ccbb2207bd286619'}]",32.0,,33365631.0,1475267578.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-09-30 20:52:31.832696,,1170.0
,,2016-09-06 18:02:47.213793,slurm_normal,1473184986.0,0.0,,1.0,main_w3_handler1,2802425,13790312,False,,1132438,wig,8010724.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5affd414a4886cced'}]",32.0,,32480672.0,1473184980.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-09-06 18:03:07.888541,88920.0,6.0
,,2016-09-06 18:06:10.451492,slurm_normal,1473185205.0,0.0,,1.0,main_w3_handler0,2802425,13790408,False,,5845836,wig,8010819.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53fb9d9742c6d2378'}]",32.0,,32480672.0,1473185196.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-09-06 18:06:47.474113,88920.0,9.0
,,2016-09-06 18:06:30.146283,slurm_normal,1473185212.0,0.0,,1.0,main_w4_handler1,2802425,13790415,False,,682982,wig,8010824.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5870ca8e4c72c04f0'}]",32.0,,32480672.0,1473185206.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-09-06 18:06:55.485593,88920.0,6.0
,,2016-09-06 18:06:48.505027,slurm_normal,1473185238.0,0.0,,1.0,main_w3_handler0,2802425,13790420,False,,9726557,wig,8010832.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e31692b400d254b9'}]",32.0,,32480672.0,1473185226.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-09-06 18:07:19.450985,88920.0,12.0
,,2016-10-31 14:25:57.553460,slurm_normal,1477924077.0,0.0,,1.0,main_w3_handler0,2734109,14217567,False,,1659852,wig,8427976.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f17b0fdc6b027904'}]",32.0,,32779548.0,1477923961.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-10-31 14:27:59.798148,80591.0,116.0
,,2016-10-05 14:34:38.361077,slurm_normal,1475678201.0,0.0,,1.0,main_w3_handler0,2841081,14012719,False,,3262,wig,8231077.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5209fd918b93b06ec'}]",32.0,,33476598.0,1475678159.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-10-05 14:36:44.590111,48345.0,42.0
,,2017-01-13 14:59:00.333497,slurm_normal,1484319551.0,0.0,,1.0,main_w3_handler1,2952275,14759471,False,,2619725,wig,8923906.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27920205}]",32.0,,35304715.0,1484319543.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2017-01-13 14:59:14.018431,97896.0,8.0
,,2016-11-04 02:28:49.182268,slurm_normal,1478226673.0,0.0,,1.0,main_w3_handler1,2876021,14247496,False,,201637357,wig,8456586.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54205a968e111d825'}]",32.0,,34005930.0,1478226535.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-04 02:31:17.351406,93509.0,138.0
,,2016-11-02 14:04:42.319693,slurm_normal,1478095702.0,0.0,,1.0,main_w3_handler1,2875690,14233312,False,,201637357,wig,8443200.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b541e50d4f42b667bd'}]",32.0,,34001665.0,1478095494.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-02 14:08:30.122369,93467.0,208.0
,,2016-11-03 14:30:38.105717,slurm_normal,1478187605.0,0.0,,1.0,main_w3_handler1,2877743,14241396,False,,201637357,wig,8450482.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50662e49607097003'}]",32.0,,34036572.0,1478187207.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-03 15:40:15.347557,93602.0,398.0
,,2017-03-21 04:10:23.007140,slurm_normal,1490069452.0,0.0,,1.0,main_w4_handler1,3022912,15349556,False,,2748287,wig,9489095.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28851604}]",32.0,,36497437.0,1490069445.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2017-03-21 04:10:54.867995,,7.0
,,2016-11-07 23:02:02.248785,slurm_normal,1478562281.0,0.0,,1.0,main_w4_handler1,2880380,14278361,False,,1078296778,wig,8486782.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn4.len""","""rn4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b563558d047d876e6f'}]",32.0,,34130534.0,1478561912.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-07 23:44:44.872745,94114.0,369.0
,,2016-11-07 17:55:34.358182,slurm_normal,1478542334.0,0.0,,1.0,main_w4_handler0,2880380,14276634,False,,1078296778,wig,8484978.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn4.len""","""rn4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59a5a5707804c4f7f'}]",32.0,,34080306.0,1478542015.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-07 18:12:18.489010,,319.0
,,2016-11-07 17:56:31.115547,slurm_normal,1478545765.0,0.0,,1.0,main_w3_handler1,2880380,14276640,False,,1105255383,wig,8485268.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn4.len""","""rn4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d2f9eee942f55c6a'}]",32.0,,34080306.0,1478545442.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-07 19:09:31.486471,,323.0
,,2016-11-07 23:13:35.364371,slurm_normal,1478563433.0,0.0,,1.0,main_w4_handler0,2880380,14278420,False,,1105255383,wig,8486839.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn4.len""","""rn4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557c4225174980992'}]",32.0,,34130534.0,1478563015.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-08 00:03:57.899560,94114.0,418.0
,,2016-11-08 02:38:52.665049,slurm_normal,1478573833.0,0.0,,1.0,main_w3_handler1,2880380,14279324,False,,1078296778,wig,8487813.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn4.len""","""rn4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b563558d047d876e6f'}]",32.0,,34130534.0,1478573557.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-08 02:57:15.353795,94114.0,276.0
,,2016-11-08 02:39:25.766275,slurm_normal,1478574308.0,0.0,,1.0,main_w3_handler1,2880380,14279327,False,,1105255383,wig,8487818.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn4.len""","""rn4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557c4225174980992'}]",32.0,,34130534.0,1478573745.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-08 03:05:10.870119,94114.0,563.0
,,2016-11-08 05:17:36.062688,slurm_normal,1478582514.0,0.0,,1.0,main_w3_handler1,1697300,14279801,False,,156203414,wig,8488385.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b519c0d6b613525910'}]",32.0,,34134901.0,1478582364.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-08 05:21:56.590215,41835.0,150.0
,,2016-11-10 02:59:54.493378,slurm_normal,1478746935.0,0.0,,1.0,main_w3_handler0,2887712,14302589,False,,201637357,wig,8510598.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54da0b9e51ef91658'}]",32.0,,34164494.0,1478746797.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-10 03:02:17.565787,94381.0,138.0
,,2017-01-12 23:03:44.357719,reserved,1484262321.0,0.0,,1.0,main_w3_handler1,2954788,14754706,False,,150194691,wig,8919533.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 27912773}]",32.0,,34652796.0,1484262228.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2017-01-12 23:05:24.800835,5254.0,93.0
,,2016-11-13 06:42:25.874964,slurm_normal,1479019516.0,0.0,,1.0,main_w3_handler0,2883173,14327771,False,,201637357,wig,8535102.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b8f1857bcc4f20da'}]",32.0,,34110706.0,1479019391.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-13 06:45:19.368788,93977.0,125.0
,,2016-11-13 07:39:13.899374,slurm_normal,1479022883.0,0.0,,1.0,main_w4_handler1,2892218,14327932,False,,201637357,wig,8535242.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f88683b95f17cd72'}]",32.0,,34226675.0,1479022757.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-13 07:41:24.852134,94708.0,126.0
,,2016-11-11 14:33:26.707579,slurm_normal,1478874961.0,0.0,,1.0,main_w3_handler0,2890162,14316836,False,,201637357,wig,8524907.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5886f90bc76a4d3f6'}]",32.0,,34196785.0,1478874811.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-11 14:36:06.175340,94607.0,150.0
,,2016-11-11 14:42:16.451065,slurm_normal,1478875484.0,0.0,,1.0,main_w4_handler0,2881510,14316949,False,,201637357,wig,8524973.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5422fa48919f95e1f'}]",32.0,,34093820.0,1478875338.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-11 14:44:47.252792,93856.0,146.0
,,2016-11-11 16:53:18.162213,slurm_normal,1478883387.0,0.0,,1.0,main_w4_handler0,2888712,14319124,False,,201637357,wig,8527201.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53c1a5074406f3cf9'}]",32.0,,34180447.0,1478883202.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-11 16:56:30.480634,94466.0,185.0
,,2016-11-10 03:43:34.486158,slurm_normal,1478749552.0,0.0,,1.0,main_w4_handler0,2883387,14302819,False,,201637423,wig,8510866.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ff6f476c66934305'}]",32.0,,34134441.0,1478749415.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-10 03:45:53.501522,93995.0,137.0
,,2016-11-12 20:00:43.437930,slurm_normal,1478980856.0,0.0,,1.0,main_w4_handler1,2831088,14325935,False,,2302,wig,8533501.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5081a0007bdb6ddbb'}]",32.0,,33145714.0,1478980850.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-12 20:01:00.779533,,6.0
,,2016-11-12 03:29:49.254637,slurm_normal,1478921515.0,0.0,,1.0,main_w3_handler1,2890415,14322570,False,,201637357,wig,8530544.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e3657ab9460f74c8'}]",32.0,,34202645.0,1478921392.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-12 03:31:57.435757,94620.0,123.0
,,2016-11-12 14:17:34.764046,slurm_normal,1478960262.0,0.0,,1.0,main_w4_handler0,2891831,14324416,False,,2323,wig,8532176.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54f701b47e1e09dba'}]",32.0,,34222392.0,1478960258.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-12 14:17:43.413333,,4.0
,,2016-11-12 14:25:52.216395,slurm_normal,1478960758.0,0.0,,1.0,main_w4_handler0,2891831,14324452,False,,2323,wig,8532210.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e4fc51c700ba31c7'}]",32.0,,34222392.0,1478960755.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-12 14:26:00.082659,,3.0
,,2016-11-12 17:08:51.212469,slurm_normal,1478970537.0,0.0,,1.0,main_w3_handler1,2830283,14325179,False,,2326,wig,8532821.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53233b671cd4f1bd5'}]",32.0,,33154388.0,1478970534.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-12 17:08:59.463246,90889.0,3.0
,,2016-11-12 16:25:17.220123,slurm_normal,1478967950.0,0.0,,1.0,main_w4_handler1,2891884,14324982,False,,1533871,wig,8532652.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ce4d9d8b375d0604'}]",32.0,,34222984.0,1478967943.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-12 16:25:53.247637,,7.0
,,2016-11-12 17:00:32.429106,slurm_normal,1478970043.0,0.0,,1.0,main_w3_handler1,2830283,14325140,False,,1533871,wig,8532784.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5de1f4b2665b09032'}]",32.0,,33154388.0,1478970036.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-12 17:00:45.292864,90889.0,7.0
,,2016-11-12 20:07:06.470654,slurm_normal,1478981235.0,0.0,,1.0,main_w3_handler1,2831088,14325961,False,,2302,wig,8533531.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a56bec48f9d97857'}]",32.0,,33145714.0,1478981231.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-12 20:07:17.351439,,4.0
,,2016-11-13 03:33:44.765462,slurm_normal,1479008032.0,0.0,,1.0,main_w4_handler1,2892196,14327175,False,,2290,maf,8534586.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55fb0dd00e6f77b74'}]",32.0,,34226456.0,1479008027.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-13 03:33:57.440324,,5.0
,,2016-11-13 05:29:37.415820,slurm_normal,1479015103.0,0.0,,1.0,main_w3_handler1,2886616,14327620,False,,201637357,wig,8534974.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52eeb30954574528a'}]",32.0,,34148604.0,1479014981.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-13 05:31:45.580477,94292.0,122.0
,,2016-11-13 05:54:55.470073,slurm_normal,1479016624.0,0.0,,1.0,main_w3_handler0,2892220,14327696,False,,201637357,wig,8535042.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cfcbeee0c94cf79a'}]",32.0,,34226682.0,1479016499.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-13 05:57:06.557169,94709.0,125.0
,,2016-11-13 19:52:54.092958,slurm_normal,1479066905.0,0.0,,1.0,main_w4_handler0,2888663,14330923,False,,201637357,wig,8537640.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d74569df27dbbe15'}]",32.0,,34178920.0,1479066778.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-13 19:55:07.735221,94463.0,127.0
,,2016-11-14 13:41:29.157087,slurm_normal,1479131020.0,0.0,,1.0,main_w4_handler0,2878886,14334263,False,,201637357,wig,8540488.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58cf2d9368e7ac56b'}]",32.0,,34236752.0,1479130892.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2016-11-14 13:43:41.544210,93670.0,128.0
