create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.annotations,parameters.chr,parameters.chromInfo,parameters.dbkey,parameters.filter.__current_case__,parameters.filter.specificEffects,parameters.filterOut,parameters.generate_stats,parameters.input.values,parameters.inputFormat,parameters.input|__identifier__,parameters.noLog,parameters.offset,parameters.outputConditional.__current_case__,parameters.outputConditional.gatk_v1,parameters.outputConditional.outputFormat,parameters.snpDb.__current_case__,parameters.snpDb.extra_annotations,parameters.snpDb.genomeSrc,parameters.snpDb.genome_version,parameters.snpDb.regulation,parameters.snpDb.snpeff_db.values,parameters.spliceRegion.__current_case__,parameters.spliceRegion.setSpliceRegions,parameters.spliceSiteSize,parameters.transcripts.values,parameters.udLength,processor_count,runner_name,session_id,snpeff_db,snpeff_db_filetype,start_epoch,state,swaptotal,tool_id,tool_version,traceback,transcripts,transcripts_filetype,update_time,user_id,runtime
2017-05-30 09:38:18.195581,slurm_normal,1496137207.0,0,,1.0,main_w4_handler1,3102056,15966755,False,,196322885,vcf,10063613.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic"", ""-hgvs"", ""-sequenceOntology"", ""-formatEff"", ""-noHgvs"", ""-noLof"", ""-noShiftHgvs""]","""""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",0,no,,"""true""","[{'src': 'hda', 'id': 29814180}]","""vcf""",,"""true""","""default""",0,,vcf,2.0,,named,hg19,,,0,no,"""2""",,"""5000""",32.0,,37824756.0,,,1496137114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-30 09:40:11.353986,,93.0
2017-05-30 08:46:18.180574,slurm_normal,1496134003.0,0,,1.0,main_w3_handler1,3102056,15966475,False,,5981896,vcf,10063352.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic"", ""-hgvs"", ""-sequenceOntology"", ""-formatEff"", ""-noHgvs"", ""-noLof"", ""-noShiftHgvs""]","""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,no,,"""true""","[{'src': 'hda', 'id': 29813945}]","""vcf""",,"""true""","""default""",0,,vcf,2.0,,named,hg19,,,0,no,"""2""",,"""5000""",32.0,,37824756.0,,,1496133988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-30 08:46:48.852656,,15.0
2017-05-30 08:47:15.788853,slurm_normal,1496134068.0,0,,1.0,main_w4_handler1,3102056,15966477,False,,5085739,vcf,10063357.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic"", ""-hgvs"", ""-sequenceOntology"", ""-formatEff"", ""-noHgvs"", ""-noLof"", ""-noShiftHgvs""]","""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,no,,"""true""","[{'src': 'hda', 'id': 29813950}]","""vcf""",,"""true""","""default""",0,,vcf,2.0,,named,hg19,,,0,no,"""2""",,"""5000""",32.0,,37824756.0,,,1496134049.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-30 08:47:55.421023,,19.0
2017-06-01 07:31:57.977460,slurm_normal,1496302418.0,0,,1.0,main_w4_handler0,3102056,15986441,False,,174011649,vcf,10081512.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic"", ""-hgvs"", ""-sequenceOntology"", ""-formatEff"", ""-noHgvs"", ""-noLof"", ""-noShiftHgvs""]","""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,no,,"""true""","[{'src': 'hda', 'id': 29814796}]","""vcf""",,"""true""","""default""",0,,vcf,2.0,,named,hg19,,,0,no,"""2""",,"""5000""",32.0,,37824756.0,,,1496302332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-06-01 07:33:42.440531,,86.0
2017-06-02 04:46:52.620449,slurm_normal,1496379081.0,0,,1.0,main_w4_handler0,3135957,15995345,False,,175730677,vcf,10089874.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic"", ""-hgvs"", ""-sequenceOntology"", ""-formatEff"", ""-noHgvs"", ""-noLof"", ""-noShiftHgvs""]","""""","""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""",0,no,,"""true""","[{'src': 'hda', 'id': 29849272}]","""vcf""",,"""true""","""default""",0,,vcf,2.0,,named,hg19,,,0,no,"""2""",,"""5000""",32.0,,37824756.0,,,1496378990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-06-02 04:51:26.563539,,91.0
2017-02-22 15:10:45.310624,slurm_normal,1487776255.0,0,,1.0,main_w4_handler0,2987333,15108095,False,,23018354065,vcf,9263069.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,no,,"""true""","[{'src': 'hda', 'id': 28450557}]","""vcf""",,"""true""","""default""",1,true,gatk,2.0,,named,GRCm38,,,0,no,"""2""",,"""5000""",32.0,,35956865.0,,,1487776249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-02-22 15:10:58.185783,12159.0,6.0
2017-06-03 21:24:18.051007,slurm_normal,1496525084.0,0,,1.0,main_w4_handler1,3102290,16006406,False,,68309,vcf,10099973.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic"", ""-hgvs"", ""-sequenceOntology"", ""-formatEff"", ""-noHgvs"", ""-noLof"", ""-noShiftHgvs""]","""""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,no,,"""true""","[{'src': 'hda', 'id': 29878230}]","""vcf""",,"""true""","""default""",0,,vcf,2.0,,named,GRCh37.73,,,0,no,"""2""",,"""5000""",32.0,,37527947.0,,,1496525070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-06-03 21:24:47.692085,93913.0,14.0
2017-06-03 21:24:19.011866,slurm_normal,1496525079.0,0,,1.0,main_w3_handler1,3102290,16006408,False,,84577,vcf,10099974.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic"", ""-hgvs"", ""-sequenceOntology"", ""-formatEff"", ""-noHgvs"", ""-noLof"", ""-noShiftHgvs""]","""""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,no,,"""true""","[{'src': 'hda', 'id': 29878265}]","""vcf""",,"""true""","""default""",0,,vcf,2.0,,named,GRCh37.73,,,0,no,"""2""",,"""5000""",32.0,,37527947.0,,,1496525073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-06-03 21:24:41.602555,93913.0,6.0
2017-06-03 21:24:18.579692,slurm_normal,1496525083.0,0,,1.0,main_w4_handler0,3102290,16006407,False,,89973,vcf,10099972.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic"", ""-hgvs"", ""-sequenceOntology"", ""-formatEff"", ""-noHgvs"", ""-noLof"", ""-noShiftHgvs""]","""""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,no,,"""true""","[{'src': 'hda', 'id': 29878244}]","""vcf""",,"""true""","""default""",0,,vcf,2.0,,named,GRCh37.73,,,0,no,"""2""",,"""5000""",32.0,,37527947.0,,,1496525070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-06-03 21:24:48.414263,93913.0,13.0
2017-06-05 06:00:18.420955,slurm_normal,1496642549.0,0,,1.0,main_w4_handler0,337203,16012943,False,,3246907,vcf,10105755.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",0,no,,"""true""","[{'src': 'hda', 'id': 29888747}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,38440379.0,138.0,snpeffdb,1496642430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-06-05 06:02:32.322890,4574.0,119.0
2017-06-05 06:12:56.769387,slurm_normal,1496643458.0,0,,1.0,main_w3_handler1,337203,16012977,False,,77253268,vcf,10105787.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",0,no,,"""true""","[{'src': 'hda', 'id': 29888782}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,38440379.0,138.0,snpeffdb,1496643190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-06-05 06:17:40.959081,4574.0,268.0
2017-06-05 06:03:39.599911,slurm_normal,1496642789.0,0,,1.0,main_w3_handler1,337203,16012952,False,,3263796,vcf,10105765.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",0,no,,"""true""","[{'src': 'hda', 'id': 29888759}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,38440379.0,138.0,snpeffdb,1496642636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-06-05 06:06:31.814714,4574.0,153.0
2017-06-06 11:50:15.968445,slurm_normal,1496749932.0,0,,1.0,main_w3_handler0,1295933,16025600,False,,675631903,vcf,10117164.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,no,,"""true""","[{'src': 'hda', 'id': 29907149}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,38466426.0,49.0,snpeffdb,1496749831.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-06-06 11:52:16.837713,30791.0,101.0
2017-06-05 22:18:26.466147,slurm_normal,1496701123.0,0,,1.0,main_w3_handler1,3141067,16020482,False,,1795,vcf,10112442.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic"", ""-hgvs"", ""-sequenceOntology"", ""-formatEff"", ""-noHgvs"", ""-noLof"", ""-noShiftHgvs""]","""""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,no,,"""true""","[{'src': 'hda', 'id': 29899914}]","""vcf""",,"""true""","""default""",0,,vcf,2.0,,named,GRCh37.70,,,0,no,"""2""",,"""5000""",32.0,,38453069.0,,,1496701116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-06-05 22:18:48.182117,60534.0,7.0
2017-06-06 12:08:15.210853,slurm_normal,1496751028.0,0,,1.0,main_w4_handler1,1295933,16025774,False,,675631903,vcf,10117309.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,no,,"""true""","[{'src': 'hda', 'id': 29907149}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,38466426.0,49.0,snpeffdb,1496750908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-06-06 12:10:32.502253,30791.0,120.0
2017-04-20 15:49:22.209770,slurm_normal,1492703446.0,0,,1.0,main_w3_handler1,2802126,15636900,False,,475718922,vcf,9754705.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic"", ""-hgvs"", ""-sequenceOntology"", ""-formatEff"", ""-noHgvs"", ""-noLof"", ""-noShiftHgvs""]","""chr""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,no,,"""true""","[{'src': 'hda', 'id': 26290360}]","""vcf""",,"""true""","""default""",0,,vcf,2.0,,named,GRCh38.78,,,0,no,"""2""",,"""5000""",32.0,,36360645.0,,,1492703378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-04-20 15:50:51.746155,21457.0,68.0
2017-04-20 19:11:21.945422,slurm_normal,1492715576.0,0,,1.0,main_w3_handler0,3076821,15638655,False,,4700424,vcf,9756612.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,no,,"""true""","[{'src': 'hda', 'id': 29285020}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37382234.0,22.0,snpeffdb,1492715498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-04-20 19:13:59.429715,90643.0,78.0
2017-04-20 23:50:38.872509,slurm_normal,1492732305.0,0,,1.0,main_w3_handler1,3081209,15640719,False,,5906963,vcf,9758486.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,no,,"""true""","[{'src': 'hda', 'id': 29301507}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37382234.0,22.0,snpeffdb,1492732247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-04-20 23:51:49.406489,90643.0,58.0
2017-06-07 11:38:56.926420,slurm_normal,1496835747.0,0,,1.0,main_w4_handler1,1295933,16039447,False,,1678465253,tabular,10129631.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,no,,"""true""","[{'src': 'hda', 'id': 29930489}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,38466426.0,49.0,snpeffdb,1496835550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-06-07 11:42:29.968884,30791.0,197.0
2017-04-22 20:21:43.118726,slurm_normal,1492892527.0,0,,1.0,main_w4_handler1,3083023,15652019,False,,223237,vcf,9768931.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic"", ""-hgvs"", ""-sequenceOntology"", ""-formatEff"", ""-noHgvs"", ""-noLof"", ""-noShiftHgvs""]","""""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,no,,"""false""","[{'src': 'hda', 'id': 29321368}]","""vcf""",,"""true""","""default""",1,true,gatk,2.0,,named,GRCh38.76,,,0,no,"""2""",,"""200""",32.0,,37497541.0,,,1492892511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-04-22 20:23:40.913458,104534.0,16.0
2017-04-22 20:14:02.946788,slurm_normal,1492892061.0,0,,1.0,main_w3_handler1,3083023,15652009,False,,223237,vcf,9768914.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic"", ""-hgvs"", ""-sequenceOntology"", ""-formatEff"", ""-noHgvs"", ""-noLof"", ""-noShiftHgvs""]","""""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,no,"[""-no-downstream"", ""-no-intergenic"", ""-no-intron"", ""-no-upstream"", ""-no-utr""]","""true""","[{'src': 'hda', 'id': 29321368}]","""vcf""",,"""true""","""default""",1,true,gatk,2.0,,named,GRCh38.76,,,0,no,"""2""",,"""0""",32.0,,37497541.0,,,1492892050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-04-22 20:14:23.642284,104534.0,11.0
2017-04-22 20:44:43.529999,slurm_normal,1492893902.0,0,,1.0,main_w4_handler1,3083023,15652171,False,,223237,vcf,9769044.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic"", ""-hgvs"", ""-sequenceOntology"", ""-formatEff"", ""-noHgvs"", ""-noLof"", ""-noShiftHgvs""]","""""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,no,,"""true""","[{'src': 'hda', 'id': 29321368}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""200""",32.0,,37497541.0,54.0,snpeffdb,1492893895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-04-22 20:45:05.704468,104534.0,7.0
2017-04-22 21:25:15.334665,slurm_normal,1492896342.0,0,,1.0,main_w4_handler1,3083023,15652291,False,,13009094,vcf,9769190.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic"", ""-hgvs"", ""-sequenceOntology"", ""-formatEff"", ""-noHgvs"", ""-noLof"", ""-noShiftHgvs""]","""""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,no,,"""true""","[{'src': 'hda', 'id': 29321872}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37497541.0,54.0,snpeffdb,1492896322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-04-22 21:25:45.269017,104534.0,20.0
2017-04-22 22:22:54.048061,slurm_normal,1492899978.0,0,,1.0,main_w3_handler1,3083023,15652411,False,,236243,vcf,9769316.roundup,slurm,,132112168.0,corral-repl,,,"[""-hgvs"", ""-sequenceOntology""]","""""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,no,,"""true""","[{'src': 'hda', 'id': 29321379}]","""vcf""","""4B.remdup.uniqMap.SSM2.D1000.var.flt.vcf""","""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37497541.0,54.0,snpeffdb,1492899897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-04-22 22:26:20.669536,104534.0,81.0
2017-04-22 22:22:57.485204,slurm_normal,1492900272.0,0,,1.0,main_w3_handler1,3083023,15652421,False,,228616,vcf,9769335.roundup,slurm,,132112168.0,corral-repl,,,"[""-hgvs"", ""-sequenceOntology""]","""""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,no,,"""true""","[{'src': 'hda', 'id': 29321389}]","""vcf""","""3E.remdup.uniqMap.SSM2.D1000.var.flt.vcf""","""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37497541.0,54.0,snpeffdb,1492900185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-04-22 22:31:14.206583,104534.0,87.0
2017-04-22 22:22:51.676897,slurm_normal,1492899838.0,0,,1.0,main_w3_handler1,3083023,15652405,False,,235615,vcf,9769306.roundup,slurm,,132112168.0,corral-repl,,,"[""-hgvs"", ""-sequenceOntology""]","""""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,no,,"""true""","[{'src': 'hda', 'id': 29321373}]","""vcf""","""4H.remdup.uniqMap.SSM2.D1000.var.flt.vcf""","""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37497541.0,54.0,snpeffdb,1492899778.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-04-22 22:24:01.142615,104534.0,60.0
2017-04-22 22:22:56.901361,slurm_normal,1492900175.0,0,,1.0,main_w3_handler1,3083023,15652419,False,,9005497,vcf,9769324.roundup,slurm,,132112168.0,corral-repl,,,"[""-hgvs"", ""-sequenceOntology""]","""""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,no,,"""true""","[{'src': 'hda', 'id': 29321387}]","""vcf""","""3G.remdup.uniqMap.SSM2.D1000.var.flt.vcf""","""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37497541.0,54.0,snpeffdb,1492900070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-04-22 22:29:37.645697,104534.0,105.0
2017-04-22 21:45:33.086262,slurm_normal,1492897551.0,0,,1.0,main_w4_handler0,3083023,15652330,False,,223237,vcf,9769232.roundup,slurm,,132112168.0,corral-repl,,,"[""-canon"", ""-geneId"", ""-lof"", ""-oicr"", ""-onlyReg"", ""-classic"", ""-hgvs"", ""-sequenceOntology"", ""-formatEff"", ""-noHgvs"", ""-noLof"", ""-noShiftHgvs""]","""""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,no,,"""true""","[{'src': 'hda', 'id': 29321368}]","""vcf""",,"""true""","""default""",3,,bedAnn,,,,,,,0,no,"""2""",,"""5000""",32.0,,37497541.0,54.0,snpeffdb,1492897543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-04-22 21:45:53.585534,104534.0,8.0
2017-04-22 22:22:52.776692,slurm_normal,1492899928.0,0,,1.0,main_w3_handler1,3083023,15652408,False,,209528,vcf,9769313.roundup,slurm,,132112168.0,corral-repl,,,"[""-hgvs"", ""-sequenceOntology""]","""""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,no,,"""true""","[{'src': 'hda', 'id': 29321376}]","""vcf""","""4E.remdup.uniqMap.SSM2.D1000.var.flt.vcf""","""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37497541.0,54.0,snpeffdb,1492899861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-04-22 22:25:31.603249,104534.0,67.0
2017-04-22 22:16:08.123078,slurm_normal,1492899438.0,0,,1.0,main_w3_handler1,3083023,15652393,False,,223237,vcf,9769296.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,no,,"""true""","[{'src': 'hda', 'id': 29321368}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37497541.0,54.0,snpeffdb,1492899375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-04-22 22:17:21.136692,104534.0,63.0
2017-04-22 22:22:55.967477,slurm_normal,1492900152.0,0,,1.0,main_w3_handler1,3083023,15652416,False,,9496954,vcf,9769320.roundup,slurm,,132112168.0,corral-repl,,,"[""-hgvs"", ""-sequenceOntology""]","""""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,no,,"""true""","[{'src': 'hda', 'id': 29321384}]","""vcf""","""3J.remdup.uniqMap.SSM2.D1000.var.flt.vcf""","""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37497541.0,54.0,snpeffdb,1492899983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-04-22 22:29:14.991801,104534.0,169.0
2017-04-22 22:22:49.270987,slurm_normal,1492899854.0,0,,1.0,main_w3_handler0,3083023,15652400,False,,223237,vcf,9769307.roundup,slurm,,132112168.0,corral-repl,,,"[""-hgvs"", ""-sequenceOntology""]","""""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,no,,"""true""","[{'src': 'hda', 'id': 29321368}]","""vcf""","""4M.remdup.uniqMap.SSM2.D1000.var.flt.vcf""","""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37497541.0,54.0,snpeffdb,1492899781.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-04-22 22:24:18.024917,104534.0,73.0
2017-04-22 22:22:50.892200,slurm_normal,1492900273.0,0,,1.0,main_w3_handler0,3083023,15652403,False,,9075959,vcf,9769328.roundup,slurm,,132112168.0,corral-repl,,,"[""-hgvs"", ""-sequenceOntology""]","""""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,no,,"""true""","[{'src': 'hda', 'id': 29321371}]","""vcf""","""4J.remdup.uniqMap.SSM2.D1000.var.flt.vcf""","""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37497541.0,54.0,snpeffdb,1492900152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-04-22 22:31:16.125769,104534.0,121.0
2017-04-22 22:22:50.413727,slurm_normal,1492899883.0,0,,1.0,main_w4_handler1,3083023,15652402,False,,228983,vcf,9769309.roundup,slurm,,132112168.0,corral-repl,,,"[""-hgvs"", ""-sequenceOntology""]","""""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,no,,"""true""","[{'src': 'hda', 'id': 29321370}]","""vcf""","""4K.remdup.uniqMap.SSM2.D1000.var.flt.vcf""","""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37497541.0,54.0,snpeffdb,1492899784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-04-22 22:24:46.495864,104534.0,99.0
2017-04-22 22:22:54.946938,slurm_normal,1492900068.0,0,,1.0,main_w4_handler1,3083023,15652413,False,,215787,vcf,9769321.roundup,slurm,,132112168.0,corral-repl,,,"[""-hgvs"", ""-sequenceOntology""]","""""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,no,,"""true""","[{'src': 'hda', 'id': 29321381}]","""vcf""","""3M.remdup.uniqMap.SSM2.D1000.var.flt.vcf""","""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37497541.0,54.0,snpeffdb,1492900004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-04-22 22:27:49.840137,104534.0,64.0
