chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-02-28 07:33:20.966497,slurm_normal,1488267210.0,0,,1.0,main_w4_handler0,2973326,15162707,False,,20162898,fasta,9314149.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28544861}]",32.0,,35494274,1488267204.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-02-28 07:33:33.053909,98454.0,6.0
,,2017-02-28 13:26:06.918031,slurm_normal,1488288374.0,0,,1.0,main_w4_handler0,2509316,15166269,False,,86166,fasta,9317539.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 26709662}]",32.0,,34963833,1488288370.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-02-28 13:26:15.255464,73600.0,4.0
,,2017-03-01 04:15:43.302689,slurm_normal,1488341752.0,0,,1.0,main_w4_handler0,3013891,15174730,False,,35226556,fasta,9325455.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28565294}]",32.0,,36338646,1488341746.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-03-01 04:15:54.211281,101066.0,6.0
,,2017-03-01 03:55:17.155105,slurm_normal,1488340525.0,0,,1.0,main_w3_handler0,3014489,15174669,False,,1162,fasta,9325390.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/pUC18.len""","""pUC18""","[{'src': 'hda', 'id': 28565189}]",32.0,,36347318,1488340521.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-03-01 03:55:27.602320,,4.0
,,2017-03-01 04:30:53.979392,slurm_normal,1488342667.0,0,,1.0,main_w4_handler0,3013320,15174880,False,,989646973,fasta,9325617.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28549906}]",32.0,,36320836,1488342657.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-03-01 04:31:08.942129,62534.0,10.0
,,2017-03-02 16:49:22.817685,slurm_normal,1488473374.0,0,,1.0,main_w3_handler0,2185845,15190664,False,,614,fasta,9341448.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28589899}]",32.0,,36393517,1488473370.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-03-02 16:49:39.206553,58564.0,4.0
,,2017-03-03 02:03:05.047448,slurm_normal,1488506594.0,0,,1.0,main_w3_handler1,2999174,15195433,False,,7906050,fasta,9346041.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""","[{'src': 'hda', 'id': 28597448}]",32.0,,36404087,1488506589.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-03-03 02:03:16.573312,101280.0,5.0
,,2017-03-03 02:47:05.999503,slurm_normal,1488509234.0,0,,1.0,main_w4_handler0,3016994,15195636,False,,24338433,fasta,9346226.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28597622}]",32.0,,36397808,1488509228.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-03-03 02:47:16.500387,101250.0,6.0
,,2017-03-03 09:38:47.691104,slurm_normal,1488533936.0,0,,1.0,main_w3_handler0,3017752,15197712,False,,643,fasta,9348124.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28600814}]",32.0,,36409509,1488533933.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-03-03 09:39:00.137286,,3.0
,,2017-04-05 02:25:58.421703,slurm_normal,1491359169.0,0,,1.0,main_w4_handler0,3056840,15490240,False,,9521283,fasta,9618266.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29074318}]",32.0,,37064737,1491359163.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-04-05 02:26:15.770148,,6.0
,,2017-03-03 14:01:59.644755,slurm_normal,1488549727.0,0,,1.0,main_w4_handler1,3012075,15200027,False,,5521979,fasta,9350186.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28604559}]",32.0,,36304970,1488549722.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-03-03 14:02:07.935217,,5.0
,,2017-03-03 16:07:10.197611,slurm_normal,1488557240.0,0,,1.0,main_w3_handler1,3018130,15201196,False,,2393138,fasta,9351477.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28606406}]",32.0,,36418757,1488557236.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-03-03 16:07:23.398388,,4.0
,,2017-03-04 11:00:36.237319,slurm_normal,1488625247.0,0,,1.0,main_w4_handler0,3016225,15206616,False,,459234068,fasta,9356617.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28615251}]",32.0,,36382614,1488625240.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-03-04 11:00:49.951617,101187.0,7.0
,,2017-06-04 16:39:01.792693,slurm_normal,1496594352.0,0,,1.0,main_w4_handler0,3113794,16009822,False,,9640,fasta,10102996.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29884263}]",32.0,,38431012,1496594349.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-06-04 16:39:16.259030,106030.0,3.0
,,2017-04-05 10:51:16.648981,slurm_normal,1491389506.0,0,,1.0,main_w3_handler1,3060156,15493542,False,,222294457,fasta,9621283.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29081260}]",32.0,,37121861,1491389499.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-04-05 10:51:48.992630,103626.0,7.0
,,2017-04-05 11:57:54.156837,slurm_normal,1491393483.0,0,,1.0,main_w4_handler1,3058689,15493930,False,,23646051,fasta,9621651.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29060911}]",32.0,,37096073,1491393477.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-04-05 11:58:28.597356,,6.0
