chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__current_case__,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.chromInfo,parameters.dbkey,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-06-02 04:58:41.267666,slurm_normal,1496379834.0,0,,1.0,main_w4_handler0,3134274,15995457,False,,98040554,fastqsanger.bz2,10090007.roundup,slurm,,132112168.0,corral-repl,,0,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""","[{'src': 'hda', 'id': 29830968}]",32.0,,38391039.0,1496379800.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-06-02 05:03:55.585499,106902.0,34.0
,,2017-06-02 04:58:36.645729,slurm_normal,1496379864.0,0,,1.0,main_w4_handler1,3134274,15995449,False,,251572540,fastqsanger.bz2,10090001.roundup,slurm,,132112168.0,corral-repl,,0,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""","[{'src': 'hda', 'id': 29830964}]",32.0,,38391039.0,1496379789.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-06-02 05:04:26.767830,106902.0,75.0
,,2017-06-02 04:58:35.957177,slurm_normal,1496380045.0,0,,1.0,main_w3_handler1,3134274,15995447,False,,302390489,fastqsanger.bz2,10090035.roundup,slurm,,132112168.0,corral-repl,,0,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""","[{'src': 'hda', 'id': 29830963}]",32.0,,38391039.0,1496379937.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-06-02 05:07:31.161020,106902.0,108.0
,,2017-06-02 04:58:40.630003,slurm_normal,1496380207.0,0,,1.0,main_w3_handler1,3134274,15995455,False,,262865498,fastqsanger.bz2,10090054.roundup,slurm,,132112168.0,corral-repl,,0,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""","[{'src': 'hda', 'id': 29830967}]",32.0,,38391039.0,1496380150.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-06-02 05:10:11.034376,106902.0,57.0
,,2017-06-02 04:58:37.747914,slurm_normal,1496379943.0,0,,1.0,main_w4_handler1,3134274,15995451,False,,193570227,fastqsanger.bz2,10090025.roundup,slurm,,132112168.0,corral-repl,,0,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""","[{'src': 'hda', 'id': 29830965}]",32.0,,38391039.0,1496379890.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-06-02 05:05:51.591366,106902.0,53.0
,,2017-06-02 04:58:34.619959,slurm_normal,1496379888.0,0,,1.0,main_w3_handler1,3134274,15995443,False,,197446780,fastqsanger.bz2,10090010.roundup,slurm,,132112168.0,corral-repl,,0,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""","[{'src': 'hda', 'id': 29830961}]",32.0,,38391039.0,1496379802.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-06-02 05:04:53.384182,106902.0,86.0
,,2017-06-02 04:58:41.934353,slurm_normal,1496380028.0,0,,1.0,main_w4_handler1,3134274,15995459,False,,353760659,fastqsanger.bz2,10090031.roundup,slurm,,132112168.0,corral-repl,,0,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""","[{'src': 'hda', 'id': 29830969}]",32.0,,38391039.0,1496379932.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-06-02 05:07:14.156162,106902.0,96.0
,,2017-06-02 04:58:42.612407,slurm_normal,1496380287.0,0,,1.0,main_w3_handler1,3134274,15995461,False,,230718319,fastqsanger.bz2,10090062.roundup,slurm,,132112168.0,corral-repl,,0,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""","[{'src': 'hda', 'id': 29830970}]",32.0,,38391039.0,1496380222.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-06-02 05:11:28.984439,106902.0,65.0
,,2017-06-02 12:18:51.712083,slurm_normal,1496412566.0,0,,1.0,main_w3_handler0,3131225,15998796,False,,27851397182,fastqsanger.bz2,10093032.roundup,slurm,,132112168.0,corral-repl,,1,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29864392}]",32.0,,38395978.0,1496405963.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-06-02 14:09:29.733803,100929.0,6603.0
,,2017-04-05 12:59:24.640687,slurm_normal,1491397216.0,0,,1.0,main_w3_handler0,2985637,15494339,False,,323,fastqsanger.bz2,9622014.roundup,slurm,,132112168.0,corral-repl,,0,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29082722}]",32.0,,35919679.0,1491397213.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-04-05 13:01:16.630736,98879.0,3.0
,,2017-03-07 15:01:55.940864,slurm_normal,1488898932.0,0,,1.0,main_w4_handler1,3022175,15231206,False,,16940960,fastqsanger.bz2,9379117.roundup,slurm,,132112168.0,corral-repl,,0,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28655832}]",32.0,,36461941.0,1488898919.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-03-07 15:02:16.430078,34763.0,13.0
,,2017-03-14 10:43:08.166475,slurm_normal,1489488887.0,0,,1.0,main_w4_handler0,3021789,15290393,False,,281092,fastqsanger.bz2,9433875.roundup,slurm,,132112168.0,corral-repl,,1,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28748782}]",32.0,,36480604.0,1489488883.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-03-14 11:02:05.733569,101549.0,4.0
,,2017-04-20 18:31:41.482355,slurm_normal,1492713126.0,0,,1.0,main_w3_handler1,3080848,15638277,False,,728413167,fastqsanger.bz2,9756239.roundup,slurm,,132112168.0,corral-repl,,1,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29297521}]",32.0,,37462237.0,1492713114.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-04-20 18:32:22.070582,100425.0,12.0
,,2017-04-20 18:31:42.294671,slurm_normal,1492713126.0,0,,1.0,main_w3_handler0,3080848,15638278,False,,816524593,fastqsanger.bz2,9756235.roundup,slurm,,132112168.0,corral-repl,,1,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29297524}]",32.0,,37462237.0,1492713111.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-04-20 18:32:27.211134,100425.0,15.0
,,2017-05-22 20:14:13.143099,slurm_normal,1495496720.0,0,,1.0,main_w3_handler0,3084189,15909625,False,,46932928685,fastqsanger.bz2,10007857.roundup,slurm,,132112168.0,corral-repl,,1,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29719517}]",32.0,,38141976.0,1495484068.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-05-22 23:45:24.032047,100929.0,12652.0
,,2017-05-29 11:34:45.216934,slurm_normal,1496067039.0,0,,1.0,main_w4_handler0,3131225,15960042,False,,46932928685,fastqsanger.bz2,10057169.roundup,slurm,,132112168.0,corral-repl,,1,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29804659}]",32.0,,38287293.0,1496057694.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-05-29 14:10:41.675461,100929.0,9345.0
,,2017-09-29 17:05:20.754680,slurm_normal,1506705542.0,0,,1.0,main_w3_handler0,3230074,16974200,False,,3693070132,fastqsanger.bz2,11041997.roundup,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31483155}]",32.0,,40011614.0,1506704734.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-09-29 17:19:07.442556,54535.0,808.0
,,2017-07-31 18:20:22.599083,slurm_normal,1501525476.0,0,,1.0,main_w3_handler0,3126733,16471487,False,,888610481,fastqsanger.bz2,10539618.roundup,slurm,,132112168.0,corral-repl,,1,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""","[{'src': 'hda', 'id': 30699579}]",32.0,,39617819.0,1501525234.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-07-31 18:24:37.766104,106613.0,242.0
,,2017-08-01 14:44:25.408906,slurm_normal,1501598959.0,0,,1.0,main_w3_handler1,3126733,16478702,False,,1111069564,fastqsanger.bz2,10547461.roundup,slurm,,132112168.0,corral-repl,,1,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30700431}]",32.0,,39617819.0,1501598672.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-08-01 14:49:22.000126,106613.0,287.0
,,2017-09-30 11:46:05.405324,slurm_normal,1506772527.0,0,,1.0,main_w3_handler0,3267457,16977168,False,,3209332325,fastqsanger.bz2,11044764.roundup,slurm,,132112168.0,corral-repl,,0,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31432944}]",32.0,,40972605.0,1506771971.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-09-30 11:55:28.282163,112333.0,556.0
,,2018-01-19 15:34:31.498395,slurm_normal,1516376772.0,0,,1.0,main_w3_handler1,3398261,18085123,False,,629497735,fastqsanger.bz2,12164420,slurm,,132112168.0,corral-repl,,0,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33393346}]",32.0,,,1516376610.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2018-01-19 15:46:14.057383,119957.0,162.0
,,2017-07-31 18:20:22.357348,slurm_normal,1501525434.0,0,,1.0,main_w3_handler0,3126733,16471486,False,,916720421,fastqsanger.bz2,10539617.roundup,slurm,,132112168.0,corral-repl,,1,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""","[{'src': 'hda', 'id': 30699576}]",32.0,,39617819.0,1501525234.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-07-31 18:23:58.058674,106613.0,200.0
,,2017-07-31 19:02:24.449641,slurm_normal,1501527993.0,0,,1.0,main_w3_handler1,3126733,16472476,False,,844275941,fastqsanger.bz2,10540350.roundup,slurm,,132112168.0,corral-repl,,1,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30700179}]",32.0,,39617819.0,1501527750.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-07-31 19:06:35.160874,106613.0,243.0
,,2017-07-31 19:02:24.165248,slurm_normal,1501528010.0,0,,1.0,main_w4_handler0,3126733,16472475,False,,880368893,fastqsanger.bz2,10540352.roundup,slurm,,132112168.0,corral-repl,,1,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30700177}]",32.0,,39617819.0,1501527755.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-07-31 19:06:55.859035,106613.0,255.0
,,2017-08-01 13:18:11.611347,slurm_normal,1501593882.0,0,,1.0,main_w3_handler1,3126733,16477790,False,,914729548,fastqsanger.bz2,10546203.roundup,slurm,,132112168.0,corral-repl,,1,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30700181}]",32.0,,39617819.0,1501593503.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-08-01 13:24:47.603639,106613.0,379.0
,,2017-08-01 09:40:20.837709,slurm_normal,1501580700.0,0,,1.0,main_w3_handler0,3188740,16476043,False,,759332131,fastqsanger.bz2,10544677.roundup,slurm,,132112168.0,corral-repl,,1,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30604266}]",32.0,,39631725.0,1501580428.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-08-01 09:45:02.639061,108817.0,272.0
,,2017-08-01 09:40:20.303514,slurm_normal,1501580666.0,0,,1.0,main_w4_handler1,3188740,16476042,False,,771485785,fastqsanger.bz2,10544678.roundup,slurm,,132112168.0,corral-repl,,1,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30709436}]",32.0,,39631725.0,1501580431.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-08-01 09:44:30.274782,108817.0,235.0
,,2017-08-01 13:18:11.252874,slurm_normal,1501593795.0,0,,1.0,main_w3_handler0,3126733,16477788,False,,920863758,fastqsanger.bz2,10546202.roundup,slurm,,132112168.0,corral-repl,,1,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30700180}]",32.0,,39617819.0,1501593500.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-08-01 13:23:20.291869,106613.0,295.0
,,2017-08-01 12:33:09.471228,slurm_normal,1501591502.0,0,,1.0,main_w3_handler0,3126733,16477091,False,,1014444296,fastqsanger.bz2,10545711.roundup,slurm,,132112168.0,corral-repl,,1,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30700337}]",32.0,,39617819.0,1501590797.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-08-01 12:45:06.072274,106613.0,705.0
,,2017-08-01 12:33:08.937445,slurm_normal,1501591129.0,0,,1.0,main_w3_handler1,3126733,16477090,False,,1024916590,fastqsanger.bz2,10545712.roundup,slurm,,132112168.0,corral-repl,,1,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30700336}]",32.0,,39617819.0,1501590800.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-08-01 12:38:51.640100,106613.0,329.0
,,2017-08-01 14:44:24.924591,slurm_normal,1501598936.0,0,,1.0,main_w4_handler1,3126733,16478701,False,,1098720779,fastqsanger.bz2,10547462.roundup,slurm,,132112168.0,corral-repl,,1,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30700430}]",32.0,,39617819.0,1501598674.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-08-01 14:49:01.775643,106613.0,262.0
,,2017-08-07 12:19:28.604703,slurm_normal,1502108597.0,0,,1.0,main_w4_handler0,3188740,16520006,False,,973590912,fastqsanger.bz2,10589496.roundup,slurm,,132112168.0,corral-repl,,1,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30619848}]",32.0,,39712569.0,1502108377.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-08-07 12:23:23.799712,108817.0,220.0
,,2017-08-07 12:19:28.995751,slurm_normal,1502108597.0,0,,1.0,main_w3_handler1,3188740,16520007,False,,921747111,fastqsanger.bz2,10589498.roundup,slurm,,132112168.0,corral-repl,,1,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30619849}]",32.0,,39712569.0,1502108381.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-08-07 12:23:20.192873,108817.0,216.0
,,2017-08-09 11:41:26.643867,slurm_normal,1502283806.0,0,,1.0,main_w3_handler1,3215256,16538484,False,,20055062440,fastqsanger.bz2,10609161.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30800444}]",32.0,,39776952.0,1502278896.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-08-09 13:03:32.395385,103732.0,4910.0
,,2017-10-02 21:07:14.231380,slurm_normal,1506979235.0,0,,1.0,main_w4_handler1,3230074,16993747,False,,2994109465,fastqsanger.bz2,11057945.roundup,slurm,,132112168.0,corral-repl,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31513885}]",32.0,,40011614.0,1506978449.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-10-02 21:20:41.115642,54535.0,786.0
,,2018-01-19 16:13:24.067509,slurm_normal,1516379023.0,0,,1.0,main_w4_handler1,3398299,18085400,False,,486598108,fastqsanger.bz2,12164791,slurm,,132112168.0,corral-repl,,0,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33393955}]",32.0,,,1516378884.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2018-01-19 16:23:44.888920,119957.0,139.0
,,2018-01-19 16:14:46.182581,slurm_normal,1516378792.0,0,,1.0,main_w3_handler0,3398302,18085419,False,,226659167,fastqsanger.bz2,12164771,slurm,,132112168.0,corral-repl,,0,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33393979}]",32.0,,,1516378734.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2018-01-19 16:19:53.844701,119957.0,58.0
,,2017-08-24 10:22:20.238731,slurm_normal,1503570478.0,0,,1.0,main_w3_handler1,2759622,16647567,False,,1492283121,fastqsanger.bz2,10720271.roundup,slurm,,132112168.0,corral-repl,,1,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 30974824}]",32.0,,39521792.0,1503570149.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-08-24 10:27:59.979792,87080.0,329.0
,,2017-08-24 10:22:21.160122,slurm_normal,1503570492.0,0,,1.0,main_w3_handler0,2759622,16647568,False,,1466386655,fastqsanger.bz2,10720270.roundup,slurm,,132112168.0,corral-repl,,1,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 30974839}]",32.0,,39521792.0,1503570149.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-08-24 10:28:17.958770,87080.0,343.0
,,2017-08-24 10:20:10.401777,slurm_normal,1503570403.0,0,,1.0,main_w3_handler1,2759622,16647559,False,,1111316035,fastqsanger.bz2,10720263.roundup,slurm,,132112168.0,corral-repl,,1,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 30974785}]",32.0,,39521792.0,1503570043.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-08-24 10:26:47.644608,87080.0,360.0
,,2017-08-24 10:20:10.587749,slurm_normal,1503570387.0,0,,1.0,main_w3_handler0,2759622,16647560,False,,1092251457,fastqsanger.bz2,10720268.roundup,slurm,,132112168.0,corral-repl,,1,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 30974738}]",32.0,,39521792.0,1503570143.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-08-24 10:26:30.037866,87080.0,244.0
,,2017-10-04 00:37:02.999366,slurm_normal,1507077931.0,0,,1.0,main_w4_handler0,2951420,17018906,False,,1550186820,fastqsanger.bz2,11073039.roundup,slurm,,132112168.0,corral-repl,,1,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31550430}]",32.0,,,1507077466.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-10-04 00:45:41.081868,97841.0,465.0
,,2017-10-04 00:37:05.993242,slurm_normal,1507077984.0,0,,1.0,main_w3_handler1,2951420,17018907,False,,1732252566,fastqsanger.bz2,11073051.roundup,slurm,,132112168.0,corral-repl,,1,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31550442}]",32.0,,,1507077536.0,ok,1023996.0,CONVERTER_fastqsangerbz2_to_fastqsanger,1.0.0,,2017-10-04 00:46:32.941310,97841.0,448.0
