create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.cfile,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.out_format1,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-08-04 08:13:55.331181,slurm_normal,1470298470.0,0.0,,1.0,main_w2_handler1,2784678,13587856,False,,1897,fasta,7797346.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51ae471dd01c2d074'}]","""fasta""",32.0,,31950068,1470298466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2016-08-04 08:14:32.275891,88136.0,4.0
2016-08-04 08:18:40.492520,slurm_normal,1470298770.0,0.0,,1.0,main_w1_handler1,2784713,13587888,False,,1897,fasta,7797375.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b548cba9d07d8704df'}]","""fasta""",32.0,,31950391,1470298767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2016-08-04 08:19:33.512881,88145.0,3.0
2016-08-04 08:18:38.518041,slurm_normal,1470298769.0,0.0,,1.0,main_w1_handler1,2783659,13587886,False,,1897,fasta,7797373.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e59b8fac1693eff6'}]","""fasta""",32.0,,31930754,1470298764.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2016-08-04 08:19:30.768307,88086.0,5.0
2016-08-04 08:18:43.222871,slurm_normal,1470298770.0,0.0,,1.0,main_w1_handler1,2783695,13587889,False,,1897,fasta,7797376.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b527ef623c1a29eeda'}]","""fasta""",32.0,,31930946,1470298767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2016-08-04 08:19:33.489197,88093.0,3.0
2016-08-04 08:17:13.465321,slurm_normal,1470298662.0,0.0,,1.0,main_w1_handler0,2784723,13587878,False,,1897,fasta,7797364.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5561abf935a07f005'}]","""fasta""",32.0,,31950636,1470298659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2016-08-04 08:17:45.633634,88148.0,3.0
2016-08-04 08:23:16.465541,slurm_normal,1470299035.0,0.0,,1.0,main_w2_handler1,2783670,13587910,False,,1901,fasta,7797401.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f374e8aacec7aedc'}]","""fasta""",32.0,,31930787,1470299031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2016-08-04 08:23:56.843591,88089.0,4.0
2016-08-04 08:13:43.790694,slurm_normal,1470298455.0,0.0,,1.0,main_w1_handler1,2783645,13587854,False,,1897,fasta,7797344.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b559b37bc507dcee76'}]","""fasta""",32.0,,31950258,1470298452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2016-08-04 08:14:17.238837,88084.0,3.0
2016-08-04 08:18:45.205294,slurm_normal,1470298763.0,0.0,,1.0,main_w1_handler0,2784712,13587890,False,,1897,fasta,7797372.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56034af4a9cf165d2'}]","""fasta""",32.0,,31950531,1470298759.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2016-08-04 08:19:24.609884,88144.0,4.0
2016-08-04 08:14:22.567704,slurm_normal,1470298489.0,0.0,,1.0,main_w1_handler0,2784719,13587860,False,,1897,fasta,7797349.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5de200c5f1842075b'}]","""fasta""",32.0,,31950064,1470298486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2016-08-04 08:14:50.847546,88080.0,3.0
2016-08-04 08:13:31.654782,slurm_normal,1470298437.0,0.0,,1.0,main_w2_handler0,2783666,13587852,False,,661,fasta,7797341.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d2fc4d98b5f63cf4'}]","""fasta""",32.0,,31950140,1470298433.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2016-08-04 08:13:58.038361,88087.0,4.0
2016-08-04 08:23:31.565703,slurm_normal,1470299034.0,0.0,,1.0,main_w2_handler0,2784631,13587922,False,,1901,fasta,7797402.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50288fbe7350ea246'}]","""fasta""",32.0,,31949288,1470299031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2016-08-04 08:23:55.558754,88133.0,3.0
2016-08-04 08:23:09.500347,slurm_normal,1470299014.0,0.0,,1.0,main_w1_handler0,2784720,13587909,False,,1939,fasta,7797400.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c038a4dfbb4f3344'}]","""fasta""",32.0,,31950380,1470299011.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2016-08-04 08:23:35.121087,88141.0,3.0
2016-08-04 08:21:02.454343,slurm_normal,1470298888.0,0.0,,1.0,main_w2_handler0,2784793,13587900,False,,1897,fasta,7797388.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad9c4bf24241c5b3'}]","""fasta""",32.0,,31951347,1470298885.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2016-08-04 08:21:30.951910,,3.0
2016-08-04 08:13:50.577626,slurm_normal,1470298469.0,0.0,,1.0,main_w2_handler1,2784709,13587855,False,,1897,fasta,7797345.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b904dd272891923d'}]","""fasta""",32.0,,31950382,1470298466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2016-08-04 08:14:30.461606,88142.0,3.0
2016-08-04 08:14:56.920240,slurm_normal,1470298523.0,0.0,,1.0,main_w2_handler1,2784793,13587862,False,,1897,fasta,7797352.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53ea0165021c8409d'}]","""fasta""",32.0,,31951347,1470298520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2016-08-04 08:15:24.347747,,3.0
2016-08-04 08:26:09.617657,slurm_normal,1470299214.0,0.0,,1.0,main_w2_handler1,2784717,13587932,False,,201,fasta,7797437.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b540eb36cd60237af7'}]","""fasta""",32.0,,31950404,1470299195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2016-08-04 08:26:55.456330,88147.0,19.0
2016-08-04 08:17:27.125773,slurm_normal,1470298683.0,0.0,,1.0,main_w1_handler1,2784715,13587879,False,,1897,fasta,7797365.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53c1c708e8f33802d'}]","""fasta""",32.0,,31950397,1470298676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2016-08-04 08:18:04.711957,88146.0,7.0
2016-08-04 08:13:56.519823,slurm_normal,1470298469.0,0.0,,1.0,main_w2_handler1,2784683,13587857,False,,1254,fasta,7797347.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fcb4e6c1781f15e8'}]","""fasta""",32.0,,31950162,1470298466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2016-08-04 08:14:30.784869,88137.0,3.0
2016-08-04 08:18:15.552939,slurm_normal,1470298726.0,0.0,,1.0,main_w2_handler0,2784706,13587883,False,,350,fasta,7797368.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c7ca2258768e956'}]","""fasta""",32.0,,31950408,1470298722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2016-08-04 08:18:47.340347,88139.0,4.0
2016-08-04 08:22:09.329654,slurm_normal,1470298957.0,0.0,,1.0,main_w1_handler0,2784706,13587902,False,,350,fasta,7797392.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c74824a7f02d33cf'}]","""fasta""",32.0,,31950408,1470298951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2016-08-04 08:22:39.734359,88139.0,6.0
2016-08-04 10:30:06.030944,slurm_normal,1470306641.0,0.0,,1.0,main_w2_handler0,2784902,13588645,False,,1901,fasta,7798206.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a15ef0dc1687b229'}]","""fasta""",32.0,,31930787,1470306635.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2016-08-04 10:30:42.773063,88089.0,6.0
2016-11-09 12:01:05.622049,slurm_normal,1478692881.0,0.0,,1.0,main_w3_handler0,2878453,14294572,False,,1070569,fasta,8502708.roundup,slurm,,132112168.0,corral-repl,,"""Erat.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f5c42b8cf9cdf40a'}]","""fasta""",32.0,,34064053,1478692869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2016-11-09 12:01:23.700849,93638.0,12.0
2016-11-09 11:52:30.523582,slurm_normal,1478692388.0,0.0,,1.0,main_w3_handler0,2878453,14294485,False,,1070569,fasta,8502639.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f5c42b8cf9cdf40a'}]","""fasta""",32.0,,34064053,1478692355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2016-11-09 11:53:12.855555,93638.0,33.0
2017-04-10 13:43:24.086819,slurm_normal,1491832367.0,0.0,,1.0,main_w4_handler0,1995864,15540983,False,,69673373,fasta,9666284.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29149060}]","""fasta""",32.0,,37245771,1491832362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2017-04-10 13:56:32.319324,25840.0,5.0
2014-10-30 06:22:51.705330,rodeo_normal,1414650182.0,0.0,,1.0,main_w2_handler0,2101915,8070227,False,,395334123,fasta,97915.rodeo,slurm,,16332532.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/braFlo1.len""","""braFlo1""",17376507,,"""fasta""",2.0,,18032166,1414650179.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2014-10-30 06:23:04.517264,55144.0,3.0
2017-02-14 16:33:06.633096,slurm_normal,1487089999.0,0.0,,1.0,main_w4_handler1,2994849,15036292,False,,39262,fasta,9192719.roundup,slurm,,132112168.0,corral-repl,,"""Epea.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28347449}]","""fasta""",32.0,,36011642,1487089992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2017-02-14 16:33:22.272231,99394.0,7.0
2017-02-14 12:23:31.376224,slurm_normal,1487075022.0,0.0,,1.0,main_w4_handler0,2994849,15033117,False,,39262,fasta,9189549.roundup,slurm,,132112168.0,corral-repl,,"""Eath.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28342375}]","""fasta""",32.0,,35797511,1487075017.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2017-02-14 12:23:46.114324,99394.0,5.0
2017-02-14 12:34:18.880672,slurm_normal,1487075684.0,0.0,,1.0,main_w3_handler1,2994849,15033242,False,,39262,fasta,9189679.roundup,slurm,,132112168.0,corral-repl,,"""Eath.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28342581}]","""fasta""",32.0,,35797511,1487075664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2017-02-14 12:34:46.834615,99394.0,20.0
2017-02-14 16:39:28.211506,slurm_normal,1487090906.0,0.0,,1.0,main_w3_handler1,2994849,15036366,False,,39262,fasta,9192781.roundup,slurm,,132112168.0,corral-repl,,"""Epea.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28347449}]","""fasta""",32.0,,36011642,1487090895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2017-02-14 16:48:30.347483,99394.0,11.0
2014-11-03 16:36:49.244074,rodeo_normal,1415032626.0,0.0,,1.0,main_w1_handler1,2105398,8091283,False,,2168531,fasta,115940.rodeo,slurm,,8059880.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17410666,,"""fasta""",1.0,,18135818,1415032622.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2014-11-03 16:37:09.728153,,4.0
2015-01-22 00:50:58.629034,rodeo_normal,1421887876.0,0.0,,1.0,main_w1_handler0,2181012,8582893,False,,242,fasta,810277.rodeo,slurm,,16332532.0,corral-repl,,"""Eham.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18262573,,"""fasta""",2.0,,20598978,1421887872.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2015-01-22 00:51:19.187136,,4.0
2014-11-13 13:32:34.586182,rodeo_normal,1415885561.0,0.0,,1.0,main_w1_handler1,2117225,8158734,False,,3598,fasta,2002219.roundup,slurm,,132112068.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17525254,,"""fasta""",32.0,,18522942,1415885559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2014-11-13 13:32:44.740129,13758.0,2.0
2014-12-09 12:41:50.674026,rodeo_normal,1418128917.0,0.0,,1.0,main_w1_handler1,2142661,8379463,False,,444,fasta,511029.rodeo,slurm,,8059880.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",17877619,,"""fasta""",1.0,,19785640,1418128914.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2014-12-09 12:41:59.091409,10514.0,3.0
2017-03-10 18:43:59.930322,slurm_normal,1489171449.0,0.0,,1.0,main_w4_handler1,3026869,15265814,False,,742,fasta,9411743.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28711599}]","""fasta""",32.0,,36556988,1489171444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2017-03-10 18:44:14.231811,90985.0,5.0
2017-04-10 10:32:09.451620,slurm_normal,1491820339.0,0.0,,1.0,main_w4_handler0,1995864,15539651,False,,4748116,fasta,9665000.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29148258}]","""fasta""",32.0,,37245771,1491820333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2017-04-10 10:32:22.964180,25840.0,6.0
2017-04-10 10:34:52.298261,slurm_normal,1491820501.0,0.0,,1.0,main_w3_handler1,1995864,15539663,False,,4748116,fasta,9665018.roundup,slurm,,132112168.0,corral-repl,,"""Ehuman.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29148258}]","""fasta""",32.0,,37245771,1491820496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2017-04-10 10:35:04.626506,25840.0,5.0
2017-04-10 11:40:39.313576,slurm_normal,1491824448.0,0.0,,1.0,main_w4_handler0,1995864,15540113,False,,3975968,fasta,9665414.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29148409}]","""fasta""",32.0,,37245771,1491824444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2017-04-10 11:40:49.718698,25840.0,4.0
2017-04-10 10:57:12.697429,slurm_normal,1491821842.0,0.0,,1.0,main_w3_handler1,1995864,15539811,False,,3975968,fasta,9665156.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29148409}]","""fasta""",32.0,,37245771,1491821838.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2017-04-10 10:57:26.452224,25840.0,4.0
2017-04-10 10:38:17.772293,slurm_normal,1491820705.0,0.0,,1.0,main_w4_handler1,1995864,15539704,False,,4748116,fasta,9665058.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29148258}]","""fasta""",32.0,,37245771,1491820700.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2017-04-10 10:39:01.300407,25840.0,5.0
2017-04-20 17:38:28.580966,slurm_normal,1492709933.0,0.0,,1.0,main_w3_handler1,3080390,15637916,False,,489,fasta,9755833.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29297273}]","""fasta""",32.0,,37454650,1492709920.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2017-04-20 17:38:55.537247,,13.0
2017-04-20 18:00:24.904578,slurm_normal,1492711243.0,0.0,,1.0,main_w4_handler0,3080390,15638058,False,,172,fasta,9756016.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29297465}]","""fasta""",32.0,,37454650,1492711238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2017-04-20 18:00:45.791441,,5.0
2017-04-27 21:38:02.677734,slurm_normal,1493329114.0,0.0,,1.0,main_w4_handler1,3089927,15696131,False,,460,fasta,9809161.roundup,slurm,,132112168.0,corral-repl,,"""Emus.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29390737}]","""fasta""",32.0,,37581375,1493329110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2017-04-27 21:38:37.646945,94414.0,4.0
2017-04-27 21:34:14.669710,slurm_normal,1493328861.0,0.0,,1.0,main_w3_handler0,3089927,15696094,False,,461,fasta,9809120.roundup,slurm,,132112168.0,corral-repl,,"""Emus.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29390732}]","""fasta""",32.0,,37581375,1493328857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2017-04-27 21:34:22.463685,94414.0,4.0
2017-04-27 21:37:38.943207,slurm_normal,1493329067.0,0.0,,1.0,main_w3_handler1,3089927,15696126,False,,462,fasta,9809156.roundup,slurm,,132112168.0,corral-repl,,"""Emus.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29390736}]","""fasta""",32.0,,37581375,1493329063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2017-04-27 21:37:48.996814,94414.0,4.0
2017-04-27 21:33:33.803775,slurm_normal,1493328820.0,0.0,,1.0,main_w3_handler1,3089927,15696089,False,,464,fasta,9809115.roundup,slurm,,132112168.0,corral-repl,,"""Emus.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29390730}]","""fasta""",32.0,,37581375,1493328816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2017-04-27 21:33:42.526282,94414.0,4.0
2017-04-27 21:37:13.803400,slurm_normal,1493329042.0,0.0,,1.0,main_w3_handler1,3089927,15696123,False,,457,fasta,9809153.roundup,slurm,,132112168.0,corral-repl,,"""Emus.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29390735}]","""fasta""",32.0,,37581375,1493329039.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2017-04-27 21:37:24.922296,94414.0,3.0
2017-04-27 21:36:50.131187,slurm_normal,1493329020.0,0.0,,1.0,main_w3_handler1,3089927,15696116,False,,468,fasta,9809146.roundup,slurm,,132112168.0,corral-repl,,"""Emus.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29390734}]","""fasta""",32.0,,37581375,1493329016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2017-04-27 21:37:03.222864,94414.0,4.0
2017-04-27 21:36:16.560252,slurm_normal,1493328987.0,0.0,,1.0,main_w4_handler1,3089927,15696111,False,,471,fasta,9809141.roundup,slurm,,132112168.0,corral-repl,,"""Emus.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29390733}]","""fasta""",32.0,,37581375,1493328982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2017-04-27 21:36:29.668839,94414.0,5.0
2017-04-27 21:38:22.743250,slurm_normal,1493329111.0,0.0,,1.0,main_w3_handler1,3089927,15696133,False,,459,fasta,9809160.roundup,slurm,,132112168.0,corral-repl,,"""Emus.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29390738}]","""fasta""",32.0,,37581375,1493329107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2017-04-27 21:38:32.963209,94414.0,4.0
2017-05-19 05:19:15.047569,slurm_normal,1495171172.0,0.0,,1.0,main_w3_handler1,2839334,15886075,False,,272852,fasta,9985767.roundup,slurm,,132112168.0,corral-repl,,"""Ehum.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29680949}]","""fasta""",32.0,,38069915,1495171168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/5.0.0,5.0.0,,2017-05-19 05:19:35.104272,78937.0,4.0
