chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.case,parameters.chromInfo,parameters.dbkey,parameters.fasta.values,parameters.input.values,parameters.pattern,parameters.seq,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-06-12 12:53:49.385233,slurm_normal,1497272094.0,0,660697026,fasta,,1.0,main_w4_handler0,3150592,16081204,False,,156816213,gff,10167988.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29994188}]","[{'src': 'hda', 'id': 29994206}]","""false""","""false""","""false""",32.0,,38599367.0,1497272066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-06-12 12:54:57.351956,107512.0,28.0
124.0,len,2017-05-09 12:06:59.739340,slurm_normal,1494331636.0,0,83382380,fasta,,1.0,main_w4_handler0,3062603,15793106,False,,713947,vcf,9896970.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/main/files/019/628/dataset_19628422.dat""","""?""","[{'src': 'hda', 'id': 29295347}]","[{'src': 'hda', 'id': 29535453}]","""false""","""false""","""false""",32.0,,37311061.0,1494331631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-05-09 12:07:19.674544,103769.0,5.0
,,2017-05-18 14:27:45.636570,slurm_normal,1495117685.0,0,212643,fasta,,1.0,main_w3_handler1,2349025,15880338,False,,320368,bed,9979952.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 20187224}]","[{'src': 'hda', 'id': 29671107}]","""false""","""false""","""false""",32.0,,37927725.0,1495117680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-05-18 14:28:09.877844,33720.0,5.0
,,2017-05-22 13:18:17.996105,slurm_normal,1495459132.0,0,404932,fasta,,1.0,main_w3_handler1,3080545,15906220,False,,139,bed,10004486.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29715768}]","[{'src': 'hda', 'id': 29716217}]","""false""","""true""","""false""",32.0,,38130251.0,1495459128.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-05-22 13:18:54.620600,104444.0,4.0
,,2017-05-23 19:44:08.700223,slurm_normal,1495568668.0,0,72583082,fasta,,1.0,main_w3_handler1,2844050,15920562,False,,11400381,bed,10018450.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""","[{'src': 'hda', 'id': 29637158}]","[{'src': 'hda', 'id': 29737154}]","""false""","""false""","""false""",32.0,,38010579.0,1495568658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-05-23 19:44:32.074938,91686.0,10.0
,,2017-05-24 01:07:11.580064,slurm_normal,1495588045.0,0,172111398,fasta,,1.0,main_w3_handler1,3124674,15923079,False,,168777,bed,10021060.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","[{'src': 'hda', 'id': 29742416}]","[{'src': 'hda', 'id': 29742373}]","""false""","""false""","""false""",32.0,,38145015.0,1495588041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-05-24 01:07:31.835438,60196.0,4.0
,,2017-06-29 18:28:18.866509,slurm_normal,1498761088.0,0,16057,fasta,,1.0,main_w4_handler0,3115464,16225322,False,,5128128,bed,10301299.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30237796}]","[{'src': 'hda', 'id': 30235568}]","""false""","""false""","""false""",32.0,,38032544.0,1498761078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-06-29 18:31:35.045040,,10.0
,,2017-07-05 20:00:46.659403,slurm_normal,1499284861.0,0,219939,fasta,,1.0,main_w4_handler1,3099301,16266074,False,,11845,bed,10337230.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","[{'src': 'hda', 'id': 30313343}]","[{'src': 'hda', 'id': 29761479}]","""false""","""false""","""false""",32.0,,37786038.0,1499284857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-07-05 20:01:03.101661,54241.0,4.0
,,2017-07-26 03:02:09.008886,slurm_normal,1501038138.0,0,9398,fasta,,1.0,main_w3_handler0,3196581,16419703,False,,99967,bed,10485175.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30566989}]","[{'src': 'hda', 'id': 30614002}]","""false""","""true""","""false""",32.0,,39407320.0,1501038134.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-07-26 03:02:19.983551,69325.0,4.0
,,2017-08-11 20:15:10.252029,slurm_normal,1502482675.0,0,832058951,fasta,,1.0,main_w3_handler0,2738833,16562976,False,,1704847,bed,10634411.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 25431902}]","[{'src': 'hda', 'id': 30846112}]","""false""","""false""","""false""",32.0,,39830502.0,1502482664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-08-11 20:17:59.240995,86111.0,11.0
,,2017-08-16 20:29:22.101642,slurm_normal,1502915597.0,0,1474691073,fasta,,1.0,main_w4_handler1,3124333,16596949,False,,12850,bed,10668911.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30897259}]","[{'src': 'hda', 'id': 30894891}]","""false""","""false""","""false""",32.0,,38170219.0,1502915587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-08-16 20:34:00.198309,,10.0
,,2017-08-16 20:28:56.125667,slurm_normal,1502915451.0,0,1474691073,fasta,,1.0,main_w4_handler1,3124333,16596931,False,,15067,bed,10668890.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30897259}]","[{'src': 'hda', 'id': 30895129}]","""false""","""false""","""false""",32.0,,38170219.0,1502915436.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-08-16 20:32:15.054383,,15.0
,,2017-08-22 08:59:42.206055,slurm_normal,1503392636.0,0,3175,fasta,,1.0,main_w3_handler0,3229171,16629758,False,,606132635,bed,10702164.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30947212}]","[{'src': 'hda', 'id': 30947304}]","""false""","""false""","""false""",32.0,,39998473.0,1503392491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-08-22 09:03:59.307532,,145.0
,,2017-08-23 18:03:41.285964,slurm_normal,1503511431.0,0,119146719,fasta,,1.0,main_w3_handler0,3231107,16642671,False,,3272,bed,10715258.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30967627}]","[{'src': 'hda', 'id': 30967643}]","""false""","""true""","""false""",32.0,,40030418.0,1503511427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-08-23 18:03:53.737564,,4.0
,,2017-08-23 18:08:15.148754,slurm_normal,1503511710.0,0,119146719,fasta,,1.0,main_w3_handler1,3231107,16642727,False,,3294,bed,10715285.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30967627}]","[{'src': 'hda', 'id': 30967642}]","""false""","""true""","""false""",32.0,,40030418.0,1503511704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-08-23 18:08:34.584750,,6.0
,,2017-08-26 02:35:54.662032,slurm_normal,1503714971.0,0,175517761,fasta,,1.0,main_w3_handler0,3166879,16663066,False,,2540919,gtf,10735531.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""","[{'src': 'hda', 'id': 30161694}]","[{'src': 'hda', 'id': 30999010}]","""false""","""false""","""false""",32.0,,39787271.0,1503714965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-08-26 02:36:14.844182,108185.0,6.0
,,2017-08-28 21:08:08.824560,slurm_normal,1503954535.0,0,2067809,fasta,,1.0,main_w3_handler0,3201371,16677090,False,,305884816,vcf,10749225.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/278.len""","""278""","[{'src': 'hda', 'id': 31020788}]","[{'src': 'hda', 'id': 31011769}]","""false""","""false""","""false""",32.0,,39935999.0,1503954497.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-08-28 21:09:02.162187,109246.0,38.0
,,2017-08-28 21:09:43.319805,slurm_normal,1503954633.0,0,2067809,fasta,,1.0,main_w4_handler1,3201371,16677098,False,,438808991,vcf,10749237.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/278.len""","""278""","[{'src': 'hda', 'id': 31020788}]","[{'src': 'hda', 'id': 30997398}]","""false""","""false""","""false""",32.0,,39935999.0,1503954593.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-08-28 21:10:36.406935,109246.0,40.0
,,2017-08-29 15:05:23.895496,slurm_normal,1504019180.0,0,2067809,fasta,,1.0,main_w3_handler1,3201371,16683915,False,,834523,gff,10755631.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 31020788}]","[{'src': 'hda', 'id': 31031012}]","""false""","""false""","""false""",32.0,,40052031.0,1504019174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-08-29 15:06:25.937562,109246.0,6.0
,,2017-08-29 16:18:15.343232,slurm_normal,1504023632.0,0,1324630942,fasta,,1.0,main_w3_handler1,3201371,16684926,False,,148329,bed,10756849.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/278.len""","""278""","[{'src': 'hda', 'id': 31031656}]","[{'src': 'hda', 'id': 31031876}]","""false""","""false""","""false""",32.0,,40052031.0,1504023539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-08-29 16:20:51.599335,109246.0,93.0
,,2017-08-30 03:49:22.883142,slurm_normal,1504064981.0,0,41037929,fasta,,1.0,main_w4_handler0,3104506,16689707,False,,301189,bed,10761674.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 31039200}]","[{'src': 'hda', 'id': 31039276}]","""false""","""false""","""false""",32.0,,40149315.0,1504064976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-08-30 03:49:48.036265,105589.0,5.0
,,2017-09-05 17:55:44.326871,slurm_normal,1504634157.0,0,12360959,fasta,,1.0,main_w3_handler0,3216244,16739617,False,,0,bed,10809143.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 31113629}]","[{'src': 'hda', 'id': 31113698}]","""false""","""false""","""false""",32.0,,40067531.0,1504634154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-09-05 17:56:00.508829,109885.0,3.0
,,2017-09-06 06:12:31.110732,slurm_normal,1504678447.0,0,12361395,fasta,,1.0,main_w3_handler1,3216244,16744107,False,,26614165,bed,10813717.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 31115842}]","[{'src': 'hda', 'id': 31119840}]","""false""","""false""","""false""",32.0,,40067531.0,1504678440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-09-06 06:15:22.605031,109885.0,7.0
,,2017-09-06 07:59:54.664223,slurm_normal,1504686497.0,0,12361395,fasta,,1.0,main_w3_handler0,3216244,16744421,False,,26614165,bed,10814094.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 31115842}]","[{'src': 'hda', 'id': 31119840}]","""false""","""false""","""false""",32.0,,40067531.0,1504686487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-09-06 09:10:26.206510,109885.0,10.0
,,2017-09-06 13:46:48.652901,slurm_normal,1504705663.0,0,12272207,fasta,,1.0,main_w3_handler1,3216244,16746854,False,,7748987,bed,10815487.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 31122586}]","[{'src': 'hda', 'id': 31123587}]","""false""","""false""","""false""",32.0,,40067531.0,1504705655.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-09-06 13:48:00.398350,109885.0,8.0
,,2017-09-06 12:40:13.814660,slurm_normal,1504701637.0,0,12272207,fasta,,1.0,main_w4_handler1,3216244,16746482,False,,7749055,bed,10815176.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 31122586}]","[{'src': 'hda', 'id': 31122921}]","""false""","""false""","""false""",32.0,,40067531.0,1504701628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-09-06 12:40:40.151127,109885.0,9.0
,,2017-09-14 20:33:05.153963,slurm_normal,1505421410.0,0,2106568649,fasta,,1.0,main_w3_handler1,3175630,16825038,False,,30161337,bed,10893313.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31153825}]","[{'src': 'hda', 'id': 31243620}]","""false""","""false""","""false""",32.0,,40342547.0,1505421384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-09-14 20:37:59.053086,3490.0,26.0
,,2017-09-14 21:08:38.177072,slurm_normal,1505423410.0,0,2106568649,fasta,,1.0,main_w3_handler1,3175630,16825275,False,,12032452,bed,10893687.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31153825}]","[{'src': 'hda', 'id': 31243822}]","""false""","""false""","""false""",32.0,,40342547.0,1505423395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-09-14 21:11:32.954526,3490.0,15.0
,,2017-09-18 09:21:54.768118,slurm_normal,1505726716.0,0,274687,fasta,,1.0,main_w4_handler1,3188621,16852604,False,,403219616,bed,10919472.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31249542}]","[{'src': 'hda', 'id': 30940699}]","""false""","""false""","""false""",32.0,,40589823.0,1505726524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-09-18 09:25:17.863876,105569.0,192.0
,,2017-09-26 11:50:29.004349,slurm_normal,1506426646.0,0,2588673,fasta,,1.0,main_w4_handler0,3218275,16934443,False,,318302,gtf,11003899.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31288895}]","[{'src': 'hda', 'id': 31400901}]","""false""","""true""","""false""",32.0,,39803187.0,1506426641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-09-26 11:50:48.463744,6656.0,5.0
,,2017-09-26 14:53:18.344787,slurm_normal,1506437622.0,0,4515849,fasta,,1.0,main_w4_handler0,3263293,16936794,False,,10664598,bed,11006169.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31370479}]","[{'src': 'hda', 'id': 31427669}]","""true""","""true""","""true""",32.0,,40761885.0,1506437611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-09-26 14:53:46.738961,112129.0,11.0
,,2017-10-06 16:01:55.727399,slurm_normal,1507305724.0,0,127751,fasta,,1.0,main_w4_handler1,3158581,17041528,False,,65513,bed,11098710.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31586421}]","[{'src': 'hda', 'id': 31586419}]","""false""","""true""","""false""",32.0,,41019813.0,1507305720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-10-06 16:02:08.472980,107537.0,4.0
,,2017-10-12 20:09:44.948421,slurm_normal,1507838999.0,0,23522,fasta,,1.0,main_w4_handler1,3285319,17090367,False,,1444,bed,11146457.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31668802}]","[{'src': 'hda', 'id': 31668259}]","""false""","""false""","""false""",32.0,,41252960.0,1507838995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-10-12 20:10:03.796476,63217.0,4.0
,,2017-10-13 13:49:05.385133,slurm_normal,1507902585.0,0,3199905909,fasta,,1.0,main_w4_handler0,3285319,17095325,False,,1444,bed,11151776.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31668745}]","[{'src': 'hda', 'id': 31678227}]","""false""","""false""","""false""",32.0,,41252960.0,1507902560.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-10-13 13:49:54.621782,63217.0,25.0
,,2017-10-14 16:44:11.780835,slurm_normal,1507999465.0,0,168730088,fasta,,1.0,main_w3_handler0,3193075,17101695,False,,8460879,gff,11158785.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31689423}]","[{'src': 'hda', 'id': 31689424}]","""false""","""true""","""false""",32.0,,41284664.0,1507999455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-10-14 16:44:28.209970,105343.0,10.0
