chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.codon_seq_col,parameters.codon_seq_col.__class__,parameters.codon_seq_col.value,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.snp_chrom_col,parameters.snp_chrom_col.__class__,parameters.snp_chrom_col.value,parameters.snp_end_col,parameters.snp_end_col.__class__,parameters.snp_end_col.value,parameters.snp_observed_col,parameters.snp_observed_col.__class__,parameters.snp_observed_col.value,parameters.snp_start_col,parameters.snp_start_col.__class__,parameters.snp_start_col.value,parameters.snp_strand_col,parameters.snp_strand_col.__class__,parameters.snp_strand_col.value,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-11-26 10:46:03.271400,slurm_normal,1448534783.0,0,,1.0,main_w2_handler1,2518998,11013477,False,,86471,interval,5272011.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg18.len""","""1""",,,"""hg18""",22162490,,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,26449391,1448534779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2015-11-26 10:46:25.696621,72547.0,4.0
,,2015-11-10 18:33:56.918494,slurm_normal,1452745356.0,0,,1.0,main_w1_handler0,2501887,10868476,False,,6992,bed,5765672.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/cerSim1.len""","""1""",,,"""cerSim1""",21949269,,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,26206062,1452745348.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2016-01-14 04:22:51.726996,73112.0,8.0
,,2016-02-09 06:46:54.068930,slurm_normal,1455000443.0,0,,1.0,main_w1_handler2,2276715,11755266,False,,258085565,bed,6011447.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""1""",,,"""?""",23241453,,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,28123383,1455000429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2016-02-09 06:47:25.525755,62597.0,14.0
,,2016-01-13 14:45:55.893022,slurm_normal,1452696402.0,0,,1.0,main_w2_handler1,2563677,11491646,False,,8016876,bed,5757355.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""2""",,,"""hg38""",22873593,,,"""5""",,,"""6""",,,"""1""",,,"""3""",,,"""1""",,,32.0,,27377161,1452696380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2016-01-13 14:46:47.188036,66484.0,22.0
,,2016-02-25 07:51:46.178071,slurm_normal,1456386761.0,0,,1.0,main_w1_handler2,2612063,11936311,False,,358,vcf,6166353.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""1""",,,"""hg38""",23508316,,,"""2""",,,"""4""",,,"""7""",,,"""3""",,,"""5""",,,32.0,,28605696,1456386757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2016-02-25 07:52:43.430452,,4.0
,,2016-05-03 15:14:37.521873,slurm_normal,1462288508.0,0,,1.0,main_w1_handler1,2692448,12758832,False,,323,bed,6954656.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""1""",,,"""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a1a37eef53a11c0c'}]",,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,30008152,1462288505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2016-05-03 15:15:11.095337,83735.0,3.0
,,2016-03-29 08:59:57.310132,slurm_normal,1459242021.0,0,,1.0,main_w1_handler2,2649493,12270482,False,,7348849,bed,6478828.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""1""",,,"""hg38""",24039520,,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,29257928,1459242017.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2016-03-29 09:00:25.718250,,4.0
,,2016-05-27 07:59:00.281770,slurm_normal,1464335977.0,0,,1.0,main_w2_handler0,2710980,12999864,False,,8464353,interval,7186806.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""",,,"""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51fac73a0e6c0d3a6'}]",,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,30450089,1464335972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2016-05-27 07:59:40.906608,84388.0,5.0
,,2016-05-27 08:01:49.008893,slurm_normal,1464336164.0,0,,1.0,main_w2_handler0,2710980,13000007,False,,8464353,interval,7186829.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""",,,"""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51fac73a0e6c0d3a6'}]",,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,30450089,1464336161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2016-05-27 08:02:49.726247,84388.0,3.0
,,2016-09-23 11:58:08.229792,slurm_normal,1474632122.0,0,,1.0,main_w4_handler1,2830300,13924343,False,,9093612,bed,8146719.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""1""",,,"""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b590be3a9cd077c7de'}]",,"""2""",,,"""4""",,,"""6""",,,"""3""",,,"""5""",,,32.0,,33096292,1474632033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2016-09-23 12:02:05.533906,87635.0,89.0
,,2016-06-13 15:14:03.586415,slurm_normal,1465830881.0,0,,1.0,main_w2_handler0,2737102,13149347,False,,7817,bed,7333563.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50623223c2a2ce82b'}]",,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,30828014,1465830876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2016-06-13 15:14:50.421902,,5.0
,,2016-10-20 16:31:47.658904,slurm_normal,1476981134.0,0,,1.0,main_w3_handler1,2860767,14132629,False,,477197,bed,8346885.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""1""",,,"""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b528f4e9f9bf8139e2'}]",,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,33826202,1476981120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2016-10-20 16:32:16.015318,92542.0,14.0
,,2016-09-05 10:37:58.061325,slurm_normal,1473071910.0,0,,1.0,main_w3_handler1,2810799,13781581,False,,82881271,bed,8003130.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""1""",,,"""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b517aa47c1891d7aee'}]",,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,32771973,1473071894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2016-09-05 10:38:30.995337,,16.0
,,2017-05-04 07:04:56.920025,slurm_normal,1493881675.0,0,,1.0,main_w3_handler0,3094572,15743783,False,,2811317989,bed,9853160.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1""",,,"""mm10""",,"[{'src': 'hda', 'id': 29463918}]",,"""4""",,,"""3""",,,"""5""",,,"""2""",,,"""6""",,,32.0,,37735258,1493881499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-05-04 07:07:58.159207,98547.0,176.0
,,2016-11-12 06:53:27.892115,slurm_normal,1478933627.0,0,,1.0,main_w3_handler1,2891590,14323080,False,,46777,bed,8530986.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d0ea3175863f33c2'}]",,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,34181684,1478933622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2016-11-12 06:53:48.779285,93538.0,5.0
,,2017-01-03 06:13:58.532119,slurm_normal,1483424046.0,0,,1.0,main_w4_handler1,2944698,14678588,False,,7027,bed,8848968.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""1""",,,"""hg38""",,"[{'src': 'hda', 'id': 27796214}]",,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,35162977,1483424040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-01-03 06:14:07.771840,97553.0,6.0
36.0,len,2017-01-08 11:26:08.824792,slurm_normal,1483874782.0,0,,1.0,main_w4_handler0,2925442,14712353,False,,37977442,bed,8881346.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/main/files/018/138/dataset_18138253.dat""","""1""",,,"""ZIKV""",,"[{'src': 'hda', 'id': 27574582}]",,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,34424697,1483874774.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-01-08 11:26:24.822601,95649.0,8.0
,,2014-09-13 22:46:56.493328,roundup_single,1410648462.0,0,,1.0,main_w1_handler1,2049508,7766934,False,,709629677,interval,1751349,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg18.len""","""1""",,,"""hg18""",16833087,,,"""2""",,,"""5""",,,"""7""",,,"""3""",,,"""6""",,,32.0,,16952411,1410648424.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2014-09-13 22:47:44.001188,52814.0,38.0
,,2014-10-30 05:59:10.603800,rodeo_normal,1414648767.0,0,,1.0,main_w2_handler0,2101915,8070156,False,,12926189,bed,97848.rodeo,slurm,,8059880.0,corral-repl,,"""/galaxy-repl/localdata/chrom/braFlo1.len""","""1""",,,"""braFlo1""",17376460,,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,1.0,,18032166,1414648764.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2014-10-30 05:59:29.086966,55144.0,3.0
,,2014-10-30 13:46:24.316118,rodeo_normal,1414676802.0,0,,1.0,main_w2_handler0,2099426,8072296,False,,106379,interval,99749.rodeo,slurm,,8059880.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""1""",,,"""mm9""",17360938,,,"""2""",,,"""2""",,,"""4""",,,"""2""",,,"""3""",,,1.0,,17975515,1414676799.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2014-10-30 13:46:45.462333,55066.0,3.0
,,2014-10-30 14:10:14.417813,rodeo_normal,1414678364.0,0,,1.0,main_w2_handler1,2099426,8072498,False,,98611,bed,99922.rodeo,slurm,,8059880.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",17380194,,,"""2""",,,"""2""",,,"""4""",,,"""2""",,,"""3""",,,1.0,,17975515,1414678360.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2014-10-30 14:12:46.649469,55066.0,4.0
,,2014-10-31 05:00:45.629253,rodeo_normal,1414731677.0,0,,1.0,main_w1_handler1,2102979,8076345,False,,307,bed,103281.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""",,UnvalidatedValue,5,"""hg38""",17386376,,,,UnvalidatedValue,1,,UnvalidatedValue,3,,UnvalidatedValue,6,,UnvalidatedValue,2,,UnvalidatedValue,4,2.0,,18047497,1414731675.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2014-10-31 05:01:20.385619,,2.0
,,2014-10-31 06:13:58.608458,rodeo_normal,1414736073.0,0,,1.0,main_w1_handler1,2102943,8076530,False,,307,bed,103433.rodeo,slurm,,8059880.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""",,UnvalidatedValue,5,"""hg38""",17386613,,,,UnvalidatedValue,1,,UnvalidatedValue,3,,UnvalidatedValue,6,,UnvalidatedValue,2,,UnvalidatedValue,4,1.0,,18048078,1414736070.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2014-10-31 06:14:36.289927,54665.0,3.0
,,2014-11-01 12:22:08.654704,rodeo_normal,1414844548.0,0,,1.0,main_w1_handler0,2104180,8082646,False,,12058080,bed,108635.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",17398991,,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,2.0,,18100615,1414844545.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2014-11-01 12:22:31.445619,52593.0,3.0
,,2014-10-14 03:07:12.770313,rodeo_normal,1413256042.0,0,,1.0,main_w2_handler0,2084548,7976387,False,,163768,bed,17523.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""1""",,,"""hg38""",17215884,,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,2.0,,17582745,1413256040.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2014-10-14 03:07:23.541247,54264.0,2.0
,,2014-10-14 06:41:50.318270,rodeo_normal,1413268928.0,0,,1.0,main_w1_handler1,2084656,7977216,False,,54813698,bed,17936.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""1""",,,"""hg38""",17217428,,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,2.0,,17585739,1413268923.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2014-10-14 06:42:11.144813,54277.0,5.0
,,2014-12-13 23:11:51.128107,rodeo_normal,1418512318.0,0,,1.0,main_w2_handler0,2146321,8411526,False,,78018,bed,554516.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",17934615,,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,2.0,,20046684,1418512315.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2014-12-13 23:12:01.144106,57370.0,3.0
,,2014-12-22 13:03:07.495097,rodeo_normal,1419253408.0,0,,1.0,main_w2_handler0,2156284,8455661,False,,36,bed,620480.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1""",,,"""mm10""",18047078,,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,2.0,,20196348,1419253406.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2014-12-22 13:03:33.114578,57382.0,2.0
,,2015-02-18 08:43:58.640913,rodeo_normal,1424249050.0,0,,1.0,main_w2_handler1,1830170,8753307,False,,551141,bed,2807719.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",18553052,,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,21315089,1424249047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2015-02-18 08:44:13.833184,45287.0,3.0
,,2015-02-18 19:38:57.672926,rodeo_normal,1424288355.0,0,,1.0,main_w1_handler1,2209534,8758568,False,,0,interval,2817497.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""4""",,,"""hg19""",18561109,,,"""8""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,21298411,1424288353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2015-02-18 19:39:19.278975,59772.0,2.0
,,2015-02-21 20:55:45.577648,rodeo_normal,1424552163.0,0,,1.0,main_w1_handler1,2198141,8784713,False,,849906988,interval,2864845.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""1""",,,"""?""",18599125,,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,21378231,1424552152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2015-02-21 20:56:04.001882,59357.0,11.0
,,2015-02-21 21:16:02.368208,rodeo_normal,1424553378.0,0,,1.0,main_w2_handler1,2198141,8784799,False,,849906988,interval,2865026.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""1""",,,"""?""",18599125,,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,21378231,1424553369.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2015-02-21 21:16:20.274510,59357.0,9.0
,,2015-02-27 19:13:09.202558,rodeo_normal,1425064399.0,0,,1.0,main_w2_handler0,2221765,8830475,False,,81233,bed,2948590.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",18672530,,,"""1""",,,"""3""",,,"""4""",,,"""2""",,,"""6""",,,32.0,,21497373,1425064396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2015-02-27 19:13:20.544586,59712.0,3.0
,,2017-03-12 13:51:18.256627,slurm_normal,1489326725.0,0,,1.0,main_w3_handler1,3028316,15274113,False,,597827704,bed,9419139.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""6""",,,"""hg38""",,"[{'src': 'hda', 'id': 28724543}]",,"""6""",,,"""6""",,,"""6""",,,"""6""",,,"""6""",,,32.0,,36577293,1489326682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-03-12 13:52:07.517791,,43.0
