bias_correction|ref_file,bias_correction|ref_file_filetype,chromInfo,chromInfo_filetype,conditions1,conditions1_filetype,conditions2,conditions2_filetype,conditions3,conditions3_filetype,conditions4,conditions4_filetype,conditions5,conditions5_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,gtf_input,gtf_input_filetype,handler,history_id,id,imported,in_type|conditions_0|samples,in_type|conditions_0|samples1,in_type|conditions_0|samples10,in_type|conditions_0|samples10_filetype,in_type|conditions_0|samples1_filetype,in_type|conditions_0|samples2,in_type|conditions_0|samples2_filetype,in_type|conditions_0|samples3,in_type|conditions_0|samples3_filetype,in_type|conditions_0|samples4,in_type|conditions_0|samples4_filetype,in_type|conditions_0|samples5,in_type|conditions_0|samples5_filetype,in_type|conditions_0|samples6,in_type|conditions_0|samples6_filetype,in_type|conditions_0|samples7,in_type|conditions_0|samples7_filetype,in_type|conditions_0|samples8,in_type|conditions_0|samples8_filetype,in_type|conditions_0|samples9,in_type|conditions_0|samples9_filetype,in_type|conditions_0|samples_filetype,in_type|conditions_1|samples,in_type|conditions_1|samples1,in_type|conditions_1|samples10,in_type|conditions_1|samples10_filetype,in_type|conditions_1|samples1_filetype,in_type|conditions_1|samples2,in_type|conditions_1|samples2_filetype,in_type|conditions_1|samples3,in_type|conditions_1|samples3_filetype,in_type|conditions_1|samples4,in_type|conditions_1|samples4_filetype,in_type|conditions_1|samples5,in_type|conditions_1|samples5_filetype,in_type|conditions_1|samples6,in_type|conditions_1|samples6_filetype,in_type|conditions_1|samples7,in_type|conditions_1|samples7_filetype,in_type|conditions_1|samples8,in_type|conditions_1|samples8_filetype,in_type|conditions_1|samples9,in_type|conditions_1|samples9_filetype,in_type|conditions_1|samples_filetype,in_type|conditions_2|samples,in_type|conditions_2|samples1,in_type|conditions_2|samples1_filetype,in_type|conditions_2|samples2,in_type|conditions_2|samples2_filetype,in_type|conditions_2|samples3,in_type|conditions_2|samples3_filetype,in_type|conditions_2|samples4,in_type|conditions_2|samples4_filetype,in_type|conditions_2|samples5,in_type|conditions_2|samples5_filetype,in_type|conditions_2|samples6,in_type|conditions_2|samples6_filetype,in_type|conditions_2|samples_filetype,in_type|conditions_3|samples,in_type|conditions_3|samples1,in_type|conditions_3|samples1_filetype,in_type|conditions_3|samples2,in_type|conditions_3|samples2_filetype,in_type|conditions_3|samples3,in_type|conditions_3|samples3_filetype,in_type|conditions_3|samples4,in_type|conditions_3|samples4_filetype,in_type|conditions_3|samples5,in_type|conditions_3|samples5_filetype,in_type|conditions_3|samples6,in_type|conditions_3|samples6_filetype,in_type|conditions_3|samples_filetype,in_type|conditions_4|samples,in_type|conditions_4|samples1,in_type|conditions_4|samples1_filetype,in_type|conditions_4|samples2,in_type|conditions_4|samples2_filetype,in_type|conditions_4|samples3,in_type|conditions_4|samples3_filetype,in_type|conditions_4|samples4,in_type|conditions_4|samples4_filetype,in_type|conditions_4|samples5,in_type|conditions_4|samples5_filetype,in_type|conditions_4|samples_filetype,in_type|conditions_5|samples,in_type|conditions_5|samples1,in_type|conditions_5|samples1_filetype,in_type|conditions_5|samples2,in_type|conditions_5|samples2_filetype,in_type|conditions_5|samples3,in_type|conditions_5|samples3_filetype,in_type|conditions_5|samples4,in_type|conditions_5|samples4_filetype,in_type|conditions_5|samples5,in_type|conditions_5|samples5_filetype,in_type|conditions_5|samples_filetype,in_type|conditions_6|samples,in_type|conditions_6|samples1,in_type|conditions_6|samples1_filetype,in_type|conditions_6|samples2,in_type|conditions_6|samples2_filetype,in_type|conditions_6|samples3,in_type|conditions_6|samples3_filetype,in_type|conditions_6|samples4,in_type|conditions_6|samples4_filetype,in_type|conditions_6|samples_filetype,in_type|conditions_7|samples,in_type|conditions_7|samples1,in_type|conditions_7|samples1_filetype,in_type|conditions_7|samples2,in_type|conditions_7|samples2_filetype,in_type|conditions_7|samples3,in_type|conditions_7|samples3_filetype,in_type|conditions_7|samples4,in_type|conditions_7|samples4_filetype,in_type|conditions_7|samples_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.additional.__current_case__,parameters.additional.frag_len_std_dev,parameters.additional.frag_mean_len,parameters.additional.sAdditional,parameters.advanced_settings.__current_case__,parameters.advanced_settings.sAdvanced,parameters.bias_correction.__current_case__,parameters.bias_correction.do_bias_correction,parameters.bias_correction.seq_source.__current_case__,parameters.bias_correction.seq_source.index,parameters.bias_correction.seq_source.index_source,parameters.bias_correction.seq_source.ref_file.values,parameters.chromInfo,parameters.dbkey,parameters.dispersion_method,parameters.fdr,parameters.generate_sqlite,parameters.gtf_input.values,parameters.in_type.__current_case__,parameters.in_type.conditions,parameters.in_type.conditions.values,parameters.in_type.set_in_type,parameters.include_count_files,parameters.include_read_group_files,parameters.length_correction,parameters.library_norm_method,parameters.min_alignment_count,parameters.multiread_correct,parameters.omit_tabular_output,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
4919071985.0,fasta,,,,,,,,,,,,,2018-03-04 07:51:27.741737,slurm_multi,1520186415.0,0,30720.0,6.0,228182178,gtf,main_w3_handler2,3447524,18598410,False,401560803.0,401560803.0,,,bam,398231998.0,bam,399398124.0,bam,398957586.0,bam,394686166.0,bam,396391493.0,bam,,,,,,,bam,386977298.0,386977298.0,,,bam,390282788.0,bam,397206046.0,bam,400080920.0,bam,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12693426,slurm,,132111800.0,corral-repl,,0,no,,0,,,No,0.0,No,0,Yes,1.0,,history,"[{'src': 'hda', 'id': 34141301}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""per-condition""","""0.05""","""false""","[{'src': 'hda', 'id': 34188490}]",0,"[{'__index__': 0, 'name': 'WT vehicle', 'samples': {'values': [{'src': 'hda', 'id': 34139377}, {'src': 'hda', 'id': 34139504}, {'src': 'hda', 'id': 34139621}, {'src': 'hda', 'id': 34140009}, {'src': 'hda', 'id': 34145252}, {'src': 'hda', 'id': 34145438}]}}, {'__index__': 1, 'name': 'Brd1 vehicle', 'samples': {'values': [{'src': 'hda', 'id': 34138928}, {'src': 'hda', 'id': 34139022}, {'src': 'hda', 'id': 34139044}, {'src': 'hda', 'id': 34141171}]}}]",,BAM,"""No""","""Yes""","""""","""geometric""","""10""","""true""","""false""",32.0,,44311326.0,1520149907.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-04 18:00:21.566953,42977,36508.0
,,,,,,,,,,,,,,2018-03-04 20:15:11.340097,slurm_multi,1520194810.0,0,30720.0,6.0,5157040,gtf,main_w4_handler2,3450781,18602600,False,11071085.0,11071085.0,,,bam,14462782.0,bam,,,,,,,,,,,,,,,bam,41378464.0,41378464.0,,,bam,47383632.0,bam,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12697833,slurm,,132112168.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34204303}]",0,"[{'__index__': 0, 'name': 'CD20', 'samples': {'values': [{'src': 'hda', 'id': 34190387}, {'src': 'hda', 'id': 34190423}]}}, {'__index__': 1, 'name': 'H1hesc', 'samples': {'values': [{'src': 'hda', 'id': 34190428}, {'src': 'hda', 'id': 34190433}]}}]",,BAM,"""No""","""No""","""""","""geometric""","""10""","""false""","""false""",32.0,,44176675.0,1520194526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-04 20:20:15.734611,122843,284.0
,,,,,,,,,,,,,,2018-03-04 19:09:52.566311,slurm_multi,1520197679.0,0,30720.0,6.0,89087543,gtf,main_w3_handler2,3397766,18602283,False,3969198308.0,3969198308.0,,,bam,,,,,,,,,,,,,,,,,bam,3937737153.0,3937737153.0,,,bam,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12697535,slurm,,132112168.0,corral-repl,,0,no,,0,,,No,0.0,No,0,Yes,0.0,hg19,cached,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34203668}]",0,"[{'__index__': 0, 'name': 'NORMAL', 'samples': {'values': [{'src': 'hda', 'id': 33476355}]}}, {'__index__': 1, 'name': 'TUMOR', 'samples': {'values': [{'src': 'hda', 'id': 33476656}]}}]",,BAM,"""No""","""No""","""""","""geometric""","""10""","""false""","""false""",32.0,,44084120.0,1520190653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-04 21:08:04.996377,120230,7026.0
,,,,,,,,,,,,,,2018-03-04 20:48:03.012325,slurm_multi,1520226952.0,0,30720.0,6.0,472214009,gtf,main_w4_handler2,3357088,18602850,False,187149155.0,187149155.0,,,bam,186255546.0,bam,347845646.0,bam,,,,,,,,,,,,,bam,573333723.0,573333723.0,,,bam,464777816.0,bam,742823527.0,bam,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12698067,slurm,,132112168.0,corral-repl,,0,no,,0,,,No,0.0,No,0,Yes,0.0,hg19,cached,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34179930}]",0,"[{'__index__': 0, 'name': 'Control', 'samples': {'values': [{'src': 'hdca', 'id': 112267}]}}, {'__index__': 1, 'name': 'Treated', 'samples': {'values': [{'src': 'hdca', 'id': 112260}]}}]",,BAM,"""No""","""No""","""""","""geometric""","""10""","""false""","""false""",32.0,,44299723.0,1520196494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-05 05:15:58.877761,118234,30458.0
,,,,,,,,,,,,,,2018-03-05 05:59:17.014233,slurm_multi,1520230203.0,0,30720.0,6.0,298294,gtf,main_w4_handler2,3442720,18605954,False,181474252.0,181474252.0,,,bam,194508648.0,bam,,,,,,,,,,,,,,,bam,170633874.0,170633874.0,,,bam,192810180.0,bam,182781518.0,bam,162000618.0,bam,160854938.0,bam,178976425.0,bam,192345399.0,bam,160991620.0,bam,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12701170,slurm,,132111800.0,corral-repl,,0,no,,0,,,No,0.0,No,0,Yes,0.0,hg19,cached,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34209223}]",0,"[{'__index__': 0, 'name': 'Healthy control', 'samples': {'values': [{'src': 'hda', 'id': 34136056}, {'src': 'hda', 'id': 34136060}]}}, {'__index__': 1, 'name': 'HCV cases', 'samples': {'values': [{'src': 'hda', 'id': 34136066}, {'src': 'hda', 'id': 34136068}, {'src': 'hda', 'id': 34136069}, {'src': 'hda', 'id': 34136074}, {'src': 'hda', 'id': 34136075}, {'src': 'hda', 'id': 34136078}, {'src': 'hda', 'id': 34136079}, {'src': 'hda', 'id': 34136080}]}}]",,BAM,"""No""","""No""","""""","""geometric""","""10""","""true""","""false""",32.0,,44332700.0,1520229574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-05 06:10:09.095789,119577,629.0
,,,,,,,,,,,,,,2018-03-05 05:59:20.410224,slurm_multi,1520230221.0,0,30720.0,6.0,296150,gtf,main_w3_handler2,3442720,18605955,False,181474252.0,181474252.0,,,bam,194508648.0,bam,,,,,,,,,,,,,,,bam,170633874.0,170633874.0,,,bam,192810180.0,bam,182781518.0,bam,162000618.0,bam,160854938.0,bam,178976425.0,bam,192345399.0,bam,160991620.0,bam,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12701169,slurm,,132112168.0,corral-repl,,0,no,,0,,,No,0.0,No,0,Yes,0.0,hg19,cached,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34209245}]",0,"[{'__index__': 0, 'name': 'Healthy control', 'samples': {'values': [{'src': 'hda', 'id': 34136056}, {'src': 'hda', 'id': 34136060}]}}, {'__index__': 1, 'name': 'HCV cases', 'samples': {'values': [{'src': 'hda', 'id': 34136066}, {'src': 'hda', 'id': 34136068}, {'src': 'hda', 'id': 34136069}, {'src': 'hda', 'id': 34136074}, {'src': 'hda', 'id': 34136075}, {'src': 'hda', 'id': 34136078}, {'src': 'hda', 'id': 34136079}, {'src': 'hda', 'id': 34136080}]}}]",,BAM,"""No""","""No""","""""","""geometric""","""10""","""true""","""false""",32.0,,44332700.0,1520229574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-05 06:10:26.662728,119577,647.0
,,,,,,,,,,,,,,2018-03-04 13:27:58.599103,slurm_multi,1520200694.0,0,30720.0,6.0,472214557,gtf,main_w3_handler2,3357091,18599693,False,187149154.0,187149154.0,,,bam,186255545.0,bam,347845646.0,bam,,,,,,,,,,,,,bam,573333722.0,573333722.0,,,bam,464777816.0,bam,742823526.0,bam,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12694732,slurm,,132112168.0,corral-repl,,0,no,,0,,,No,0.0,No,0,Yes,0.0,hg19,cached,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34199259}]",0,"[{'__index__': 0, 'name': 'Control_condition(cfd)', 'samples': {'values': [{'src': 'hdca', 'id': 113156}]}}, {'__index__': 1, 'name': 'Treated_condition(cfd)', 'samples': {'values': [{'src': 'hdca', 'id': 113184}]}}]",,BAM,"""No""","""No""","""""","""geometric""","""10""","""false""","""false""",32.0,,42514557.0,1520170093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-04 21:58:23.459182,118236,30601.0
,,,,,,,,,,,,,,2018-03-04 22:39:29.337356,slurm_multi,1520203587.0,0,30720.0,6.0,838579,gff3,main_w3_handler2,3296228,18603674,False,536285955.0,536285955.0,,,bam,,,,,,,,,,,,,,,,,bam,536285955.0,536285955.0,,,bam,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12698923,slurm,,132112168.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34206069}]",0,"[{'__index__': 0, 'name': '', 'samples': {'values': [{'src': 'hda', 'id': 34095635}]}}, {'__index__': 1, 'name': '', 'samples': {'values': [{'src': 'hda', 'id': 34095635}]}}]",,BAM,"""No""","""No""","""""","""geometric""","""10""","""false""","""false""",32.0,,44327106.0,1520203180.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-04 22:46:33.218456,114195,407.0
,,,,,,,,,,,,,,2018-03-04 17:35:24.446196,slurm_multi,1520215783.0,0,30720.0,6.0,472215228,gtf,main_w3_handler2,3357089,18601526,False,347845648.0,347845648.0,,,bam,186257330.0,bam,187149157.0,bam,,,,,,,,,,,,,bam,573333725.0,573333725.0,,,bam,464777819.0,bam,742823529.0,bam,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12696700,slurm,,132112168.0,corral-repl,,0,no,,0,,,No,0.0,No,0,Yes,0.0,hg19,cached,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34196463}]",0,"[{'__index__': 0, 'name': 'Control Condition', 'samples': {'values': [{'src': 'hdca', 'id': 113006}]}}, {'__index__': 1, 'name': 'Treated Condition', 'samples': {'values': [{'src': 'hdca', 'id': 113011}]}}]",,BAM,"""No""","""No""","""""","""geometric""","""10""","""false""","""false""",32.0,,42514538.0,1520184934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-05 02:09:49.924849,118235,30849.0
,,,,,,,,,,,,,,2018-03-04 21:08:16.237286,slurm_multi,1520245903.0,0,30720.0,6.0,472214596,gtf,main_w3_handler2,3451473,18603076,False,347845643.0,347845643.0,,,bam,186257330.0,bam,187149154.0,bam,,,,,,,,,,,,,bam,742823525.0,742823525.0,,,bam,464777814.0,bam,573328245.0,bam,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12699823,slurm,,132111800.0,corral-repl,,0,no,,0,,,No,0.0,No,0,Yes,0.0,hg19,cached,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34205085}]",0,"[{'__index__': 0, 'name': 'control_sullogi', 'samples': {'values': [{'src': 'hdca', 'id': 113428}]}}, {'__index__': 1, 'name': 'treated_sullogi', 'samples': {'values': [{'src': 'hdca', 'id': 113434}]}}]",,BAM,"""No""","""No""","""""","""geometric""","""10""","""false""","""false""",32.0,,44326404.0,1520216230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-05 10:31:50.990469,123251,29673.0
,,,,,,,,,,,,,,2018-03-05 14:47:07.068233,slurm_multi,1520263017.0,0,30720.0,6.0,61147458,gtf,main_w3_handler2,3426671,18611272,False,3885134909.0,3885134909.0,,,bam,,,,,,,,,,,,,,,,,bam,3646934105.0,3646934105.0,,,bam,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12706909,slurm,,132109816.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34217538}]",0,"[{'__index__': 0, 'name': 'Sain', 'samples': {'values': [{'src': 'hda', 'id': 34145774}]}}, {'__index__': 1, 'name': 'Malade', 'samples': {'values': [{'src': 'hda', 'id': 34145766}]}}]",,BAM,"""No""","""No""","""""","""geometric""","""10""","""false""","""false""",32.0,,44256801.0,1520261253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-05 15:17:04.565957,121827,1764.0
5052718.0,fasta,,,,,,,,,,,,,2018-03-05 16:35:21.629580,slurm_multi,1520268315.0,0,30720.0,6.0,1053749,gtf,main_w3_handler2,3449371,18612496,False,227776811.0,227776811.0,,,bam,72489891.0,bam,,,,,,,,,,,,,,,bam,78517397.0,78517397.0,,,bam,142947904.0,bam,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12708301,slurm,,132112168.0,corral-repl,,0,no,,0,,,No,0.0,No,0,Yes,1.0,,history,"[{'src': 'hda', 'id': 34169294}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""blind""","""0.05""","""false""","[{'src': 'hda', 'id': 34219171}]",0,"[{'__index__': 0, 'name': 'WT pJN105', 'samples': {'values': [{'src': 'hda', 'id': 34169226}, {'src': 'hda', 'id': 34169229}]}}, {'__index__': 1, 'name': 'fleQ pJN105', 'samples': {'values': [{'src': 'hda', 'id': 34169251}, {'src': 'hda', 'id': 34169253}]}}]",,BAM,"""No""","""No""","""""","""classic-fpkm""","""10""","""false""","""false""",32.0,,43939142.0,1520267740.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-05 16:45:22.088600,91955,575.0
5052718.0,fasta,,,,,,,,,,,,,2018-03-05 16:41:09.093050,slurm_multi,1520268919.0,0,30720.0,6.0,1053749,gtf,main_w3_handler2,3449371,18612590,False,227776811.0,227776811.0,,,bam,72489891.0,bam,,,,,,,,,,,,,,,bam,260951571.0,260951571.0,,,bam,253509017.0,bam,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12708377,slurm,,132111800.0,corral-repl,,0,no,,0,,,No,0.0,No,0,Yes,1.0,,history,"[{'src': 'hda', 'id': 34169294}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""blind""","""0.05""","""false""","[{'src': 'hda', 'id': 34219171}]",0,"[{'__index__': 0, 'name': 'WT pJN105', 'samples': {'values': [{'src': 'hda', 'id': 34169226}, {'src': 'hda', 'id': 34169229}]}}, {'__index__': 1, 'name': 'WT pJN1120', 'samples': {'values': [{'src': 'hda', 'id': 34169230}, {'src': 'hda', 'id': 34169248}]}}]",,BAM,"""No""","""No""","""""","""classic-fpkm""","""10""","""false""","""false""",32.0,,43939142.0,1520268173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-05 16:55:25.642708,91955,746.0
,,,,,,,,,,,,,,2018-03-05 15:41:35.613303,slurm_multi,1520272388.0,0,30720.0,6.0,198871619,gtf,main_w4_handler2,3451907,18611992,False,1585705530.0,1585705530.0,,,bam,,,,,,,,,,,,,,,,,bam,1585705530.0,1585705530.0,,,bam,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12708779,slurm,,132111800.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""poisson""","""0.05""","""false""","[{'src': 'hda', 'id': 34217788}]",0,"[{'__index__': 0, 'name': 'GFP_KD', 'samples': {'values': [{'src': 'hda', 'id': 34216872}]}}, {'__index__': 1, 'name': 'SRSF3_KD', 'samples': {'values': [{'src': 'hda', 'id': 34216872}]}}]",,BAM,"""No""","""No""","""""","""classic-fpkm""","""10""","""false""","""false""",32.0,,44339070.0,1520270441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-05 17:53:12.250883,123276,1947.0
,,,,,,,,,,,,,,2018-03-05 16:53:23.695427,slurm_multi,1520278697.0,0,30720.0,6.0,46396731,gff3,main_w3_handler2,3450928,18612675,False,4226522648.0,4226522648.0,,,bam,4502163791.0,bam,4248773657.0,bam,5732030945.0,bam,,,,,,,,,,,bam,4740086620.0,4740086620.0,,,bam,5198084362.0,bam,3870584075.0,bam,5149956711.0,bam,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12708469,slurm,,132112168.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/galaxy-repl/main/files/018/576/dataset_18576768.dat""","""Xenopus_Laevis9.1""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34193482}]",0,"[{'__index__': 0, 'name': 'Control', 'samples': {'values': [{'src': 'hda', 'id': 34193483}, {'src': 'hda', 'id': 34193484}, {'src': 'hda', 'id': 34193485}, {'src': 'hda', 'id': 34193486}]}}, {'__index__': 1, 'name': 'Treatment', 'samples': {'values': [{'src': 'hda', 'id': 34219363}, {'src': 'hda', 'id': 34219365}, {'src': 'hda', 'id': 34219367}, {'src': 'hda', 'id': 34219368}]}}]",,BAM,"""No""","""No""","""""","""geometric""","""10""","""false""","""false""",32.0,,43556871.0,1520268820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-05 19:38:23.684219,17286,9877.0
,,,,,,,,,,,,,,2018-03-05 08:26:25.098485,slurm_multi,1520279765.0,0,30720.0,6.0,472215624,gtf,main_w3_handler2,3357087,18606682,False,347845685.0,347845685.0,,,bam,186255549.0,bam,187149158.0,bam,,,,,,,,,,,,,bam,742823530.0,742823530.0,,,bam,464777819.0,bam,573333724.0,bam,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12703647,slurm,,132112168.0,corral-repl,,0,no,,0,,,No,0.0,No,0,Yes,0.0,hg19,cached,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34210617}]",0,"[{'__index__': 0, 'name': 'control', 'samples': {'values': [{'src': 'hdca', 'id': 112713}]}}, {'__index__': 1, 'name': 'treated', 'samples': {'values': [{'src': 'hdca', 'id': 112728}]}}]",,BAM,"""No""","""No""","""""","""geometric""","""10""","""false""","""false""",32.0,,44334646.0,1520247073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-05 19:56:13.399528,118233,32692.0
