chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-02-27 00:30:06.181933,slurm_normal,1488155422.0,0,,1.0,main_w4_handler0,2995794,15149447,False,,6180277,bed,9301688.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28526104}]",32.0,,36043427.0,1488155409.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-02-27 00:30:24.897802,,13.0
,,2017-06-03 22:30:36.400207,slurm_normal,1496529054.0,0,,1.0,main_w4_handler0,3132878,16006669,False,,799763,bed,10100228.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm8.len""","""mm8""",,"[{'src': 'hda', 'id': 29879033}]",32.0,,37914862.0,1496529049.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-06-03 22:30:55.931310,105460.0,5.0
,,2017-06-03 22:38:00.346155,slurm_normal,1496529495.0,0,,1.0,main_w4_handler0,3132878,16006689,False,,34004,bed,10100249.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm8.len""","""mm8""",,"[{'src': 'hda', 'id': 29876967}]",32.0,,37914862.0,1496529490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-06-03 22:38:17.253626,105460.0,5.0
,,2017-06-03 22:39:56.252183,slurm_normal,1496529612.0,0,,1.0,main_w4_handler1,3132878,16006718,False,,806469,bed,10100261.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm8.len""","""mm8""",,"[{'src': 'hda', 'id': 29872089}]",32.0,,37914862.0,1496529607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-06-03 22:40:15.260299,105460.0,5.0
,,2017-03-01 16:36:35.259503,slurm_normal,1488386226.0,0,,1.0,main_w3_handler1,2995794,15180371,False,,28881958,bed,9330766.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28573864}]",32.0,,36043427.0,1488386198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-01 16:37:10.507538,,28.0
,,2017-03-01 18:02:29.597577,slurm_normal,1488391412.0,0,,1.0,main_w3_handler0,3009520,15181094,False,,1468945,interval,9331824.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28574585}]",32.0,,35281501.0,1488391395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-01 18:04:13.694089,5613.0,17.0
,,2017-03-01 18:02:47.199813,slurm_normal,1488391415.0,0,,1.0,main_w3_handler0,3009520,15181096,False,,5261,interval,9331826.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28574608}]",32.0,,35281501.0,1488391408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-01 18:04:14.645562,5613.0,7.0
,,2017-03-01 18:06:02.438284,slurm_normal,1488391618.0,0,,1.0,main_w3_handler1,3009520,15181112,False,,47669,interval,9331846.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28574628}]",32.0,,35281501.0,1488391604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-01 18:07:35.443949,5613.0,14.0
,,2017-03-02 17:05:56.774649,slurm_normal,1488474368.0,0,,1.0,main_w4_handler0,2995794,15190823,False,,3547177,bed,9341601.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28590225}]",32.0,,36043427.0,1488474360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 17:06:11.890276,,8.0
,,2017-04-05 05:24:26.804041,slurm_normal,1491369875.0,0,,1.0,main_w4_handler1,3050082,15491498,False,,1212773,interval,9619423.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28980255}]",32.0,,36947299.0,1491369869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-04-05 05:24:36.886326,99844.0,6.0
,,2017-04-05 05:24:27.147867,slurm_normal,1491369885.0,0,,1.0,main_w3_handler0,3050082,15491499,False,,1690096,interval,9619425.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28980309}]",32.0,,36947299.0,1491369879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-04-05 05:24:49.937586,99844.0,6.0
,,2017-03-02 20:07:23.105517,slurm_normal,1488485299.0,0,,1.0,main_w4_handler1,2973665,15192425,False,,138,interval,9343161.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28592150}]",32.0,,36398104.0,1488485294.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 20:08:21.516132,86683.0,5.0
,,2017-03-02 19:33:02.213442,slurm_normal,1488483247.0,0,,1.0,main_w3_handler0,2973665,15192034,False,,107333,bed,9342758.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28592069}]",32.0,,36398104.0,1488483225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:34:10.007206,86683.0,22.0
,,2017-03-02 19:23:28.356731,slurm_normal,1488482690.0,0,,1.0,main_w4_handler1,2973665,15191949,False,,555,interval,9342688.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28591942}]",32.0,,36398104.0,1488482686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:24:53.806374,86683.0,4.0
,,2017-03-02 19:33:03.385826,slurm_normal,1488483258.0,0,,1.0,main_w3_handler0,2973665,15192038,False,,664,bed,9342771.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28592073}]",32.0,,36398104.0,1488483253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:34:22.570622,86683.0,5.0
,,2017-03-02 19:33:03.740447,slurm_normal,1488483262.0,0,,1.0,main_w3_handler0,2973665,15192039,False,,457,bed,9342773.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28592074}]",32.0,,36398104.0,1488483258.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:34:24.958614,86683.0,4.0
,,2017-03-02 19:23:30.935706,slurm_normal,1488482668.0,0,,1.0,main_w4_handler0,2973665,15191954,False,,18638,interval,9342673.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28591947}]",32.0,,36398104.0,1488482664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:24:31.430721,86683.0,4.0
,,2017-03-02 19:46:47.948801,slurm_normal,1488484019.0,0,,1.0,main_w3_handler0,2973665,15192206,False,,151296,interval,9342932.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28592359}]",32.0,,36398104.0,1488484013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:47:02.490003,86683.0,6.0
,,2017-03-02 19:23:26.743721,slurm_normal,1488482678.0,0,,1.0,main_w4_handler1,2973665,15191946,False,,1258,interval,9342677.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28591938}]",32.0,,36398104.0,1488482674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:24:40.258019,86683.0,4.0
,,2017-03-02 19:23:29.886967,slurm_normal,1488482650.0,0,,1.0,main_w3_handler0,2973665,15191952,False,,22797,interval,9342668.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28591945}]",32.0,,36398104.0,1488482645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:24:11.642619,86683.0,5.0
,,2017-03-02 19:32:59.118005,slurm_normal,1488483220.0,0,,1.0,main_w3_handler0,2973665,15192027,False,,1717,bed,9342755.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28592061}]",32.0,,36398104.0,1488483216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:33:42.940555,86683.0,4.0
,,2017-03-02 19:33:00.842588,slurm_normal,1488483251.0,0,,1.0,main_w3_handler0,2973665,15192031,False,,62636,bed,9342769.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28592065}]",32.0,,36398104.0,1488483248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:34:15.204669,86683.0,3.0
,,2017-03-02 19:33:01.368276,slurm_normal,1488483230.0,0,,1.0,main_w4_handler0,2973665,15192032,False,,43596,bed,9342761.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28592066}]",32.0,,36398104.0,1488483226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:33:54.736296,86683.0,4.0
,,2017-03-02 19:23:31.352825,slurm_normal,1488482668.0,0,,1.0,main_w4_handler0,2973665,15191955,False,,2169,interval,9342675.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28591948}]",32.0,,36398104.0,1488482664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:24:31.672768,86683.0,4.0
,,2017-03-02 19:33:04.989363,slurm_normal,1488483255.0,0,,1.0,main_w4_handler0,2973665,15192042,False,,1953,bed,9342770.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28592077}]",32.0,,36398104.0,1488483250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:34:19.192970,86683.0,5.0
,,2017-03-02 19:32:59.563651,slurm_normal,1488483226.0,0,,1.0,main_w4_handler0,2973665,15192028,False,,35110,bed,9342757.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28592062}]",32.0,,36398104.0,1488483222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:33:52.986554,86683.0,4.0
,,2017-03-02 19:23:30.369569,slurm_normal,1488482679.0,0,,1.0,main_w3_handler1,2973665,15191953,False,,63835,interval,9342679.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28591946}]",32.0,,36398104.0,1488482675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:24:40.376213,86683.0,4.0
,,2017-03-02 19:33:02.521807,slurm_normal,1488483200.0,0,,1.0,main_w3_handler1,2973665,15192035,False,,33529,bed,9342748.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28592070}]",32.0,,36398104.0,1488483196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:33:23.192539,86683.0,4.0
,,2017-03-02 19:23:27.287206,slurm_normal,1488482668.0,0,,1.0,main_w3_handler1,2973665,15191947,False,,23878,interval,9342674.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28591939}]",32.0,,36398104.0,1488482664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:24:29.251119,86683.0,4.0
,,2017-03-02 19:23:35.283224,slurm_normal,1488482700.0,0,,1.0,main_w3_handler1,2973665,15191961,False,,1492,interval,9342692.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28591954}]",32.0,,36398104.0,1488482696.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:25:03.707983,86683.0,4.0
,,2017-03-02 19:33:06.001235,slurm_normal,1488483229.0,0,,1.0,main_w3_handler1,2973665,15192044,False,,1084,bed,9342759.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28592079}]",32.0,,36398104.0,1488483225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:33:51.304749,86683.0,4.0
,,2017-03-02 19:33:00.424119,slurm_normal,1488483251.0,0,,1.0,main_w3_handler0,2973665,15192030,False,,728,bed,9342767.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28592064}]",32.0,,36398104.0,1488483247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:34:14.904302,86683.0,4.0
,,2017-03-02 19:23:36.490487,slurm_normal,1488482687.0,0,,1.0,main_w3_handler0,2973665,15191964,False,,501,interval,9342681.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28591958}]",32.0,,36398104.0,1488482682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:24:47.925002,86683.0,5.0
,,2017-03-02 19:33:03.065530,slurm_normal,1488483219.0,0,,1.0,main_w3_handler1,2973665,15192037,False,,13181,bed,9342754.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28592072}]",32.0,,36398104.0,1488483215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:33:40.731387,86683.0,4.0
,,2017-03-02 19:23:27.732413,slurm_normal,1488482688.0,0,,1.0,main_w4_handler1,2973665,15191948,False,,695,interval,9342683.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28591941}]",32.0,,36398104.0,1488482685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:24:53.464523,86683.0,3.0
,,2017-03-02 19:23:36.183284,slurm_normal,1488482707.0,0,,1.0,main_w4_handler1,2973665,15191963,False,,1001,interval,9342694.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28591956}]",32.0,,36398104.0,1488482703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:25:09.577889,86683.0,4.0
,,2017-03-02 19:33:00.079843,slurm_normal,1488483242.0,0,,1.0,main_w4_handler1,2973665,15192029,False,,619,bed,9342763.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28592063}]",32.0,,36398104.0,1488483238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:34:05.446484,86683.0,4.0
,,2017-03-02 19:23:33.353750,slurm_normal,1488482678.0,0,,1.0,main_w4_handler0,2973665,15191957,False,,303,interval,9342678.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28591950}]",32.0,,36398104.0,1488482674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:24:40.038265,86683.0,4.0
,,2017-03-02 19:33:01.859464,slurm_normal,1488483239.0,0,,1.0,main_w4_handler0,2973665,15192033,False,,51235,bed,9342762.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28592067}]",32.0,,36398104.0,1488483235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:34:01.755654,86683.0,4.0
,,2017-03-02 19:33:04.186386,slurm_normal,1488483248.0,0,,1.0,main_w4_handler0,2973665,15192040,False,,155,bed,9342765.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28592075}]",32.0,,36398104.0,1488483244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:34:10.926033,86683.0,4.0
,,2017-03-02 19:23:35.771179,slurm_normal,1488482707.0,0,,1.0,main_w3_handler1,2973665,15191962,False,,650,interval,9342695.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28591955}]",32.0,,36398104.0,1488482703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0,1.0.0,,2017-03-02 19:25:08.631690,86683.0,4.0
