create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.block_size,parameters.chromInfo,parameters.dbkey,parameters.filter_score.__current_case__,parameters.filter_score.evalue,parameters.filter_score.filter_score_select,parameters.gapextend,parameters.gapopen,parameters.hit_filter.__current_case__,parameters.hit_filter.hit_filter_select,parameters.hit_filter.max_target_seqs,parameters.hit_filter.top,parameters.id,parameters.matrix,parameters.method_select,parameters.more_sensitive,parameters.output.__current_case__,parameters.output.fields,parameters.output.outfmt,parameters.output.salltitles,parameters.query.values,parameters.query_cover,parameters.query_gencode,parameters.query|__identifier__,parameters.ref_db_source.__current_case__,parameters.ref_db_source.db_source,parameters.ref_db_source.reference_database.values,parameters.seg,parameters.sensitive,processor_count,query,query_filetype,reference_database,reference_database_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-01-08 03:07:09.085954,slurm_normal,1515380862.0,0,,1.0,main_w3_handler1,3369564,17968940,False,,12045543,slurm,,132112168.0,corral-repl,,"""2.0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,0.001,evalue,"""1""","""11""",0,max,25,,"""0""","""BLOSUM62""","""blastx""","""false""",0,,5,true,"[{'src': 'hda', 'id': 33210167}]","""0""","""1""","""ERR1277786""",1,history,"[{'src': 'hda', 'id': 33175730}]","""true""","""false""",32.0,7763586,fastqsanger,619538,dmnd,,42739538,1515380836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.8.24,0.8.24,,2018-01-08 03:07:45.054190,118849.0,26.0
2018-01-08 03:07:14.600861,slurm_normal,1515380888.0,0,,1.0,main_w4_handler1,3369564,17968957,False,,12045547,slurm,,132112168.0,corral-repl,,"""2.0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,0.001,evalue,"""1""","""11""",0,max,25,,"""0""","""BLOSUM62""","""blastx""","""false""",0,,5,true,"[{'src': 'hda', 'id': 33210186}]","""0""","""1""","""ERR1277803""",1,history,"[{'src': 'hda', 'id': 33175730}]","""true""","""false""",32.0,7350346,fastqsanger,619538,dmnd,,42739538,1515380864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.8.24,0.8.24,,2018-01-08 03:08:09.595772,118849.0,24.0
2018-01-08 03:07:21.879257,slurm_normal,1515381001.0,0,,1.0,main_w3_handler0,3369564,17968980,False,,12045569,slurm,,132112168.0,corral-repl,,"""2.0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,0.001,evalue,"""1""","""11""",0,max,25,,"""0""","""BLOSUM62""","""blastx""","""false""",0,,5,true,"[{'src': 'hda', 'id': 33210210}]","""0""","""1""","""ERR1277826""",1,history,"[{'src': 'hda', 'id': 33175730}]","""true""","""false""",32.0,7358768,fastqsanger,619538,dmnd,,42739538,1515380977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.8.24,0.8.24,,2018-01-08 03:10:03.731305,118849.0,24.0
2018-01-08 03:07:09.460690,slurm_normal,1515380860.0,0,,1.0,main_w3_handler1,3369564,17968941,False,,12045544,slurm,,132112168.0,corral-repl,,"""2.0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,0.001,evalue,"""1""","""11""",0,max,25,,"""0""","""BLOSUM62""","""blastx""","""false""",0,,5,true,"[{'src': 'hda', 'id': 33210169}]","""0""","""1""","""ERR1277787""",1,history,"[{'src': 'hda', 'id': 33175730}]","""true""","""false""",32.0,8032836,fastqsanger,619538,dmnd,,42739538,1515380836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.8.24,0.8.24,,2018-01-08 03:07:42.164178,118849.0,24.0
2018-01-08 03:07:18.641777,slurm_normal,1515380948.0,0,,1.0,main_w3_handler0,3369564,17968970,False,,12045556,slurm,,132112168.0,corral-repl,,"""2.0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,0.001,evalue,"""1""","""11""",0,max,25,,"""0""","""BLOSUM62""","""blastx""","""false""",0,,5,true,"[{'src': 'hda', 'id': 33210199}]","""0""","""1""","""ERR1277816""",1,history,"[{'src': 'hda', 'id': 33175730}]","""true""","""false""",32.0,8429982,fastqsanger,619538,dmnd,,42739538,1515380919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.8.24,0.8.24,,2018-01-08 03:09:10.969959,118849.0,29.0
2018-01-08 03:07:10.673969,slurm_normal,1515380947.0,0,,1.0,main_w3_handler1,3369564,17968945,False,,12045558,slurm,,132112168.0,corral-repl,,"""2.0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,0.001,evalue,"""1""","""11""",0,max,25,,"""0""","""BLOSUM62""","""blastx""","""false""",0,,5,true,"[{'src': 'hda', 'id': 33210173}]","""0""","""1""","""ERR1277791""",1,history,"[{'src': 'hda', 'id': 33175730}]","""true""","""false""",32.0,6259004,fastqsanger,619538,dmnd,,42739538,1515380924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.8.24,0.8.24,,2018-01-08 03:09:10.542753,118849.0,23.0
2018-01-08 03:07:11.331580,slurm_normal,1515380889.0,0,,1.0,main_w4_handler0,3369564,17968947,False,,12045548,slurm,,132112168.0,corral-repl,,"""2.0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,0.001,evalue,"""1""","""11""",0,max,25,,"""0""","""BLOSUM62""","""blastx""","""false""",0,,5,true,"[{'src': 'hda', 'id': 33210175}]","""0""","""1""","""ERR1277793""",1,history,"[{'src': 'hda', 'id': 33175730}]","""true""","""false""",32.0,7689742,fastqsanger,619538,dmnd,,42739538,1515380864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.8.24,0.8.24,,2018-01-08 03:08:11.074985,118849.0,25.0
2018-01-08 03:08:36.602217,slurm_normal,1515381150.0,0,,1.0,main_w4_handler1,3369564,17969111,False,,12045602,slurm,,132112168.0,corral-repl,,"""2.0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,0.001,evalue,"""1""","""11""",0,max,25,,"""0""","""BLOSUM62""","""blastx""","""false""",0,,5,true,"[{'src': 'hda', 'id': 33210347}]","""0""","""1""","""ERR1277955""",1,history,"[{'src': 'hda', 'id': 33175730}]","""true""","""false""",32.0,7777782,fastqsanger,619538,dmnd,,42739538,1515381123.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.8.24,0.8.24,,2018-01-08 03:12:32.723603,118849.0,27.0
2018-01-08 03:07:18.381542,slurm_normal,1515380921.0,0,,1.0,main_w3_handler0,3369564,17968969,False,,12045553,slurm,,132112168.0,corral-repl,,"""2.0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,0.001,evalue,"""1""","""11""",0,max,25,,"""0""","""BLOSUM62""","""blastx""","""false""",0,,5,true,"[{'src': 'hda', 'id': 33210198}]","""0""","""1""","""ERR1277815""",1,history,"[{'src': 'hda', 'id': 33175730}]","""true""","""false""",32.0,8127230,fastqsanger,619538,dmnd,,42739538,1515380896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.8.24,0.8.24,,2018-01-08 03:08:42.570593,118849.0,25.0
2018-01-08 03:08:41.434729,slurm_normal,1515381095.0,0,,1.0,main_w4_handler0,3369564,17969129,False,,12045588,slurm,,132112168.0,corral-repl,,"""2.0""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,0.001,evalue,"""1""","""11""",0,max,25,,"""0""","""BLOSUM62""","""blastx""","""false""",0,,5,true,"[{'src': 'hda', 'id': 33210356}]","""0""","""1""","""ERR1277964""",1,history,"[{'src': 'hda', 'id': 33175730}]","""true""","""false""",32.0,7508934,fastqsanger,619538,dmnd,,42739538,1515381069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.8.24,0.8.24,,2018-01-08 03:11:37.398420,118849.0,26.0
