chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_file,input_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_file,parameters.input_file.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-04-21 04:53:29.401865,slurm_normal,1429595384.0,0,1.0,main_w2_handler0,2276633,9284681,False,,312065071,bam,3591888.roundup,slurm,,132112168.0,corral-repl,,"""55d67440e7e211e495ef005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19395287,,32.0,,22178144.0,1429595380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-21 05:49:47.973480,61009.0,4.0
,,2015-04-21 04:52:04.340443,slurm_normal,1429595594.0,0,1.0,main_w2_handler1,2276633,9284643,False,,428849563,bam,3591915.roundup,slurm,,132112168.0,corral-repl,,"""22872058e7e211e483dd005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19395241,,32.0,,22178144.0,1429595590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-21 05:53:17.489320,61009.0,4.0
,,2015-04-21 04:54:09.707537,slurm_normal,1429596123.0,0,1.0,main_w2_handler1,2276633,9284698,False,,340936776,bam,3592179.roundup,slurm,,132112168.0,corral-repl,,"""6cf50c18e7e211e4b20f005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19395308,,32.0,,22178144.0,1429596120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-21 06:02:09.892096,61009.0,3.0
,,2015-04-21 04:53:02.080041,slurm_normal,1429596223.0,0,1.0,main_w2_handler1,2276633,9284663,False,,473288698,bam,3592233.roundup,slurm,,132112168.0,corral-repl,,"""447c12eae7e211e49e4e005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19395265,,32.0,,22178144.0,1429596218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-21 06:03:47.787341,61009.0,5.0
,,2015-04-21 04:55:06.470968,slurm_normal,1429597028.0,0,1.0,main_w2_handler1,2276633,9284733,False,,636898888,bam,3592379.roundup,slurm,,132112168.0,corral-repl,,"""8f3b456ce7e211e49e4e005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19395346,,32.0,,22178144.0,1429597024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-21 06:17:10.646040,61009.0,4.0
,,2015-04-21 04:54:37.996157,slurm_normal,1429602400.0,0,1.0,main_w2_handler0,2276633,9284717,False,,1296316331,bam,3593761.roundup,slurm,,132112168.0,corral-repl,,"""7f1ab802e7e211e48a34005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19395330,,32.0,,22178144.0,1429602397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-21 07:46:47.178138,61009.0,3.0
,,2015-04-16 19:27:15.620533,slurm_normal,1429223862.0,0,1.0,main_w1_handler1,2270512,9249202,False,,103228519,bam,10992.rodeo,slurm,,16332488.0,corral-repl,,"""91220702e46e11e4a8ee005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19320200,,2.0,,21438488.0,1429223851.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-16 22:37:46.622345,53939.0,11.0
,,2015-04-16 19:27:03.392312,slurm_normal,1429223859.0,0,1.0,main_w2_handler0,2270512,9249195,False,,112662716,bam,3534223.roundup,slurm,,132112168.0,corral-repl,,"""8d173ea2e46e11e4a8ee005056a52a46""","""/galaxy-repl/main/files/009/609/dataset_9609209.dat""","""AgamP3__New""",19320194,,32.0,,21438488.0,1429223853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-16 22:37:43.965418,53939.0,6.0
,,2015-04-16 22:49:39.995997,slurm_normal,1429224884.0,0,1.0,main_w2_handler1,2270512,9250586,False,,92158484,bam,11224.rodeo,slurm,,16332488.0,corral-repl,,"""db33dc96e48a11e4a8ee005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19322571,,2.0,,21438488.0,1429224878.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-16 22:54:54.079784,53939.0,6.0
,,2015-04-16 22:49:49.907400,slurm_normal,1429225048.0,0,1.0,main_w1_handler0,2270512,9250596,False,,91966499,bam,3534523.roundup,slurm,,132112168.0,corral-repl,,"""e1aceeb4e48a11e4a8ee005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19322585,,32.0,,21438488.0,1429225045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-16 22:57:33.656992,53939.0,3.0
,,2015-04-16 22:49:34.863202,slurm_normal,1429224893.0,0,1.0,main_w1_handler1,2270512,9250580,False,,92180334,bam,11234.rodeo,slurm,,16332488.0,corral-repl,,"""d7faf226e48a11e4a8ee005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19322566,,2.0,,21438488.0,1429224886.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-16 22:54:57.339891,53939.0,7.0
,,2015-04-16 22:35:00.030700,slurm_normal,1429226961.0,0,1.0,main_w1_handler1,2272852,9250454,False,,428849562,bam,12262.rodeo,slurm,,16332488.0,corral-repl,,"""ca3ca0dce48811e4aae5005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19322421,,2.0,,22027784.0,1429226955.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-16 23:29:24.667792,61005.0,6.0
,,2015-04-24 17:57:29.364697,slurm_normal,1429898289.0,0,1.0,main_w2_handler1,2281346,9324960,False,,141531273,bam,3661324.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",19455242,,32.0,,22695349.0,1429898278.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-24 17:58:13.568681,,11.0
,,2015-04-25 19:22:43.997495,slurm_normal,1429989800.0,0,1.0,main_w1_handler1,2277541,9331512,False,,44251734,bam,3673586.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19465624,,32.0,,22629320.0,1429989796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-25 19:23:21.483550,37688.0,4.0
,,2015-04-25 19:22:43.352688,slurm_normal,1429989792.0,0,1.0,main_w1_handler1,2277541,9331511,False,,48474042,bam,3673582.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19465620,,32.0,,22629320.0,1429989788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-25 19:23:19.606570,37688.0,4.0
,,2015-04-22 22:55:42.657322,slurm_normal,1429747358.0,0,1.0,main_w1_handler1,2279022,9306356,False,,581983131,bam,3625903.roundup,slurm,,132112168.0,corral-repl,,"""ad47332ae94211e4a170005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19426762,,32.0,,21860237.0,1429747353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-23 00:02:40.661418,61010.0,5.0
,,2015-04-22 22:59:16.779778,slurm_normal,1429747604.0,0,1.0,main_w2_handler1,2279028,9306397,False,,688674016,bam,3625954.roundup,slurm,,132112168.0,corral-repl,,"""301f3c84e94311e4b1b4005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19426816,,32.0,,21860237.0,1429747598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-23 00:06:53.505135,61010.0,6.0
,,2015-04-22 22:59:34.885012,slurm_normal,1429749565.0,0,1.0,main_w2_handler1,2279015,9306407,False,,636898889,bam,3626422.roundup,slurm,,132112168.0,corral-repl,,"""3accc75ae94311e49444005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19426833,,32.0,,22651375.0,1429749558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-23 00:39:27.847714,61027.0,7.0
,,2015-04-22 22:53:07.858177,slurm_normal,1429747585.0,0,1.0,main_w2_handler1,2279015,9306313,False,,428849563,bam,3625936.roundup,slurm,,132112168.0,corral-repl,,"""5102e442e94211e48110005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19426712,,32.0,,22651375.0,1429747579.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-23 00:06:47.280253,61027.0,6.0
,,2015-04-22 23:00:26.360620,slurm_normal,1429749135.0,0,1.0,main_w1_handler1,2279030,9306438,False,,548248265,bam,3626292.roundup,slurm,,132112168.0,corral-repl,,"""591d4f22e94311e4a8be005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19426871,,32.0,,21860237.0,1429749131.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-23 00:32:56.227708,61010.0,4.0
,,2015-04-22 22:54:58.026579,slurm_normal,1429746756.0,0,1.0,main_w2_handler0,2279015,9306342,False,,312065071,bam,3625808.roundup,slurm,,132112168.0,corral-repl,,"""8e6e0bd6e94211e49322005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19426747,,32.0,,22651375.0,1429746753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-22 23:52:38.552204,61027.0,3.0
,,2015-04-22 22:56:07.916786,slurm_normal,1429746791.0,0,1.0,main_w2_handler0,2279015,9306365,False,,340936777,bam,3625824.roundup,slurm,,132112168.0,corral-repl,,"""bd549244e94211e48110005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19426776,,32.0,,22651375.0,1429746787.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-22 23:53:38.945928,61027.0,4.0
,,2015-04-22 22:59:51.674948,slurm_normal,1429748364.0,0,1.0,main_w2_handler0,2279029,9306419,False,,490518187,bam,3626098.roundup,slurm,,132112168.0,corral-repl,,"""4362faece94311e4a539005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19426841,,32.0,,21860237.0,1429748359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-23 00:19:30.387336,61010.0,5.0
,,2015-04-22 22:54:00.056765,slurm_normal,1429748793.0,0,1.0,main_w1_handler0,2279015,9306323,False,,473288699,bam,3626160.roundup,slurm,,132112168.0,corral-repl,,"""6bb6b0e8e94211e49322005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19426724,,32.0,,22651375.0,1429748790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-23 00:26:35.799912,61027.0,3.0
,,2015-04-22 22:56:55.141146,slurm_normal,1429748915.0,0,1.0,main_w2_handler1,2279024,9306373,False,,646421779,bam,3626208.roundup,slurm,,132112168.0,corral-repl,,"""d9de89e2e94211e4bd37005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19426787,,32.0,,21860237.0,1429748910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-23 00:29:01.202565,61010.0,5.0
,,2015-04-22 22:57:06.105120,slurm_normal,1429755034.0,0,1.0,main_w1_handler1,2279015,9306384,False,,1296316333,bam,3627572.roundup,slurm,,132112168.0,corral-repl,,"""dfc07f46e94211e4b2e4005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19426802,,32.0,,22651375.0,1429755030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-23 02:10:43.771762,61027.0,4.0
,,2015-04-22 22:54:50.705337,slurm_normal,1429760178.0,0,1.0,main_w2_handler0,2279020,9306332,False,,1673234989,bam,3628836.roundup,slurm,,132112168.0,corral-repl,,"""814142c0e94211e4acf4005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19426732,,32.0,,21860237.0,1429760175.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-23 03:36:21.963738,61010.0,3.0
,,2015-06-22 14:33:52.266469,slurm_normal,1434983678.0,0,1.0,main_w1_handler1,1882301,9706741,False,,1366673013,bam,4014670.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20074918,,32.0,,23406044.0,1434983658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-06-22 14:34:46.374853,38955.0,20.0
,,2015-06-22 14:33:57.887515,slurm_normal,1434983680.0,0,1.0,main_w1_handler2,1882301,9706743,False,,1125368747,bam,4014669.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20075329,,32.0,,23406044.0,1434983660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-06-22 14:34:46.952447,38955.0,20.0
,,2015-06-22 14:34:00.533555,slurm_normal,1434983687.0,0,1.0,main_w1_handler0,1882301,9706744,False,,5074475364,bam,4014672.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20091907,,32.0,,23406044.0,1434983664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-06-22 14:34:52.116068,38955.0,23.0
,,2015-04-23 09:25:39.381693,slurm_normal,1429781171.0,0,1.0,main_w1_handler0,2279180,9309044,False,,428849563,bam,3632685.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19429676,,32.0,,22659834.0,1429781168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-23 09:26:31.515905,61006.0,3.0
,,2015-05-12 12:25:33.178424,slurm_normal,1431435238.0,0,1.0,main_w2_handler1,2285097,9452811,False,,2111929118,bam,3778275.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19675741,,32.0,,23013333.0,1431435227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-05-12 12:54:05.489443,38914.0,11.0
,,2015-04-23 09:25:53.667306,slurm_normal,1429781181.0,0,1.0,main_w2_handler0,2279180,9309046,False,,636898888,bam,3632691.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19429699,,32.0,,22659834.0,1429781178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-23 09:26:32.018943,61006.0,3.0
,,2015-04-23 09:25:58.357602,slurm_normal,1429781188.0,0,1.0,main_w1_handler0,2279180,9309047,False,,312065072,bam,3632693.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19429701,,32.0,,22659834.0,1429781184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-23 09:26:32.654718,61006.0,4.0
,,2015-04-23 09:26:03.590755,slurm_normal,1429781208.0,0,1.0,main_w2_handler0,2279180,9309049,False,,340936777,bam,3632701.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19429703,,32.0,,22659834.0,1429781205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-23 09:26:52.780314,61006.0,3.0
,,2015-04-23 09:25:47.895012,slurm_normal,1429781178.0,0,1.0,main_w1_handler0,2279180,9309045,False,,473288699,bam,3632689.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19429683,,32.0,,22659834.0,1429781174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-23 09:26:32.629456,61006.0,4.0
,,2015-04-23 09:25:31.124026,slurm_normal,1429781160.0,0,1.0,main_w1_handler1,2279180,9309043,False,,1296316332,bam,3632683.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19429674,,32.0,,22659834.0,1429781156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-23 09:26:02.658631,61006.0,4.0
,,2015-05-12 12:29:02.438361,slurm_normal,1431435650.0,0,1.0,main_w2_handler0,2286414,9452836,False,,2697520861,bam,3778311.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19675787,,32.0,,23013333.0,1431435640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-05-12 13:00:53.962313,38914.0,10.0
,,2015-05-12 13:13:00.976398,slurm_normal,1431438100.0,0,1.0,main_w1_handler1,2299032,9453170,False,,2678999777,bam,3778655.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19676921,,32.0,,23013333.0,1431438093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-05-12 13:41:43.412285,38914.0,7.0
,,2015-04-24 14:48:33.617904,slurm_normal,1429886959.0,0,1.0,main_w1_handler1,2278699,9323988,False,,137825671438,bam,3658949.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19440299,,32.0,,22645941.0,1429886953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-24 14:49:21.215330,43419.0,6.0
,,2015-04-21 13:42:28.190301,slurm_normal,1429625938.0,0,1.0,main_w1_handler1,2276539,9289031,False,,312065071,bam,3600037.roundup,slurm,,132112168.0,corral-repl,,"""39e46c52e82c11e49f60005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19400542,,32.0,,21860319.0,1429625883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-21 14:19:01.001849,61023.0,55.0
,,2015-04-21 15:50:14.838142,slurm_normal,1429631916.0,0,1.0,main_w1_handler0,2270512,9290369,False,,9624103,bam,3601668.roundup,slurm,,132112168.0,corral-repl,,"""09b988dee83e11e4955a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19402545,,32.0,,22577919.0,1429631829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-21 15:59:02.099379,53939.0,87.0
,,2015-04-21 15:50:50.510869,slurm_normal,1429634829.0,0,1.0,main_w1_handler0,2270512,9290387,False,,62,bam,3602279.roundup,slurm,,132112168.0,corral-repl,,"""09b988dee83e11e4955a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19402556,,32.0,,22577919.0,1429634826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-21 16:47:17.326499,53939.0,3.0
,,2015-04-21 15:49:59.809019,slurm_normal,1429631632.0,0,1.0,main_w2_handler1,2270512,9290361,False,,62,bam,3601594.roundup,slurm,,132112168.0,corral-repl,,"""09b988dee83e11e4955a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19402540,,32.0,,22577919.0,1429631623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-21 15:54:27.216271,53939.0,9.0
,,2015-04-21 15:51:27.642948,slurm_normal,1429635356.0,0,1.0,main_w2_handler0,2270512,9290407,False,,33633,bam,3602411.roundup,slurm,,132112168.0,corral-repl,,"""09b988dee83e11e4955a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19402575,,32.0,,22577919.0,1429635332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-21 16:56:20.436688,53939.0,24.0
,,2015-04-21 15:50:59.830899,slurm_normal,1429633943.0,0,1.0,main_w1_handler1,2270512,9290394,False,,44966,bam,3602072.roundup,slurm,,132112168.0,corral-repl,,"""09b988dee83e11e4955a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19402565,,32.0,,22577919.0,1429633937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-21 16:32:27.772620,53939.0,6.0
,,2015-04-21 15:50:32.583434,slurm_normal,1429633956.0,0,1.0,main_w2_handler1,2270512,9290376,False,,9641688,bam,3602080.roundup,slurm,,132112168.0,corral-repl,,"""09b988dee83e11e4955a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19402548,,32.0,,22577919.0,1429633945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-21 16:32:45.203889,53939.0,11.0
,,2015-04-21 15:50:44.090939,slurm_normal,1429635114.0,0,1.0,main_w2_handler1,2270512,9290382,False,,62,bam,3602338.roundup,slurm,,132112168.0,corral-repl,,"""09b988dee83e11e4955a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19402550,,32.0,,22577919.0,1429635111.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-21 16:52:02.627058,53939.0,3.0
,,2015-04-21 15:51:20.750043,slurm_normal,1429634811.0,0,1.0,main_w2_handler1,2270512,9290404,False,,33486,bam,3602265.roundup,slurm,,132112168.0,corral-repl,,"""09b988dee83e11e4955a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19402571,,32.0,,22577919.0,1429634807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-21 16:46:59.219148,53939.0,4.0
,,2015-04-21 15:51:37.134423,slurm_normal,1429635143.0,0,1.0,main_w1_handler1,2270512,9290411,False,,38870,bam,3602331.roundup,slurm,,132112168.0,corral-repl,,"""09b988dee83e11e4955a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19402580,,32.0,,22577919.0,1429635100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-21 16:52:28.820217,53939.0,43.0
,,2015-04-21 15:50:54.957669,slurm_normal,1429634561.0,0,1.0,main_w1_handler0,2270512,9290390,False,,62,bam,3602160.roundup,slurm,,132112168.0,corral-repl,,"""09b988dee83e11e4955a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19402561,,32.0,,22577919.0,1429634549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-21 16:42:45.824970,53939.0,12.0
,,2015-04-21 15:51:22.773501,slurm_normal,1429635327.0,0,1.0,main_w2_handler0,2270512,9290405,False,,36274,bam,3602404.roundup,slurm,,132112168.0,corral-repl,,"""09b988dee83e11e4955a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19402573,,32.0,,22577919.0,1429635323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-21 16:55:42.020182,53939.0,4.0
,,2015-04-21 15:50:48.440675,slurm_normal,1429633387.0,0,1.0,main_w2_handler0,2270512,9290384,False,,62,bam,3601925.roundup,slurm,,132112168.0,corral-repl,,"""09b988dee83e11e4955a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19402553,,32.0,,22577919.0,1429633360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-21 16:23:17.021178,53939.0,27.0
,,2015-04-21 15:50:58.227194,slurm_normal,1429635649.0,0,1.0,main_w2_handler1,2270512,9290392,False,,45926,bam,3602479.roundup,slurm,,132112168.0,corral-repl,,"""09b988dee83e11e4955a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19402563,,32.0,,22577919.0,1429635644.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-21 17:00:54.703447,53939.0,5.0
,,2015-04-21 15:51:41.041707,slurm_normal,1429635980.0,0,1.0,main_w1_handler0,2270512,9290412,False,,35752,bam,3602561.roundup,slurm,,132112168.0,corral-repl,,"""09b988dee83e11e4955a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19402583,,32.0,,22577919.0,1429635975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-21 17:06:23.013432,53939.0,5.0
,,2015-04-21 15:51:14.165153,slurm_normal,1429635784.0,0,1.0,main_w2_handler1,2270512,9290400,False,,43193,bam,3602507.roundup,slurm,,132112168.0,corral-repl,,"""09b988dee83e11e4955a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19402568,,32.0,,22577919.0,1429635766.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats/1.56.0,1.56.0,,2015-04-21 17:04:01.586972,53939.0,18.0
