create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,otu,otu_filetype,param_filename,parameters.__workflow_invocation_uuid__,parameters.as_datasets,parameters.chromInfo,parameters.dbkey,parameters.fontsize,parameters.nseqs,parameters.permute,parameters.sharedotus,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-02-15 19:30:24.042929,slurm_normal,1487187996.0,0,1.0,main_w3_handler0,2987414,15049908,False,,9205439.roundup,slurm,,132112168.0,corral-repl,586176,csv,,,"""false""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""24""","""false""","""true""","""false""",32.0,,35897883.0,1487187909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-02-15 19:46:44.103827,99705.0,87.0
2017-02-15 19:30:24.859365,slurm_normal,1487187999.0,0,1.0,main_w4_handler0,2987414,15049910,False,,9205441.roundup,slurm,,132112168.0,corral-repl,563455,csv,,,"""false""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""24""","""false""","""true""","""false""",32.0,,35897883.0,1487187915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-02-15 19:46:43.735283,99705.0,84.0
2017-02-15 19:30:24.329858,slurm_normal,1487187948.0,0,1.0,main_w3_handler1,2987414,15049909,False,,9205440.roundup,slurm,,132112168.0,corral-repl,584353,csv,,,"""false""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""24""","""false""","""true""","""false""",32.0,,35897883.0,1487187913.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-02-15 19:45:49.982936,99705.0,35.0
2017-04-03 11:41:04.437115,slurm_normal,1491219708.0,0,1.0,main_w4_handler0,3051145,15470403,False,,9600020.roundup,slurm,,132112168.0,corral-repl,330566,bed,,,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""24""","""false""","""false""","""false""",32.0,,37068653.0,1491219668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-04-03 11:41:51.705545,58780.0,40.0
2017-04-03 11:41:06.143163,slurm_normal,1491219733.0,0,1.0,main_w3_handler0,3051145,15470406,False,,9600023.roundup,slurm,,132112168.0,corral-repl,131849,bed,,,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""24""","""false""","""false""","""false""",32.0,,37068653.0,1491219692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-04-03 11:42:15.158581,58780.0,41.0
2017-03-06 14:40:55.218550,slurm_normal,1488811271.0,0,1.0,main_w3_handler1,3020521,15220310,False,,9369147.roundup,slurm,,132112168.0,corral-repl,43328,fasta,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,36460602.0,1488811259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-03-06 14:41:14.899148,,12.0
2017-06-05 03:28:10.655389,slurm_normal,1496633308.0,0,1.0,main_w4_handler1,3123146,16012313,False,,10105187.roundup,slurm,,132112168.0,corral-repl,673,mothur.shared,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,38155804.0,1496633302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-06-05 03:28:29.366542,106447.0,6.0
2017-06-05 03:28:11.694248,slurm_normal,1496633309.0,0,1.0,main_w3_handler1,3123146,16012315,False,,10105193.roundup,slurm,,132112168.0,corral-repl,2565,mothur.shared,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,38155804.0,1496633305.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-06-05 03:28:33.005300,106447.0,4.0
2017-06-05 03:28:11.168245,slurm_normal,1496633307.0,0,1.0,main_w4_handler1,3123146,16012314,False,,10105188.roundup,slurm,,132112168.0,corral-repl,555,mothur.shared,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,38155804.0,1496633302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-06-05 03:28:29.646648,106447.0,5.0
2017-03-17 08:19:16.379949,slurm_normal,1489738765.0,0,1.0,main_w4_handler1,3034351,15321801,False,,9462761.roundup,slurm,,132112168.0,corral-repl,1238629,tabular,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,36662154.0,1489738759.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-03-17 08:19:27.445093,,6.0
2017-03-17 08:34:14.407831,slurm_normal,1489739661.0,0,1.0,main_w3_handler0,3034351,15321903,False,,9462864.roundup,slurm,,132112168.0,corral-repl,89,tabular,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,36662154.0,1489739656.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-03-17 08:34:22.430219,,5.0
2017-06-05 21:08:51.388104,slurm_normal,1496697070.0,0,1.0,main_w3_handler1,3053193,16019913,False,,10111894.roundup,slurm,,132112168.0,corral-repl,179672210,interval,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""24""","""false""","""false""","""false""",32.0,,37226441.0,1496696949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-06-05 21:11:14.550483,93861.0,121.0
2017-06-06 03:01:54.773151,slurm_normal,1496718148.0,0,1.0,main_w3_handler0,2894607,16022321,False,,10114079.roundup,slurm,,132112168.0,corral-repl,23366769,bed,,,"""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""24""","""false""","""false""","""false""",32.0,,38462761.0,1496718123.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-06-06 03:02:30.971806,94854.0,25.0
2017-06-06 03:01:54.947799,slurm_normal,1496718148.0,0,1.0,main_w3_handler1,2894607,16022322,False,,10114081.roundup,slurm,,132112168.0,corral-repl,8794933,bed,,,"""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""24""","""false""","""false""","""false""",32.0,,38462761.0,1496718132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-06-06 03:02:30.791333,94854.0,16.0
2017-04-13 08:29:38.698273,slurm_normal,1492072206.0,0,1.0,main_w3_handler1,3071421,15572965,False,,9696117.roundup,slurm,,132112168.0,corral-repl,211881,txt,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,37305034.0,1492072192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-04-13 08:30:08.459768,,14.0
2017-04-13 08:30:52.035547,slurm_normal,1492072272.0,0,1.0,main_w4_handler0,3071421,15572975,False,,9696130.roundup,slurm,,132112168.0,corral-repl,211881,tabular,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,37305034.0,1492072267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-04-13 08:31:17.199549,,5.0
2017-04-19 22:22:32.168157,slurm_normal,1492652631.0,0,1.0,main_w4_handler0,3079507,15629772,False,,9748601.roundup,slurm,,132112168.0,corral-repl,2324950,fasta,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""true""","""false""","""false""",32.0,,37421010.0,1492652626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-04-20 01:45:35.507134,88558.0,5.0
2017-04-19 22:22:32.645658,slurm_normal,1492652519.0,0,1.0,main_w3_handler1,3079507,15629773,False,,9748588.roundup,slurm,,132112168.0,corral-repl,5894939,fasta,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""true""","""false""","""false""",32.0,,37421010.0,1492652512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-04-20 01:42:01.911740,88558.0,7.0
2017-04-20 02:37:05.519976,slurm_normal,1492655838.0,0,1.0,main_w3_handler1,3079507,15630934,False,,9749095.roundup,slurm,,132112168.0,corral-repl,7378059,fasta,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,37421010.0,1492655832.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-04-20 02:37:26.512864,88558.0,6.0
2017-04-20 02:37:05.797195,slurm_normal,1492655839.0,0,1.0,main_w3_handler0,3079507,15630935,False,,9749096.roundup,slurm,,132112168.0,corral-repl,5894939,fasta,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,37421010.0,1492655833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-04-20 02:37:26.492994,88558.0,6.0
2017-04-24 01:14:48.825485,slurm_normal,1492996507.0,0,1.0,main_w3_handler0,3043088,15657219,False,,9773646.roundup,slurm,,132112168.0,corral-repl,1492,tabular,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,36816364.0,1492996500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-04-24 01:15:09.363065,102683.0,7.0
2017-04-24 01:14:47.922044,slurm_normal,1492996503.0,0,1.0,main_w4_handler1,3043088,15657216,False,,9773645.roundup,slurm,,132112168.0,corral-repl,1532,tabular,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,36816364.0,1492996497.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-04-24 01:15:04.382649,102683.0,6.0
2017-04-24 01:14:47.206633,slurm_normal,1492996505.0,0,1.0,main_w3_handler1,3043088,15657214,False,,9773648.roundup,slurm,,132112168.0,corral-repl,1650,tabular,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,36816364.0,1492996500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-04-24 01:15:07.598542,102683.0,5.0
2017-04-24 01:14:48.507750,slurm_normal,1492996518.0,0,1.0,main_w3_handler1,3043088,15657218,False,,9773650.roundup,slurm,,132112168.0,corral-repl,1622,tabular,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,36816364.0,1492996512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-04-24 01:15:20.012198,102683.0,6.0
2017-04-24 01:14:47.617817,slurm_normal,1492996511.0,0,1.0,main_w3_handler1,3043088,15657215,False,,9773649.roundup,slurm,,132112168.0,corral-repl,1798,tabular,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,36816364.0,1492996505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-04-24 01:15:12.834576,102683.0,6.0
2017-04-24 01:14:48.207241,slurm_normal,1492996507.0,0,1.0,main_w4_handler0,3043088,15657217,False,,9773647.roundup,slurm,,132112168.0,corral-repl,1655,tabular,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,36816364.0,1492996500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-04-24 01:15:09.618874,102683.0,7.0
2017-04-25 21:15:31.493655,slurm_normal,1493154989.0,0,1.0,main_w4_handler0,3086859,15676009,False,,9791220.roundup,slurm,,132112168.0,corral-repl,496841,tre,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""20""","""false""","""false""","""false""",32.0,,37558747.0,1493154984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-04-25 21:16:33.415244,104714.0,5.0
2017-04-25 21:14:38.757123,slurm_normal,1493154964.0,0,1.0,main_w4_handler1,3086859,15676003,False,,9791218.roundup,slurm,,132112168.0,corral-repl,496841,tre,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""20""","""false""","""false""","""false""",32.0,,37558747.0,1493154959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-04-25 21:16:21.684198,104714.0,5.0
2017-04-26 10:50:43.812424,slurm_normal,1493203937.0,0,1.0,main_w3_handler1,3005742,15680110,False,,9794754.roundup,slurm,,132112168.0,corral-repl,10776,bed,,,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""24""","""false""","""false""","""false""",32.0,,36280888.0,1493203858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-04-26 10:52:21.283470,100368.0,79.0
2017-05-08 06:47:15.513200,slurm_normal,1494226045.0,0,1.0,main_w3_handler0,3039457,15776934,False,,9883451.roundup,slurm,,132112168.0,corral-repl,63409,tabular,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,36746733.0,1494226040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-05-08 06:47:27.088103,,5.0
2017-05-08 07:55:29.434610,slurm_normal,1494230159.0,0,1.0,main_w4_handler0,3102145,15777342,False,,9883838.roundup,slurm,,132112168.0,corral-repl,84902,tabular,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,36746733.0,1494230154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-05-08 07:56:03.942326,,5.0
2017-05-08 08:55:22.329708,slurm_normal,1494233732.0,0,1.0,main_w4_handler0,3102232,15777786,False,,9884248.roundup,slurm,,132112168.0,corral-repl,103838,interval,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,36746733.0,1494233726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-05-08 08:55:33.705653,,6.0
2017-05-09 06:11:00.001685,slurm_normal,1494310271.0,0,1.0,main_w3_handler1,3102232,15786729,False,,9892850.roundup,slurm,,132112168.0,corral-repl,84902,tabular,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""true""","""true""","""false""",32.0,,36746733.0,1494310266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-05-09 06:11:13.470026,,5.0
2017-05-09 13:19:05.617801,slurm_normal,1494335955.0,0,1.0,main_w3_handler0,1946267,15793667,False,,9898743.roundup,slurm,,132112168.0,corral-repl,7304610,tabular,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,37837158.0,1494335951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-05-09 13:19:18.945830,50285.0,4.0
2017-05-09 13:25:00.566830,slurm_normal,1494336310.0,0,1.0,main_w3_handler0,1946267,15793708,False,,9898908.roundup,slurm,,132112168.0,corral-repl,14178,tabular,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,37837158.0,1494336306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-05-09 13:25:13.898859,50285.0,4.0
2017-05-10 08:06:17.459027,slurm_normal,1494403592.0,0,1.0,main_w3_handler1,1946267,15800335,False,,9905259.roundup,slurm,,132112168.0,corral-repl,394015,mothur.freq,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,37837158.0,1494403581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-05-10 08:06:33.238067,50285.0,11.0
2017-05-16 15:02:27.062179,slurm_normal,1494946974.0,0,1.0,main_w3_handler0,3026093,15854830,False,,9954995.roundup,slurm,,132112168.0,corral-repl,26652,shared,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,38003630.0,1494946962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-05-16 15:02:57.002249,37766.0,12.0
2017-06-15 10:20:02.142140,slurm_normal,1497522119.0,0,1.0,main_w4_handler1,3151608,16107465,False,,10191064.roundup,slurm,,132112168.0,corral-repl,3582,bedgraph,,,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""24""","""false""","""false""","""false""",32.0,,38685024.0,1497522020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-06-15 10:22:01.446017,78967.0,99.0
2017-06-15 10:39:58.957086,slurm_normal,1497523224.0,0,1.0,main_w3_handler0,3003798,16107651,False,,10191186.roundup,slurm,,132112168.0,corral-repl,4784112482,fastq,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,38304398.0,1497523219.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-06-15 10:40:29.160987,100568.0,5.0
2017-06-15 10:41:01.685435,slurm_normal,1497523317.0,0,1.0,main_w3_handler0,3003798,16107656,False,,10191197.roundup,slurm,,132112168.0,corral-repl,21353,txt,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,38304398.0,1497523283.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-06-15 10:42:00.647815,100568.0,34.0
2017-06-15 10:44:44.931508,slurm_normal,1497523589.0,0,1.0,main_w4_handler0,3003798,16107731,False,,10191243.roundup,slurm,,132112168.0,corral-repl,4784112482,fastqsanger,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,38304398.0,1497523501.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-06-15 10:46:35.808654,100568.0,88.0
2017-06-15 10:46:59.348744,slurm_normal,1497523658.0,0,1.0,main_w3_handler0,3003798,16107741,False,,10191262.roundup,slurm,,132112168.0,corral-repl,980729010,qualsolexa,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,38304398.0,1497523645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-06-15 10:47:42.426152,100568.0,13.0
2017-06-15 10:48:13.318305,slurm_normal,1497523734.0,0,1.0,main_w3_handler0,3003798,16107746,False,,10191269.roundup,slurm,,132112168.0,corral-repl,980613475,qualsolexa,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""24""","""false""","""false""","""false""",32.0,,38304398.0,1497523717.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-06-15 10:49:00.298134,100568.0,17.0
2017-06-15 10:49:28.760822,slurm_normal,1497523806.0,0,1.0,main_w3_handler1,3003798,16107749,False,,10191277.roundup,slurm,,132112168.0,corral-repl,32579,tabular,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,38304398.0,1497523788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-06-15 10:50:08.260515,100568.0,18.0
