chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.ignore,parameters.ignore_warnings,parameters.inputFile,parameters.inputFile.values,parameters.is_bisulfite_sequenced,parameters.max_output,parameters.mode,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.reference_source_selector,parameters.validate_index,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-05-14 03:55:03.396079,slurm_normal_16gb,1431575770.0,1,1.0,main_w1_handler0,2269385,9468422,False,,25323986953,bam,3793080.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[""INVALID_TAG_NM""]","""False""",19699499,,"""False""","""100""","""VERBOSE""",0,mm9,cached,"""False""",32.0,,,,22111516,1431575739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-05-14 03:56:11.970483,56144.0,31.0
,,2015-05-01 17:44:08.655142,slurm_normal_16gb,1430502324.0,1,1.0,main_w2_handler0,2272637,9376032,False,,416115637,bam,3711831.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""False""",19536708,,"""False""","""100""","""VERBOSE""",1,19535987,history,"""True""",32.0,11729489.0,fasta,,21906244,1430502262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-05-01 17:45:31.936214,49963.0,62.0
,,2015-05-01 17:53:33.476098,slurm_normal_16gb,1430502848.0,1,1.0,main_w2_handler0,2272637,9376120,False,,414539098,bam,3711896.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""False""",19536204,,"""False""","""100""","""VERBOSE""",0,Araly1,cached,"""True""",32.0,,,,21906244,1430502830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-05-01 17:54:14.501472,49963.0,18.0
,,2015-05-01 18:00:50.584001,slurm_normal_16gb,1430503267.0,1,1.0,main_w2_handler0,2272637,9376141,False,,409027539,bam,3711956.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""False""",19535996,,"""False""","""100""","""VERBOSE""",1,19535987,history,"""True""",32.0,11729489.0,fasta,,21906244,1430503260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-05-01 18:01:16.905884,49963.0,7.0
,,2015-05-01 17:55:32.124972,slurm_normal_16gb,1430502970.0,1,1.0,main_w1_handler1,2272637,9376125,False,,412831433,bam,3711912.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""False""",19536148,,"""False""","""100""","""VERBOSE""",0,Araly1,cached,"""True""",32.0,,,,21906244,1430502943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-05-01 17:56:19.534503,49963.0,27.0
,,2015-05-01 18:28:38.303388,slurm_normal_16gb,1430504939.0,1,1.0,main_w1_handler1,2272637,9376224,False,,409027539,bam,3712031.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""False""",19537647,,"""False""","""100""","""VERBOSE""",1,19535987,history,"""True""",32.0,11729489.0,fasta,,21906244,1430504935.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-05-01 18:29:06.103754,49963.0,4.0
,,2015-05-01 18:29:15.937669,slurm_normal_16gb,1430505082.0,1,1.0,main_w2_handler0,2272637,9376227,False,,427182024,bam,3712035.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""False""",19537650,,"""False""","""100""","""VERBOSE""",1,19535987,history,"""True""",32.0,11729489.0,fasta,,21906244,1430505059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-05-01 18:31:29.546101,49963.0,23.0
,,2015-05-01 18:42:15.215782,slurm_normal_16gb,1430505750.0,1,1.0,main_w1_handler0,2272637,9376291,False,,412831433,bam,3712089.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""False""",19537749,,"""False""","""100""","""VERBOSE""",1,19535987,history,"""True""",32.0,11729489.0,fasta,,21906244,1430505746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-05-01 18:42:33.616662,49963.0,4.0
,,2015-05-01 18:52:18.545736,slurm_normal_16gb,1430506496.0,1,1.0,main_w2_handler1,2272637,9376368,False,,414248539,bam,3712148.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""False""",19537879,,"""False""","""100""","""VERBOSE""",1,19535987,history,"""True""",32.0,11729489.0,fasta,,21906244,1430506489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-05-01 18:55:00.172857,49963.0,7.0
,,2015-05-19 01:32:14.725366,slurm_normal_16gb,1431999420.0,1,1.0,main_w1_handler0,2307782,9491577,False,,1716754057,bam,3814097.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"""False""",19727037,,"""False""","""100""","""VERBOSE""",1,19727022,history,"""True""",32.0,102291840.0,fasta,,23161380,1431999167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-05-19 01:37:03.597453,36645.0,253.0
,,2015-05-22 10:58:20.530789,slurm_normal_16gb,1432292554.0,1,1.0,main_w1_handler1,2304283,9518492,False,,404018298,bam,3838989.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""False""",19788608,,"""False""","""100""","""SUMMARY""",1,19690122,history,"""True""",32.0,36518.0,fasta,,23169187,1432292309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-05-22 11:02:38.558909,46602.0,245.0
,,2015-05-22 10:57:32.689341,slurm_normal_16gb,1432295079.0,1,1.0,main_w1_handler1,2304283,9518490,False,,1307742808,sam,3839072.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""False""",19789327,,"""False""","""100""","""SUMMARY""",1,19690122,history,"""True""",32.0,36518.0,fasta,,23169187,1432293298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-05-22 11:44:44.162240,46602.0,1781.0
,,2015-09-16 12:49:41.474617,slurm_normal_16gb,1442407824.0,1,1.0,main_w1_handler1,2439737,10333165,False,,693038105,bam,4616781.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"""False""",21130989,,"""False""","""100""","""VERBOSE""",0,hg_g1k_v37,cached,"""True""",32.0,,,,24073837,1442407798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-09-16 12:50:25.505455,65923.0,26.0
,,2015-05-26 03:50:28.512784,slurm_normal_16gb,1432612249.0,0,1.0,main_w2_handler1,2317225,9532222,False,,59104122,bam,3847701.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/011/272/dataset_11272406.dat""","""guz_reg""","[""INVALID_QUALITY_FORMAT"", ""INVALID_FLAG_PROPER_PAIR"", ""INVALID_FLAG_MATE_UNMAPPED"", ""MISMATCH_FLAG_MATE_UNMAPPED"", ""INVALID_FLAG_MATE_NEG_STRAND"", ""MISMATCH_FLAG_MATE_NEG_STRAND"", ""INVALID_FLAG_FIRST_OF_PAIR"", ""INVALID_FLAG_SECOND_OF_PAIR"", ""PAIRED_READ_NOT_MARKED_AS_FIRST_OR_SECOND"", ""INVALID_FLAG_NOT_PRIM_ALIGNMENT"", ""INVALID_FLAG_SUPPLEMENTARY_ALIGNMENT"", ""INVALID_FLAG_READ_UNMAPPED"", ""INVALID_INSERT_SIZE"", ""INVALID_MAPPING_QUALITY"", ""INVALID_CIGAR"", ""ADJACENT_INDEL_IN_CIGAR"", ""INVALID_MATE_REF_INDEX"", ""MISMATCH_MATE_REF_INDEX"", ""INVALID_REFERENCE_INDEX"", ""INVALID_ALIGNMENT_START"", ""MISMATCH_MATE_ALIGNMENT_START"", ""MATE_FIELD_MISMATCH"", ""INVALID_TAG_NM"", ""MISSING_TAG_NM"", ""MISSING_HEADER"", ""MISSING_SEQUENCE_DICTIONARY"", ""MISSING_READ_GROUP"", ""RECORD_OUT_OF_ORDER"", ""READ_GROUP_NOT_FOUND"", ""RECORD_MISSING_READ_GROUP"", ""INVALID_INDEXING_BIN"", ""MISSING_VERSION_NUMBER"", ""INVALID_VERSION_NUMBER"", ""TRUNCATED_FILE"", ""MISMATCH_READ_LENGTH_AND_QUALS_LENGTH"", ""EMPTY_READ"", ""CIGAR_MAPS_OFF_REFERENCE"", ""MISMATCH_READ_LENGTH_AND_E2_LENGTH"", ""MISMATCH_READ_LENGTH_AND_U2_LENGTH"", ""E2_BASE_EQUALS_PRIMARY_BASE"", ""BAM_FILE_MISSING_TERMINATOR_BLOCK"", ""UNRECOGNIZED_HEADER_TYPE"", ""POORLY_FORMATTED_HEADER_TAG"", ""HEADER_TAG_MULTIPLY_DEFINED"", ""HEADER_RECORD_MISSING_REQUIRED_TAG"", ""INVALID_DATE_STRING"", ""TAG_VALUE_TOO_LARGE"", ""INVALID_INDEX_FILE_POINTER"", ""INVALID_PREDICTED_MEDIAN_INSERT_SIZE"", ""DUPLICATE_READ_GROUP_ID"", ""MISSING_PLATFORM_VALUE"", ""INVALID_PLATFORM_VALUE"", ""DUPLICATE_PROGRAM_GROUP_ID"", ""MATE_NOT_FOUND"", ""MATES_ARE_SAME_END"", ""MISMATCH_MATE_CIGAR_STRING"", ""MATE_CIGAR_STRING_INVALID_PRESENCE""]","""False""",19806567,,"""False""","""100""","""VERBOSE""",1,19799029,history,"""True""",32.0,232143.0,fasta,,23272651,1432612239.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-05-26 03:50:53.216490,63275.0,10.0
,,2015-06-29 13:57:47.432867,slurm_normal_16gb,1435586322.0,1,1.0,main_w2_handler0,2358876,9758919,False,,477927353,bam,4062033.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""False""",20174577,,"""False""","""100""","""SUMMARY""",1,20174028,history,"""True""",32.0,370360457.0,fasta,,23862511,1435586291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-06-29 13:58:46.083367,65190.0,31.0
,,2015-06-29 14:02:18.651635,slurm_normal_16gb,1435586599.0,1,1.0,main_w1_handler0,2358876,9758936,False,,477927353,bam,4062107.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[""INVALID_QUALITY_FORMAT"", ""INVALID_FLAG_PROPER_PAIR"", ""INVALID_FLAG_MATE_UNMAPPED"", ""MISMATCH_FLAG_MATE_UNMAPPED"", ""INVALID_FLAG_MATE_NEG_STRAND"", ""MISMATCH_FLAG_MATE_NEG_STRAND"", ""INVALID_FLAG_FIRST_OF_PAIR"", ""INVALID_FLAG_SECOND_OF_PAIR"", ""PAIRED_READ_NOT_MARKED_AS_FIRST_OR_SECOND"", ""INVALID_FLAG_NOT_PRIM_ALIGNMENT"", ""INVALID_FLAG_SUPPLEMENTARY_ALIGNMENT"", ""INVALID_FLAG_READ_UNMAPPED"", ""INVALID_INSERT_SIZE"", ""INVALID_MAPPING_QUALITY"", ""INVALID_CIGAR"", ""ADJACENT_INDEL_IN_CIGAR"", ""INVALID_MATE_REF_INDEX"", ""MISMATCH_MATE_REF_INDEX"", ""INVALID_REFERENCE_INDEX"", ""INVALID_ALIGNMENT_START"", ""MISMATCH_MATE_ALIGNMENT_START"", ""MATE_FIELD_MISMATCH"", ""INVALID_TAG_NM"", ""MISSING_TAG_NM"", ""MISSING_HEADER"", ""MISSING_SEQUENCE_DICTIONARY"", ""MISSING_READ_GROUP"", ""RECORD_OUT_OF_ORDER"", ""READ_GROUP_NOT_FOUND"", ""RECORD_MISSING_READ_GROUP"", ""INVALID_INDEXING_BIN"", ""MISSING_VERSION_NUMBER"", ""INVALID_VERSION_NUMBER"", ""TRUNCATED_FILE"", ""MISMATCH_READ_LENGTH_AND_QUALS_LENGTH"", ""EMPTY_READ"", ""CIGAR_MAPS_OFF_REFERENCE"", ""MISMATCH_READ_LENGTH_AND_E2_LENGTH"", ""MISMATCH_READ_LENGTH_AND_U2_LENGTH"", ""E2_BASE_EQUALS_PRIMARY_BASE"", ""BAM_FILE_MISSING_TERMINATOR_BLOCK"", ""UNRECOGNIZED_HEADER_TYPE"", ""POORLY_FORMATTED_HEADER_TAG"", ""HEADER_TAG_MULTIPLY_DEFINED"", ""HEADER_RECORD_MISSING_REQUIRED_TAG"", ""INVALID_DATE_STRING"", ""TAG_VALUE_TOO_LARGE"", ""INVALID_INDEX_FILE_POINTER"", ""INVALID_PREDICTED_MEDIAN_INSERT_SIZE"", ""DUPLICATE_READ_GROUP_ID"", ""MISSING_PLATFORM_VALUE"", ""INVALID_PLATFORM_VALUE"", ""DUPLICATE_PROGRAM_GROUP_ID"", ""MATE_NOT_FOUND"", ""MATES_ARE_SAME_END"", ""MISMATCH_MATE_CIGAR_STRING"", ""MATE_CIGAR_STRING_INVALID_PRESENCE""]","""False""",20174577,,"""False""","""100""","""VERBOSE""",1,20174028,history,"""True""",32.0,370360457.0,fasta,,23862511,1435586566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-06-29 14:03:22.967841,65190.0,33.0
,,2015-06-29 14:05:09.277277,slurm_normal_16gb,1435586736.0,1,1.0,main_w1_handler1,2358876,9758954,False,,729287019,bam,4062140.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""False""",20174457,,"""False""","""100""","""VERBOSE""",0,Araly1,cached,"""True""",32.0,,,,23862511,1435586731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-06-29 14:05:38.740409,65190.0,5.0
,,2015-09-16 14:28:55.703663,slurm_normal_16gb,1442413761.0,1,1.0,main_w1_handler2,2439737,10334186,False,,688531564,bam,4617689.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"""False""",21132609,,"""False""","""100000""","""VERBOSE""",0,Araly1,cached,"""True""",32.0,,,,24073837,1442413756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-09-16 14:29:25.277626,65923.0,5.0
,,2015-06-04 02:08:18.907854,slurm_normal_16gb,1433383760.0,0,1.0,main_w1_handler0,2309077,9595019,False,,10553,sam,3906267.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[""INVALID_QUALITY_FORMAT"", ""INVALID_FLAG_PROPER_PAIR"", ""INVALID_FLAG_MATE_UNMAPPED"", ""MISMATCH_FLAG_MATE_UNMAPPED"", ""INVALID_FLAG_MATE_NEG_STRAND"", ""MISMATCH_FLAG_MATE_NEG_STRAND"", ""INVALID_FLAG_FIRST_OF_PAIR"", ""INVALID_FLAG_SECOND_OF_PAIR"", ""PAIRED_READ_NOT_MARKED_AS_FIRST_OR_SECOND"", ""INVALID_FLAG_NOT_PRIM_ALIGNMENT"", ""INVALID_FLAG_SUPPLEMENTARY_ALIGNMENT"", ""INVALID_FLAG_READ_UNMAPPED"", ""INVALID_INSERT_SIZE"", ""INVALID_MAPPING_QUALITY"", ""INVALID_CIGAR"", ""ADJACENT_INDEL_IN_CIGAR"", ""INVALID_MATE_REF_INDEX"", ""MISMATCH_MATE_REF_INDEX"", ""INVALID_REFERENCE_INDEX"", ""INVALID_ALIGNMENT_START"", ""MISMATCH_MATE_ALIGNMENT_START"", ""MATE_FIELD_MISMATCH"", ""INVALID_TAG_NM"", ""MISSING_TAG_NM"", ""MISSING_HEADER"", ""MISSING_SEQUENCE_DICTIONARY"", ""MISSING_READ_GROUP"", ""RECORD_OUT_OF_ORDER"", ""READ_GROUP_NOT_FOUND"", ""RECORD_MISSING_READ_GROUP"", ""INVALID_INDEXING_BIN"", ""MISSING_VERSION_NUMBER"", ""INVALID_VERSION_NUMBER"", ""TRUNCATED_FILE"", ""MISMATCH_READ_LENGTH_AND_QUALS_LENGTH"", ""EMPTY_READ"", ""CIGAR_MAPS_OFF_REFERENCE"", ""MISMATCH_READ_LENGTH_AND_E2_LENGTH"", ""MISMATCH_READ_LENGTH_AND_U2_LENGTH"", ""E2_BASE_EQUALS_PRIMARY_BASE"", ""BAM_FILE_MISSING_TERMINATOR_BLOCK"", ""UNRECOGNIZED_HEADER_TYPE"", ""POORLY_FORMATTED_HEADER_TAG"", ""HEADER_TAG_MULTIPLY_DEFINED"", ""HEADER_RECORD_MISSING_REQUIRED_TAG"", ""INVALID_DATE_STRING"", ""TAG_VALUE_TOO_LARGE"", ""INVALID_INDEX_FILE_POINTER"", ""INVALID_PREDICTED_MEDIAN_INSERT_SIZE"", ""DUPLICATE_READ_GROUP_ID"", ""MISSING_PLATFORM_VALUE"", ""INVALID_PLATFORM_VALUE"", ""DUPLICATE_PROGRAM_GROUP_ID"", ""MATE_NOT_FOUND"", ""MATES_ARE_SAME_END"", ""MISMATCH_MATE_CIGAR_STRING"", ""MATE_CIGAR_STRING_INVALID_PRESENCE""]","""False""",19907257,,"""False""","""100""","""SUMMARY""",0,eschColi_K12_DH10B,cached,"""True""",32.0,,,,23132114,1433383733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-06-04 02:09:24.387599,,27.0
,,2015-07-30 08:46:42.613606,slurm_normal_16gb,1438246046.0,1,1.0,main_w2_handler1,2320766,10031063,False,,16754883197,sam,4312328.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[""INVALID_QUALITY_FORMAT"", ""INVALID_FLAG_PROPER_PAIR"", ""INVALID_FLAG_MATE_UNMAPPED"", ""MISMATCH_FLAG_MATE_UNMAPPED"", ""INVALID_FLAG_MATE_NEG_STRAND"", ""MISMATCH_FLAG_MATE_NEG_STRAND"", ""INVALID_FLAG_FIRST_OF_PAIR"", ""INVALID_FLAG_SECOND_OF_PAIR"", ""PAIRED_READ_NOT_MARKED_AS_FIRST_OR_SECOND"", ""INVALID_FLAG_NOT_PRIM_ALIGNMENT"", ""INVALID_FLAG_SUPPLEMENTARY_ALIGNMENT"", ""INVALID_FLAG_READ_UNMAPPED"", ""INVALID_INSERT_SIZE"", ""INVALID_MAPPING_QUALITY"", ""INVALID_CIGAR"", ""ADJACENT_INDEL_IN_CIGAR"", ""INVALID_MATE_REF_INDEX"", ""MISMATCH_MATE_REF_INDEX"", ""INVALID_REFERENCE_INDEX"", ""INVALID_ALIGNMENT_START"", ""MISMATCH_MATE_ALIGNMENT_START"", ""MATE_FIELD_MISMATCH"", ""INVALID_TAG_NM"", ""MISSING_TAG_NM"", ""MISSING_HEADER"", ""MISSING_SEQUENCE_DICTIONARY"", ""MISSING_READ_GROUP"", ""RECORD_OUT_OF_ORDER"", ""READ_GROUP_NOT_FOUND"", ""RECORD_MISSING_READ_GROUP"", ""INVALID_INDEXING_BIN"", ""MISSING_VERSION_NUMBER"", ""INVALID_VERSION_NUMBER"", ""TRUNCATED_FILE"", ""MISMATCH_READ_LENGTH_AND_QUALS_LENGTH"", ""EMPTY_READ"", ""CIGAR_MAPS_OFF_REFERENCE"", ""MISMATCH_READ_LENGTH_AND_E2_LENGTH"", ""MISMATCH_READ_LENGTH_AND_U2_LENGTH"", ""E2_BASE_EQUALS_PRIMARY_BASE"", ""BAM_FILE_MISSING_TERMINATOR_BLOCK"", ""UNRECOGNIZED_HEADER_TYPE"", ""POORLY_FORMATTED_HEADER_TAG"", ""HEADER_TAG_MULTIPLY_DEFINED"", ""HEADER_RECORD_MISSING_REQUIRED_TAG"", ""INVALID_DATE_STRING"", ""TAG_VALUE_TOO_LARGE"", ""INVALID_INDEX_FILE_POINTER"", ""INVALID_PREDICTED_MEDIAN_INSERT_SIZE"", ""DUPLICATE_READ_GROUP_ID"", ""MISSING_PLATFORM_VALUE"", ""INVALID_PLATFORM_VALUE"", ""DUPLICATE_PROGRAM_GROUP_ID"", ""MATE_NOT_FOUND"", ""MATES_ARE_SAME_END"", ""MISMATCH_MATE_CIGAR_STRING"", ""MATE_CIGAR_STRING_INVALID_PRESENCE""]","""False""",20617880,,"""False""","""100""","""VERBOSE""",0,hg19,cached,"""True""",32.0,,,,23295097,1438246028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-07-30 08:47:28.132474,64160.0,18.0
,,2015-07-30 08:57:08.905807,slurm_normal_16gb,1438246653.0,1,1.0,main_w2_handler0,2320766,10031096,False,,16754883197,sam,4312360.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""False""",20617880,,"""False""","""100""","""VERBOSE""",0,hg19,cached,"""True""",32.0,,,,23295097,1438246646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-07-30 08:57:38.389914,64160.0,7.0
,,2015-07-30 09:19:59.683874,slurm_normal_16gb,1438248040.0,1,1.0,main_w1_handler0,2320766,10031244,False,,16850642556,sam,4312492.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"""False""",20146972,,"""False""","""100""","""VERBOSE""",0,hg38,cached,"""True""",32.0,,,,23295097,1438248030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-07-30 09:20:42.102170,64160.0,10.0
,,2015-07-30 09:19:39.936126,slurm_normal_16gb,1438248014.0,1,1.0,main_w2_handler0,2320766,10031243,False,,16315465109,sam,4312489.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""False""",20617896,,"""False""","""100""","""VERBOSE""",0,hg19,cached,"""True""",32.0,,,,23295097,1438248003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-07-30 09:20:16.201916,64160.0,11.0
,,2015-09-16 14:14:15.371565,slurm_normal_16gb,1442412879.0,1,1.0,main_w1_handler0,2439737,10334075,False,,688531564,bam,4617591.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"""False""",21132609,,"""False""","""100""","""VERBOSE""",0,Araly1,cached,"""True""",32.0,,,,24073837,1442412872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-09-16 14:14:43.326192,65923.0,7.0
,,2015-10-24 19:49:58.956375,slurm_normal_16gb,1445716232.0,1,1.0,main_w1_handler0,2477530,10716426,False,,115759604,bam,4978910.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""False""",21722223,,"""False""","""100""","""SUMMARY""",1,21625599,history,"""True""",32.0,9168255.0,fasta,,25872471,1445716212.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-10-24 19:50:33.999826,71726.0,20.0
,,2015-07-10 06:53:48.269137,slurm_normal_16gb,1436517304.0,1,1.0,main_w1_handler2,2369908,9826840,False,,2331581911,sam,4126810.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",,"""False""",20289625,,"""False""","""100""","""VERBOSE""",0,Araly1,cached,"""True""",32.0,,,,24065024,1436517298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-07-10 08:35:08.620675,65879.0,6.0
,,2015-07-12 16:30:07.253553,slurm_normal_16gb,1436718638.0,1,1.0,main_w2_handler0,2373304,9844326,False,,11999166,bam,4140003.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""False""",20319396,,"""False""","""100""","""VERBOSE""",0,hg19,cached,"""True""",32.0,,,,24030833,1436718633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-07-12 16:30:41.311937,65752.0,5.0
,,2015-07-12 16:30:10.894481,slurm_normal_16gb,1436718675.0,1,1.0,main_w1_handler0,2373304,9844328,False,,9053249,bam,4140011.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""False""",20319408,,"""False""","""100""","""VERBOSE""",0,hg19,cached,"""True""",32.0,,,,24030833,1436718669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-07-12 16:31:19.297468,65752.0,6.0
,,2015-07-12 16:30:09.105795,slurm_normal_16gb,1436718641.0,1,1.0,main_w1_handler1,2373304,9844327,False,,9129348,bam,4140005.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""False""",20319402,,"""False""","""100""","""VERBOSE""",0,hg19,cached,"""True""",32.0,,,,24030833,1436718636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-07-12 16:30:44.476231,65752.0,5.0
,,2015-07-15 11:58:40.950449,slurm_normal_16gb,1436970046.0,1,1.0,main_w2_handler0,1598828,9871828,False,,1249880530,bam,4161883.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"""False""",20350039,,"""False""","""100""","""VERBOSE""",0,hg38,cached,"""True""",32.0,,,,23455337,1436969965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,1.126.0,,2015-07-15 14:21:13.155773,38947.0,81.0
