create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.reference_source_selector,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-06-21 11:16:03.187524,slurm_normal_16gb,1466508072.0,0,1.0,main_w1_handler0,2745612,13223427,False,,515,bed,7407881.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b528b6bd992c17b10a'}]",0,hg19,cached,32.0,,,,30987540,1466508066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-06-21 11:21:15.107401,,6.0
2016-06-21 11:15:59.730917,slurm_normal_16gb,1466507793.0,0,1.0,main_w1_handler0,2745612,13223418,False,,630,bed,7407838.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52e38ffb88a0b0266'}]",0,hg19,cached,32.0,,,,30987540,1466507774.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-06-21 11:16:37.229565,,19.0
2016-06-21 11:16:05.577399,slurm_normal_16gb,1466507899.0,0,1.0,main_w1_handler0,2745612,13223434,False,,270,bed,7407859.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54f1a809defca9aa5'}]",0,hg19,cached,32.0,,,,30987540,1466507859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-06-21 11:18:22.865805,,40.0
2016-06-21 11:16:02.256728,slurm_normal_16gb,1466507960.0,0,1.0,main_w2_handler1,2745612,13223425,False,,812,bed,7407871.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b585da198d031822ee'}]",0,hg19,cached,32.0,,,,30987540,1466507954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-06-21 11:19:22.878853,,6.0
2016-06-21 11:16:00.546632,slurm_normal_16gb,1466507828.0,0,1.0,main_w2_handler1,2745612,13223420,False,,736,bed,7407847.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f42d3c48612f72f'}]",0,hg19,cached,32.0,,,,30987540,1466507800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-06-21 11:17:09.686754,,28.0
2016-06-21 11:16:06.105846,slurm_normal_16gb,1466507947.0,0,1.0,main_w2_handler0,2745612,13223436,False,,840,bed,7407870.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b592309c3c4c474675'}]",0,hg19,cached,32.0,,,,30987540,1466507943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-06-21 11:19:09.918961,,4.0
2016-06-21 11:16:04.574513,slurm_normal_16gb,1466507803.0,0,1.0,main_w2_handler0,2745612,13223431,False,,429,bed,7407846.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f91af4b2bb8ec0b'}]",0,hg19,cached,32.0,,,,30987540,1466507799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-06-21 11:16:44.688141,,4.0
2016-06-21 11:16:01.928333,slurm_normal_16gb,1466507927.0,0,1.0,main_w2_handler1,2745612,13223424,False,,1610,bed,7407866.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b907123e13438722'}]",0,hg19,cached,32.0,,,,30987540,1466507908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-06-21 11:18:48.938313,,19.0
2016-06-21 11:16:04.919856,slurm_normal_16gb,1466507848.0,0,1.0,main_w2_handler0,2745612,13223432,False,,1233,bed,7407851.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55b45a2e4187bae19'}]",0,hg19,cached,32.0,,,,30987540,1466507839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-06-21 11:17:32.555845,,9.0
2016-06-21 11:16:05.308324,slurm_normal_16gb,1466507938.0,0,1.0,main_w2_handler0,2745612,13223433,False,,5818,bed,7407869.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e2e264e9def9715e'}]",0,hg19,cached,32.0,,,,30987540,1466507932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-06-21 11:18:59.601737,,6.0
2016-06-21 11:16:00.950698,slurm_normal_16gb,1466508002.0,0,1.0,main_w1_handler0,2745612,13223421,False,,1295,bed,7407872.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5174c1d95221c2ea6'}]",0,hg19,cached,32.0,,,,30987540,1466507954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-06-21 11:20:05.143710,,48.0
2016-06-21 11:16:02.632556,slurm_normal_16gb,1466508033.0,0,1.0,main_w2_handler1,2745612,13223426,False,,1358,bed,7407873.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e9c3e9eeddd23679'}]",0,hg19,cached,32.0,,,,30987540,1466508008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-06-21 11:20:35.666540,,25.0
2016-06-21 11:16:01.293721,slurm_normal_16gb,1466508053.0,0,1.0,main_w1_handler0,2745612,13223422,False,,540,bed,7407874.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c417fbd0a2a5035'}]",0,hg19,cached,32.0,,,,30987540,1466508009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-06-21 11:20:57.067432,,44.0
2016-06-21 11:16:03.532848,slurm_normal_16gb,1466508070.0,0,1.0,main_w2_handler1,2745612,13223428,False,,150,bed,7407880.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5022000304a270729'}]",0,hg19,cached,32.0,,,,30987540,1466508065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-06-21 11:21:13.314802,,5.0
2016-10-13 12:12:42.561153,slurm_normal_16gb,1476360799.0,0,1.0,main_w4_handler1,2853225,14072586,False,,24240,bed6,8289506.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b555f6910af8d01dc9'}]",0,hg19,cached,32.0,,,,33650793,1476360794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-10-13 12:13:20.353150,69297.0,5.0
2016-09-09 23:07:10.166938,slurm_normal_16gb,1473462486.0,0,1.0,main_w3_handler1,2813328,13819272,False,,14534617,bed,8040912.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5558844552b96c995'}]",0,ce10,cached,32.0,,,,32719668,1473462472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-09-09 23:08:07.099261,67913.0,14.0
2016-03-17 02:00:45.556837,slurm_normal_16gb,1458180128.0,0,1.0,main_w1_handler1,2629782,12161557,False,,186936091,bed,6378578.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23877753,,0,hg19,cached,32.0,,,,28931194,1458180088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-03-17 02:02:10.562174,80412.0,40.0
2016-09-12 12:25:42.425080,slurm_normal_16gb,1473683170.0,0,1.0,main_w3_handler0,1796147,13830592,False,,51394,bed,8052582.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b565243f77eb9df74d'}]",0,mm10,cached,32.0,,,,32727307,1473683164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-09-12 12:26:15.893941,35884.0,6.0
2016-09-12 13:13:21.803084,slurm_normal_16gb,1473686043.0,0,1.0,main_w4_handler0,1796147,13830990,False,,0,bed,8053000.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b555363f44cf8a0a6c'}]",0,mm10,cached,32.0,,,,32727307,1473686039.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-09-12 13:14:06.670966,35884.0,4.0
2016-09-12 13:25:05.146153,slurm_normal_16gb,1473686862.0,0,1.0,main_w3_handler1,1796147,13831140,False,,169129729,bed,8053169.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b541deb1afff088572'}]",0,mm10,cached,32.0,,,,32727307,1473686798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-09-12 13:27:48.655115,35884.0,64.0
2016-05-11 08:52:07.559852,slurm_normal_16gb,1462956762.0,0,1.0,main_w2_handler1,2584956,12853385,False,,1002115,bed,7053878.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b573952fdd1e9a9879'}]",0,hg19,cached,32.0,,,,30159473,1462956754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-05-11 08:52:44.459688,77417.0,8.0
2016-03-19 22:38:28.000043,slurm_normal_16gb,1458427267.0,0,1.0,main_w2_handler0,2639666,12195679,False,,20441,bed,6409350.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23930204,,0,hg19,cached,32.0,,,,29080092,1458427262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-03-19 22:41:10.376011,81015.0,5.0
2016-09-18 15:04:10.338980,slurm_normal_16gb,1474211101.0,0,1.0,main_w3_handler0,2805171,13874793,False,,14979281,bed,8098141.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e7d86d18e0b37383'}]",0,hg38,cached,32.0,,,,32871220,1474211091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-09-18 15:05:03.527801,89197.0,10.0
2016-07-12 12:15:43.852940,slurm_normal_16gb,1468325786.0,0,1.0,main_w1_handler0,2763134,13384904,False,,12646,bed,7596385.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53b4f9f033b3b9bc9'}]",0,hg19,cached,32.0,,,,31413083,1468325782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-07-12 12:16:29.706671,87248.0,4.0
2016-07-12 16:13:05.520427,slurm_normal_16gb,1468340079.0,0,1.0,main_w1_handler1,2763134,13387730,False,,0,bed,7598558.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cc7765c42da54380'}]",0,hg19,cached,32.0,,,,31413216,1468340076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-07-12 16:14:42.427649,87248.0,3.0
2016-07-13 08:29:25.746574,slurm_normal_16gb,1468398653.0,0,1.0,main_w2_handler0,2763134,13393363,False,,193492882,bed,7605106.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b567479ec7c55b5eb4'}]",0,hg19,cached,32.0,,,,31413216,1468398627.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-07-13 08:31:05.733866,87248.0,26.0
2016-04-11 16:47:49.264103,slurm_normal_16gb,1460409367.0,0,1.0,main_w1_handler1,2665471,12419759,False,,11641,bed,6623068.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24257649,,0,hg19,cached,32.0,,,,29549304,1460409359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-04-11 21:16:12.094180,82301.0,8.0
2016-07-18 19:50:25.668286,slurm_normal_16gb,1468871465.0,0,1.0,main_w2_handler1,1104862,13435652,False,,63695,bed,7646959.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b563c3db4a3bb9a690'}]",0,hg19,cached,32.0,,,,31521158,1468871461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-07-18 19:51:07.551266,25699.0,4.0
2016-09-23 14:21:35.654303,slurm_normal_16gb,1474640636.0,0,1.0,main_w4_handler0,2812304,13925803,False,,67078,bed,8148196.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56626aa2b8faad4c2'}]",0,hg38,cached,32.0,,,,32719265,1474640549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-09-23 14:23:57.751022,56032.0,87.0
2016-09-26 17:31:37.776549,slurm_normal_16gb,1474911128.0,0,1.0,main_w4_handler0,2829866,13946577,False,,32,bed,8167702.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52ae8c02869c35547'}]",0,sacCer3,cached,32.0,,,,33104454,1474911117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-09-26 17:32:11.114315,87231.0,11.0
2016-07-27 23:04:35.836875,slurm_normal_16gb,1469660718.0,0,1.0,main_w2_handler0,2298977,13511450,False,,220,bed,7727039.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b521d73d3145df51f4'}]",0,hg19,cached,32.0,,,,31754218,1469660693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-07-27 23:05:20.563149,49878.0,25.0
2016-10-21 19:45:07.831419,slurm_normal,1477079133.0,0,1.0,main_w3_handler0,2863954,14143637,False,,56834,bed,8356844.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5999be881c34e9d66'}]",0,mm10,cached,32.0,,,,33845967,1477079126.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-10-21 19:45:36.574847,92776.0,7.0
2016-10-23 15:29:12.156505,slurm_normal,1477236586.0,0,1.0,main_w4_handler1,2865681,14151221,False,,306587,bed,8363044.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b516ddc0aef56046da'}]",0,hg19,cached,32.0,,,,33578016,1477236579.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-10-23 15:29:48.212709,91933.0,7.0
2016-08-30 10:53:31.012597,slurm_normal_16gb,1472554460.0,0,1.0,main_w4_handler0,2767626,13747317,False,,4996,bed,7967672.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b503a68fe037b3113a'}]",0,hg19,cached,32.0,,,,32402320,1472554442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-08-30 10:54:24.053047,55954.0,18.0
2017-03-20 15:52:23.597354,slurm_normal,1490025180.0,0,1.0,main_w3_handler1,3032790,15344772,False,,56834,bed,9483768.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28843915}]",0,mm10,cached,32.0,,,,36642694,1490025147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2017-03-20 15:53:04.264021,102117.0,33.0
2016-09-02 19:55:38.678725,slurm_normal_16gb,1472846165.0,0,1.0,main_w4_handler0,2805145,13772192,False,,67078,bed,7993433.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56be149257d56ad81'}]",0,hg38,cached,32.0,,,,32719265,1472846157.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-09-02 19:56:09.181741,56032.0,8.0
2016-09-07 02:44:53.407352,slurm_normal_16gb,1473216327.0,0,1.0,main_w3_handler1,2812627,13793965,False,,3637327,bed,8014472.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b597cb84ff7d814821'}]",0,ce10,cached,32.0,,,,32719668,1473216311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-09-07 02:45:29.343259,67913.0,16.0
2016-09-07 02:14:29.980526,slurm_normal_16gb,1473214535.0,0,1.0,main_w3_handler1,2812627,13793895,False,,14071389,bed,8014405.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e5f092b4719d309f'}]",0,ce10,cached,32.0,,,,32719668,1473214521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-09-07 02:15:41.126401,67913.0,14.0
2016-09-07 02:04:35.859971,slurm_normal_16gb,1473213939.0,0,1.0,main_w4_handler1,2802565,13793863,False,,14071389,bed,8014367.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57257e7f488389036'}]",0,ce10,cached,32.0,,,,32719668,1473213921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-09-07 02:05:42.294461,67913.0,18.0
