create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.infile.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-01-23 14:28:23.929043,slurm_normal,1485181758.0,0,1.0,main_w4_handler0,2965038,14847306,False,1175909376,gemini.sqlite,,9007338.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28046929}]",32.0,,35532528,1485181714.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_lof_sieve/gemini_lof_sieve/0.18.1.0,0.18.1.0,,2017-01-23 14:29:21.494881,,44.0
2017-02-16 11:10:52.407986,slurm_normal,1487243609.0,0,1.0,main_w3_handler0,2997961,15056000,False,190405632,gemini.sqlite,,9211550.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28380223}]",32.0,,36054600,1487243462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_lof_sieve/gemini_lof_sieve/0.18.1.0,0.18.1.0,,2017-02-16 11:13:34.177318,100222.0,147.0
2017-04-27 21:50:12.573468,slurm_normal,1493329830.0,0,1.0,main_w3_handler1,2867488,15696185,False,1295671296,gemini.sqlite,,9809214.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 26965122}]",32.0,,37299794,1493329815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_lof_sieve/gemini_lof_sieve/0.18.1.0,0.18.1.0,,2017-04-27 21:50:33.153008,91348.0,15.0
2017-06-15 06:32:37.738141,slurm_normal,1497508389.0,0,1.0,main_w3_handler1,3121386,16105699,False,11144374272,gemini.sqlite,,10189436.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29983065}]",32.0,,38680795,1497508374.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_lof_sieve/gemini_lof_sieve/0.18.1.0,0.18.1.0,,2017-06-15 06:33:14.275421,42102.0,15.0
2017-09-15 02:20:09.173269,slurm_normal,1505442025.0,0,1.0,main_w4_handler0,3226562,16827275,False,185066496,gemini.sqlite,,10896339.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31228930}]",32.0,,40489361,1505442021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_lof_sieve/gemini_lof_sieve/0.18.1.0,0.18.1.0,,2017-09-15 02:20:27.884166,107157.0,4.0
2017-10-18 14:37:18.896417,slurm_normal,1508337473.0,0,1.0,main_w3_handler0,3290654,17133252,False,185314304,gemini.sqlite,,11189371,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31740029}]",32.0,,41352763,1508337464.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_lof_sieve/gemini_lof_sieve/0.18.1.0,0.18.1.0,,2017-10-18 14:37:59.946525,77417.0,9.0
