chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_fastq1,input_fastq1_filetype,input_fastq2,input_fastq2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_fastq1,parameters.input_fastq2,parameters.param_type.__current_case__,parameters.param_type.description,parameters.param_type.library_name,parameters.param_type.max_q,parameters.param_type.min_q,parameters.param_type.param_type_selector,parameters.param_type.platform,parameters.param_type.platform_unit,parameters.param_type.predicted_insert_size,parameters.param_type.run_date,parameters.param_type.sequencing_center,parameters.param_type.sort_order,parameters.read_group_name,parameters.sample_name,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-01-13 05:35:29.995879,rodeo_normal,1421127355.0,0,1.0,main_w1_handler0,2138862,8536740,False,,34773241,fastqsanger,,,752837.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18193553,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",2.0,,20257251,1421127346.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-01-13 05:35:58.733387,45326.0,9.0
,,2014-10-10 15:02:07.345094,rodeo_normal,1412955564.0,0,1.0,main_w1_handler1,2076784,7961879,False,,9917032748,fastqsanger,9917032748.0,fastqsanger,5270.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm1.len""","""dm1""",17152918,17152926,0,,,,,basic,,,,,,,"""A""","""AB59""",2.0,,17425489,1412953345.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-10 15:39:31.232610,53884.0,2219.0
,,2015-01-18 17:13:31.398283,rodeo_normal,1421601303.0,0,1.0,main_w1_handler1,2177087,8564575,False,,5093356,fastqsanger,,,793256.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18237222,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",2.0,,20441734,1421601294.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-01-18 17:15:09.280682,56484.0,9.0
,,2015-01-18 18:14:42.033316,rodeo_normal,1421612215.0,0,1.0,main_w2_handler1,2176738,8564650,False,,2863181217,fastqsanger,,,793360.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18233423,,0,,,,,basic,,,,,,,"""A""","""SPSAWTrep8""",2.0,,20540356,1421608959.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-01-18 21:31:40.828322,,3256.0
,,2014-10-13 08:44:18.618864,rodeo_normal,1413192440.0,0,1.0,main_w2_handler1,2078317,7970579,False,,23672542716,fastqsanger,,,13294.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19LggInv.len""","""hg19LggInv""",17206586,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",2.0,,17505474,1413189869.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-13 09:27:24.101453,53963.0,2571.0
,,2014-10-13 11:05:49.727742,rodeo_normal,1413198834.0,0,1.0,main_w2_handler1,2079390,7971306,False,,149526618,fastqsanger,,,13989.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17209080,,1,,,93,0,advanced,,,,,,coordinate,"""A""","""paciente_37""",2.0,,17568488,1413198812.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-13 11:13:56.741841,54020.0,22.0
,,2014-10-14 12:13:23.970495,rodeo_normal,1413288846.0,0,1.0,main_w1_handler0,2085012,7978922,False,,267596067,fastqsanger,,,19837.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17220867,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",2.0,,17597695,1413288815.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-14 12:14:09.282759,45082.0,31.0
,,2014-10-14 12:13:23.719791,rodeo_normal,1413288859.0,0,1.0,main_w1_handler0,2085012,7978921,False,,434358893,fastqsanger,,,19836.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17220865,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",2.0,,17597695,1413288815.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-14 12:14:23.678944,45082.0,44.0
,,2014-10-14 14:42:58.139062,rodeo_normal,1413298157.0,0,1.0,main_w1_handler0,1825233,7980360,False,,3354430611,fastqillumina,,,21025.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17222679,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",2.0,,17601699,1413297788.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-14 14:49:21.368910,45887.0,369.0
,,2014-10-15 10:21:19.323281,rodeo_normal,1413368851.0,0,1.0,main_w1_handler1,1825233,7985406,False,,3354430611,fastqillumina,,,25676.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17222679,,1,,,93,0,advanced,,,,,,coordinate,"""A""","""A0.raw.bam""",2.0,,17601699,1413368486.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-15 10:27:35.321325,45887.0,365.0
,,2014-10-17 08:34:28.836576,rodeo_normal,1413534882.0,0,1.0,main_w2_handler0,2052743,7997095,False,,96638,fastqsanger,,,34864.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17210044,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",2.0,,17676402,1413534877.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-17 08:34:45.349475,53057.0,5.0
,,2015-01-22 16:00:10.825351,rodeo_normal,1421943249.0,0,1.0,main_w1_handler0,2169286,8587489,False,,6274669102,fastqsanger,,,815792.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18269444,,0,,,,,basic,,,,,,,"""A""","""H3K4me1""",2.0,,20017538,1421942426.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-01-22 16:14:13.597571,56227.0,823.0
,,2014-10-20 10:43:34.899056,rodeo_normal,1413801838.0,0,1.0,main_w2_handler1,1930939,8008659,False,,25011157,fastqsanger,,,45387.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17281544,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",2.0,,17423521,1413801826.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-20 10:44:00.729463,46448.0,12.0
,,2014-10-20 10:53:38.188584,rodeo_normal,1413802443.0,0,1.0,main_w2_handler1,1930939,8008674,False,,47220973,fastqsanger,,,45404.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17281585,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",2.0,,17423521,1413802432.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-20 10:54:06.920945,46448.0,11.0
,,2014-10-20 11:04:20.771362,rodeo_normal,1413803123.0,0,1.0,main_w2_handler0,1930939,8008701,False,,23999443,fastqsanger,,,45432.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17281616,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",2.0,,17423521,1413803117.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-20 11:05:26.276743,46448.0,6.0
,,2014-10-20 11:15:02.397393,rodeo_normal,1413803719.0,0,1.0,main_w1_handler0,1930939,8008738,False,,23999443,fastqsanger,,,45477.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17281640,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",2.0,,17423521,1413803712.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-20 11:15:22.020362,46448.0,7.0
,,2014-10-20 11:21:24.002726,rodeo_normal,1413804172.0,0,1.0,main_w2_handler0,1930939,8008767,False,,33831731,fastqsanger,,,45505.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17281698,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",2.0,,17423521,1413804159.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-20 11:22:56.749385,46448.0,13.0
,,2014-10-20 11:19:57.892215,rodeo_normal,1413804088.0,0,1.0,main_w1_handler0,1930939,8008756,False,,33831731,fastqsanger,,,45500.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17281683,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",2.0,,17423521,1413804078.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-20 11:21:31.052881,46448.0,10.0
,,2014-10-20 11:26:18.989082,rodeo_normal,1413804401.0,0,1.0,main_w2_handler0,1930939,8008783,False,,33831731,fastqsanger,,,45525.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17281698,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",2.0,,17423521,1413804387.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-20 11:26:45.149433,46448.0,14.0
,,2015-01-21 17:07:20.359126,rodeo_normal,1421860065.0,0,1.0,main_w2_handler1,2096625,8580595,False,,40619098,fastqcssanger,40619098.0,fastqcssanger,2524800.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18259128,18259129,0,,,,,basic,,,,,,,"""A""","""unknown sample""",32.0,,20592805,1421860055.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-01-21 17:07:48.031368,54898.0,10.0
,,2015-01-21 20:39:47.559682,rodeo_normal,1421873026.0,0,1.0,main_w2_handler1,2096625,8581845,False,,2024632953,fastqcssanger,,,808501.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18260823,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",2.0,,20593518,1421872804.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-01-21 20:43:49.396311,54898.0,222.0
,,2015-01-22 16:08:25.415778,rodeo_normal,1421944405.0,0,1.0,main_w2_handler1,2169286,8587575,False,,11740789997,fastqsanger,,,815885.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18269730,,0,,,,,basic,,,,,,,"""A""","""INPUT""",2.0,,20017538,1421942927.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-01-22 16:33:29.298991,56227.0,1478.0
,,2014-10-22 08:48:13.572650,rodeo_normal,1413967815.0,0,1.0,main_w2_handler1,1458883,8022038,False,,1222532428,fastqsanger,,,57279.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",10907555,,0,,,,,basic,,,,,,,"""A""","""NONO_galaxy_clipped.bam""",2.0,,16065284,1413967702.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-22 08:50:19.925614,34551.0,113.0
,,2014-10-22 08:43:48.031095,rodeo_normal,1413967840.0,0,1.0,main_w1_handler1,1458883,8022022,False,,4869730990,fastqsanger,,,57262.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",10907546,,1,,,93,0,advanced,,,,,,coordinate,"""A""","""NONO""",2.0,,16065284,1413967436.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-22 08:50:44.431798,34551.0,404.0
,,2014-10-22 08:55:28.793450,rodeo_normal,1413968264.0,0,1.0,main_w1_handler1,1455717,8022064,False,,1191495626,fastqsanger,,,57308.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",10892946,,0,,,,,basic,,,,,,,"""A""","""SFPQ_galaxy_clipped.bam""",2.0,,16065284,1413968141.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-22 08:57:49.916148,34551.0,123.0
,,2014-10-22 08:53:43.014747,rodeo_normal,1413968476.0,0,1.0,main_w1_handler0,1455717,8022054,False,,5466556574,fastqsanger,,,57297.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",10892167,,0,,,,,basic,,,,,,,"""A""","""SFPQ.bam""",2.0,,16065284,1413968038.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-22 09:01:20.500436,34551.0,438.0
,,2014-10-24 11:45:49.559161,rodeo_normal,1414160732.0,0,1.0,main_w2_handler1,2076784,8036780,False,,1308551666,fastqsanger,,,70987.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/droWil1.len""","""droWil1""",17319932,,0,,,,,basic,,,,,,,"""A""","""rDwilML2""",2.0,,17655893,1414160511.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-24 14:25:40.497932,53884.0,221.0
,,2014-10-24 11:51:00.441150,rodeo_normal,1414161338.0,0,1.0,main_w2_handler0,2076784,8036844,False,,2780035431,fastqsanger,,,71097.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dp4.len""","""dp4""",17319925,,0,,,,,basic,,,,,,,"""A""","""rDpseFL2""",1.0,,17655893,1414161008.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-24 14:35:42.783959,53884.0,330.0
,,2014-10-24 11:46:07.169840,rodeo_normal,1414160757.0,0,1.0,main_w2_handler0,2076784,8036786,False,,1333364697,fastqsanger,,,70982.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/droWil1.len""","""droWil1""",17319931,,0,,,,,basic,,,,,,,"""A""","""rDwilFL2""",2.0,,17655893,1414160508.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-24 14:25:59.846615,53884.0,249.0
,,2014-10-24 11:45:08.086107,rodeo_normal,1414160829.0,0,1.0,main_w2_handler0,2076784,8036772,False,,2851844111,fastqsanger,,,70951.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/droYak2.len""","""droYak2""",17319933,,0,,,,,basic,,,,,,,"""A""","""rDyakFL1""",1.0,,17655893,1414160481.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-24 14:27:10.873387,53884.0,348.0
,,2014-10-24 11:47:29.758690,rodeo_normal,1414160980.0,0,1.0,main_w2_handler0,2076784,8036795,False,,1219296289,fastqsanger,,,71072.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/droSec1.len""","""droSec1""",17319928,,0,,,,,basic,,,,,,,"""A""","""rDsecML1""",2.0,,17655893,1414160823.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-24 14:29:44.724581,53884.0,157.0
,,2014-10-24 11:46:41.024460,rodeo_normal,1414161170.0,0,1.0,main_w2_handler1,2076784,8036787,False,,1991950961,fastqsanger,,,71084.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/droSim1.len""","""droSim1""",17319930,,0,,,,,basic,,,,,,,"""A""","""rDsimML1""",2.0,,17655893,1414160909.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-24 14:32:55.197456,53884.0,261.0
,,2014-10-24 11:53:55.869018,rodeo_normal,1414161177.0,0,1.0,main_w2_handler1,2076784,8036881,False,,1278881528,fastqsanger,,,71093.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/droAna3.len""","""droAna3""",17319922,,0,,,,,basic,,,,,,,"""A""","""rDanaML1""",2.0,,17655893,1414160990.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-24 14:33:00.783633,53884.0,187.0
,,2014-10-24 11:44:20.723374,rodeo_normal,1414161206.0,0,1.0,main_w1_handler1,2076784,8036766,False,,182217741,fastqsanger,,,71114.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/droYak2.len""","""droYak2""",17319934,,0,,,,,basic,,,,,,,"""A""","""rDyakML1""",2.0,,17655893,1414161178.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-24 14:33:33.794554,53884.0,28.0
,,2014-10-24 11:54:38.259958,rodeo_normal,1414161526.0,0,1.0,main_w1_handler1,2076784,8036887,False,,1434692504,fastqsanger,,,71133.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/droAna3.len""","""droAna3""",17319921,,0,,,,,basic,,,,,,,"""A""","""rDanaFL1""",2.0,,17655893,1414161335.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-24 14:38:49.629755,53884.0,191.0
,,2014-10-24 11:50:33.704037,rodeo_normal,1414161324.0,0,1.0,main_w1_handler1,2076784,8036839,False,,715414864,fastqsanger,,,71122.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dp4.len""","""dp4""",17319926,,0,,,,,basic,,,,,,,"""A""","""rDpseML2""",2.0,,17655893,1414161216.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-24 14:35:29.887532,53884.0,108.0
