chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,inputA,inputA_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.addition.__current_case__,parameters.addition.addition_select,parameters.addition.b,parameters.addition.l,parameters.addition.r,parameters.chromInfo,parameters.dbkey,parameters.genome,parameters.genome.values,parameters.header,parameters.inputA,parameters.inputA.values,parameters.pct,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-02-12 21:37:29.764060,slurm_normal,1455313306.0,0,1.0,2646871734,bed,main_w2_handler0,2594322,11814098,False,,2646871734,bed,6062750.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,250,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23326321,,"""False""",23326321,,"""False""","""False""",32.0,,26626013.0,1455313089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-12 21:41:50.718025,34556.0,217.0
,,2016-02-12 21:22:30.795396,slurm_normal,1455312720.0,0,1.0,585,bed,main_w2_handler1,2594365,11814025,False,,1996944417,bed,6062655.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,300,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23305859,,"""False""",23326253,,"""False""","""False""",32.0,,26626013.0,1455312541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-12 21:32:03.258519,34556.0,179.0
,,2016-02-12 21:30:44.070522,slurm_normal,1455312876.0,0,1.0,585,bed,main_w1_handler0,2597019,11814069,False,,1458134458,bed,6062685.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,300,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23308004,,"""False""",23326313,,"""False""","""False""",32.0,,26626013.0,1455312785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-12 21:34:38.326601,34556.0,91.0
,,2016-02-12 21:37:28.598391,slurm_normal,1455313314.0,0,1.0,2646871734,bed,main_w1_handler0,2594322,11814097,False,,1112574207,bed,6062745.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,250,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23326321,,"""False""",23326320,,"""False""","""False""",32.0,,26626013.0,1455313074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-12 21:41:59.404466,34556.0,240.0
,,2016-02-12 23:03:48.032703,slurm_normal,1455318429.0,0,1.0,585,bed,main_w2_handler1,2594322,11814688,False,,2646871734,bed,6063524.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,200,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23327084,,"""False""",23326321,,"""False""","""False""",32.0,,26626013.0,1455318257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-12 23:07:13.705855,34556.0,172.0
,,2016-02-12 23:03:46.731383,slurm_normal,1455318524.0,0,1.0,585,bed,main_w2_handler0,2594322,11814687,False,,1112574207,bed,6063554.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,200,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23327084,,"""False""",23326320,,"""False""","""False""",32.0,,26626013.0,1455318440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-12 23:08:48.314648,34556.0,84.0
,,2016-02-15 12:13:26.426727,slurm_normal,1455538475.0,0,1.0,412,bed,main_w1_handler1,2578638,11829724,False,,736448,bed,6076400.roundup,slurm,,132112168.0,corral-repl,,,0,b,5000,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",23348572,,"""False""",23336474,,"""False""","""False""",32.0,,28375314.0,1455538470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-15 12:14:40.363116,72658.0,5.0
,,2016-02-15 11:50:31.130455,slurm_normal,1455537279.0,0,1.0,412,bed,main_w1_handler2,2578638,11829576,False,,736448,bed,6076212.roundup,slurm,,132112168.0,corral-repl,,,0,b,5000,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",23348572,,"""False""",23336474,,"""False""","""False""",32.0,,28375314.0,1455537246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-15 11:54:43.931857,72658.0,33.0
,,2016-02-19 23:42:03.698124,slurm_normal,1455925356.0,0,1.0,728847,bed,main_w1_handler1,2606309,11882170,False,,728847,bed,6121903.roundup,slurm,,132112168.0,corral-repl,,,0,b,114,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23429394,,"""False""",23429394,,"""False""","""False""",32.0,,28504219.0,1455925349.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-19 23:42:40.801391,78993.0,7.0
,,2016-02-20 00:20:42.123824,slurm_normal,1455927685.0,0,1.0,26363304,bed,main_w1_handler1,2606349,11882448,False,,40048195,bed,6122204.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,136,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23429760,,"""False""",23429757,,"""False""","""True""",32.0,,28504219.0,1455927671.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-20 00:21:27.358984,78993.0,14.0
,,2016-02-20 00:53:02.335476,slurm_normal,1455929644.0,0,1.0,584,gg,main_w1_handler1,2606349,11882500,False,,21718547,bed,6122287.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,136,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23429841,,"""False""",23429759,,"""False""","""True""",32.0,,28504219.0,1455929635.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-20 00:54:06.763500,78993.0,9.0
,,2016-02-20 00:53:04.161955,slurm_normal,1455929646.0,0,1.0,584,gg,main_w1_handler1,2606349,11882501,False,,26363304,bed,6122288.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,136,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23429841,,"""False""",23429760,,"""False""","""True""",32.0,,28504219.0,1455929638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-20 00:54:09.696917,78993.0,8.0
,,2016-02-20 00:20:41.067553,slurm_normal,1455927681.0,0,1.0,26363304,bed,main_w1_handler1,2606349,11882447,False,,20823425,bed,6122203.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,136,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23429760,,"""False""",23429756,,"""False""","""True""",32.0,,28504219.0,1455927671.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-20 00:21:23.692623,78993.0,10.0
,,2016-02-20 00:52:59.297588,slurm_normal,1455929628.0,0,1.0,584,gg,main_w1_handler0,2606349,11882498,False,,40048195,bed,6122286.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,136,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23429841,,"""False""",23429757,,"""False""","""True""",32.0,,28504219.0,1455929618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-20 00:53:51.533220,78993.0,10.0
,,2016-02-20 00:20:44.587059,slurm_normal,1455927702.0,0,1.0,26363304,bed,main_w2_handler1,2606349,11882451,False,,26363304,bed,6122206.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,136,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23429760,,"""False""",23429760,,"""False""","""True""",32.0,,28504219.0,1455927689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-20 00:21:49.158266,78993.0,13.0
,,2016-02-20 00:20:42.864817,slurm_normal,1455927684.0,0,1.0,26363304,bed,main_w1_handler0,2606349,11882449,False,,39401363,bed,6122205.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,136,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23429760,,"""False""",23429758,,"""False""","""True""",32.0,,28504219.0,1455927674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-20 00:21:27.298044,78993.0,10.0
,,2016-02-20 00:20:43.652795,slurm_normal,1455927704.0,0,1.0,26363304,bed,main_w1_handler0,2606349,11882450,False,,21718547,bed,6122207.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,136,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23429760,,"""False""",23429759,,"""False""","""True""",32.0,,28504219.0,1455927693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-20 00:21:47.130441,78993.0,11.0
,,2016-02-20 00:53:01.185644,slurm_normal,1455929624.0,0,1.0,584,gg,main_w1_handler1,2606349,11882499,False,,39401363,bed,6122285.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,136,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23429841,,"""False""",23429758,,"""False""","""True""",32.0,,28504219.0,1455929616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-20 00:53:47.109528,78993.0,8.0
,,2016-02-20 00:52:57.499537,slurm_normal,1455929611.0,0,1.0,584,gg,main_w2_handler1,2606349,11882496,False,,20823425,bed,6122283.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,136,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23429841,,"""False""",23429756,,"""False""","""True""",32.0,,28504219.0,1455929603.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-20 00:53:34.201325,78993.0,8.0
,,2016-02-21 00:34:03.909763,slurm_normal,1456014906.0,0,1.0,584,gg,main_w1_handler2,2606925,11886609,False,,38147783,bed,6126072.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23437680,,"""False""",23437785,,"""False""","""True""",32.0,,28519550.0,1456014896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-21 00:35:08.674663,78993.0,10.0
,,2016-02-20 23:46:37.237685,slurm_normal,1456012068.0,0,1.0,584,gg,main_w1_handler0,2606762,11886465,False,,24954737,bed,6125925.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23434380,,"""False""",23436107,,"""False""","""True""",32.0,,28519550.0,1456012061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-20 23:47:50.086417,78993.0,7.0
,,2016-02-20 23:46:36.289880,slurm_normal,1456012030.0,0,1.0,584,gg,main_w1_handler0,2606762,11886463,False,,38148295,bed,6125920.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23434380,,"""False""",23436105,,"""False""","""True""",32.0,,28519550.0,1456012021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-20 23:47:12.657804,78993.0,9.0
,,2016-02-20 23:46:35.762618,slurm_normal,1456012045.0,0,1.0,584,gg,main_w1_handler1,2606762,11886462,False,,38779084,bed,6125921.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23434380,,"""False""",23436104,,"""False""","""True""",32.0,,28519550.0,1456012037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-20 23:47:28.150333,78993.0,8.0
,,2016-02-21 00:34:05.443966,slurm_normal,1456014883.0,0,1.0,584,gg,main_w1_handler1,2606925,11886611,False,,24954506,bed,6126067.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23437680,,"""False""",23437787,,"""False""","""True""",32.0,,28519550.0,1456014873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-21 00:34:46.666330,78993.0,10.0
,,2016-02-20 23:46:36.817765,slurm_normal,1456012047.0,0,1.0,584,gg,main_w1_handler0,2606762,11886464,False,,15939371,bed,6125922.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23434380,,"""False""",23436106,,"""False""","""True""",32.0,,28519550.0,1456012040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-20 23:47:30.986044,78993.0,7.0
,,2016-02-21 00:34:04.523559,slurm_normal,1456014905.0,0,1.0,584,gg,main_w1_handler2,2606925,11886610,False,,15938769,bed,6126073.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23437680,,"""False""",23437786,,"""False""","""True""",32.0,,28519550.0,1456014896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-21 00:35:09.133054,78993.0,9.0
,,2016-02-20 23:46:35.138033,slurm_normal,1456012026.0,0,1.0,584,gg,main_w1_handler0,2606762,11886461,False,,20302766,bed,6125919.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23434380,,"""False""",23436103,,"""False""","""True""",32.0,,28519550.0,1456012018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-20 23:47:08.827276,78993.0,8.0
,,2016-02-21 00:34:03.174246,slurm_normal,1456014886.0,0,1.0,584,gg,main_w2_handler0,2606925,11886608,False,,38779084,bed,6126070.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23437680,,"""False""",23437784,,"""False""","""True""",32.0,,28519550.0,1456014876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-21 00:34:48.886314,78993.0,10.0
,,2016-02-21 00:34:02.191410,slurm_normal,1456014883.0,0,1.0,584,gg,main_w1_handler2,2606925,11886607,False,,20301551,bed,6126068.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23437680,,"""False""",23437783,,"""False""","""True""",32.0,,28519550.0,1456014873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-21 00:34:45.922047,78993.0,10.0
,,2016-02-22 13:37:51.767134,slurm_normal,1456149229.0,0,1.0,584,gg,main_w2_handler1,2608109,11899419,False,,38779084,bed,6138603.roundup,slurm,,132112168.0,corral-repl,,"""70a65dfcd96911e5b435005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23437680,,"""False""",23455474,,"""False""","""True""",32.0,,28539459.0,1456149210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-22 13:53:52.357158,78993.0,19.0
,,2016-02-22 13:38:37.391359,slurm_normal,1456149383.0,0,1.0,584,gg,main_w2_handler1,2608113,11899456,False,,24954506,bed,6138632.roundup,slurm,,132112168.0,corral-repl,,"""8c9b8104d96911e5b435005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23437680,,"""False""",23455525,,"""False""","""True""",32.0,,28539459.0,1456149372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-22 13:56:28.708361,78993.0,11.0
,,2016-02-22 13:38:23.486134,slurm_normal,1456149533.0,0,1.0,584,gg,main_w2_handler0,2608112,11899443,False,,15938769,bed,6138651.roundup,slurm,,132112168.0,corral-repl,,"""835e1cf0d96911e5b435005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23437680,,"""False""",23455505,,"""False""","""True""",32.0,,28539459.0,1456149455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-22 13:58:58.654856,78993.0,78.0
,,2016-02-22 13:37:34.430918,slurm_normal,1456149276.0,0,1.0,584,gg,main_w2_handler1,2608107,11899406,False,,20301551,bed,6138611.roundup,slurm,,132112168.0,corral-repl,,"""66238d32d96911e5b435005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23437680,,"""False""",23455459,,"""False""","""True""",32.0,,28539459.0,1456149265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-22 13:54:43.653947,78993.0,11.0
,,2016-02-22 13:38:07.574543,slurm_normal,1456149432.0,0,1.0,584,gg,main_w1_handler1,2608110,11899431,False,,38147783,bed,6138638.roundup,slurm,,132112168.0,corral-repl,,"""7a7efbf4d96911e5b435005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23437680,,"""False""",23455490,,"""False""","""True""",32.0,,28539459.0,1456149414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-22 13:57:15.495702,78993.0,18.0
,,2016-05-01 21:47:23.604732,slurm_normal,1462140080.0,0,1.0,3137162640,tabular,main_w2_handler1,2684303,12717375,False,,1764947,bed,6922006.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,5000,5000,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b525f639b1bafd395c'}]","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e841665d516c0213'}]","""false""","""false""",32.0,,29977558.0,1462140070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-05-01 22:01:22.138811,83138.0,10.0
,,2016-05-01 21:45:39.667303,slurm_normal,1462140069.0,0,1.0,3137162640,tabular,main_w1_handler0,2684303,12717370,False,,4031231,bed,6921998.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,5000,5000,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b525f639b1bafd395c'}]","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5592f4676b7b7945f'}]","""false""","""false""",32.0,,29977558.0,1462140046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-05-01 22:01:11.242115,83138.0,23.0
,,2016-05-01 21:46:27.901105,slurm_normal,1462140067.0,0,1.0,3137162640,tabular,main_w2_handler1,2684303,12717373,False,,1678527,bed,6921999.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,5000,5000,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b525f639b1bafd395c'}]","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c724f4713ad98d77'}]","""false""","""false""",32.0,,29977558.0,1462140046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-05-01 22:01:11.029067,83138.0,21.0
,,2016-05-01 21:46:54.589912,slurm_normal,1462140070.0,0,1.0,3137162640,tabular,main_w2_handler1,2684303,12717374,False,,3268925,bed,6922000.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,5000,5000,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b525f639b1bafd395c'}]","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b558864913f06ac40f'}]","""false""","""false""",32.0,,29977558.0,1462140046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-05-01 22:01:13.121233,83138.0,24.0
,,2016-02-25 19:55:26.368217,slurm_normal,1456432094.0,0,1.0,584,gg,main_w2_handler0,2612523,11944672,False,,78828799,bed,6174843.roundup,slurm,,132112168.0,corral-repl,,"""ae656d3adbf911e5bd62005056a51846""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23519421,,"""False""",23519462,,"""False""","""True""",32.0,,28313097.0,1456432076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-25 20:28:21.932674,78468.0,18.0
,,2016-02-23 16:07:53.809150,slurm_normal,1456254465.0,0,1.0,584,gg,main_w2_handler0,2609767,11911763,False,,19971338,bed,6150573.roundup,slurm,,132112168.0,corral-repl,,"""91da3f78da4711e5ad29005056a51846""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23474588,,"""False""",23475112,,"""False""","""True""",32.0,,28566519.0,1456254454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-23 19:07:51.301098,78993.0,11.0
,,2016-02-23 16:07:38.762047,slurm_normal,1456255233.0,0,1.0,584,gg,main_w1_handler0,2609767,11911748,False,,24461715,bed,6150638.roundup,slurm,,132112168.0,corral-repl,,"""89940f92da4711e5ad29005056a51846""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23474588,,"""False""",23475097,,"""False""","""True""",32.0,,28566519.0,1456255145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-23 19:20:41.977681,78993.0,88.0
,,2016-02-23 16:08:46.418429,slurm_normal,1456256379.0,0,1.0,584,gg,main_w1_handler1,2609767,11911820,False,,62840242,bed,6150827.roundup,slurm,,132112168.0,corral-repl,,"""b0a2b656da4711e5ad29005056a51846""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23474588,,"""False""",23475179,,"""False""","""True""",32.0,,28566519.0,1456256349.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-23 19:39:48.191299,78993.0,30.0
,,2016-02-23 16:08:21.791516,slurm_normal,1456257215.0,0,1.0,584,gg,main_w1_handler0,2609767,11911794,False,,37498990,bed,6150948.roundup,slurm,,132112168.0,corral-repl,,"""a28c08bada4711e5ad29005056a51846""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23474588,,"""False""",23475149,,"""False""","""True""",32.0,,28566519.0,1456257145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-23 19:53:42.382775,78993.0,70.0
,,2016-02-23 16:08:32.513083,slurm_normal,1456257766.0,0,1.0,584,gg,main_w1_handler1,2609767,11911807,False,,15603235,bed,6151046.roundup,slurm,,132112168.0,corral-repl,,"""ab04bb72da4711e5ad29005056a51846""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23474588,,"""False""",23475163,,"""False""","""True""",32.0,,28566519.0,1456257754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-23 20:02:55.542169,78993.0,12.0
,,2016-02-23 16:08:08.038573,slurm_normal,1456258256.0,0,1.0,584,gg,main_w1_handler1,2609767,11911782,False,,38051320,bed,6151130.roundup,slurm,,132112168.0,corral-repl,,"""9b307722da4711e5ad29005056a51846""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23474588,,"""False""",23475136,,"""False""","""True""",32.0,,28566519.0,1456258197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-02-23 20:11:02.930465,78993.0,59.0
,,2016-03-01 02:14:42.528926,slurm_normal,1456799271.0,0,1.0,584,gg,main_w1_handler1,2616922,11977029,False,,24954506,bed,6206844.roundup,slurm,,132112168.0,corral-repl,,"""590f3872df5311e58a1d005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23562041,,"""False""",23566223,,"""False""","""True""",32.0,,28313111.0,1456799263.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-01 02:27:55.294585,78472.0,8.0
,,2016-03-01 02:14:49.391731,slurm_normal,1456800744.0,0,1.0,584,gg,main_w2_handler0,2616923,11977043,False,,63855088,bed,6207080.roundup,slurm,,132112168.0,corral-repl,,"""5d4902b0df5311e58a1d005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23562041,,"""False""",23566252,,"""False""","""True""",32.0,,28313111.0,1456800728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-01 02:52:32.488550,78472.0,16.0
,,2016-03-01 02:14:35.735793,slurm_normal,1456799202.0,0,1.0,584,gg,main_w1_handler0,2616921,11977018,False,,15938769,bed,6206824.roundup,slurm,,132112168.0,corral-repl,,"""555df3d0df5311e58a1d005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23562041,,"""False""",23566209,,"""False""","""True""",32.0,,28313111.0,1456799184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-01 02:26:45.779388,78472.0,18.0
