chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.settings.__current_case__,parameters.settings.blockSize,parameters.settings.itemsPerSlot,parameters.settings.settingsType,parameters.settings.unc,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-02-12 00:27:45.693218,rodeo_normal,1423700961.0,0.0,,1.0,main_w2_handler1,2189880,8708799,False,,1544177545,bed,2729110.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18480798,,,0,,,preset,,32.0,,20786559.0,1423700891.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-02-12 00:29:23.260601,58981.0,70.0
,,2015-02-12 00:29:57.394299,rodeo_normal,1423701105.0,0.0,,1.0,main_w2_handler0,2189880,8708806,False,,1717053476,bed,2729124.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18480806,,,0,,,preset,,32.0,,20786559.0,1423701018.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-02-12 00:31:48.201124,58981.0,87.0
,,2015-02-12 00:29:07.925170,rodeo_normal,1423701030.0,0.0,,1.0,main_w1_handler0,2189880,8708804,False,,1365274585,bed,2729118.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18480804,,,0,,,preset,,32.0,,20786559.0,1423700967.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-02-12 00:30:33.584785,58981.0,63.0
,,2015-02-20 13:21:55.753029,rodeo_normal,1424438525.0,0.0,,1.0,main_w2_handler1,2149693,8775863,False,,836,bed,2848968.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",18586034,,,0,,,preset,,32.0,,20067266.0,1424438523.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-02-20 13:22:07.583474,48070.0,2.0
,,2015-02-20 13:21:56.372326,rodeo_normal,1424438527.0,0.0,,1.0,main_w1_handler0,2149693,8775864,False,,16529,bed,2848972.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",18586035,,,0,,,preset,,32.0,,20067266.0,1424438525.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-02-20 13:22:08.572044,48070.0,2.0
,,2015-02-20 13:21:57.103144,rodeo_normal,1424438525.0,0.0,,1.0,main_w2_handler1,2149693,8775865,False,,407,bed,2848970.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",18586036,,,0,,,preset,,32.0,,20067266.0,1424438523.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-02-20 13:22:07.681110,48070.0,2.0
,,2015-02-20 14:51:59.891388,rodeo_normal,1424443940.0,0.0,,1.0,main_w1_handler1,2149693,8776474,False,,407,bed,2849971.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",18586115,,,0,,,preset,,32.0,,20067266.0,1424443932.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-02-20 14:52:23.826472,48070.0,8.0
,,2015-02-20 14:51:58.828673,rodeo_normal,1424443934.0,0.0,,1.0,main_w1_handler1,2149693,8776472,False,,836,bed,2849969.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",18586113,,,0,,,preset,,32.0,,20067266.0,1424443932.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-02-20 14:52:19.342401,48070.0,2.0
,,2015-02-20 14:51:59.382042,rodeo_normal,1424443926.0,0.0,,1.0,main_w2_handler0,2149693,8776473,False,,16677,bed,2849965.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",18586114,,,0,,,preset,,32.0,,20067266.0,1424443924.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-02-20 14:52:09.394051,48070.0,2.0
,,2015-02-23 04:37:41.900981,rodeo_normal,1424666287.0,0.0,,1.0,main_w2_handler1,2215487,8789982,False,,227359223,bed,2874962.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18607328,,,0,,,preset,,32.0,,21391804.0,1424666268.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-02-23 04:38:10.072680,60010.0,19.0
,,2015-02-23 09:53:57.465852,rodeo_normal,1424685326.0,0.0,,1.0,main_w2_handler1,2202907,8790827,False,,1329094559,bed,2876565.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18608164,,,0,,,preset,,32.0,,21392943.0,1424685246.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-02-23 09:55:28.350606,59502.0,80.0
,,2015-02-23 15:50:17.500958,rodeo_normal,1424706627.0,0.0,,1.0,main_w1_handler0,2149693,8793331,False,,20747,bed,2880816.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18612265,,,0,,,preset,,32.0,,20067266.0,1424706623.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-02-23 15:50:30.173380,48070.0,4.0
,,2015-02-23 16:15:53.879009,rodeo_normal,1424715748.0,0.0,,1.0,main_w1_handler1,2149693,8793443,False,,20895,bed,2881976.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",18612431,,,0,,,preset,,32.0,,20067266.0,1424715744.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-02-23 18:22:41.349596,48070.0,4.0
,,2015-02-26 22:11:20.965166,rodeo_normal,1424988693.0,0.0,,1.0,main_w2_handler1,2149693,8824252,False,,138543,bed,2936987.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",18662891,,,0,,,preset,,32.0,,20292634.0,1424988690.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-02-26 22:11:37.452670,48070.0,3.0
,,2015-02-26 22:11:18.474846,rodeo_normal,1424988688.0,0.0,,1.0,main_w2_handler1,2149693,8824247,False,,138002,bed,2936983.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18662896,,,0,,,preset,,32.0,,20292634.0,1424988686.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-02-26 22:11:31.058828,48070.0,2.0
,,2015-02-26 22:11:19.146971,rodeo_normal,1424988692.0,0.0,,1.0,main_w1_handler1,2149693,8824249,False,,138184,bed,2936991.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18662894,,,0,,,preset,,32.0,,20292634.0,1424988690.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-02-26 22:11:34.313660,48070.0,2.0
,,2015-02-26 22:11:20.401013,rodeo_normal,1424988694.0,0.0,,1.0,main_w1_handler1,2149693,8824251,False,,138584,bed,2936995.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18662893,,,0,,,preset,,32.0,,20292634.0,1424988692.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-02-26 22:11:37.353286,48070.0,2.0
,,2015-03-04 09:56:45.008007,rodeo_normal,1425463156.0,0.0,,1.0,main_w2_handler1,2107480,8861146,False,,2589322907,bed,3006702.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/264/dataset_10264928.dat""","""Tb927_V8.1""",18723651,,,0,,,preset,,32.0,,21534015.0,1425463014.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-03-04 09:59:19.644941,55442.0,142.0
,,2015-03-05 01:00:46.051653,rodeo_normal,1425517267.0,0.0,,1.0,main_w1_handler0,2149693,8867857,False,,548854,bed,3019536.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18735653,,,0,,,preset,,32.0,,20292634.0,1425517264.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-03-05 01:01:09.720518,48070.0,3.0
,,2015-03-05 02:53:20.569647,rodeo_normal,1425524025.0,0.0,,1.0,main_w2_handler1,2043824,8868424,False,,1139,bed,3020633.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18736310,,,0,,,preset,,32.0,,20918933.0,1425524023.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-03-05 02:53:47.159915,52989.0,2.0
,,2015-03-05 06:52:46.768090,rodeo_normal,1425538385.0,0.0,,1.0,main_w1_handler0,2227611,8869572,False,,128950030,bed,3022243.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18738042,,,0,,,preset,,32.0,,21391804.0,1425538374.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-03-05 06:53:07.939096,60010.0,11.0
,,2015-03-05 19:26:35.531088,rodeo_normal,1425583754.0,0.0,,1.0,main_w2_handler0,2227611,8873699,False,,80119272,bed,3029733.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18743302,,,0,,,preset,,32.0,,21391804.0,1425583744.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-03-05 19:29:16.930276,60010.0,10.0
,,2015-03-10 00:55:56.538034,rodeo_normal,1425948966.0,0.0,,1.0,main_w1_handler1,2229829,8903585,False,,245751,bed,3082835.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mycoTube_H37RV.len""","""mycoTube_H37RV""",18796466,,,0,,,preset,,32.0,,21681072.0,1425948964.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-03-10 00:56:08.457129,3343.0,2.0
,,2015-03-10 02:32:14.284447,rodeo_normal,1425954748.0,0.0,,1.0,main_w1_handler0,2043824,8903894,False,,77197923,bed,3083652.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18796850,,,0,,,preset,,32.0,,20918933.0,1425954740.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-03-10 02:32:30.004414,52989.0,8.0
,,2015-03-10 14:01:41.689863,rodeo_normal,1425996113.0,0.0,,1.0,main_w2_handler1,2149693,8907801,False,,578784,bed,3091391.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18803660,,,0,,,preset,,32.0,,20067266.0,1425996110.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-03-10 14:01:55.493913,48070.0,3.0
,,2017-02-23 14:28:49.468960,slurm_normal,1487860137.0,0.0,,1.0,main_w3_handler0,1825684,15118477,False,,35,bed,9272731.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28479545}]",,0,,,preset,,32.0,,36245756.0,1487860131.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-02-23 14:29:01.091536,45903.0,6.0
,,2017-02-25 20:35:39.459261,slurm_normal,1488054988.0,0.0,,1.0,main_w3_handler1,2448228,15143810,False,,41856829,bed,9296596.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28517815}]",,0,,,preset,,32.0,,36284549.0,1488054982.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-02-25 20:36:29.995873,28645.0,6.0
,,2017-02-26 08:30:37.480839,slurm_normal,1488097847.0,0.0,,1.0,main_w4_handler0,2448228,15145772,False,,30367216,bed,9298312.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28520796}]",,0,,,preset,,32.0,,36288706.0,1488097840.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-02-26 08:30:49.199826,28645.0,7.0
,,2017-02-27 09:45:50.133303,slurm_normal,1488188757.0,0.0,,1.0,main_w3_handler0,1825684,15152157,False,,40,bed,9304219.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28529871}]",,0,,,preset,,32.0,,36300026.0,1488188752.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-02-27 09:45:58.773018,45903.0,5.0
,,2017-02-27 09:15:18.248617,slurm_normal,1488186932.0,0.0,,1.0,main_w4_handler0,1825684,15151977,False,,35,bed,9304041.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28529662}]",,0,,,preset,,32.0,,36300026.0,1488186925.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-02-27 09:15:34.907766,45903.0,7.0
,,2017-02-27 12:48:30.749095,slurm_normal,1488199718.0,0.0,,1.0,main_w4_handler0,1825684,15153462,False,,240,bed,9305394.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28531624}]",,0,,,preset,,32.0,,36300026.0,1488199714.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-02-27 12:48:44.114821,45903.0,4.0
,,2017-02-27 13:06:55.740182,slurm_normal,1488200824.0,0.0,,1.0,main_w3_handler0,1825684,15153705,False,,359,bed,9305615.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28531927}]",,0,,,preset,,32.0,,36300026.0,1488200819.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-02-27 13:07:07.814263,45903.0,5.0
,,2017-03-01 12:42:55.642754,slurm_normal,1488372267.0,0.0,,1.0,main_w3_handler1,1825684,15177926,False,,41,bed,9328466.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28569881}]",,0,,,preset,,32.0,,36355075.0,1488372183.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-03-01 12:44:29.385394,45903.0,84.0
,,2017-03-03 10:15:17.780236,slurm_normal,1488536134.0,0.0,,1.0,main_w4_handler1,3015237,15198030,False,,204803,bed,9348462.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28601304}]",,0,,,preset,,32.0,,36361607.0,1488536129.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-03-03 10:15:37.858434,101117.0,5.0
,,2017-03-03 09:45:38.412061,slurm_normal,1488534345.0,0.0,,1.0,main_w4_handler1,3015237,15197841,False,,174056,bed,9348220.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28600987}]",,0,,,preset,,32.0,,36361607.0,1488534340.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-03-03 09:45:46.324918,101117.0,5.0
,,2017-03-03 12:50:08.970055,slurm_normal,1488545418.0,0.0,,1.0,main_w4_handler0,1825684,15199157,False,,50,bed,9349558.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28603021}]",,0,,,preset,,32.0,,36411428.0,1488545414.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-03-03 12:50:21.622432,45903.0,4.0
,,2017-03-03 13:13:11.641598,slurm_normal,1488546801.0,0.0,,1.0,main_w3_handler1,1825684,15199409,False,,34,bed,9349731.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28603321}]",,0,,,preset,,32.0,,36411428.0,1488546797.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-03-03 13:13:23.283529,45903.0,4.0
,,2017-03-03 13:42:11.318984,slurm_normal,1488548539.0,0.0,,1.0,main_w4_handler1,1825684,15199773,False,,37,bed,9349987.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28603974}]",,0,,,preset,,32.0,,36411428.0,1488548535.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-03-03 13:42:22.768643,45903.0,4.0
,,2017-03-03 14:39:16.216569,slurm_normal,1488551965.0,0.0,,1.0,main_w4_handler0,1825684,15200527,False,,162,bed,9350669.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28605455}]",,0,,,preset,,32.0,,36411428.0,1488551959.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-03-03 14:39:26.576854,45903.0,6.0
,,2017-03-07 11:49:15.493949,slurm_normal,1488887384.0,0.0,,1.0,main_w3_handler0,1825684,15229072,False,,40,bed,9377054.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28652575}]",,0,,,preset,,32.0,,36481322.0,1488887364.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-03-07 11:49:48.936851,45903.0,20.0
,,2017-03-07 13:02:22.464244,slurm_normal,1488891755.0,0.0,,1.0,main_w4_handler1,1825684,15229722,False,,37,bed,9377624.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28653481}]",,0,,,preset,,32.0,,36482114.0,1488891746.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-03-07 13:02:40.054404,45903.0,9.0
,,2017-03-07 13:47:16.880950,slurm_normal,1488894549.0,0.0,,1.0,main_w4_handler1,1825684,15230335,False,,36,bed,9378179.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28654311}]",,0,,,preset,,32.0,,36482114.0,1488894448.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-03-07 13:49:10.839093,45903.0,101.0
,,2017-03-07 14:28:00.544875,slurm_normal,1488897288.0,0.0,,1.0,main_w3_handler1,1825684,15230718,False,,72,bed,9378574.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28654934}]",,0,,,preset,,32.0,,36482114.0,1488897003.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-03-07 14:34:53.731484,45903.0,285.0
,,2017-03-10 09:58:23.495628,slurm_normal,1489139909.0,0.0,,1.0,main_w4_handler1,1825684,15261238,False,,77,bed,9407377.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28705505}]",,0,,,preset,,32.0,,36546218.0,1489139905.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-03-10 09:58:30.919303,45903.0,4.0
,,2017-06-05 07:42:14.199433,slurm_normal,1496648559.0,0.0,,1.0,main_w4_handler0,3140272,16013397,False,,2261024,bed,10106174.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 29889335}]",,0,,,preset,,32.0,,38440976.0,1496648553.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-06-05 07:42:41.454550,,6.0
,,2017-03-10 11:12:10.229020,slurm_normal,1489144336.0,0.0,,1.0,main_w4_handler1,1825684,15261768,False,,117,bed,9407921.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28706274}]",,0,,,preset,,32.0,,36546218.0,1489144333.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-03-10 11:12:18.176518,45903.0,3.0
,,2017-03-10 12:04:10.140005,slurm_normal,1489147517.0,0.0,,1.0,main_w4_handler1,1825684,15262095,False,,92,bed,9408256.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28706661}]",,0,,,preset,,32.0,,36546218.0,1489147511.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-03-10 12:05:22.003440,45903.0,6.0
,,2017-03-10 11:41:40.943107,slurm_normal,1489146108.0,0.0,,1.0,main_w4_handler0,1825684,15261933,False,,351,bed,9408070.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28706477}]",,0,,,preset,,32.0,,36546218.0,1489146104.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-03-10 11:41:52.144758,45903.0,4.0
,,2017-03-10 12:34:06.370143,slurm_normal,1489149253.0,0.0,,1.0,main_w3_handler0,1825684,15262306,False,,92,bed,9408462.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28706967}]",,0,,,preset,,32.0,,36546218.0,1489149249.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-03-10 12:34:14.894239,45903.0,4.0
,,2017-03-10 13:03:57.552681,slurm_normal,1489151049.0,0.0,,1.0,main_w4_handler0,1825684,15262442,False,,92,bed,9408596.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28707160}]",,0,,,preset,,32.0,,36546218.0,1489151043.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-03-10 13:04:13.713298,45903.0,6.0
,,2017-03-10 13:43:59.261162,slurm_normal,1489153447.0,0.0,,1.0,main_w3_handler1,1825684,15262655,False,,186,bed,9408780.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28707522}]",,0,,,preset,,32.0,,36546218.0,1489153443.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-03-10 13:44:10.110029,45903.0,4.0
,,2017-03-10 13:25:16.016199,slurm_normal,1489152322.0,0.0,,1.0,main_w4_handler0,1825684,15262536,False,,92,bed,9408692.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28707345}]",,0,,,preset,,32.0,,36546218.0,1489152318.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-03-10 13:25:24.556202,45903.0,4.0
,,2017-03-10 14:05:32.507939,slurm_normal,1489154739.0,0.0,,1.0,main_w4_handler1,1825684,15262856,False,,130,bed,9408971.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28707793}]",,0,,,preset,,32.0,,36546218.0,1489154735.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-03-10 14:05:40.072985,45903.0,4.0
,,2017-03-10 14:24:26.414373,slurm_normal,1489155875.0,0.0,,1.0,main_w3_handler0,1825684,15263073,False,,85,bed,9409156.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28708057}]",,0,,,preset,,32.0,,36546218.0,1489155871.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-03-10 14:24:39.202023,45903.0,4.0
,,2017-04-06 09:27:26.909669,slurm_normal,1491470853.0,0.0,,1.0,main_w3_handler0,3061682,15504293,False,,319480,bed,9631492.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 29096344}]",,0,,,preset,,32.0,,37152927.0,1491470848.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-04-06 09:27:36.904159,,5.0
,,2017-03-13 11:50:28.481347,slurm_normal,1489405981.0,0.0,,1.0,main_w3_handler0,1825684,15281028,False,,52,bed,9425245.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28735131}]",,0,,,preset,,32.0,,36585673.0,1489405836.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-03-13 11:53:04.241386,45903.0,145.0
,,2017-03-16 14:16:36.273566,slurm_normal,1489673843.0,0.0,,1.0,main_w4_handler1,1825684,15313568,False,,40,bed,9455307.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28786706}]",,0,,,preset,,32.0,,36659185.0,1489673828.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-03-16 14:17:32.926953,45903.0,15.0
,,2017-03-17 11:19:25.032015,slurm_normal,1489749574.0,0.0,,1.0,main_w4_handler1,1825684,15323489,False,,280,bed,9464307.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28803739}]",,0,,,preset,,32.0,,36679014.0,1489749569.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-03-17 11:19:37.473537,45903.0,5.0
,,2017-04-17 01:03:23.215876,slurm_normal,1492391161.0,0.0,,1.0,main_w4_handler0,1466995,15602535,False,,449053,bed,9722731.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 29242172}]",,0,,,preset,,32.0,,37367603.0,1492391157.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-04-17 01:06:04.595226,35382.0,4.0
,,2017-04-17 01:04:16.223012,slurm_normal,1492391227.0,0.0,,1.0,main_w3_handler1,1466995,15602555,False,,923926,bed,9722747.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 29242194}]",,0,,,preset,,32.0,,37367603.0,1492391223.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-04-17 01:07:09.926013,35382.0,4.0
,,2017-04-17 01:03:24.225939,slurm_normal,1492391184.0,0.0,,1.0,main_w3_handler0,1466995,15602539,False,,698794,bed,9722736.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 29242176}]",,0,,,preset,,32.0,,37367603.0,1492391179.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2017-04-17 01:06:26.948513,35382.0,5.0
