create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.genome.values,parameters.inputA.values,parameters.inputB.values,parameters.m,parameters.overlap,parameters.reciprocal,parameters.split,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-02-01 15:40:39.973087,slurm_normal,1517499656.0,0,1.0,376,gg,main_w3_handler1,2202343,18224469,False,,3762,bed,52660,bed,12304886,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32974738}]","[{'src': 'hda', 'id': 33499472}]","[{'src': 'hda', 'id': 33612084}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1517499650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-02-01 15:40:59.403424,59484,6.0
2018-02-01 15:41:35.523116,slurm_normal,1517499710.0,0,1.0,376,gg,main_w4_handler0,2202343,18224475,False,,38,bed,52660,bed,12304894,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32974738}]","[{'src': 'hda', 'id': 33604458}]","[{'src': 'hda', 'id': 33612084}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1517499705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-02-01 15:41:52.146848,59484,5.0
2018-02-01 16:00:05.047322,slurm_normal,1517500819.0,0,1.0,1971,gg,main_w4_handler0,2202343,18224711,False,,150,bed,2394749,bed,12305135,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33612691}]","[{'src': 'hda', 'id': 33508250}]","[{'src': 'hda', 'id': 33612555}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1517500814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-02-01 16:00:21.568080,59484,5.0
2018-02-01 15:55:10.487863,slurm_normal,1517500530.0,0,1.0,1971,gg,main_w3_handler1,2202343,18224663,False,,32255,bed,921494,bed,12305084,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33612691}]","[{'src': 'hda', 'id': 33498974}]","[{'src': 'hda', 'id': 33612554}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1517500526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-02-01 15:55:33.107495,59484,4.0
2018-01-24 17:46:40.146421,slurm_normal,1516816014.0,0,1.0,331,gg,main_w3_handler0,3402724,18146413,False,,3254,bed,227050,bed,12226916,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33483447}]","[{'src': 'hda', 'id': 33470506}]","[{'src': 'hda', 'id': 33483617}]","""false""","""0.25""","""false""","""false""","""""",32.0,,42683689,1516816008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-01-24 17:46:54.981101,6515,6.0
2018-01-25 17:14:58.293490,slurm_normal,1516900604.0,0,1.0,376,gg,main_w4_handler1,2202343,18156041,False,,32255,bed,9895544,bed,12237342,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32974738}]","[{'src': 'hda', 'id': 33498974}]","[{'src': 'hda', 'id': 33498247}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1516900599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-01-25 17:16:46.957090,59484,5.0
2018-01-25 17:15:05.587260,slurm_normal,1516900616.0,0,1.0,376,gg,main_w3_handler1,2202343,18156044,False,,32255,bed,9895537,bed,12237357,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32974738}]","[{'src': 'hda', 'id': 33498974}]","[{'src': 'hda', 'id': 33498841}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1516900611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-01-25 17:17:03.982817,59484,5.0
2018-01-25 17:15:03.264864,slurm_normal,1516900606.0,0,1.0,376,gg,main_w3_handler1,2202343,18156043,False,,32255,bed,9895540,bed,12237346,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32974738}]","[{'src': 'hda', 'id': 33498974}]","[{'src': 'hda', 'id': 33498838}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1516900601.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-01-25 17:16:53.019939,59484,5.0
2018-01-25 17:15:00.783630,slurm_normal,1516900604.0,0,1.0,376,gg,main_w4_handler1,2202343,18156042,False,,32255,bed,9895543,bed,12237343,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32974738}]","[{'src': 'hda', 'id': 33498974}]","[{'src': 'hda', 'id': 33498831}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1516900599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-01-25 17:16:46.729623,59484,5.0
2018-01-25 17:36:54.171150,slurm_normal,1516901878.0,0,1.0,376,gg,main_w4_handler0,2202343,18156417,False,,3762,bed,9895543,bed,12237688,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32974738}]","[{'src': 'hda', 'id': 33499472}]","[{'src': 'hda', 'id': 33498831}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1516901872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-01-25 17:38:01.203012,59484,6.0
2018-01-25 17:36:59.409546,slurm_normal,1516901880.0,0,1.0,376,gg,main_w4_handler1,2202343,18156424,False,,3762,bed,9895537,bed,12237691,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32974738}]","[{'src': 'hda', 'id': 33499472}]","[{'src': 'hda', 'id': 33498841}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1516901875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-01-25 17:38:02.616795,59484,5.0
2018-01-25 17:36:51.540263,slurm_normal,1516901880.0,0,1.0,376,gg,main_w3_handler1,2202343,18156413,False,,3762,bed,9895544,bed,12237690,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32974738}]","[{'src': 'hda', 'id': 33499472}]","[{'src': 'hda', 'id': 33498247}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1516901875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-01-25 17:38:07.189479,59484,5.0
2018-02-01 15:41:07.268565,slurm_normal,1517499680.0,0,1.0,376,gg,main_w4_handler0,2202343,18224473,False,,150,bed,52660,bed,12304890,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32974738}]","[{'src': 'hda', 'id': 33508250}]","[{'src': 'hda', 'id': 33612084}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1517499675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-02-01 15:41:21.624261,59484,5.0
2018-01-31 23:17:06.730017,slurm_normal,1517440645.0,0,1.0,376,gg,main_w3_handler1,2202343,18218027,False,,237,bed,9895537,bed,12298149,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32974738}]","[{'src': 'hda', 'id': 33600897}]","[{'src': 'hda', 'id': 33498841}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1517440641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-01-31 23:17:27.832711,59484,4.0
2018-01-31 23:17:06.457163,slurm_normal,1517440641.0,0,1.0,376,gg,main_w3_handler1,2202343,18218026,False,,237,bed,9895540,bed,12298147,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32974738}]","[{'src': 'hda', 'id': 33600897}]","[{'src': 'hda', 'id': 33498838}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1517440637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-01-31 23:17:23.128891,59484,4.0
2018-01-31 23:17:05.778411,slurm_normal,1517440637.0,0,1.0,376,gg,main_w3_handler0,2202343,18218024,False,,237,bed,9895544,bed,12298145,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32974738}]","[{'src': 'hda', 'id': 33600897}]","[{'src': 'hda', 'id': 33498247}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1517440632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-01-31 23:17:19.321829,59484,5.0
2018-01-31 23:17:06.115600,slurm_normal,1517440637.0,0,1.0,376,gg,main_w4_handler0,2202343,18218025,False,,237,bed,9895543,bed,12298146,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32974738}]","[{'src': 'hda', 'id': 33600897}]","[{'src': 'hda', 'id': 33498831}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1517440632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-01-31 23:17:18.038618,59484,5.0
2018-02-01 04:45:32.679534,slurm_normal,1517460348.0,0,1.0,376,gg,main_w3_handler0,2202343,18219649,False,,32255,bed,1578245,bed,12300112,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32974738}]","[{'src': 'hda', 'id': 33498974}]","[{'src': 'hda', 'id': 33604371}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1517460344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-02-01 04:45:49.536842,59484,4.0
2018-02-01 04:47:03.637160,slurm_normal,1517460435.0,0,1.0,376,gg,main_w4_handler1,2202343,18219657,False,,3762,bed,1578245,bed,12300119,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32974738}]","[{'src': 'hda', 'id': 33499472}]","[{'src': 'hda', 'id': 33604371}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1517460430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-02-01 04:47:16.529895,59484,5.0
2018-02-01 06:05:12.855524,slurm_normal,1517465126.0,0,1.0,376,gg,main_w3_handler1,2202343,18219892,False,,3762,bed,73356,bed,12300384,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32974738}]","[{'src': 'hda', 'id': 33499472}]","[{'src': 'hda', 'id': 33604741}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1517465121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-02-01 06:05:29.540237,59484,5.0
2018-02-01 06:04:04.475372,slurm_normal,1517465054.0,0,1.0,376,gg,main_w4_handler1,2202343,18219889,False,,32255,bed,73356,bed,12300378,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32974738}]","[{'src': 'hda', 'id': 33498974}]","[{'src': 'hda', 'id': 33604741}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1517465050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-02-01 06:04:16.288135,59484,4.0
2018-02-01 06:11:03.763140,slurm_normal,1517465473.0,0,1.0,376,gg,main_w3_handler0,2202343,18219908,False,,38,bed,73356,bed,12300410,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32974738}]","[{'src': 'hda', 'id': 33604458}]","[{'src': 'hda', 'id': 33604741}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1517465468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-02-01 06:11:13.616941,59484,5.0
2018-02-01 15:38:49.520822,slurm_normal,1517499543.0,0,1.0,376,gg,main_w3_handler0,2202343,18224455,False,,32255,bed,52660,bed,12304866,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32974738}]","[{'src': 'hda', 'id': 33498974}]","[{'src': 'hda', 'id': 33612084}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1517499538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-02-01 15:39:05.322982,59484,5.0
2018-02-01 15:47:04.739891,slurm_normal,1517500073.0,0,1.0,376,gg,main_w4_handler1,2202343,18224546,False,,32255,bed,2394749,bed,12304976,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32974738}]","[{'src': 'hda', 'id': 33498974}]","[{'src': 'hda', 'id': 33612555}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1517500034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-02-01 15:47:54.301755,59484,39.0
2018-02-01 15:59:30.740149,slurm_normal,1517500783.0,0,1.0,1971,gg,main_w3_handler0,2202343,18224703,False,,3762,bed,2394749,bed,12305126,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33612691}]","[{'src': 'hda', 'id': 33499472}]","[{'src': 'hda', 'id': 33612555}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1517500779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-02-01 15:59:44.762019,59484,4.0
2018-02-01 16:00:04.233956,slurm_normal,1517500818.0,0,1.0,1971,gg,main_w3_handler1,2202343,18224710,False,,150,bed,921494,bed,12305137,slurm,,132111800.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33612691}]","[{'src': 'hda', 'id': 33508250}]","[{'src': 'hda', 'id': 33612554}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1517500814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-02-01 16:00:20.328039,59484,4.0
2018-02-01 16:02:49.883159,slurm_normal,1517500984.0,0,1.0,1971,gg,main_w3_handler0,2202343,18224753,False,,38,bed,2394749,bed,12305171,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33612691}]","[{'src': 'hda', 'id': 33604458}]","[{'src': 'hda', 'id': 33612555}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1517500979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-02-01 16:03:05.994988,59484,5.0
2018-02-01 15:55:11.666551,slurm_normal,1517500534.0,0,1.0,1971,gg,main_w3_handler1,2202343,18224664,False,,32255,bed,2394749,bed,12305085,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33612691}]","[{'src': 'hda', 'id': 33498974}]","[{'src': 'hda', 'id': 33612555}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1517500526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-02-01 15:55:36.445754,59484,8.0
2018-02-01 15:59:29.989653,slurm_normal,1517500781.0,0,1.0,1971,gg,main_w4_handler0,2202343,18224702,False,,3762,bed,921494,bed,12305124,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33612691}]","[{'src': 'hda', 'id': 33499472}]","[{'src': 'hda', 'id': 33612554}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1517500777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-02-01 15:59:44.082761,59484,4.0
2018-02-01 16:02:48.935440,slurm_normal,1517500990.0,0,1.0,1971,gg,main_w3_handler1,2202343,18224752,False,,38,bed,921494,bed,12305172,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33612691}]","[{'src': 'hda', 'id': 33604458}]","[{'src': 'hda', 'id': 33612554}]","""false""","""1e-09""","""false""","""false""","""""",32.0,,43440111,1517500984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,2.26.0.0,,2018-02-01 16:03:14.248242,59484,6.0
