create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,otu,otu_filetype,param_filename,parameters.abund,parameters.calc,parameters.chromInfo,parameters.dbkey,parameters.groupmode,parameters.otu.values,parameters.size,parameters.subsample.__current_case__,parameters.subsample.use,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-03-06 14:01:51.732116,slurm_normal,1520344926.0,0,7680.0,1.0,main_w4_handler0,3443094,18623965,False,,12720299,slurm,,132112168.0,corral-repl,20988,mothur.shared,,"""10""","[""ace"", ""chao"", ""jack"", ""sobs"", ""simpson"", ""shannon"", ""npshannon""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 34238389}]","""2240""",1,no,32.0,,44368180,1520344921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.36.1.0,1.36.1.0,,2018-03-06 14:02:07.738081,122824,5.0
2018-01-12 17:09:36.630658,slurm_normal,1515776988.0,0,,1.0,main_w3_handler0,3287353,18018961,False,,12096265,slurm,,132112168.0,corral-repl,16268,mothur.shared,,"""10""","[""ace"", ""chao"", ""jack"", ""sobs"", ""simpson"", ""shannon"", ""npshannon""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33288209}]","""2440""",1,no,32.0,,43135597,1515776980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.36.1.0,1.36.1.0,,2018-01-12 17:09:51.323144,113659,8.0
2017-11-28 08:22:07.021187,slurm_normal,1511857337.0,0,,1.0,main_w4_handler0,3307154,17614900,False,,11675746,slurm,,132112168.0,corral-repl,21206,mothur.shared,,"""10""","[""sobs"", ""coverage"", ""invsimpson"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 32577045}]","""2440""",1,no,32.0,,42297227,1511857332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.36.1.0,1.36.1.0,,2017-11-28 08:22:18.428265,114886,5.0
2017-12-03 01:53:05.066845,slurm_normal,1512265997.0,0,,1.0,main_w3_handler1,3350100,17678686,False,,11741378,slurm,,132112168.0,corral-repl,20943,mothur.shared,,"""10""","[""ace"", ""chao"", ""jack"", ""sobs"", ""simpson"", ""shannon"", ""npshannon""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 32697814}]","""2440""",1,no,32.0,,42410454,1512265990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.36.1.0,1.36.1.0,,2017-12-03 01:53:18.777456,117849,7.0
2018-01-17 14:56:08.990025,slurm_normal,1516200976.0,0,,1.0,main_w3_handler1,3395242,18061134,False,,12139109,slurm,,132112168.0,corral-repl,20572,mothur.shared,,"""10""","[""ace"", ""chao"", ""jack"", ""sobs"", ""simpson"", ""shannon"", ""npshannon""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33351788}]","""2440""",1,no,32.0,,43244112,1516200972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.36.1.0,1.36.1.0,,2018-01-17 14:56:18.058467,120071,4.0
2018-01-17 20:33:16.837158,slurm_normal,1516221204.0,0,,1.0,main_w3_handler1,3394430,18065611,False,,12143698,slurm,,132112168.0,corral-repl,267009,mothur.shared,,"""10""","[""sobs"", ""coverage"", ""invsimpson"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33358916}]","""4731""",1,no,32.0,,43247987,1516221199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.36.1.0,1.36.1.0,,2018-01-17 20:33:27.234645,113659,5.0
2018-01-18 05:12:29.605177,slurm_normal,1516252356.0,0,,1.0,main_w3_handler0,3395242,18068291,False,,12146753,slurm,,132112168.0,corral-repl,20572,mothur.shared,,"""10""","[""ace"", ""chao"", ""jack"", ""sobs"", ""simpson"", ""shannon"", ""npshannon""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33351788}]","""2440""",1,no,32.0,,43244112,1516252352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.36.1.0,1.36.1.0,,2018-01-18 05:12:38.417510,120071,4.0
2017-12-13 14:17:30.303413,slurm_normal,1513174663.0,0,,1.0,main_w3_handler1,3364120,17797030,False,,11866236,slurm,,132112168.0,corral-repl,101855,mothur.shared,,"""10""","[""sobs"", ""coverage"", ""invsimpson"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 32903490}]","""""",1,no,32.0,,42631708,1513174658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.36.1.0,1.36.1.0,,2017-12-13 14:17:45.764296,111190,5.0
2018-01-19 03:19:48.619123,slurm_normal,1516332002.0,0,,1.0,main_w4_handler0,3397277,18079898,False,,12158425,slurm,,132112168.0,corral-repl,386273,mothur.shared,,"""10""","[""sobs"", ""coverage"", ""simpson"", ""shannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33381372}]","""""",1,no,32.0,,42668866,1516331998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.36.1.0,1.36.1.0,,2018-01-19 03:20:04.381199,112430,4.0
2018-01-25 07:43:49.907235,slurm_normal,1516866263.0,0,,1.0,main_w3_handler0,3403340,18152011,False,,12232932,slurm,,132112168.0,corral-repl,575,mothur.shared,,"""10""","[""chao"", ""sobs"", ""simpsoneven"", ""shannoneven"", ""simpson"", ""invsimpson"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33475954}]","""""",1,no,32.0,,43399850,1516866258.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.36.1.0,1.36.1.0,,2018-01-25 07:44:34.966601,113456,5.0
2018-01-26 17:25:00.294661,slurm_normal,1516987556.0,0,,1.0,main_w3_handler0,3394430,18168274,False,,12249813,slurm,,132112168.0,corral-repl,178322,mothur.shared,,"""10""","[""coverage"", ""invsimpson"", ""shannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33359161}]","""4000""",1,no,32.0,,43441112,1516987549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.36.1.0,1.36.1.0,,2018-01-26 17:26:14.445891,113659,7.0
2018-01-26 17:30:13.142062,slurm_normal,1516987892.0,0,,1.0,main_w3_handler0,3394430,18168334,False,,12249874,slurm,,132112168.0,corral-repl,267009,mothur.shared,,"""10""","[""coverage"", ""invsimpson"", ""shannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33358916}]","""""",1,no,32.0,,43441112,1516987886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.36.1.0,1.36.1.0,,2018-01-26 17:32:02.241387,113659,6.0
2018-01-30 09:28:10.576790,slurm_normal,1517304509.0,0,,1.0,main_w3_handler0,3410120,18198313,False,,12279201,slurm,,132112168.0,corral-repl,549,mothur.shared,,"""10""","[""chao"", ""sobs"", ""simpsoneven"", ""shannoneven"", ""coverage"", ""simpson"", ""invsimpson"", ""shannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33567914}]","""""",1,no,32.0,,43541496,1517304500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.36.1.0,1.36.1.0,,2018-01-30 09:28:30.474848,72172,9.0
2018-01-30 12:14:00.825898,slurm_normal,1517314456.0,0,,1.0,main_w3_handler0,3410305,18199805,False,,12280609,slurm,,132112168.0,corral-repl,2180,mothur.shared,,"""10""","[""chao"", ""sobs"", ""simpsoneven"", ""shannoneven"", ""coverage"", ""simpson"", ""invsimpson"", ""shannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33570133}]","""""",1,no,32.0,,43541496,1517314452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.36.1.0,1.36.1.0,,2018-01-30 12:14:18.256799,72172,4.0
2018-01-31 08:15:22.924569,slurm_normal,1517386534.0,0,,1.0,main_w3_handler0,3411461,18208882,False,,12289898,slurm,,132111800.0,corral-repl,5257,mothur.shared,,"""10""","[""chao"", ""sobs"", ""simpsoneven"", ""shannoneven"", ""coverage"", ""simpson"", ""invsimpson"", ""shannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33584620}]","""""",1,no,32.0,,43570207,1517386529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.36.1.0,1.36.1.0,,2018-01-31 08:15:35.645447,72172,5.0
2018-01-31 08:11:32.918104,slurm_normal,1517386304.0,0,,1.0,main_w4_handler0,3411455,18208851,False,,12289869,slurm,,132112168.0,corral-repl,5250,mothur.shared,,"""10""","[""chao"", ""sobs"", ""simpsoneven"", ""shannoneven"", ""coverage"", ""simpson"", ""invsimpson"", ""shannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33584572}]","""""",1,no,32.0,,43570207,1517386300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.36.1.0,1.36.1.0,,2018-01-31 08:11:47.042222,72172,4.0
2018-01-31 09:16:52.578908,slurm_normal,1517390225.0,0,,1.0,main_w3_handler1,3411511,18209274,False,,12290272,slurm,,132112168.0,corral-repl,11518,mothur.shared,,"""10""","[""chao"", ""sobs"", ""simpsoneven"", ""shannoneven"", ""coverage"", ""simpson"", ""invsimpson"", ""shannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33585090}]","""""",1,no,32.0,,43570207,1517390221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.36.1.0,1.36.1.0,,2018-01-31 09:17:08.419963,72172,4.0
2018-02-01 08:07:48.379809,slurm_normal,1517472484.0,0,,1.0,main_w3_handler1,3411564,18220192,False,,12300717,slurm,,132112168.0,corral-repl,30184,mothur.shared,,"""10""","[""chao"", ""sobs"", ""simpsoneven"", ""shannoneven"", ""coverage"", ""simpson"", ""invsimpson"", ""shannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33605139}]","""""",1,no,32.0,,43597979,1517472480.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.36.1.0,1.36.1.0,,2018-02-01 08:08:07.202118,72172,4.0
2018-03-08 22:01:15.817990,slurm_normal,1520546491.0,0,7680.0,1.0,main_w4_handler0,3456070,18664403,False,,12760258,slurm,,132112168.0,corral-repl,20575,mothur.shared,,"""10""","[""sobs"", ""coverage"", ""invsimpson"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 34305757}]","""2440""",1,no,32.0,,44477736,1520546485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.36.1.0,1.36.1.0,,2018-03-08 22:01:33.272605,83708,6.0
2018-03-08 22:26:30.528834,slurm_normal,1520548005.0,0,7680.0,1.0,main_w4_handler0,3456070,18664756,False,,12760656,slurm,,132111800.0,corral-repl,20575,mothur.shared,,"""10""","[""sobs"", ""coverage"", ""invsimpson"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 34305757}]","""2440""",1,no,32.0,,44493234,1520548001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.36.1.0,1.36.1.0,,2018-03-08 22:26:48.855586,83708,4.0
2018-03-10 03:01:24.932529,slurm_normal,1520650896.0,0,7680.0,1.0,main_w4_handler0,3456070,18679109,False,,12775519,slurm,,132112168.0,corral-repl,20575,mothur.shared,,"""10""","[""sobs"", ""coverage"", ""invsimpson"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 34335185}]","""2440""",1,no,32.0,,44525226,1520650892.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.36.1.0,1.36.1.0,,2018-03-10 03:01:39.137050,83708,4.0
2018-02-14 07:56:30.411084,slurm_normal,1518595004.0,0,7680.0,1.0,main_w4_handler0,3427433,18380195,False,,12465060,slurm,,132112168.0,corral-repl,6891,mothur.shared,,"""10""","[""bootstrap"", ""chao"", ""jack"", ""sobs"", ""simpsoneven"", ""shannoneven"", ""smithwilson"", ""coverage"", ""simpson"", ""invsimpson"", ""qstat"", ""shannon"", ""npshannon"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 33849072}]","""""",1,no,32.0,,43902830,1518594999.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.36.1.0,1.36.1.0,,2018-02-14 07:56:46.560180,113456,5.0
2018-02-22 05:50:03.171467,slurm_normal,1519278615.0,0,7680.0,1.0,main_w4_handler0,3396038,18478546,False,,12573219,slurm,,132112168.0,corral-repl,206894,mothur.shared,,"""10""","[""ace"", ""chao"", ""jack"", ""sobs"", ""simpson"", ""shannon"", ""npshannon""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 34005842}]","""2899""",1,no,32.0,,44083383,1519278612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.36.1.0,1.36.1.0,,2018-02-22 05:50:18.911354,119338,3.0
2018-02-23 05:26:03.490153,slurm_normal,1519363575.0,0,7680.0,1.0,main_w3_handler0,3396038,18492754,False,,12588179,slurm,,132112168.0,corral-repl,278082,mothur.shared,,"""10""","[""ace"", ""chao"", ""jack"", ""sobs"", ""simpson"", ""shannon"", ""npshannon""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 34027110}]","""""",1,no,32.0,,44110683,1519363571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.36.1.0,1.36.1.0,,2018-02-23 05:26:18.226276,119338,4.0
2018-02-23 11:07:20.080851,slurm_normal,1519384052.0,0,7680.0,1.0,main_w4_handler0,3437028,18495286,False,,12590860,slurm,,132112168.0,corral-repl,20943,mothur.shared,,"""10""","[""sobs"", ""coverage"", ""invsimpson"", ""nseqs""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 34010410}]","""2440""",1,no,32.0,,43942353,1519384047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.36.1.0,1.36.1.0,,2018-02-23 11:07:35.674656,122064,5.0
