create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.maskchar,parameters.out_format1,parameters.regions,parameters.tolower,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-05-27 15:49:04.556310,slurm_normal,1432741779.0,0.0,1.0,main_w2_handler1,2254323,9545832,False,,50658960,fasta,3859541.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19817754,,"""N""","""fasta""","""""","""no""",32.0,,23267586,1432741762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: maskseq51/5.0.0,5.0.0,,2015-05-27 15:49:42.117256,60145.0,17.0
2017-08-22 21:35:28.209638,slurm_normal,1503437742.0,0.0,1.0,main_w4_handler1,3202293,16636077,False,,35446,fasta,10708423.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30952075}]","""N""","""fasta""","""5-12""","""yes""",32.0,,39497986,1503437738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: maskseq51/5.0.0,5.0.0,,2017-08-22 21:35:46.183987,,4.0
2017-08-22 21:36:34.129472,slurm_normal,1503437805.0,0.0,1.0,main_w3_handler0,3202293,16636089,False,,57,fasta,10708441.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30956780}]","""N""","""fasta""","""3-10""","""no""",32.0,,39497986,1503437801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: maskseq51/5.0.0,5.0.0,,2017-08-22 21:36:48.340714,,4.0
2017-08-22 21:37:35.625014,slurm_normal,1503437884.0,0.0,1.0,main_w3_handler0,3202293,16636099,False,,35446,fasta,10708458.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30952075}]","""N""","""fasta""","""10-20""","""no""",32.0,,39497986,1503437868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: maskseq51/5.0.0,5.0.0,,2017-08-22 21:38:06.584266,,16.0
2018-01-26 16:02:10.113198,slurm_normal,1516982585.0,0.0,1.0,main_w4_handler0,3235370,18167227,False,,4708032,fasta,12248835,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31032043}]","""N""","""fasta""","""223770-225312 225758-228662 228755-228875 2726068-2726188""","""no""",32.0,,41647585,1516982557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: maskseq51/5.0.0,5.0.0,,2018-01-26 16:03:07.211309,110631.0,28.0
2018-01-26 16:05:13.214073,slurm_normal,1516982750.0,0.0,1.0,main_w4_handler0,3235370,18167247,False,,4719082,fasta,12248870,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33518033}]","""N""","""fasta""","""2726068-2726188 2726280-2729184 2729615-2731157""","""no""",32.0,,41647585,1516982736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: maskseq51/5.0.0,5.0.0,,2018-01-26 16:05:54.255384,110631.0,14.0
