chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-07-21 09:15:29.198137,slurm_normal,1437470227.0,0,1.0,main_w1_handler0,2382603,9925062,False,,206711236,vcf,4212517.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20433927,32.0,,24236523,1437470147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2015-07-21 09:17:10.934696,66564.0,80.0
,,2015-07-21 16:13:21.217250,slurm_normal,1437495233.0,0,1.0,main_w1_handler1,2384118,9928649,False,,17363527,vcf,4215905.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",20454432,32.0,,24245600,1437495217.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2015-07-21 16:13:57.787245,,16.0
,,2015-07-22 10:19:36.850746,slurm_normal,1437560431.0,0,1.0,main_w2_handler1,2384118,9939616,False,,53853154,vcf,4225337.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20454164,32.0,,24245600,1437560405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2015-07-22 10:20:35.433224,,26.0
,,2015-07-22 10:19:37.502662,slurm_normal,1437560473.0,0,1.0,main_w1_handler0,2384118,9939617,False,,56328213,vcf,4225344.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20454213,32.0,,24245600,1437560444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2015-07-22 10:21:16.554743,,29.0
,,2015-08-07 06:28:26.195359,slurm_normal,1438933063.0,0,1.0,main_w1_handler0,2210340,10076707,False,,16894224587,vcf,4354337.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20702791,32.0,,24556880,1438928960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2015-08-07 07:37:46.134913,59804.0,4103.0
,,2015-07-22 06:28:11.895052,slurm_normal,1437546516.0,0,1.0,main_w1_handler2,2116942,9937607,False,,6969,vcf,4223585.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20468832,32.0,,24234388,1437546513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2015-07-22 06:28:40.944988,19450.0,3.0
,,2015-07-25 17:31:12.216879,slurm_normal,1437845502.0,0,1.0,main_w1_handler0,1309879,9982300,False,,213420,vcf,4265227.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20541182,32.0,,24091757,1437845495.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2015-07-25 17:31:47.007153,31184.0,7.0
,,2014-10-29 12:27:03.192116,rodeo_normal,1414585641.0,0,1.0,main_w2_handler0,2100338,8062373,False,,6382628,vcf,92461.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17366298,2.0,,18003411,1414585632.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2014-10-29 12:27:25.322594,53146.0,9.0
,,2014-09-26 00:37:22.165226,roundup_single,1411692237.0,0,1.0,main_w2_handler0,1944122,7863321,False,,1415382820,vcf,1843415,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17014545,32.0,,17142448,1411691859.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2014-09-26 00:43:58.206071,48512.0,378.0
,,2014-09-30 17:27:33.195118,roundup_single,1412134392.0,0,1.0,main_w2_handler0,2055677,7901619,False,,65694464975,vcf,1882132,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16984325,32.0,,17307909,1412098063.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2014-10-01 03:33:13.992752,53149.0,36329.0
,,2014-11-05 11:38:13.612524,rodeo_normal,1415187525.0,0,1.0,main_w1_handler1,2108338,8107593,False,,6729383,vcf,129108.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17435225,2.0,,18307600,1415187508.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2014-11-05 11:38:49.547436,,17.0
,,2014-10-05 04:31:38.515138,roundup_single,1412483963.0,0,1.0,main_w1_handler1,2075599,7930781,False,,1415382820,vcf,1909564,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17145106,32.0,,17406200,1412483513.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2014-10-05 04:39:25.181556,48512.0,450.0
,,2014-11-10 16:10:08.294474,rodeo_normal,1415636221.0,0,1.0,main_w1_handler1,2081578,8136115,False,,866376727,vcf,1973239.roundup,slurm,,132112068.0,corral-repl,,"""/galaxy-repl/main/files/008/349/dataset_8349221.dat""","""Lu_200-w80""",17312929,32.0,,17146067,1415635815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2014-11-10 16:17:02.695521,49301.0,406.0
,,2014-10-14 09:52:02.062164,rodeo_normal,1413280336.0,0,1.0,main_w2_handler0,2084908,7978441,False,,1156405,vcf,19357.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17219248,2.0,,17596170,1413280332.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2014-10-14 09:52:19.406328,,4.0
,,2014-10-15 08:57:34.636243,rodeo_normal,1413363470.0,0,1.0,main_w2_handler0,1960853,7985253,False,,3977266,vcf,25529.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17183138,2.0,,17485780,1413363464.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2014-10-15 08:57:54.731782,26598.0,6.0
,,2015-01-24 22:43:27.016018,rodeo_normal,1422139428.0,0,1.0,main_w2_handler0,2181540,8600679,False,,14908,vcf,2556408.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",18287615,32.0,,20605653,1422139426.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2015-01-24 22:43:49.509521,58661.0,2.0
,,2014-10-23 19:27:21.179435,rodeo_normal,1414092452.0,0,1.0,main_w1_handler0,1986649,8032895,False,,19518,vcf,66541.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",17316519,2.0,,17891637,1414092450.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2014-10-23 19:27:34.199041,51402.0,2.0
,,2014-10-24 20:56:51.899842,rodeo_normal,1414184368.0,0,1.0,main_w2_handler1,288224,8040062,False,,590609974,vcf,72871.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",17169112,2.0,,17917946,1414184221.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2014-10-24 20:59:31.186667,2806.0,147.0
,,2015-01-30 11:58:37.831415,rodeo_normal,1422619269.0,0,1.0,main_w2_handler1,2175738,8638189,False,,16667608,vcf,882245.rodeo,slurm,,16332488.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18251485,2.0,,20767298,1422619257.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2015-01-30 12:01:13.184007,18058.0,12.0
,,2015-01-30 11:58:45.579454,rodeo_normal,1422619298.0,0,1.0,main_w2_handler1,2175738,8638191,False,,16728313,vcf,882249.rodeo,slurm,,16332488.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18251488,2.0,,20767298,1422619287.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2015-01-30 12:01:46.268928,18058.0,11.0
,,2015-01-30 11:58:24.377714,rodeo_normal,1422619268.0,0,1.0,main_w2_handler1,2175738,8638188,False,,16523426,vcf,882243.rodeo,slurm,,16332488.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18252036,2.0,,20767298,1422619257.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2015-01-30 12:01:12.621819,18058.0,11.0
,,2014-12-11 14:28:21.974130,rodeo_normal,1418308296.0,0,1.0,main_w1_handler0,2145030,8398161,False,,601008567,vcf,536715.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",17909338,2.0,,20011444,1418308106.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2014-12-11 14:31:40.728797,57308.0,190.0
,,2014-12-19 09:48:30.282026,rodeo_normal,1418982530.0,0,1.0,main_w2_handler1,2153258,8444414,False,,211052,vcf,2348142.roundup,slurm,,132112068.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18025661,32.0,,17353548,1418982526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2014-12-19 09:48:55.210685,6102.0,4.0
,,2014-12-19 21:14:50.466851,rodeo_normal,1419023712.0,0,1.0,main_w1_handler0,2154054,8446931,False,,668525,vcf,606225.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18033075,2.0,,20120765,1419023708.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2014-12-19 21:15:15.859005,6102.0,4.0
,,2014-12-24 08:06:22.965062,rodeo_normal,1419408411.0,0,1.0,main_w2_handler0,2157020,8463360,False,,6715568,vcf,632913.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18060502,2.0,,20209032,1419408402.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2014-12-24 08:06:57.812526,,9.0
,,2015-02-10 19:19:06.491569,rodeo_normal,1423595962.0,0,1.0,main_w2_handler0,2201739,8696423,False,,12222,vcf,2705685.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/010/350/dataset_10350897.dat""","""gb1a1_17l""",18465162,32.0,,21169519,1423595960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2015-02-10 19:19:24.949886,58680.0,2.0
,,2015-02-25 11:31:50.516752,rodeo_normal,1424863922.0,0,1.0,main_w1_handler1,2204186,8811334,False,,207210,vcf,2911865.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18558861,32.0,,21220847,1424863920.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2015-02-25 11:32:03.427172,53715.0,2.0
,,2015-02-26 15:14:30.011019,rodeo_normal,1424963680.0,0,1.0,main_w1_handler1,2204186,8820587,False,,499354,vcf,2929918.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18656140,32.0,,21220847,1424963677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2015-02-26 15:14:43.825877,53715.0,3.0
,,2015-02-28 03:55:07.382717,rodeo_normal,1425095720.0,0,1.0,main_w1_handler1,2182868,8832313,False,,2784851,vcf,2952135.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18676359,32.0,,20622160,1425095715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2015-02-28 03:55:22.183251,58726.0,5.0
,,2015-02-28 20:57:55.502194,rodeo_normal,1425157141.0,0,1.0,main_w2_handler0,2223009,8834474,False,,103644976,vcf,2956211.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18679834,32.0,,21502205,1425157084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2015-02-28 20:59:02.886430,50040.0,57.0
,,2015-03-12 21:30:43.505995,rodeo_normal,1426197047.0,0,1.0,main_w1_handler0,2104786,8937048,False,,848152033,vcf,3147974.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/009/695/dataset_9695354.dat""","""willow.v1""",18838997,32.0,,21525027,1426195854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfdistance/vcfdistance/0.0.2,0.0.2,,2015-03-12 21:50:48.832709,52881.0,1193.0
