chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,gatk_param_type|input_interval_repeat_0|input_intervals,gatk_param_type|input_interval_repeat_0|input_intervals_filetype,handler,history_id,id,imported,info,input_bams_0|input_bam,input_bams_0|input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.gatk_param_type.__current_case__,parameters.gatk_param_type.baq,parameters.gatk_param_type.baq_gap_open_penalty,parameters.gatk_param_type.default_base_qualities,parameters.gatk_param_type.disable_experimental_low_memory_sharding,parameters.gatk_param_type.downsampling_type.__current_case__,parameters.gatk_param_type.downsampling_type.downsampling_type_selector,parameters.gatk_param_type.gatk_param_type_selector,parameters.gatk_param_type.input_exclude_interval_repeat,parameters.gatk_param_type.input_interval_repeat,parameters.gatk_param_type.interval_merging,parameters.gatk_param_type.interval_set_rule,parameters.gatk_param_type.non_deterministic_random_seed,parameters.gatk_param_type.pedigree,parameters.gatk_param_type.pedigree_string_repeat,parameters.gatk_param_type.pedigree_validation_type,parameters.gatk_param_type.read_filter,parameters.gatk_param_type.read_group_black_list_repeat,parameters.gatk_param_type.use_original_qualities,parameters.gatk_param_type.validation_strictness,parameters.number,parameters.platform,parameters.read_group,parameters.reference_source.__current_case__,parameters.reference_source.input_bams,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.sample_file_repeat,parameters.sample_name_repeat,processor_count,ref_file,ref_file_filetype,reference_source|input_bams_0|input_bam,reference_source|input_bams_0|input_bam_filetype,reference_source|input_bams_1|input_bam,reference_source|input_bams_1|input_bam_filetype,reference_source|input_bams_2|input_bam,reference_source|input_bams_2|input_bam_filetype,reference_source|input_bams_3|input_bam,reference_source|input_bams_3|input_bam_filetype,runner_name,sample_file_repeat_0|input_sample_file,sample_file_repeat_0|input_sample_file_filetype,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-11-28 13:20:30.988757,slurm_normal,1511875341.0,0,,1.0,,,main_w3_handler1,3341064,17618820,False,,,,11679649,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32584822}]}}]",,"[{'src': 'hda', 'id': 32558421}]",history,[],[],32.0,3140756381.0,fasta,1769923.0,bam,,,,,,,,,,42299788.0,1511875246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2017-11-28 13:22:26.606152,113589,95.0
,,2017-11-28 13:16:03.954433,slurm_normal,1511875063.0,0,,1.0,,,main_w4_handler1,3341073,17618791,False,,,,11679610,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32584819}]}}]",,"[{'src': 'hda', 'id': 32558438}]",history,[],[],32.0,3140756381.0,fasta,1795871.0,bam,,,,,,,,,,42302218.0,1511874968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2017-11-28 13:17:44.805844,96977,95.0
,,2017-11-28 13:20:30.023803,slurm_normal,1511875332.0,0,,1.0,,,main_w3_handler1,3341064,17618818,False,,,,11679647,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32584812}]}}]",,"[{'src': 'hda', 'id': 32558421}]",history,[],[],32.0,3140756381.0,fasta,1763967.0,bam,,,,,,,,,,42299788.0,1511875242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2017-11-28 13:22:19.001875,113589,90.0
,,2017-11-28 13:20:30.579028,slurm_normal,1511875387.0,0,,1.0,,,main_w3_handler1,3341064,17618819,False,,,,11679648,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32584815}]}}]",,"[{'src': 'hda', 'id': 32558421}]",history,[],[],32.0,3140756381.0,fasta,1742510.0,bam,,,,,,,,,,42299788.0,1511875244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2017-11-28 13:23:10.279575,113589,143.0
,,2017-11-28 13:32:25.482157,slurm_normal,1511876049.0,0,,1.0,,,main_w3_handler1,3341078,17618957,False,,,,11679791,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32584913}]}}]",,"[{'src': 'hda', 'id': 32558391}]",history,[],[],32.0,3140756381.0,fasta,1763970.0,bam,,,,,,,,,,42302174.0,1511875952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2017-11-28 13:34:16.400787,113592,97.0
,,2017-11-28 13:32:05.649062,slurm_normal,1511876016.0,0,,1.0,,,main_w3_handler0,3341078,17618954,False,,,,11679788,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32584908}]}}]",,"[{'src': 'hda', 'id': 32558391}]",history,[],[],32.0,3140756381.0,fasta,1769861.0,bam,,,,,,,,,,42302174.0,1511875934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2017-11-28 13:33:40.348098,113592,82.0
,,2017-11-28 13:31:43.487055,slurm_normal,1511876016.0,0,,1.0,,,main_w4_handler0,3341078,17618951,False,,,,11679785,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32584904}]}}]",,"[{'src': 'hda', 'id': 32558391}]",history,[],[],32.0,3140756381.0,fasta,1742502.0,bam,,,,,,,,,,42302174.0,1511875910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2017-11-28 13:33:40.416412,113592,106.0
,,2017-11-28 13:53:01.947655,slurm_normal,1511877282.0,0,,1.0,,,main_w3_handler1,3341063,17619148,False,,,,11680000,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32584287}]}}]",,"[{'src': 'hda', 'id': 32558133}]",history,[],[],32.0,3140756381.0,fasta,1520817.0,bam,,,,,,,,,,42297899.0,1511877190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2017-11-28 13:54:43.307704,58136,92.0
,,2017-11-28 13:53:01.396547,slurm_normal,1511877282.0,0,,1.0,,,main_w4_handler0,3341063,17619147,False,,,,11679999,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32584285}]}}]",,"[{'src': 'hda', 'id': 32558133}]",history,[],[],32.0,3140756381.0,fasta,1594922.0,bam,,,,,,,,,,42297899.0,1511877187.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2017-11-28 13:54:44.597449,58136,95.0
,,2017-11-28 13:53:02.719718,slurm_normal,1511877295.0,0,,1.0,,,main_w3_handler0,3341063,17619149,False,,,,11680002,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32584292}]}}]",,"[{'src': 'hda', 'id': 32558133}]",history,[],[],32.0,3140756381.0,fasta,1567172.0,bam,,,,,,,,,,42297899.0,1511877193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2017-11-28 13:54:56.286282,58136,102.0
,,2017-11-28 15:54:59.412979,slurm_normal,1511887351.0,0,,1.0,,,main_w3_handler0,3342110,17621392,False,,,,11683102,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32590085}]}}]",,"[{'src': 'hda', 'id': 32573360}]",history,[],[],32.0,3140756381.0,fasta,1797662.0,bam,,,,,,,,,,42276941.0,1511887246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2017-11-28 16:42:36.338927,113596,105.0
,,2017-11-28 15:54:58.126736,slurm_normal,1511887094.0,0,,1.0,,,main_w3_handler1,3342110,17621390,False,,,,11683035,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32590038}]}}]",,"[{'src': 'hda', 'id': 32573360}]",history,[],[],32.0,3140756381.0,fasta,1742510.0,bam,,,,,,,,,,42276941.0,1511887001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2017-11-28 16:38:18.112906,113596,93.0
,,2017-11-28 15:55:00.546547,slurm_normal,1511887464.0,0,,1.0,,,main_w3_handler1,3342110,17621393,False,,,,11683120,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32590121}]}}]",,"[{'src': 'hda', 'id': 32573360}]",history,[],[],32.0,3140756381.0,fasta,1809799.0,bam,,,,,,,,,,42276941.0,1511887370.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2017-11-28 16:44:27.420112,113596,94.0
,,2017-11-29 09:16:27.013745,slurm_normal,1511947116.0,0,,1.0,,,main_w3_handler1,3342583,17631630,False,,,,11692024,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32608245}]}}]",,"[{'src': 'hda', 'id': 32577850}]",history,[],[],32.0,3140756381.0,fasta,1763928.0,bam,,,,,,,,,,42321608.0,1511946992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2017-11-29 09:18:39.630861,113601,124.0
,,2017-11-29 09:16:40.327853,slurm_normal,1511947146.0,0,,1.0,,,main_w4_handler0,3342110,17631633,False,,,,11692027,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32608271}]}}, {'__index__': 1, 'input_bam': {'values': [{'src': 'hda', 'id': 32608307}]}}, {'__index__': 2, 'input_bam': {'values': [{'src': 'hda', 'id': 32608318}]}}]",,"[{'src': 'hda', 'id': 32573360}]",history,[],[],32.0,3140756381.0,fasta,1742510.0,bam,1769854.0,bam,1763972.0,bam,,,,,,42321690.0,1511947003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2017-11-29 09:19:09.079849,113596,143.0
,,2017-11-29 09:15:56.196631,slurm_normal,1511947039.0,0,,1.0,,,main_w4_handler1,3342583,17631626,False,,,,11692020,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32608260}]}}]",,"[{'src': 'hda', 'id': 32577850}]",history,[],[],32.0,3140756381.0,fasta,1742506.0,bam,,,,,,,,,,42321608.0,1511946961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2017-11-29 09:17:22.448930,113601,78.0
,,2017-11-29 09:17:41.704214,slurm_normal,1511947216.0,0,,1.0,,,main_w4_handler1,3342583,17631646,False,,,,11692040,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32608235}]}}]",,"[{'src': 'hda', 'id': 32577850}]",history,[],[],32.0,3140756381.0,fasta,1769869.0,bam,,,,,,,,,,42321608.0,1511947066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2017-11-29 09:20:18.329304,113601,150.0
,,2017-11-29 09:33:34.002019,slurm_normal,1511948224.0,0,,1.0,,,main_w4_handler0,3342110,17631877,False,,,,11692258,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32608271}]}}]",,"[{'src': 'hda', 'id': 32573360}]",history,[],[],32.0,3140756381.0,fasta,1742510.0,bam,,,,,,,,,,42321690.0,1511948019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2017-11-29 09:37:06.266900,113596,205.0
,,2017-11-29 09:33:58.292099,slurm_normal,1511948162.0,0,,1.0,,,main_w3_handler0,3342110,17631880,False,,,,11692262,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32608307}]}}]",,"[{'src': 'hda', 'id': 32573360}]",history,[],[],32.0,3140756381.0,fasta,1769854.0,bam,,,,,,,,,,42321690.0,1511948043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2017-11-29 09:36:04.280368,113596,119.0
,,2017-11-29 09:34:14.804481,slurm_normal,1511948175.0,0,,1.0,,,main_w4_handler0,3342110,17631883,False,,,,11692264,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32608318}]}}]",,"[{'src': 'hda', 'id': 32573360}]",history,[],[],32.0,3140756381.0,fasta,1763972.0,bam,,,,,,,,,,42321690.0,1511948058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2017-11-29 09:36:16.858765,113596,117.0
,,2018-01-14 13:28:49.391650,slurm_normal,1515959458.0,0,,1.0,,,main_w4_handler1,3391867,18030315,False,,,,12108916,slurm,,132112168.0,corral-repl,,"""d522009cf92e11e7ab62005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 33306298}]}}]",hg_g1k_v37,,cached,[],[],32.0,,,7150792848.0,bam,,,,,,,,,,,1515958066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2018-01-14 19:51:03.291155,112681,1392.0
,,2018-01-14 19:55:10.411697,slurm_normal,1515986943.0,0,,1.0,,,main_w3_handler0,3392082,18032318,False,,,,12111819,slurm,,132112168.0,corral-repl,,"""cf455530f96411e786be005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 33308994}]}}]",hg_g1k_v37,,cached,[],[],32.0,,,8458721242.0,bam,,,,,,,,,,,1515985351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2018-01-15 03:29:09.682601,112681,1592.0
,,2017-11-29 13:14:21.552685,slurm_normal,1511961389.0,0,,1.0,,,main_w4_handler1,3341073,17635153,False,,,,11695323,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32615853}]}}]",,"[{'src': 'hda', 'id': 32558438}]",history,[],[],32.0,3140756381.0,fasta,1763916.0,bam,,,,,,,,,,42325881.0,1511961266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2017-11-29 13:16:31.739730,96977,123.0
,,2017-11-29 15:21:36.188927,slurm_normal,1511969006.0,0,,1.0,,,main_w3_handler1,3342583,17637808,False,,,,11697844,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32619836}]}}]",,"[{'src': 'hda', 'id': 32577850}]",history,[],[],32.0,3140756381.0,fasta,1769863.0,bam,,,,,,,,,,42326892.0,1511968904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2017-11-29 15:23:29.691984,113601,102.0
,,2018-01-19 08:28:12.271646,slurm_normal,1516350540.0,0,,1.0,,,main_w3_handler1,3334934,18081484,False,,,,12160213,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 33383720}]}}]",,"[{'src': 'hda', 'id': 33383562}]",history,[],[],32.0,10889.0,fasta,96066425.0,bam,,,,,,,,,,42171281.0,1516350502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2018-01-19 08:29:02.941014,115692,38.0
,,2018-01-19 22:00:44.070995,slurm_normal,1516399387.0,0,,1.0,,,main_w4_handler1,3397637,18089385,False,,,,12168550,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 33400293}]}}]",hg_g1k_v37,,cached,[],[],32.0,,,1386142.0,bam,,,,,,,,,,43314535.0,1516399370.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2018-01-19 22:03:09.955552,119263,17.0
,,2018-02-27 12:44:39.252171,slurm_normal,1519735504.0,0,7680.0,1.0,,,main_w3_handler1,3442347,18534472,False,,,,12631090,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 34067815}]}}]",,"[{'src': 'hda', 'id': 34064972}]",history,[],[],32.0,49092500.0,fasta,25951716.0,bam,,,,,,,,,,43969542.0,1519735489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2018-02-27 12:45:07.288815,121697,15.0
,,2018-02-27 12:46:33.425375,slurm_normal,1519735614.0,0,7680.0,1.0,,,main_w4_handler0,3442347,18534479,False,,,,12631098,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""PU""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 34093985}]}}]",,"[{'src': 'hda', 'id': 34064972}]",history,[],"[{""__index__"": 0, ""sample_name"": ""MUN""}]",32.0,49092500.0,fasta,25951709.0,bam,,,,,,,,,,43969542.0,1519735603.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2018-02-27 12:46:56.692045,121697,11.0
,,2016-06-21 11:34:22.994151,slurm_normal,1466508991.0,0,,1.0,,,main_w2_handler1,2736846,13223559,False,,,,7407955.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b55e9dbe0e71fe5c5b'}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53f81e05995d8e2e3'}]",history,[],[],32.0,6270261.0,fasta,261178827.0,bam,,,,,,,,,,29463422.0,1466508873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-06-21 11:36:33.363433,75878,118.0
39.0,len,2016-05-25 15:37:10.034961,slurm_normal,1464190694.0,0,,1.0,,,main_w2_handler0,2710272,12985229,False,,,,7170908.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/888/dataset_15888820.dat""","""?""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b522e01ddf83886238'}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cabb7b428947a71e'}]",history,[],[],32.0,3045.0,fasta,35951098.0,bam,,,,,,,,,,30422801.0,1464190678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-05-25 15:59:18.028890,36017,16.0
33.0,len,2016-05-25 17:49:12.489492,slurm_normal,1464198671.0,0,,1.0,,,main_w2_handler0,2715368,12985922,False,,,,7172319.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/934/dataset_15934046.dat""","""?""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5753cf93a3e280a29'}]}}, {'__index__': 1, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b59cfdbc3170319a15'}]}}, {'__index__': 2, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5c1c846134bf4e6f7'}]}}, {'__index__': 3, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5d7661236c9d55fee'}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c32d5ad368a7306'}]",history,[],[],32.0,3355.0,fasta,35881858.0,bam,33974097.0,bam,37238577.0,bam,33811120.0,bam,,,,30425508.0,1464198624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-05-25 18:12:53.856481,84949,47.0
,,2016-03-30 12:41:37.833952,slurm_normal,1459368282.0,0,,1.0,,,main_w1_handler2,2651031,12284337,False,,52098444.0,bam,6493817.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': 24061246}]",24058787,,history,[],[],32.0,10865.0,fasta,,,,,,,,,,,,29283191.0,1459367984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-03-30 20:05:13.589728,81639,298.0
,,2016-08-29 16:27:04.663490,slurm_normal,1472488184.0,0,,1.0,,,main_w3_handler1,2794426,13741575,False,,,,7961104.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b525d37a38af3296cb'}]}}]",hg_g1k_v37,,cached,[],[],32.0,,,492334524.0,bam,,,,,,,,,,32316234.0,1472488040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-08-29 16:29:45.384197,88608,144.0
