chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__current_case__,parameters.__index__,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-05-05 03:37:58.088780,slurm_normal,1493955648.0,0.0,,1.0,main_w4_handler1,3099205,15755232,False,,45656415,wig,9863515.roundup,slurm,,132112168.0,corral-repl,,0,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 29482331}]",32.0,,37660359.0,1493955636.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-05-05 03:40:53.102814,52862.0,12.0
,,2017-01-05 13:07:08.714151,slurm_normal,1483621994.0,0.0,,1.0,main_w4_handler1,2947321,14695545,False,,2842365906,wig,8865319.roundup,slurm,,132111800.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27820798}]",32.0,,35209243.0,1483621635.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-01-05 13:13:17.174455,29502.0,359.0
,,2017-01-24 20:57:20.991437,slurm_normal,1485291447.0,0.0,,1.0,main_w4_handler0,2966963,14859737,False,,753,wig,9019551.roundup,slurm,,132111800.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",,"[{'src': 'hda', 'id': 28066950}]",32.0,,35572184.0,1485291443.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-01-24 20:57:31.345591,,4.0
,,2017-03-08 20:32:37.179228,slurm_normal,1489005283.0,0.0,,1.0,main_w3_handler0,3001745,15246330,False,,1209132511,wig,9392026.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28682790}]",32.0,,36516718.0,1489005161.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-03-08 20:34:45.840482,46988.0,122.0
,,2017-01-05 06:12:17.347626,slurm_normal,1483596761.0,0.0,,1.0,main_w4_handler1,2453481,14694036,False,,120786433,wig,8863907.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 27819009}]",32.0,,34287612.0,1483596741.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-01-05 06:12:43.806633,37282.0,20.0
,,2017-01-04 06:50:40.375508,slurm_normal,1483512745.0,0.0,,1.0,main_w4_handler1,2597019,14686287,False,,1124481975,wig,8856252.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 27806949}]",32.0,,35184124.0,1483512645.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-01-04 06:52:28.138324,34556.0,100.0
,,2017-01-05 13:19:22.207162,slurm_normal,1483622697.0,0.0,,1.0,main_w3_handler1,2947321,14695607,False,,2715157508,wig,8865382.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27820819}]",32.0,,35209243.0,1483622367.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-01-05 13:25:00.596937,29502.0,330.0
,,2017-01-04 08:11:58.653466,slurm_normal,1483517555.0,0.0,,1.0,main_w4_handler1,2211498,14686868,False,,445360393,wig,8856984.roundup,slurm,,132111800.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 27807713}]",32.0,,35184124.0,1483517523.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-01-04 08:12:39.419256,34556.0,32.0
,,2017-01-05 12:42:45.259259,slurm_normal,1483620329.0,0.0,,1.0,main_w4_handler0,2947321,14695430,False,,1548446378,wig,8865216.roundup,slurm,,132111800.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27820806}]",32.0,,35209243.0,1483620169.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-01-05 12:45:32.443019,29502.0,160.0
,,2017-01-05 13:07:20.969047,slurm_normal,1483621909.0,0.0,,1.0,main_w4_handler0,2947321,14695547,False,,1827958620,wig,8865321.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27820809}]",32.0,,35209243.0,1483621645.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-01-05 13:11:54.013519,29502.0,264.0
,,2017-01-05 05:40:19.482782,slurm_normal,1483594843.0,0.0,,1.0,main_w4_handler1,2453481,14693901,False,,120624072,wig,8863790.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 27818847}]",32.0,,34287612.0,1483594823.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-01-05 05:40:47.856647,37282.0,20.0
,,2017-01-05 13:01:30.310388,slurm_normal,1483621496.0,0.0,,1.0,main_w4_handler1,2947321,14695503,False,,1734858271,wig,8865285.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27820793}]",32.0,,35209243.0,1483621294.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-01-05 13:05:01.012984,29502.0,202.0
,,2017-01-05 13:14:09.386708,slurm_normal,1483622487.0,0.0,,1.0,main_w3_handler0,2947321,14695581,False,,2997092442,wig,8865359.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27820813}]",32.0,,35209243.0,1483622055.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-01-05 13:21:30.414013,29502.0,432.0
,,2017-01-08 23:34:24.789011,slurm_normal,1483918493.0,0.0,,1.0,main_w4_handler0,2453481,14714198,False,,119625660,wig,8883083.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 27849801}]",32.0,,34287612.0,1483918469.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-01-08 23:34:57.496521,37282.0,24.0
,,2017-01-08 23:31:45.184272,slurm_normal,1483918333.0,0.0,,1.0,main_w3_handler1,2453481,14714188,False,,115254442,wig,8883076.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 27849725}]",32.0,,34287612.0,1483918309.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-01-08 23:32:17.423946,37282.0,24.0
,,2017-01-08 23:33:41.583710,slurm_normal,1483918449.0,0.0,,1.0,main_w3_handler0,2453481,14714196,False,,113747785,wig,8883080.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 27849765}]",32.0,,34287612.0,1483918427.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-01-08 23:34:15.732665,37282.0,22.0
,,2017-01-08 23:28:43.530367,slurm_normal,1483918145.0,0.0,,1.0,main_w4_handler1,2453481,14714183,False,,118869036,wig,8883070.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 27849699}]",32.0,,34287612.0,1483918127.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-01-08 23:29:08.519277,37282.0,18.0
,,2017-01-08 23:31:00.319393,slurm_normal,1483918292.0,0.0,,1.0,main_w3_handler1,2453481,14714187,False,,114933085,wig,8883074.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 27849717}]",32.0,,34287612.0,1483918265.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-01-08 23:31:35.071975,37282.0,27.0
,,2017-01-08 23:32:22.643181,slurm_normal,1483918373.0,0.0,,1.0,main_w3_handler1,2453481,14714192,False,,118312651,wig,8883077.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 27849734}]",32.0,,34287612.0,1483918348.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-01-08 23:32:55.049733,37282.0,25.0
,,2017-01-08 23:30:07.186847,slurm_normal,1483918238.0,0.0,,1.0,main_w3_handler0,2453481,14714186,False,,119778658,wig,8883073.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 27849710}]",32.0,,34287612.0,1483918212.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-01-08 23:30:40.648963,37282.0,26.0
,,2017-01-08 23:35:14.706825,slurm_normal,1483918542.0,0.0,,1.0,main_w4_handler1,2453481,14714199,False,,114189524,wig,8883086.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 27849808}]",32.0,,34287612.0,1483918520.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-01-08 23:35:45.704980,37282.0,22.0
,,2017-01-08 23:33:00.923720,slurm_normal,1483918409.0,0.0,,1.0,main_w4_handler0,2453481,14714195,False,,111286287,wig,8883078.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 27849744}]",32.0,,34287612.0,1483918387.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-01-08 23:33:32.736047,37282.0,22.0
,,2017-01-08 23:36:49.851007,slurm_normal,1483918635.0,0.0,,1.0,main_w4_handler0,2453481,14714201,False,,117573569,wig,8883088.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 27849822}]",32.0,,34287612.0,1483918615.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-01-08 23:37:17.175566,37282.0,20.0
,,2017-01-08 23:37:31.649421,slurm_normal,1483918676.0,0.0,,1.0,main_w4_handler0,2453481,14714206,False,,117842178,wig,8883092.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 27849830}]",32.0,,34287612.0,1483918656.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-01-08 23:37:58.484080,37282.0,20.0
,,2017-01-08 23:36:03.733480,slurm_normal,1483918590.0,0.0,,1.0,main_w3_handler1,2453481,14714200,False,,119609513,wig,8883087.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 27849814}]",32.0,,34287612.0,1483918569.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-01-08 23:36:39.758109,37282.0,21.0
,,2017-03-25 07:37:13.474324,slurm_normal,1490427439.0,0.0,,1.0,main_w3_handler1,3033098,15393747,False,,874545,wig,9529504.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28920657}]",32.0,,36694958.0,1490427436.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-03-25 07:37:21.127440,36123.0,3.0
,,2017-03-25 07:36:49.820750,slurm_normal,1490427416.0,0.0,,1.0,main_w4_handler0,3033098,15393746,False,,932472,wig,9529501.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28920658}]",32.0,,36694958.0,1490427413.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-03-25 07:36:58.812616,36123.0,3.0
,,2017-04-08 19:50:48.581908,slurm_normal,1491681078.0,0.0,,1.0,main_w3_handler1,2453481,15531268,False,,119514682,wig,9657674.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 29131237}]",32.0,,36940622.0,1491681052.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-04-08 19:51:21.294074,37282.0,26.0
,,2017-04-08 20:02:46.335610,slurm_normal,1491681791.0,0.0,,1.0,main_w3_handler1,2453481,15531311,False,,119857137,wig,9657723.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 29131391}]",32.0,,36940622.0,1491681770.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-04-08 20:03:16.646403,37282.0,21.0
,,2017-01-30 21:50:56.491274,slurm_normal,1485813075.0,0.0,,1.0,main_w3_handler0,2897932,14909376,False,,168721644,wig,9065422.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 28144762}]",32.0,,34288489.0,1485813060.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-01-30 21:51:18.800788,,15.0
,,2017-01-31 23:36:46.344440,slurm_normal,1485905835.0,0.0,,1.0,main_w3_handler1,2976814,14919165,False,,498191236,wig,9074667.roundup,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28159376}]",32.0,,35726928.0,1485905811.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-01-31 23:37:17.351335,52862.0,24.0
,,2017-01-31 23:36:45.878779,slurm_normal,1485905835.0,0.0,,1.0,main_w4_handler1,2976814,14919164,False,,507574888,wig,9074665.roundup,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28159367}]",32.0,,35726928.0,1485905811.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-01-31 23:37:17.530684,52862.0,24.0
,,2017-03-27 18:35:33.841114,slurm_normal,1490693158.0,0.0,,1.0,main_w4_handler0,2119530,15408890,False,,26569150,wig,9543466.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28943665}]",32.0,,36892458.0,1490693152.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-03-28 13:47:32.480165,22050.0,6.0
,,2017-03-27 18:35:19.453462,slurm_normal,1490693926.0,0.0,,1.0,main_w4_handler1,2119530,15408889,False,,27369157,wig,9543557.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28943664}]",32.0,,36892458.0,1490693920.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-03-28 12:50:50.173153,22050.0,6.0
,,2017-03-27 19:59:02.645722,slurm_normal,1490695169.0,0.0,,1.0,main_w4_handler1,2119530,15409373,False,,2112618876,wig,9543691.roundup,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28943821}]",32.0,,36892458.0,1490695038.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-03-28 13:34:44.755285,22050.0,131.0
,,2017-02-01 17:56:42.517104,slurm_normal,1485972198.0,0.0,,1.0,main_w4_handler1,2976814,14926104,False,,507574888,wig,9082062.roundup,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28159367}]",32.0,,35745410.0,1485972168.0,ok,1023996.0,CONVERTER_wig_to_bigwig,1.0.0,,2017-02-01 18:03:19.843979,52862.0,30.0
