chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_bams_0|input_bam,input_bams_0|input_bam_filetype,input_bams_1|input_bam,input_bams_1|input_bam_filetype,input_bams_2|input_bam,input_bams_2|input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advanced_options.__current_case__,parameters.advanced_options.advanced_options_selector,parameters.advanced_options.coefficient_for_downgrading,parameters.advanced_options.disable_probabilistic_realignment,parameters.advanced_options.exclude_read_group.__current_case__,parameters.advanced_options.exclude_read_group.exclude_read_groups,parameters.advanced_options.extended_BAQ_computation,parameters.advanced_options.filter_by_flags.__current_case__,parameters.advanced_options.filter_by_flags.filter_flags,parameters.advanced_options.ignore_overlaps,parameters.advanced_options.limit_by_region.__current_case__,parameters.advanced_options.limit_by_region.limit_by_regions,parameters.advanced_options.max_reads_per_bam,parameters.advanced_options.minimum_base_quality,parameters.advanced_options.minimum_mapping_quality,parameters.advanced_options.region_string,parameters.advanced_options.skip_anomalous_read_pairs,parameters.chromInfo,parameters.dbkey,parameters.genotype_likelihood_computation_type.__current_case__,parameters.genotype_likelihood_computation_type.base_position_on_reads,parameters.genotype_likelihood_computation_type.compressed,parameters.genotype_likelihood_computation_type.genotype_likelihood_computation_type_selector,parameters.genotype_likelihood_computation_type.output_format,parameters.genotype_likelihood_computation_type.output_mapping_quality,parameters.genotype_likelihood_computation_type.output_tags,parameters.genotype_likelihood_computation_type.perform_indel_calling.__current_case__,parameters.genotype_likelihood_computation_type.perform_indel_calling.perform_indel_calling_selector,parameters.reference_source.__current_case__,parameters.reference_source.input_bams,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,processor_count,ref_file,ref_file_filetype,reference_source|input_bams_0|input_bam,reference_source|input_bams_0|input_bam_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-12-19 19:48:18.150302,slurm_normal,1450554621.0,0,,1.0,main_w1_handler2,2542093,11249390,False,,5422657.0,bam,,,,,5527008.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22554321}]",hg19,,cached,32.0,,,,,,26485285,1450554525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-19 19:50:23.076800,34346.0,96.0
,,2015-12-19 18:20:22.468076,slurm_normal,1450549450.0,0,,1.0,main_w2_handler0,2535334,11249107,False,,30268146.0,bam,,,,,5526198.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0.0,,False,perform_genotype_likelihood_computation,--VCF,,"['DP', 'DPR', 'DV', 'DP4', 'INFO/DPR', 'SP']",0.0,perform_indel_calling_def,0,"[{'__index__': 0, 'input_bam': 22553929}]",hg19,,cached,32.0,,,,,,26715787,1450549248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-19 18:24:15.588562,67399.0,202.0
,,2015-12-19 18:27:53.785576,slurm_normal,1450549701.0,0,,1.0,main_w2_handler1,2533412,11249125,False,,399958.0,bam,,,,,5526422.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/main/files/013/506/dataset_13506558.dat""","""ferret parecho""",,,,,,,,,,1,"[{'__index__': 0, 'input_bam': 22482309}]",22385424,,history,32.0,7084.0,fasta,,,,26916377,1450549695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-19 18:28:25.110362,75052.0,6.0
,,2015-12-19 19:48:20.694858,slurm_normal,1450554700.0,0,,1.0,main_w2_handler1,2542093,11249392,False,,5470521.0,bam,,,,,5527021.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22554325}]",hg19,,cached,32.0,,,,,,26485285,1450554633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-19 19:51:43.030806,34346.0,67.0
,,2015-12-19 18:37:05.658743,slurm_normal,1450550319.0,0,,1.0,main_w2_handler1,2392939,11249145,False,,293331926.0,bam,,,,,5526560.roundup,slurm,,132112168.0,corral-repl,,,0,advanced,0,False,2.0,no_limit,False,1.0,nofilter,False,2.0,no_limit,250,13,0,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,,,,,,,1,"[{'__index__': 0, 'input_bam': 22550034}]",20843611,,history,32.0,16882.0,fasta,,,,26916451,1450550252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-19 18:38:44.994103,29483.0,67.0
,,2015-12-19 19:11:46.678310,slurm_normal,1450552469.0,0,,1.0,main_w1_handler2,2535334,11249270,False,,21995445.0,bam,,,,,5526799.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",0.0,,False,perform_genotype_likelihood_computation,--VCF,,"['DP', 'DPR', 'DV', 'DP4', 'INFO/DPR', 'SP']",0.0,perform_indel_calling_def,0,"[{'__index__': 0, 'input_bam': 22554152}]",Homo_sapiens_nuHg19_mtrCRS,,cached,32.0,,,,,,26715787,1450552335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-19 19:14:31.469577,67399.0,134.0
,,2015-12-19 19:48:15.725350,slurm_normal,1450554621.0,0,,1.0,main_w1_handler1,2542093,11249388,False,,7164779.0,bam,,,,,5527006.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22554317}]",hg19,,cached,32.0,,,,,,26485285,1450554522.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-19 19:50:27.254948,34346.0,99.0
,,2015-12-19 19:48:19.440973,slurm_normal,1450554788.0,0,,1.0,main_w1_handler1,2542093,11249391,False,,4363146.0,bam,,,,,5527033.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22554323}]",hg19,,cached,32.0,,,,,,26485285,1450554719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-19 19:53:14.208706,34346.0,69.0
,,2015-12-19 20:04:22.451846,slurm_normal,1450555667.0,0,,1.0,main_w2_handler1,2542093,11249570,False,,10024713.0,bam,,,,,5527118.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22554535}]",hg19,,cached,32.0,,,,,,26485285,1450555489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-19 20:07:50.538502,34346.0,178.0
,,2015-12-19 20:04:21.561215,slurm_normal,1450555577.0,0,,1.0,main_w1_handler1,2542093,11249569,False,,10273483.0,bam,,,,,5527120.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22554534}]",hg19,,cached,32.0,,,,,,26485285,1450555490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-19 20:06:21.041269,34346.0,87.0
,,2015-12-19 20:04:20.695885,slurm_normal,1450555579.0,0,,1.0,main_w1_handler1,2542093,11249568,False,,13362634.0,bam,,,,,5527119.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22554533}]",hg19,,cached,32.0,,,,,,26485285,1450555490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-19 20:06:23.615350,34346.0,89.0
,,2015-12-20 12:55:08.673050,slurm_normal,1450616224.0,0,,1.0,main_w1_handler0,2540453,11259489,False,,13455365.0,bam,,,,,5538510.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",0.0,,False,perform_genotype_likelihood_computation,--VCF,,"['DP', 'DPR']",0.0,perform_indel_calling_def,0,"[{'__index__': 0, 'input_bam': 22482311}]",hg19,,cached,32.0,,,,,,26775235,1450616129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-20 12:57:06.835470,65786.0,95.0
,,2015-12-20 12:59:09.406117,slurm_normal,1450616483.0,0,,1.0,main_w1_handler1,2540453,11259496,False,,13455365.0,bam,,,,,5538581.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",0.0,,False,perform_genotype_likelihood_computation,--VCF,,['DP'],0.0,perform_indel_calling_def,0,"[{'__index__': 0, 'input_bam': 22482311}]",hg19,,cached,32.0,,,,,,26775235,1450616372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-20 13:01:27.230412,65786.0,111.0
,,2015-12-21 13:08:02.770173,slurm_normal,1450703350.0,0,,1.0,main_w2_handler1,2545249,11281594,False,,1381210.0,bam,,,,,5559744.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,,,,,,,1,"[{'__index__': 0, 'input_bam': 22593029}]",22592942,,history,32.0,1837.0,fasta,,,,26933342,1450703310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-21 13:09:15.288779,,40.0
,,2015-12-21 14:37:16.012560,slurm_normal,1450715121.0,0,,1.0,main_w1_handler2,2535812,11284027,False,,3406533139.0,bam,,,,,5563071.roundup,slurm,,132112168.0,corral-repl,,,0,advanced,0,False,2.0,no_limit,False,1.0,nofilter,True,2.0,no_limit,250,30,0,,False,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0.0,,False,perform_genotype_likelihood_computation,--VCF,,"['DP', 'DPR']",0.0,perform_indel_calling_def,0,"[{'__index__': 0, 'input_bam': 22420918}]",mm9,,cached,32.0,,,,,,26476289,1450708703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-21 16:25:31.803145,32104.0,6418.0
,,2015-12-21 15:11:37.684460,slurm_normal,1450710927.0,0,,1.0,main_w1_handler0,2542093,11285428,False,,32558422.0,bam,,,,,5564430.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0.0,,False,perform_genotype_likelihood_computation,--VCF,,"['DP', 'DPR', 'DV', 'DP4', 'INFO/DPR', 'SP']",0.0,perform_indel_calling_def,0,"[{'__index__': 0, 'input_bam': 22597256}]",hg19,,cached,32.0,,,,,,26485285,1450710747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-21 15:15:34.960611,34346.0,180.0
,,2015-12-21 16:49:53.576762,slurm_normal,1450716720.0,0,,1.0,main_w1_handler1,2544799,11289022,False,,13455360.0,bam,,,,,5567112.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0.0,,True,perform_genotype_likelihood_computation,--BCF,,"['DP', 'DPR', 'DV', 'DP4', 'INFO/DPR', 'SP']",0.0,perform_indel_calling_def,0,"[{'__index__': 0, 'input_bam': 22601155}]",hg19,,cached,32.0,,,,,,26646031,1450716640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-21 16:52:06.955413,74967.0,80.0
,,2015-12-21 16:54:45.036431,slurm_normal,1450717115.0,0,,1.0,main_w1_handler1,2544799,11289276,False,,13455360.0,bam,,,,,5567202.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22601155}]",hg19,,cached,32.0,,,,,,26646031,1450716915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-21 16:58:38.508646,74967.0,200.0
,,2015-12-22 01:50:13.696084,slurm_normal,1450749042.0,0,,1.0,main_w1_handler0,2543313,11299676,False,,1720.0,bam,,,,,5578307.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22611623}]",hg19,,cached,32.0,,,,,,26877256,1450749037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-22 01:50:48.935518,74930.0,5.0
,,2015-12-22 01:50:16.959770,slurm_normal,1450749069.0,0,,1.0,main_w2_handler1,2543313,11299679,False,,1720.0,bam,,,,,5578314.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22611625}]",hg19,,cached,32.0,,,,,,26877256,1450749058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-22 01:51:13.791172,74930.0,11.0
,,2015-12-20 18:38:46.919032,slurm_normal,1450638949.0,0,,1.0,main_w1_handler2,2544563,11265648,False,,1540.0,bam,,,,,5545706.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",0.0,,False,perform_genotype_likelihood_computation,--VCF,,"['DP', 'DPR', 'DV', 'DP4', 'INFO/DPR', 'SP']",0.0,perform_indel_calling_def,0,"[{'__index__': 0, 'input_bam': 22574115}]",hg_g1k_v37,,cached,32.0,,,,,,26919647,1450638943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-20 19:15:53.876634,67399.0,6.0
,,2015-12-20 21:19:47.974322,slurm_normal,1450654996.0,0,,1.0,main_w1_handler0,2006311,11267948,False,,1431471472.0,bam,,,,,5546873.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""","""bosTauMd3""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22564369}]",bosTauMd3,,cached,32.0,,,,,,26926721,1450646424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-20 23:43:21.213950,42372.0,8572.0
,,2015-12-21 03:09:29.024381,slurm_normal,1450667486.0,0,,1.0,main_w1_handler2,2544799,11271737,False,,13467757.0,bam,,,,,5552200.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22581233}]",hg38,,cached,32.0,,,,,,26646031,1450667390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-21 03:11:30.494668,74967.0,96.0
,,2015-12-21 03:56:29.737290,slurm_normal,1450670312.0,0,,1.0,main_w1_handler2,2544799,11271845,False,,13467757.0,bam,,,,,5552323.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22581233}]",hg38,,cached,32.0,,,,,,26646031,1450670211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-21 03:58:35.260925,74967.0,101.0
,,2015-12-21 04:21:51.382050,slurm_normal,1450671839.0,0,,1.0,main_w2_handler0,2544799,11271953,False,,13467757.0,bam,,,,,5552439.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22581233}]",hg38,,cached,32.0,,,,,,26646031,1450671771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-21 04:24:04.527546,74967.0,68.0
,,2015-12-21 04:11:42.914928,slurm_normal,1450671247.0,0,,1.0,main_w1_handler1,2544846,11271919,False,,10341538.0,bam,,,,,5552406.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22581794}]",hg19,,cached,32.0,,,,,,26929765,1450671134.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-21 04:14:10.041574,74959.0,113.0
