bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles1_filetype,bamfiles2,bamfiles2_filetype,bamfiles3,bamfiles3_filetype,bamfiles4,bamfiles4_filetype,bamfiles5,bamfiles5_filetype,bamfiles6,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.advancedOpt.__current_case__,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.numberOfSamples,parameters.advancedOpt.plotTitle,parameters.advancedOpt.region,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipZeros,parameters.bamfiles,parameters.bamfiles.values,parameters.chromInfo,parameters.dbkey,parameters.outFileFormat,parameters.outRawCounts,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
3615429125,3615429125,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-09 15:00:30.060274,slurm_normal,1462806075.0,0,1.0,main_w1_handler2,2427090,12832864,False,,7034045.roundup,slurm,,132112168.0,corral-repl,,,,1,false,1.0,yes,,true,20,100000,test 206,,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56eb13adbdbbe68b1'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""png""","""false""",32.0,,29991362,1462806052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-05-09 15:01:18.096308,64160.0,23.0
611944789,611944789,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-09 12:27:12.795497,slurm_normal,1462797914.0,0,1.0,main_w2_handler1,2469080,12831198,False,,7032100.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57fed4d1d0a9bfa25'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""",32.0,,29021141,1462796885.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-05-09 12:45:16.399668,42483.0,1029.0
1922188102,1922188102,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-09 12:21:49.050049,slurm_normal,1462799446.0,0,1.0,main_w2_handler1,2469080,12831111,False,,7032034.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56b7d4cd6049d34df'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""",32.0,,29021141,1462796550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-05-09 13:10:49.667423,42483.0,2896.0
3592907190,3592907190,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-09 14:20:08.649496,slurm_normal,1462803641.0,0,1.0,main_w2_handler1,2427090,12832514,False,,7033508.roundup,slurm,,132112168.0,corral-repl,,,,1,false,0.0,no,,true,1,100000,Test 206,"""chr3""",,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50c2904d4f35af208'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""png""","""false""",32.0,,29991362,1462803637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-05-09 14:20:43.426603,64160.0,4.0
3615429125,3615429125,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-09 14:44:32.256308,slurm_normal,1462805128.0,0,1.0,main_w1_handler1,2427090,12832698,False,,7033767.roundup,slurm,,132112168.0,corral-repl,,,,1,false,1.0,yes,,false,1,100000,,,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56eb13adbdbbe68b1'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""png""","""false""",32.0,,29991362,1462805122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-05-09 14:45:32.660869,64160.0,6.0
3577391531,3577391531,,,,,,,bam,3592907190.0,bam,,,,,,,,,,,,,,,bam,2016-05-09 14:53:57.213091,slurm_normal,1462805673.0,0,1.0,main_w1_handler2,2427090,12832798,False,,7033858.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b578ec39f1d56c9f3f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50c2904d4f35af208'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""png""","""false""",32.0,,29991362,1462805656.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-05-09 14:54:36.098428,64160.0,17.0
4881937957,4881937957,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-08 07:21:39.272671,slurm_normal,1462692219.0,0,1.0,main_w1_handler0,2554174,12820530,False,,7021547.roundup,slurm,,132112168.0,corral-repl,,,,1,false,0.0,no,,false,1,100000,,chr5:89852617:90462033,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58077083e3d7acd21'}]","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""png""","""false""",32.0,,29658775,1462692137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-05-08 07:23:41.121342,55954.0,82.0
3577391531,3577391531,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-09 14:57:28.396807,slurm_normal,1462805885.0,0,1.0,main_w1_handler2,2427090,12832830,False,,7034011.roundup,slurm,,132112168.0,corral-repl,,,,1,false,1.0,yes,,true,1,100000,,,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b578ec39f1d56c9f3f'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""png""","""false""",32.0,,29991362,1462805875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-05-09 14:58:09.134620,64160.0,10.0
8490197409,8490197409,,,,,,,bam,6619337593.0,bam,5457874500.0,bam,,,,,,,,,,,,,bam,2016-03-19 16:25:41.054184,slurm_normal,1458404950.0,0,1.0,main_w1_handler2,2312125,12193783,False,,6406877.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""23906286,23910676,23927128""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""False""",32.0,,29077575,1458404945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-03-19 16:29:13.005258,29072.0,5.0
2088917911,2088917911,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-13 02:31:34.747491,slurm_multi,1463108617.0,0,6.0,main_w1_handler2,2701962,12880367,False,,7079507,slurm,,132112168.0,corral-repl,,0.0,no,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dfe87d89930a4a8b'}]","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""png""","""false""",32.0,,30188921,1463107865.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-05-13 03:03:39.774803,84115.0,752.0
8080708036,8080708036,,,,,,,bam,6309742734.0,bam,5161124622.0,bam,,,,,,,,,,,,,bam,2016-03-22 09:37:04.161248,slurm_normal,1458639472.0,0,1.0,main_w2_handler0,2312125,12223869,False,,6437210.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""23957759,23956824,23957773""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""False""",32.0,,28975786,1458639459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-03-22 09:37:55.680289,29072.0,13.0
8490197409,8490197409,,,,,,,bam,6619337593.0,bam,5457874500.0,bam,8080708036.0,bam,6309742734.0,bam,5161124622.0,bam,,,,,,,bam,2016-03-22 09:33:21.204918,slurm_normal,1458639384.0,0,1.0,main_w2_handler1,2312125,12223840,False,,6437189.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""23906286,23910676,23927128,23957759,23956824,23957773""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""False""",32.0,,28975786,1458639370.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-03-22 09:36:25.882398,29072.0,14.0
8490197409,8490197409,,,,,,,bam,6619337593.0,bam,5457874500.0,bam,8080708036.0,bam,6309742734.0,bam,5161124622.0,bam,,,,,,,bam,2016-03-22 10:44:35.003920,slurm_normal,1458643512.0,0,1.0,main_w1_handler0,2312125,12224317,False,,6437833.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""23906286,23910676,23927128,23957759,23956824,23957773""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""False""",32.0,,28975786,1458643506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-03-22 10:45:14.621618,29072.0,6.0
5161124622,5161124622,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-03-22 11:07:40.028630,slurm_normal,1458644899.0,0,1.0,main_w2_handler0,2312125,12224550,False,,6438095.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""23957773""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""False""",32.0,,28975786,1458644893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-03-22 11:08:21.996845,29072.0,6.0
8490197409,8490197409,,,,,,,bam,6619337593.0,bam,5457874500.0,bam,8080708036.0,bam,6309742734.0,bam,5161124622.0,bam,,,,,,,bam,2016-03-22 12:20:05.531829,slurm_normal,1458653421.0,0,1.0,main_w2_handler0,2312125,12225025,False,,6438685.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""23906286,23910676,23927128,23957759,23956824,23957773""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""False""",32.0,,28975786,1458649257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-03-22 13:30:25.213260,29072.0,4164.0
8080708036,8080708036,,,,,,,bam,6309742734.0,bam,5161124622.0,bam,,,,,,,,,,,,,bam,2016-03-22 13:43:51.544349,slurm_normal,1458656593.0,0,1.0,main_w2_handler0,2312125,12226243,False,,6439592.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""23957759,23956824,23957773""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""False""",32.0,,28975786,1458654272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-03-22 14:23:15.607741,29072.0,2321.0
2998766079,2998766079,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-03-22 19:31:56.697539,slurm_normal,1458675781.0,0,1.0,main_w1_handler0,2608002,12230054,False,,6443862.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""23457519""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""False""",32.0,,28747253,1458675334.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-03-22 19:43:04.318843,55649.0,447.0
264685189,264685189,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-03-22 23:49:47.269867,slurm_normal,1458690656.0,0,1.0,main_w2_handler1,2426448,12231304,False,,6445731.roundup,slurm,,132112168.0,corral-repl,,,,1,False,0.0,no,,True,1,100000,,,,,yes,False,"""23859695""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""png""","""False""",32.0,,28952580,1458690620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-03-22 23:51:00.143448,33189.0,36.0
793140652,793140652,,,,,,,bam,754298435.0,bam,,,,,,,,,,,,,,,bam,2016-03-23 12:20:44.190312,slurm_normal,1458746713.0,0,1.0,main_w1_handler2,2644031,12234163,False,,6448435.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""23989272,23989273""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""False""",32.0,,28974815,1458735712.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-03-23 15:25:14.751003,63092.0,11001.0
250639272,250639272,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-03-25 04:37:08.658622,slurm_normal,1458880737.0,0,1.0,main_w1_handler2,2642768,12248429,False,,6460716.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""23977243""",,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""pdf""","""False""",32.0,,28436996,1458880672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-03-25 04:38:58.565571,78786.0,65.0
162331675,162331675,,,,,,,bam,236296962.0,bam,443954441.0,bam,,,,,,,,,,,,,bam,2016-03-25 05:17:55.430986,slurm_normal,1458883131.0,0,1.0,main_w2_handler1,2642815,12248509,False,,6460793.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""23977983,23977987,23977990""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""True""",32.0,,29080134,1458883123.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-03-25 05:18:53.496407,78891.0,8.0
443954441,443954441,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-03-25 05:20:28.376656,slurm_normal,1458883304.0,0,1.0,main_w2_handler0,2642815,12248536,False,,6460802.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""23977990""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""False""",32.0,,29080134,1458883298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-03-25 05:21:47.354817,78891.0,6.0
5119261983,5119261983,,,,,,,bam,7899974870.0,bam,6228730107.0,bam,,,,,,,,,,,,,bam,2016-03-31 14:17:31.576535,slurm_normal,1459434628.0,0,1.0,main_w1_handler2,2312125,12300237,False,,6508179.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""24051124,24052024,24052025""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""False""",32.0,,29297634,1459434244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-03-31 14:30:33.256884,29072.0,384.0
359533054,359533054,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-03-30 04:29:09.990151,slurm_normal,1459312205.0,0,1.0,main_w1_handler2,2426448,12280120,False,,6489439.roundup,slurm,,132112168.0,corral-repl,,,,1,False,0.0,no,,True,1,100000,6V2 RNAseq coverage,,,,yes,False,"""23859816""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""png""","""False""",32.0,,28952580,1459312164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-03-30 04:30:07.368352,33189.0,41.0
1537612869,1537612869,,,,,,,bam,1380491585.0,bam,1442972757.0,bam,1353814067.0,bam,1469203714.0,bam,1474180833.0,bam,1095067952.0,bam,1439328472.0,bam,,,bam,2016-03-28 06:22:31.639169,slurm_normal,1459149120.0,0,1.0,main_w2_handler0,2229015,12260250,False,,6471334.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""18751000,18751001,18751002,18751003,20933902,20933903,20933904,20933905""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""png""","""False""",32.0,,29231769,1459146175.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-03-28 07:12:04.041723,60604.0,2945.0
14629154305,14629154305,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-03-28 18:37:43.881050,slurm_normal,1459190277.0,0,1.0,main_w1_handler0,2647761,12263667,False,,6474762.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""24025248""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""pdf""","""True""",32.0,,28734687,1459190273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-03-28 18:37:59.527702,17244.0,4.0
7354341310,7354341310,,,,,,,bam,7197289624.0,bam,,,,,,,,,,,,,,,bam,2016-03-28 18:39:10.455766,slurm_normal,1459223458.0,0,1.0,main_w2_handler1,2647761,12263669,False,,6476268.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""24025241,24025247""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""pdf""","""True""",32.0,,28734687,1459222994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-03-29 03:51:12.077154,17244.0,464.0
4007467,4007467,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-03-29 20:08:27.761961,slurm_normal,1459282377.0,0,1.0,main_w2_handler0,2426362,12277499,False,,6485059.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""24051508""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""False""",32.0,,29272363,1459282139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-03-29 20:13:00.929176,62384.0,238.0
386782634,386782634,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-03-30 14:22:01.540011,slurm_normal,1459376505.0,0,1.0,main_w1_handler0,2448228,12287267,False,,6494991.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""24064540""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""png""","""False""",32.0,,28794624,1459376488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-03-30 22:21:48.394143,28645.0,17.0
5119261983,5119261983,,,,,,,bam,7899974870.0,bam,6228730107.0,bam,,,,,,,,,,,,,bam,2016-03-31 15:23:50.598555,slurm_normal,1459440868.0,0,1.0,main_w1_handler1,2312125,12301499,False,,6508714.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""24051124,24052024,24052025""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""False""",32.0,,29297634,1459438102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-03-31 16:14:37.690039,29072.0,2766.0
6943240196,6943240196,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-03-31 16:20:29.374365,slurm_normal,1459441338.0,0,1.0,main_w2_handler0,2634896,12302251,False,,6509645.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""23942886""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""pdf""","""False""",32.0,,29230534,1459441318.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-03-31 16:22:20.263881,78891.0,20.0
23515,23515,,,,,,,bam,38514.0,bam,67266.0,bam,,,,,,,,,,,,,bam,2016-04-01 07:55:00.516099,slurm_normal,1459497321.0,0,1.0,main_w2_handler1,1372215,12307968,False,,6515827.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""24091158,24091159,24091160""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""False""",32.0,,27460700,1459497313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-01 07:55:23.342643,32813.0,8.0
39153820,39153820,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-01 11:16:44.100977,slurm_normal,1459509465.0,0,1.0,main_w1_handler1,2654079,12309469,False,,6517190.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""24099640""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""False""",32.0,,29349466,1459509416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-01 11:17:49.019081,,49.0
21135066,21135066,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-01 11:08:41.577443,slurm_normal,1459509003.0,0,1.0,main_w2_handler1,2654079,12309452,False,,6517166.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""24099628""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""False""",32.0,,29349466,1459508936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-01 11:10:06.754439,,67.0
486766266,486766266,667130822.0,bam,239703977.0,bam,768990505.0,bam,bam,596851885.0,bam,613166620.0,bam,553731819.0,bam,647832560.0,bam,751743541.0,bam,557461923.0,bam,723743816.0,bam,215670776.0,bam,bam,2016-04-06 09:49:36.319707,slurm_normal,1459936204.0,0,1.0,main_w2_handler1,2659329,12351838,False,,6556401.roundup,slurm,,132112168.0,corral-repl,,,,1,False,0.0,no,,True,,100000,,,,,yes,True,"""24164016,24164017,24164018,24164019,24164020,24164021,24164022,24164023,24164024,24164025,24164026,24164027""",,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""pdf""","""True""",32.0,,29018650,1459936193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-06 09:50:08.484864,40066.0,11.0
10411005992,10411005992,,,,,,,bam,7484623286.0,bam,9175098600.0,bam,9246651202.0,bam,7895613038.0,bam,9820209674.0,bam,,,,,,,bam,2016-04-03 14:53:17.035454,slurm_normal,1459700320.0,0,1.0,main_w2_handler0,2636103,12325721,False,,6532417.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""__collection_reduce__|14044,__collection_reduce__|14045""",,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""png""","""False""",32.0,,28549668,1459695209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-03 16:18:46.612436,79131.0,5111.0
486766266,486766266,,,,,,,bam,557461923.0,bam,667130822.0,bam,,,,,,,,,,,,,bam,2016-04-06 10:00:09.820106,slurm_normal,1459936839.0,0,1.0,main_w1_handler2,2659329,12351920,False,,6556478.roundup,slurm,,132112168.0,corral-repl,,,,1,False,0.0,no,,True,1,100000,,,,,yes,True,"""24164016,24164022,24164025""",,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""pdf""","""True""",32.0,,29018650,1459936827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-06 10:00:41.830555,40066.0,12.0
145066280,145066280,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-04 10:53:37.488624,slurm_normal,1459772768.0,0,1.0,main_w1_handler2,2654436,12332134,False,,6539218.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""24134082""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""pdf""","""False""",32.0,,29230534,1459772758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-04 12:26:10.875388,78891.0,10.0
3110208136,3110208136,,,,,,,bam,4256499372.0,bam,3840802817.0,bam,,,,,,,,,,,,,bam,2016-04-04 12:54:17.194635,slurm_normal,1459777194.0,0,1.0,main_w1_handler2,2581630,12333143,False,,6540017.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""24135661,24135662,24135663""",,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""pdf""","""False""",32.0,,29201454,1459777181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-04 13:39:56.005993,77707.0,13.0
507,507,,,,,,,bam,507.0,bam,507.0,bam,,,,,,,,,,,,,bam,2016-04-04 18:47:23.222466,slurm_normal,1459795670.0,0,1.0,main_w1_handler1,2581630,12336767,False,,6542843.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""24138192,24138202,24138206""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""False""",32.0,,29201454,1459795656.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-04 18:47:55.015686,77707.0,14.0
