chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.input|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-11-07 22:40:11.547082,slurm_normal,1510094468.0,0,1.0,main_w4_handler1,1882701,17374309,False,,5456663,taxonomy,11433570,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32138656}]",,32.0,,41369598.0,1510094463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2t_report/t2t_report/1.0.0,1.0.0,,2017-11-07 22:41:12.026831,15932.0,5.0
,,2015-03-16 15:44:41.688186,rodeo_normal,1426520699.0,0,1.0,main_w1_handler1,2210501,8958752,False,,13176628,taxonomy,3184776.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18871727,,,32.0,,21314667.0,1426520694.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2t_report/t2t_report/1.0.0,1.0.0,,2015-03-16 15:45:04.537565,,5.0
,,2015-03-16 15:49:00.696165,rodeo_normal,1426520951.0,0,1.0,main_w1_handler0,2210501,8958794,False,,142640,taxonomy,3184834.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18871943,,,32.0,,21314667.0,1426520949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2t_report/t2t_report/1.0.0,1.0.0,,2015-03-16 15:49:12.773520,,2.0
,,2015-03-20 09:33:50.552752,rodeo_normal,1426844051.0,0,1.0,main_w2_handler0,2243209,8995122,False,,139755,taxonomy,3253972.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18930939,,,32.0,,21917578.0,1426844047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2t_report/t2t_report/1.0.0,1.0.0,,2015-03-20 09:34:13.183078,61161.0,4.0
,,2015-03-20 09:39:27.242378,rodeo_normal,1426844381.0,0,1.0,main_w2_handler0,2243197,8995150,False,,138991,taxonomy,3254020.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18930881,,,32.0,,20367783.0,1426844377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2t_report/t2t_report/1.0.0,1.0.0,,2015-03-20 09:39:45.941378,57909.0,4.0
128420.0,len,2015-05-04 20:25:49.471631,slurm_normal,1430771179.0,0,1.0,main_w1_handler1,2175431,9390613,False,,101199899,taxonomy,3723342.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/735/dataset_10735158.dat""","""?""",19548967,,,32.0,,22731590.0,1430771166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2t_report/t2t_report/1.0.0,1.0.0,,2015-05-04 20:26:23.604413,30030.0,13.0
,,2015-03-17 10:24:41.493283,rodeo_normal,1426587899.0,0,1.0,main_w2_handler0,2210501,8964975,False,,2836292,taxonomy,3197858.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18880542,,,32.0,,21314667.0,1426587896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2t_report/t2t_report/1.0.0,1.0.0,,2015-03-17 10:25:01.845861,,3.0
,,2015-03-17 06:13:13.693105,rodeo_normal,1426601157.0,0,1.0,main_w2_handler0,922305,8963818,False,,18919187,taxonomy,3201729.roundup,slurm,,132112168.0,corral-repl,,"""ad620472cc6c11e4a411005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18879071,,,32.0,,21849703.0,1426601153.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2t_report/t2t_report/1.0.0,1.0.0,,2015-03-17 14:06:02.040059,20852.0,4.0
,,2015-03-18 06:47:59.252305,rodeo_normal,1426661300.0,0,1.0,main_w2_handler0,2211552,8975059,False,,11199818,taxonomy,3216617.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18895370,,,32.0,,21862955.0,1426661296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2t_report/t2t_report/1.0.0,1.0.0,,2015-03-18 06:48:22.713488,59844.0,4.0
,,2015-03-17 16:34:44.411345,rodeo_normal,1426694713.0,0,1.0,main_w2_handler0,922305,8969049,False,,51431433,taxonomy,3223949.roundup,slurm,,132112168.0,corral-repl,,"""7aecd65accc311e49190005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18886633,,,32.0,,21849703.0,1426694698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2t_report/t2t_report/1.0.0,1.0.0,,2015-03-18 16:05:18.955767,20852.0,15.0
,,2015-03-22 23:37:37.499353,rodeo_normal,1427131671.0,0,1.0,main_w1_handler0,2245462,9009671,False,,9774294,taxonomy,3295533.roundup,slurm,,132112168.0,corral-repl,,"""6aac9cc6d0ec11e4bb3f005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18954292,,,32.0,,21955576.0,1427131667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2t_report/t2t_report/1.0.0,1.0.0,,2015-03-23 17:27:53.796168,16257.0,4.0
