chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.covg,parameters.dbkey,parameters.freq,parameters.header,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.nofilt,parameters.seed,parameters.stranded,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-02-01 21:53:01.114046,slurm_normal,1454382454.0,0,,1.0,main_w1_handler1,2417391,11663965,False,,988515,vcf,5925984.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23123305,,,"""False""","""""","""False""",32.0,,26999608.0,1454382450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 03:07:38.054375,68134.0,4.0
,,2016-02-01 20:58:02.110586,slurm_normal,1454382675.0,0,,1.0,main_w1_handler0,2417391,11662854,False,,534000,vcf,5926008.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23122032,,,"""False""","""""","""False""",32.0,,26999608.0,1454382669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 03:11:19.186395,68134.0,6.0
,,2016-02-01 21:00:00.263162,slurm_normal,1454382718.0,0,,1.0,main_w1_handler1,2417391,11662924,False,,319670,vcf,5926010.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23122108,,,"""False""","""""","""False""",32.0,,26999608.0,1454382715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 03:12:05.218509,68134.0,3.0
,,2016-02-01 22:01:37.363734,slurm_normal,1454383652.0,0,,1.0,main_w1_handler2,2417391,11664074,False,,3773357,vcf,5926119.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23123412,,,"""False""","""""","""False""",32.0,,26999608.0,1454383648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 03:27:36.038140,68134.0,4.0
,,2016-02-01 18:36:41.529209,slurm_normal,1454384457.0,0,,1.0,main_w2_handler1,2417391,11660462,False,,5345160,vcf,5926314.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23119116,,,"""False""","""""","""False""",32.0,,26999608.0,1454384446.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 03:41:03.090958,68134.0,11.0
,,2016-02-01 20:17:35.244106,slurm_normal,1454384334.0,0,,1.0,main_w2_handler0,2417391,11661482,False,,1994377,vcf,5926280.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23120522,,,"""False""","""""","""False""",32.0,,26999608.0,1454384329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 03:39:03.337394,68134.0,5.0
,,2016-02-01 18:52:36.187239,slurm_normal,1454385554.0,0,,1.0,main_w2_handler0,2417391,11660639,False,,2103281,vcf,5926639.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23119416,,,"""False""","""""","""False""",32.0,,26999608.0,1454385549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 03:59:27.422056,68134.0,5.0
,,2016-02-01 18:47:26.032649,slurm_normal,1454385938.0,0,,1.0,main_w1_handler0,2417391,11660584,False,,973285,vcf,5926765.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23119338,,,"""False""","""""","""False""",32.0,,26999608.0,1454385934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 04:05:42.543289,68134.0,4.0
,,2016-02-01 21:03:04.739073,slurm_normal,1454385701.0,0,,1.0,main_w2_handler0,2417391,11663029,False,,262766,vcf,5926692.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23122215,,,"""False""","""""","""False""",32.0,,26999608.0,1454385697.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 04:01:43.812924,68134.0,4.0
,,2016-02-01 20:29:19.335054,slurm_normal,1454388016.0,0,,1.0,main_w1_handler2,2417391,11661669,False,,5781146,vcf,5927133.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23120780,,,"""False""","""""","""False""",32.0,,26999608.0,1454388011.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 04:40:20.586723,68134.0,5.0
,,2016-02-01 20:47:48.787519,slurm_normal,1454388965.0,0,,1.0,main_w1_handler2,2417391,11662155,False,,6016301,vcf,5927300.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23121299,,,"""False""","""""","""False""",32.0,,26999608.0,1454388960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 04:56:11.757003,68134.0,5.0
,,2016-02-01 18:55:34.319997,slurm_normal,1454389197.0,0,,1.0,main_w2_handler0,2417391,11660655,False,,850985,vcf,5927364.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23119437,,,"""False""","""""","""False""",32.0,,26999608.0,1454389191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 05:00:02.098019,68134.0,6.0
,,2016-02-01 20:49:40.211278,slurm_normal,1454389361.0,0,,1.0,main_w2_handler1,2417391,11662350,False,,377214,vcf,5927403.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23121499,,,"""False""","""""","""False""",32.0,,26999608.0,1454389357.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 05:02:44.825366,68134.0,4.0
,,2016-02-01 19:14:02.131238,slurm_normal,1454389728.0,0,,1.0,main_w2_handler1,2417391,11660832,False,,479630,vcf,5927464.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23119710,,,"""False""","""""","""False""",32.0,,26999608.0,1454389722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 05:08:52.690504,68134.0,6.0
,,2016-02-01 19:23:01.409691,slurm_normal,1454390525.0,0,,1.0,main_w2_handler0,2417391,11660877,False,,476477,vcf,5927592.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23119768,,,"""False""","""""","""False""",32.0,,26999608.0,1454390520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 05:22:08.377359,68134.0,5.0
,,2016-02-01 19:21:00.269821,slurm_normal,1454391067.0,0,,1.0,main_w2_handler1,2417391,11660871,False,,1182418,vcf,5927690.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23119760,,,"""False""","""""","""False""",32.0,,26999608.0,1454391062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 05:31:13.824952,68134.0,5.0
,,2016-02-01 19:11:36.883979,slurm_normal,1454390731.0,0,,1.0,main_w1_handler0,2417391,11660752,False,,804006,vcf,5927624.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23119591,,,"""False""","""""","""False""",32.0,,26999608.0,1454390727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 05:25:35.319149,68134.0,4.0
,,2016-02-01 19:18:03.060092,slurm_normal,1454390757.0,0,,1.0,main_w2_handler1,2417391,11660860,False,,1209911,vcf,5927630.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23119739,,,"""False""","""""","""False""",32.0,,26999608.0,1454390753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 05:26:06.649082,68134.0,4.0
,,2016-02-01 19:38:36.792277,slurm_normal,1454391404.0,0,,1.0,main_w1_handler1,2417391,11660986,False,,1418518,vcf,5927760.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23119946,,,"""False""","""""","""False""",32.0,,26999608.0,1454391400.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 05:36:48.233413,68134.0,4.0
,,2016-02-01 19:27:27.473463,slurm_normal,1454391207.0,0,,1.0,main_w1_handler1,2417391,11660900,False,,483850,vcf,5927731.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23119815,,,"""False""","""""","""False""",32.0,,26999608.0,1454391202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 05:33:32.665375,68134.0,5.0
,,2016-02-01 19:47:43.443358,slurm_normal,1454391648.0,0,,1.0,main_w2_handler0,2417391,11661076,False,,426221,vcf,5927807.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23120066,,,"""False""","""""","""False""",32.0,,26999608.0,1454391643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 05:40:54.966347,68134.0,5.0
,,2016-02-01 20:55:42.256455,slurm_normal,1454391939.0,0,,1.0,main_w1_handler2,2417391,11662708,False,,472686,vcf,5927890.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23121885,,,"""False""","""""","""False""",32.0,,26999608.0,1454391935.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 05:45:41.557850,68134.0,4.0
,,2016-02-01 19:29:38.168729,slurm_normal,1454391597.0,0,,1.0,main_w1_handler1,2417391,11660911,False,,1248657,vcf,5927796.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23119832,,,"""False""","""""","""False""",32.0,,26999608.0,1454391593.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 05:40:04.061851,68134.0,4.0
,,2016-02-01 20:35:41.820131,slurm_normal,1454402285.0,0,,1.0,main_w2_handler0,2417391,11661739,False,,8384965,vcf,5929369.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23120861,,,"""False""","""""","""False""",32.0,,26999608.0,1454402279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 08:38:10.009910,68134.0,6.0
,,2016-02-01 20:15:25.797685,slurm_normal,1454392581.0,0,,1.0,main_w1_handler2,2417391,11661400,False,,1503045,vcf,5928096.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23120421,,,"""False""","""""","""False""",32.0,,26999608.0,1454392577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 05:56:27.115541,68134.0,4.0
,,2016-02-01 21:17:54.080733,slurm_normal,1454392695.0,0,,1.0,main_w2_handler1,2417391,11663290,False,,1219353,vcf,5928139.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23122518,,,"""False""","""""","""False""",32.0,,26999608.0,1454392690.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 05:58:18.802064,68134.0,5.0
,,2016-02-01 19:45:43.230276,slurm_normal,1454392853.0,0,,1.0,main_w2_handler0,2417391,11661056,False,,1059328,vcf,5928187.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23120040,,,"""False""","""""","""False""",32.0,,26999608.0,1454392848.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 06:00:59.370209,68134.0,5.0
,,2016-02-01 21:22:28.484466,slurm_normal,1454393212.0,0,,1.0,main_w2_handler0,2417391,11663325,False,,1015752,vcf,5928249.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23122552,,,"""False""","""""","""False""",32.0,,26999608.0,1454393207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 06:06:56.484258,68134.0,5.0
,,2016-02-01 19:52:38.568729,slurm_normal,1454393626.0,0,,1.0,main_w2_handler0,2417391,11661110,False,,791642,vcf,5928303.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23120102,,,"""False""","""""","""False""",32.0,,26999608.0,1454393622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 06:13:50.811103,68134.0,4.0
,,2016-02-01 21:11:01.830754,slurm_normal,1454393822.0,0,,1.0,main_w2_handler0,2417391,11663247,False,,3069693,vcf,5928337.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23122451,,,"""False""","""""","""False""",32.0,,26999608.0,1454393816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 06:17:08.666195,68134.0,6.0
,,2016-02-01 21:20:03.276120,slurm_normal,1454394020.0,0,,1.0,main_w2_handler0,2417391,11663303,False,,582124,vcf,5928378.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23122534,,,"""False""","""""","""False""",32.0,,26999608.0,1454394014.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 06:20:23.849495,68134.0,6.0
,,2016-02-01 20:08:34.814929,slurm_normal,1454394331.0,0,,1.0,main_w1_handler1,2417391,11661296,False,,653548,vcf,5928416.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23120304,,,"""False""","""""","""False""",32.0,,26999608.0,1454394327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 06:25:33.994539,68134.0,4.0
,,2016-02-01 19:35:54.331074,slurm_normal,1454394534.0,0,,1.0,main_w1_handler2,2417391,11660952,False,,186900,vcf,5928446.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23119909,,,"""False""","""""","""False""",32.0,,26999608.0,1454394531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 06:28:59.678740,68134.0,3.0
,,2016-02-01 21:55:26.724058,slurm_normal,1454395885.0,0,,1.0,main_w2_handler1,2417391,11664027,False,,3394190,vcf,5928681.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23123344,,,"""False""","""""","""False""",32.0,,26999608.0,1454395879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 06:51:32.248754,68134.0,6.0
,,2016-02-01 19:56:13.829121,slurm_normal,1454396208.0,0,,1.0,main_w1_handler2,2417391,11661164,False,,770723,vcf,5928713.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23120160,,,"""False""","""""","""False""",32.0,,26999608.0,1454396205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 06:56:51.339098,68134.0,3.0
,,2016-02-01 20:31:07.460041,slurm_normal,1454396927.0,0,,1.0,main_w2_handler0,2417391,11661684,False,,5087984,vcf,5928828.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23120804,,,"""False""","""""","""False""",32.0,,26999608.0,1454396922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 07:08:51.991050,68134.0,5.0
,,2016-02-01 20:10:36.856901,slurm_normal,1454397861.0,0,,1.0,main_w1_handler2,2417391,11661327,False,,981176,vcf,5928951.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23120332,,,"""False""","""""","""False""",32.0,,26999608.0,1454397856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 07:24:23.824064,68134.0,5.0
,,2016-02-01 20:00:35.879713,slurm_normal,1454399869.0,0,,1.0,main_w2_handler1,2417391,11661211,False,,2001320,vcf,5929107.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23120202,,,"""False""","""""","""False""",32.0,,26999608.0,1454399863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 07:57:55.109560,68134.0,6.0
,,2016-02-01 19:16:06.874366,slurm_normal,1454372735.0,0,,1.0,main_w1_handler1,2417391,11660838,False,,537623,vcf,5924311.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23119718,,,"""False""","""""","""False""",32.0,,26999608.0,1454372731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 00:25:39.642522,68134.0,4.0
,,2016-02-01 22:04:19.111366,slurm_normal,1454399444.0,0,,1.0,main_w1_handler1,2417391,11664102,False,,6747597,vcf,5929067.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""1""","""hg_g1k_v37""","""0.0""","""True""",23123500,,,"""False""","""""","""False""",32.0,,26999608.0,1454399439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,1.2,,2016-02-02 07:50:47.845029,68134.0,5.0
