chromInfo,chromInfo_filetype,corData,corData_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.corData,parameters.corData.values,parameters.dbkey,parameters.outFileFormat,parameters.outFileNameData,parameters.plotTitle,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,280812,deeptools_coverage_matrix,2016-07-10 02:45:23.315850,slurm_normal,1468189632.0,0,1.0,main_w2_handler1,2762032,13369013,False,,7581844.roundup,slurm,,132112168.0,corral-repl,,"""55f588d8464811e68121005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b570833e0760a33d3d'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468189627.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-10 22:27:13.617732,29338,5.0
,,277113,deeptools_coverage_matrix,2016-07-10 02:43:45.319375,slurm_normal,1468189525.0,0,1.0,main_w1_handler1,2762029,13368984,False,,7581833.roundup,slurm,,132112168.0,corral-repl,,"""1c231832464811e68ef4005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b568773784e5a4e271'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468189521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-10 22:25:29.455534,29338,4.0
,,730709,deeptools_coverage_matrix,2016-07-10 15:37:16.090754,slurm_normal,1468190934.0,0,1.0,main_w2_handler0,2762249,13370258,False,,7581911.roundup,slurm,,132112168.0,corral-repl,,"""2ac659fa46b411e6b470005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b00de479da8e4f02'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468190928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-10 22:48:57.378860,29338,6.0
,,43612,deeptools_coverage_matrix,2016-07-11 02:58:40.823007,slurm_normal,1468205958.0,0,1.0,main_w1_handler1,2757584,13372155,False,,7582780.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c6bcd14edf127257'}]","""mm10""","""png""","""false""","""""",32.0,,31372161.0,1468205953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-11 02:59:19.907775,64127,5.0
,,6470983,deeptools_coverage_matrix,2016-07-10 02:45:51.406557,slurm_normal,1468199311.0,0,1.0,main_w1_handler0,2762033,13369020,False,,7582563.roundup,slurm,,132112168.0,corral-repl,,"""6634c178464811e6af87005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f8e6f322a179d307'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468199284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-11 01:08:32.678916,29338,27.0
,,5955316,deeptools_coverage_matrix,2016-07-11 03:05:08.946057,slurm_normal,1468206361.0,0,1.0,main_w2_handler1,2757584,13372172,False,,7582803.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50fa568ca3ce82852'}]","""mm10""","""png""","""false""","""""",32.0,,31372161.0,1468206348.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-11 03:06:03.540072,64127,13.0
,,13948,deeptools_coverage_matrix,2016-07-11 02:53:35.786369,slurm_normal,1468205661.0,0,1.0,main_w1_handler1,2757584,13372143,False,,7582765.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b573a88dc0d86f9690'}]","""mm10""","""png""","""false""","""""",32.0,,31372161.0,1468205652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-11 02:54:23.092953,64127,9.0
,,613170,deeptools_coverage_matrix,2016-07-11 03:13:31.202655,slurm_normal,1468206864.0,0,1.0,main_w2_handler0,2757584,13372196,False,,7582840.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b588328176d47ead6d'}]","""mm10""","""png""","""false""","""""",32.0,,31372161.0,1468206856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-11 03:14:27.159910,64127,8.0
,,5955316,deeptools_coverage_matrix,2016-07-11 03:05:24.703107,slurm_normal,1468206369.0,0,1.0,main_w2_handler0,2757584,13372174,False,,7582805.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50fa568ca3ce82852'}]","""mm10""","""png""","""false""","""""",32.0,,31372161.0,1468206358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-11 03:06:11.652476,64127,11.0
,,40160,deeptools_coverage_matrix,2016-07-11 02:58:33.756027,slurm_normal,1468205959.0,0,1.0,main_w2_handler1,2757584,13372154,False,,7582778.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d2980ed0cfec948f'}]","""mm10""","""png""","""false""","""""",32.0,,31372161.0,1468205950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-11 02:59:20.694788,64127,9.0
,,560092,deeptools_coverage_matrix,2016-07-11 03:13:16.834755,slurm_normal,1468206850.0,0,1.0,main_w2_handler1,2757584,13372193,False,,7582838.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51c0acbbb6093142b'}]","""mm10""","""png""","""false""","""""",32.0,,31372161.0,1468206842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-11 03:14:13.181207,64127,8.0
,,14649,deeptools_coverage_matrix,2016-07-11 02:53:45.557540,slurm_normal,1468205679.0,0,1.0,main_w1_handler1,2757584,13372144,False,,7582769.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5133d4fe364ee5007'}]","""mm10""","""png""","""false""","""""",32.0,,31372161.0,1468205672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-11 02:54:41.911618,64127,7.0
,,5732956,deeptools_coverage_matrix,2016-07-11 03:05:39.510303,slurm_normal,1468206408.0,0,1.0,main_w1_handler1,2757584,13372175,False,,7582808.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c269869b02ae7b6'}]","""mm10""","""png""","""false""","""""",32.0,,31372161.0,1468206398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-11 03:06:50.588211,64127,10.0
,,4920978,deeptools_coverage_matrix,2016-07-11 03:04:59.902644,slurm_normal,1468206346.0,0,1.0,main_w2_handler0,2757584,13372171,False,,7582802.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a79750b73876276e'}]","""mm10""","""png""","""false""","""""",32.0,,31372161.0,1468206335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-11 03:05:48.003775,64127,11.0
,,8197,deeptools_coverage_matrix,2016-07-10 02:47:31.986709,slurm_normal,1468206864.0,0,1.0,main_w2_handler0,2762036,13369044,False,,7582841.roundup,slurm,,132112168.0,corral-repl,,"""a19f909e464811e68835005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b5352a5269354814'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468206856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-11 03:14:28.252007,29338,8.0
,,26630,deeptools_coverage_matrix,2016-07-10 15:24:19.045172,slurm_normal,1468207015.0,0,1.0,main_w1_handler0,2762232,13370115,False,,7582861.roundup,slurm,,132112168.0,corral-repl,,"""596b203046b211e69aab005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54a39ee70406e0dec'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468207007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-11 03:16:56.496295,29338,8.0
,,14624,deeptools_coverage_matrix,2016-07-11 02:53:57.286008,slurm_normal,1468205671.0,0,1.0,main_w2_handler1,2757584,13372145,False,,7582767.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d5264e59a64c5000'}]","""mm10""","""png""","""false""","""""",32.0,,31372161.0,1468205666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-11 02:54:33.261040,64127,5.0
,,16873,deeptools_coverage_matrix,2016-07-10 15:29:31.410693,slurm_normal,1468207047.0,0,1.0,main_w1_handler1,2762237,13370148,False,,7582866.roundup,slurm,,132112168.0,corral-repl,,"""1482a8ca46b311e69aab005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b547d0dbf95faf8569'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468207038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-11 03:17:28.991063,29338,9.0
,,43516,deeptools_coverage_matrix,2016-07-11 02:58:48.264869,slurm_normal,1468205994.0,0,1.0,main_w2_handler0,2757584,13372156,False,,7582781.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a1f88df159272e9d'}]","""mm10""","""png""","""false""","""""",32.0,,31372161.0,1468205986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-11 02:59:57.504980,64127,8.0
,,24871,deeptools_coverage_matrix,2016-07-10 10:26:24.957679,slurm_normal,1468206850.0,0,1.0,main_w2_handler1,2762148,13369661,False,,7582839.roundup,slurm,,132112168.0,corral-repl,,"""bbf96074468811e6a774005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57ccd9b538eae6054'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468206842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-11 03:14:12.042719,29338,8.0
,,615464,deeptools_coverage_matrix,2016-07-11 03:13:24.086892,slurm_normal,1468206843.0,0,1.0,main_w2_handler0,2757584,13372195,False,,7582836.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b575aec9c59618ee48'}]","""mm10""","""png""","""false""","""""",32.0,,31372161.0,1468206835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-11 03:14:06.223613,64127,8.0
,,20865,deeptools_coverage_matrix,2016-07-10 15:22:07.021940,slurm_normal,1468206899.0,0,1.0,main_w1_handler0,2762229,13370106,False,,7582846.roundup,slurm,,132112168.0,corral-repl,,"""0c1b1e9846b211e69aab005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55e1f9597ff00631c'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468206892.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-11 03:15:02.210147,29338,7.0
,,1098008,deeptools_coverage_matrix,2016-07-10 15:32:04.170189,slurm_normal,1468207740.0,0,1.0,main_w1_handler1,2762240,13370176,False,,7582910.roundup,slurm,,132112168.0,corral-repl,,"""70b7a75846b311e6b0be005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d91805915771e9e0'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468207719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-11 03:29:02.387965,29338,21.0
,,299471,deeptools_coverage_matrix,2016-07-10 15:35:06.625281,slurm_normal,1468209911.0,0,1.0,main_w2_handler0,2762245,13370232,False,,7582995.roundup,slurm,,132112168.0,corral-repl,,"""dc8a11c846b311e6ae96005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5725a79c288e012c3'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468209890.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-11 04:05:14.133637,29338,21.0
,,20393737,deeptools_coverage_matrix,2016-07-10 15:32:45.237393,slurm_normal,1468207945.0,0,1.0,main_w1_handler0,2762241,13370185,False,,7581357.roundup,slurm,,132112168.0,corral-repl,,"""8960f2b446b311e68574005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b546eab1a4f5c5747d'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468178491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-11 03:32:28.178258,29338,29454.0
,,39755,deeptools_coverage_matrix,2016-07-10 15:35:56.520129,slurm_normal,1468209924.0,0,1.0,main_w2_handler0,2762246,13370244,False,,7582998.roundup,slurm,,132112168.0,corral-repl,,"""fad278f046b311e6a881005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5456547ba54886ef5'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468209915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-11 04:05:27.726457,29338,9.0
,,333414,deeptools_coverage_matrix,2016-07-10 15:36:38.067075,slurm_normal,1468210003.0,0,1.0,main_w2_handler1,2762248,13370251,False,,7583000.roundup,slurm,,132112168.0,corral-repl,,"""13e6fdd446b411e69ed1005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56f483c9fbe5a622a'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468209915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-11 04:06:45.912998,29338,88.0
,,2775192,deeptools_coverage_matrix,2016-05-19 05:26:21.854128,slurm_normal,1463655636.0,0,1.0,main_w2_handler1,2710359,12936477,False,,7133471.roundup,slurm,,132112168.0,corral-repl,,"""366b617a1d8211e6b049005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53a979a0ff4bd0e59'}]","""hg19""","""png""","""false""","""""",32.0,,30307578.0,1463655628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-05-19 11:00:38.819417,41189,8.0
,,56338,deeptools_coverage_matrix,2016-07-08 14:16:59.790430,slurm_normal,1468026251.0,0,1.0,main_w1_handler0,2761087,13362121,False,,7575558.roundup,slurm,,132112168.0,corral-repl,,"""9ce6c99c451611e6ae6d005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54a6090485f690407'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468026245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-09 01:04:13.839005,29338,6.0
,,25946,deeptools_coverage_matrix,2016-07-08 14:22:28.387213,slurm_normal,1468034022.0,0,1.0,main_w1_handler0,2761094,13362192,False,,7575770.roundup,slurm,,132112168.0,corral-repl,,"""5ecdca10451711e6af87005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b545f7b73298974269'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468034017.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-09 03:13:44.176669,29338,5.0
,,53947,deeptools_coverage_matrix,2016-07-08 14:27:35.906173,slurm_normal,1468042588.0,0,1.0,main_w2_handler1,2761105,13362246,False,,7575984.roundup,slurm,,132112168.0,corral-repl,,"""18c0f348451811e68835005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52668a2eb4aa9c165'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468042581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-09 05:36:30.904220,29338,7.0
,,267967,deeptools_coverage_matrix,2016-07-09 15:46:10.140210,slurm_normal,1468088493.0,0,1.0,main_w1_handler1,2761838,13367048,False,,7577728.roundup,slurm,,132112168.0,corral-repl,,"""3d921c4a45ec11e6903a005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c6ed7e3adc85f741'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468088479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-09 18:21:36.091533,29338,14.0
,,6477914,deeptools_coverage_matrix,2016-07-09 15:49:07.434944,slurm_normal,1468088574.0,0,1.0,main_w2_handler0,2761842,13367069,False,,7577736.roundup,slurm,,132112168.0,corral-repl,,"""a6dc64c645ec11e6bf7f005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52aeb355610859913'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468088550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-09 18:22:56.903962,29338,24.0
,,15887,deeptools_coverage_matrix,2016-07-09 15:46:38.355096,slurm_normal,1468089012.0,0,1.0,main_w2_handler0,2761839,13367055,False,,7577800.roundup,slurm,,132112168.0,corral-repl,,"""4f212b2c45ec11e69a5a005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b1c861701a9739f2'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468089006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-09 18:30:14.911444,29338,6.0
,,282556,deeptools_coverage_matrix,2016-07-09 15:50:01.108898,slurm_normal,1468089063.0,0,1.0,main_w1_handler1,2761843,13367076,False,,7577810.roundup,slurm,,132112168.0,corral-repl,,"""c7d28bec45ec11e6903a005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f930461a1766b60'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468089054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-09 18:31:05.396458,29338,9.0
,,21443,deeptools_coverage_matrix,2016-07-09 15:51:47.738303,slurm_normal,1468089214.0,0,1.0,main_w1_handler1,2761845,13367094,False,,7577857.roundup,slurm,,132112168.0,corral-repl,,"""067ba3b045ed11e6903a005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e850063ec514c0df'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468089208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-09 18:33:36.440945,29338,6.0
,,260956,deeptools_coverage_matrix,2016-07-09 16:01:03.252874,slurm_normal,1468105739.0,0,1.0,main_w2_handler1,2761854,13367154,False,,7578621.roundup,slurm,,132112168.0,corral-repl,,"""52840e7245ee11e6bf7f005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a49d7f1c444634ef'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468105731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-09 23:09:01.094696,29338,8.0
,,20104,deeptools_coverage_matrix,2016-07-09 15:50:38.431099,slurm_normal,1468105672.0,0,1.0,main_w2_handler0,2761844,13367083,False,,7578607.roundup,slurm,,132112168.0,corral-repl,,"""db0aef0645ec11e6b67d005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5af7b7aa7201afea2'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468105664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-09 23:07:56.739486,29338,8.0
,,4520669,deeptools_coverage_matrix,2016-07-09 15:54:16.675206,slurm_normal,1468105101.0,0,1.0,main_w1_handler0,2761848,13367113,False,,7578538.roundup,slurm,,132112168.0,corral-repl,,"""5f2d11ec45ed11e6b67d005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52c51e0a466f59b49'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468105057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-09 22:58:23.844352,29338,44.0
,,187011,deeptools_coverage_matrix,2016-07-09 15:52:24.204335,slurm_normal,1468105716.0,0,1.0,main_w2_handler1,2761846,13367104,False,,7578616.roundup,slurm,,132112168.0,corral-repl,,"""1a752b7045ed11e6af87005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5709219cc7bf527a2'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468105708.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-09 23:08:38.381916,29338,8.0
,,18266,deeptools_coverage_matrix,2016-07-09 16:00:30.226875,slurm_normal,1468105709.0,0,1.0,main_w1_handler0,2761853,13367146,False,,7578614.roundup,slurm,,132112168.0,corral-repl,,"""3d8604da45ee11e680bb005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cb2a409e40283394'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468105701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-09 23:08:32.191822,29338,8.0
,,260956,deeptools_coverage_matrix,2016-07-09 16:03:17.295364,slurm_normal,1468106240.0,0,1.0,main_w1_handler1,2761857,13367164,False,,7578653.roundup,slurm,,132112168.0,corral-repl,,"""a1bdf98045ee11e6805c005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b538c7a54990765cdd'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468106233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-09 23:17:22.738981,29338,7.0
,,6093941,deeptools_coverage_matrix,2016-07-09 16:03:47.750703,slurm_normal,1468114688.0,0,1.0,main_w2_handler0,2761858,13367171,False,,7579037.roundup,slurm,,132112168.0,corral-repl,,"""b4617ddc45ee11e680bb005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b573280f524c36abfd'}]","""hg19""","""png""","""true""","""""",32.0,,31311709.0,1468114663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.2.3.0,2.2.3.0,,2016-07-10 01:38:10.501816,29338,25.0
