chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.vcf_samples,parameters.vcf_samples.__class__,parameters.vcf_samples.value,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-07-27 09:17:13.249719,slurm_normal,1437988660.0,0,,1.0,main_w1_handler2,2391613,10004605,False,,1211393,vcf,4286976.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20576070,,,"[""NA12880""]",,,32.0,,24059174.0,1437988656.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-07-27 09:17:42.699469,65880.0,4.0
,,2015-07-27 09:16:48.821593,slurm_normal,1437988633.0,0,,1.0,main_w1_handler1,2391613,10004603,False,,1211393,vcf,4286973.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20576070,,,"[""NA12878""]",,,32.0,,24059174.0,1437988628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-07-27 09:17:16.535368,65880.0,5.0
,,2015-07-27 08:52:21.271798,slurm_normal,1437987174.0,0,,1.0,main_w1_handler0,2391613,10004544,False,,1211393,vcf,4286899.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20576070,,,"[""NA12877""]",,,32.0,,24059174.0,1437987168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-07-27 08:52:56.647132,65880.0,6.0
,,2015-07-27 08:53:03.260201,slurm_normal,1437987203.0,0,,1.0,main_w2_handler1,2391613,10004552,False,,1211393,vcf,4286906.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20576070,,,"[""NA12877""]",,,32.0,,24059174.0,1437987199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-07-27 08:53:26.545484,65880.0,4.0
,,2015-10-23 21:43:17.874923,slurm_normal,1445636627.0,0,,1.0,main_w1_handler2,2478103,10707094,False,,1023035,vcf,4969914.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21679864,,,"[""Mor""]",,,32.0,,25768489.0,1445636621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-10-23 21:43:51.626398,70878.0,6.0
,,2015-07-27 16:23:43.295923,slurm_normal,1438014311.0,0,,1.0,main_w2_handler0,2392056,10008353,False,,446913,vcf,4290633.roundup,slurm,,132112168.0,corral-repl,,"""cf1bae52347b11e590e1005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20581450,,,,UnvalidatedValue,['sam-na12880'],32.0,,24137079.0,1438014307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-07-27 16:25:14.123506,66136.0,4.0
,,2015-07-27 16:23:41.569573,slurm_normal,1438014280.0,0,,1.0,main_w1_handler0,2392056,10008351,False,,446913,vcf,4290626.roundup,slurm,,132112168.0,corral-repl,,"""cf1bae52347b11e590e1005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20581450,,,,UnvalidatedValue,['sam-na12878'],32.0,,24137079.0,1438014276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-07-27 16:24:42.755067,66136.0,4.0
,,2015-07-27 16:23:38.894943,slurm_normal,1438014297.0,0,,1.0,main_w2_handler0,2392056,10008350,False,,446913,vcf,4290630.roundup,slurm,,132112168.0,corral-repl,,"""cf1bae52347b11e590e1005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20581450,,,,UnvalidatedValue,['sam-na12877'],32.0,,24137079.0,1438014293.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-07-27 16:24:58.719737,66136.0,4.0
,,2015-06-19 20:03:57.513909,slurm_normal,1434744264.0,0,,1.0,main_w1_handler2,2349361,9695121,False,,2451,vcf,4004023.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20073068,,,,,,32.0,,23725784.0,1434744261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-06-19 20:04:25.307973,,3.0
,,2015-06-19 20:03:58.342361,slurm_normal,1434744314.0,0,,1.0,main_w1_handler2,2349361,9695123,False,,43522,vcf,4004029.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20073070,,,,,,32.0,,23725784.0,1434744311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-06-19 20:05:16.764286,,3.0
,,2015-06-19 20:03:57.103750,slurm_normal,1434744290.0,0,,1.0,main_w2_handler0,2349361,9695120,False,,1637,vcf,4004027.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20073067,,,,,,32.0,,23725784.0,1434744286.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-06-19 20:04:51.908294,,4.0
,,2015-06-19 20:03:56.725992,slurm_normal,1434744276.0,0,,1.0,main_w2_handler0,2349361,9695119,False,,36111,vcf,4004025.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20073066,,,,,,32.0,,23725784.0,1434744272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-06-19 20:04:40.144692,,4.0
,,2015-06-19 20:03:57.961104,slurm_normal,1434744298.0,0,,1.0,main_w1_handler2,2349361,9695122,False,,21288,vcf,4004028.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20073069,,,,,,32.0,,23725784.0,1434744295.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-06-19 20:05:01.711107,,3.0
,,2015-07-27 18:50:10.783524,slurm_normal,1438023039.0,0,,1.0,main_w1_handler1,2389432,10009624,False,,1201698,vcf,4291862.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20583037,,,"[""mom""]",,,32.0,,24137079.0,1438023035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-07-27 18:50:44.392020,66136.0,4.0
,,2015-07-27 18:50:20.527103,slurm_normal,1438023050.0,0,,1.0,main_w1_handler0,2389432,10009636,False,,1201698,vcf,4291864.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20583037,,,"[""dad""]",,,32.0,,24137079.0,1438023047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-07-27 18:50:54.065996,66136.0,3.0
,,2015-07-27 18:50:29.930910,slurm_normal,1438023067.0,0,,1.0,main_w1_handler0,2389432,10009638,False,,1201698,vcf,4291869.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20583037,,,"[""kid""]",,,32.0,,24137079.0,1438023062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-07-27 18:51:10.822265,66136.0,5.0
,,2015-07-27 20:03:04.289438,slurm_normal,1438027417.0,0,,1.0,main_w1_handler0,2389432,10010341,False,,1237346,vcf,4292542.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20583892,,,"[""Father""]",,,32.0,,24137079.0,1438027412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-07-27 20:03:43.915184,66136.0,5.0
,,2015-07-27 20:03:13.738681,slurm_normal,1438027427.0,0,,1.0,main_w1_handler0,2389432,10010345,False,,1237346,vcf,4292544.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20583892,,,"[""Mother""]",,,32.0,,24137079.0,1438027416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-07-27 20:04:00.453896,66136.0,11.0
,,2015-07-27 20:03:22.573011,slurm_normal,1438027427.0,0,,1.0,main_w1_handler0,2389432,10010346,False,,1237346,vcf,4292545.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20583892,,,"[""Daughter""]",,,32.0,,24137079.0,1438027422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-07-27 20:04:00.421399,66136.0,5.0
,,2015-10-23 21:44:23.266369,slurm_normal,1445636685.0,0,,1.0,main_w1_handler2,2478103,10707106,False,,1023035,vcf,4969924.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21679864,,,"[""datter""]",,,32.0,,25768489.0,1445636681.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-10-23 21:44:49.669586,70878.0,4.0
,,2015-07-27 19:00:19.017667,slurm_normal,1438025009.0,0,,1.0,main_w2_handler0,2391949,10009734,False,,389486,vcf,4292198.roundup,slurm,,132112168.0,corral-repl,,"""a9a149c8349111e5812a005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20583177,,,,UnvalidatedValue,['mother'],32.0,,24341950.0,1438025005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-07-27 19:23:31.736798,63688.0,4.0
,,2015-07-27 19:00:21.196226,slurm_normal,1438025038.0,0,,1.0,main_w1_handler2,2391949,10009736,False,,389486,vcf,4292214.roundup,slurm,,132112168.0,corral-repl,,"""a9a149c8349111e5812a005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20583177,,,,UnvalidatedValue,['daughter'],32.0,,24341950.0,1438025034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-07-27 19:24:07.258994,63688.0,4.0
,,2015-07-27 19:00:22.387239,slurm_normal,1438025012.0,0,,1.0,main_w1_handler0,2391949,10009737,False,,389486,vcf,4292199.roundup,slurm,,132112168.0,corral-repl,,"""a9a149c8349111e5812a005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20583177,,,,UnvalidatedValue,['father'],32.0,,24341950.0,1438025008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-07-27 19:23:34.643569,63688.0,4.0
,,2015-10-23 21:44:41.648276,slurm_normal,1445636707.0,0,,1.0,main_w1_handler2,2478103,10707110,False,,1023035,vcf,4969929.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21679864,,,"[""far""]",,,32.0,,25768489.0,1445636703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-10-23 21:45:11.739191,70878.0,4.0
,,2015-07-27 18:27:18.032390,slurm_normal,1438040342.0,0,,1.0,main_w2_handler0,2392187,10009408,False,,435984,vcf,4294359.roundup,slurm,,132112168.0,corral-repl,,"""f816d050348c11e5b3bc005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20582762,,,,UnvalidatedValue,['FATHER-NA12878'],32.0,,24126784.0,1438040337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-07-27 23:39:05.690980,65999.0,5.0
,,2015-07-27 18:27:17.376261,slurm_normal,1438040356.0,0,,1.0,main_w1_handler0,2392187,10009407,False,,435984,vcf,4294365.roundup,slurm,,132112168.0,corral-repl,,"""f816d050348c11e5b3bc005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20582762,,,,UnvalidatedValue,['DAUGHTER-NA12880'],32.0,,24126784.0,1438040352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-07-27 23:39:19.774261,65999.0,4.0
,,2015-07-27 18:27:19.085107,slurm_normal,1438040374.0,0,,1.0,main_w1_handler1,2392187,10009409,False,,435984,vcf,4294371.roundup,slurm,,132112168.0,corral-repl,,"""f816d050348c11e5b3bc005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20582762,,,,UnvalidatedValue,['MOTHER-NA12877'],32.0,,24126784.0,1438040368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-07-27 23:39:40.459320,65999.0,6.0
,,2015-07-28 01:38:54.124746,slurm_normal,1438049365.0,0,,1.0,main_w1_handler2,2392612,10012654,False,,395864,vcf,4295135.roundup,slurm,,132112168.0,corral-repl,,"""58276c1634c911e59ed8005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20587371,,,,UnvalidatedValue,['Coriell-NA12880'],32.0,,24207102.0,1438049362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-07-28 02:09:26.941126,66490.0,3.0
,,2015-07-28 01:38:53.272340,slurm_normal,1438049350.0,0,,1.0,main_w1_handler0,2392612,10012653,False,,395864,vcf,4295130.roundup,slurm,,132112168.0,corral-repl,,"""58276c1634c911e59ed8005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20587371,,,,UnvalidatedValue,['NA12878'],32.0,,24207102.0,1438049345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-07-28 02:09:11.593711,66490.0,5.0
,,2015-07-28 01:38:52.627869,slurm_normal,1438049381.0,0,,1.0,main_w1_handler1,2392612,10012652,False,,395864,vcf,4295140.roundup,slurm,,132112168.0,corral-repl,,"""58276c1634c911e59ed8005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20587371,,,,UnvalidatedValue,['Coriell-NA1287'],32.0,,24207102.0,1438049377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-07-28 02:09:44.103028,66490.0,4.0
,,2015-09-16 04:24:39.590115,slurm_normal,1442377527.0,0,,1.0,main_w2_handler0,2440202,10329581,False,,1509090,vcf,4613328.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21123985,,,"[""Mother""]",,,32.0,,25104560.0,1442377503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-09-16 04:25:30.104862,68992.0,24.0
,,2015-06-23 16:48:34.692567,slurm_normal,1435078206.0,0,,1.0,main_w1_handler2,2267121,9717979,False,,160014906,vcf,4024188,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20106357,,,"[""RB19521"", ""RB19553"", ""RB19555""]",,,32.0,,23774308.0,1435078162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-06-23 16:53:20.135590,62219.0,44.0
,,2015-06-25 14:30:55.053955,slurm_normal,1435242933.0,0,,1.0,main_w1_handler2,2267121,9732430,False,,1493748739,vcf,4038476,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20121086,,,"[""SCA_991"", ""SCA_996""]",,,32.0,,22397266.0,1435242699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-06-25 14:36:09.874895,62219.0,234.0
,,2015-06-25 08:12:50.388530,slurm_normal,1435220281.0,0,,1.0,main_w1_handler1,2267121,9729506,False,Job output deleted by user before job completed.,1493748739,vcf,4036144,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20121086,,,"[""SCA_991"", ""SCA_996""]",,,32.0,,22397266.0,1435220015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-06-25 08:18:04.407007,62219.0,266.0
,,2015-07-28 18:08:46.468373,slurm_normal,1438106953.0,0,,1.0,main_w2_handler1,2389432,10018932,False,,1446560,vcf,4300807.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20598500,,,"[""NA12880""]",,,32.0,,24137079.0,1438106943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-07-28 18:09:16.792535,66136.0,10.0
,,2015-06-25 08:50:41.174117,slurm_normal,1435222481.0,0,,1.0,main_w2_handler0,2267121,9729716,False,,751582792,vcf,4036310,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20119678,,,"[""ALS740"", ""ALS742""]",,,32.0,,22397266.0,1435222282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-06-25 08:54:45.121605,62219.0,199.0
,,2015-06-25 08:51:32.701249,slurm_normal,1435222849.0,0,,1.0,main_w1_handler2,2267121,9729724,False,,1493748739,vcf,4036349,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20121086,,,"[""SCA_991"", ""SCA_996""]",,,32.0,,22397266.0,1435222678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-06-25 09:00:53.189413,62219.0,171.0
,,2015-06-25 10:41:07.618581,slurm_normal,1435229251.0,0,,1.0,main_w1_handler0,2267121,9730363,False,,1658646981,vcf,4036971,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20127840,,,"[""ALS632"", ""CBD2"", ""FA179"", ""FA180"", ""NB_1256_SCA587"", ""SCA588"", ""SCA897"", ""SCA898""]",,,32.0,,22397266.0,1435228954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-06-25 10:48:16.110733,62219.0,297.0
,,2015-06-25 08:51:59.710226,slurm_normal,1435222822.0,0,,1.0,main_w2_handler0,2267121,9729733,False,,1644979568,vcf,4036337,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20121156,,,"[""FA_293"", ""FA_294"", ""FA_475"", ""FA_476""]",,,32.0,,22397266.0,1435222515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-06-25 09:00:29.487213,62219.0,307.0
,,2015-06-24 09:02:56.492652,slurm_normal,1435136780.0,0,,1.0,main_w1_handler0,2267121,9722940,False,,622343281,vcf,4029582,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20115587,,,"[""ALS108"", ""ALS109"", ""ALS151"", ""ALS152"", ""ALS156"", ""ALS342"", ""ALS343"", ""ALS346"", ""ALS382"", ""ALS416"", ""ALS417"", ""ALS597"", ""ALS655"", ""ALS693"", ""ALS695"", ""ALS696"", ""ALS697"", ""DM383"", ""DM384"", ""DM406"", ""DM408"", ""DM409"", ""DM410"", ""RB19521"", ""RB19554"", ""RB19555"", ""SCA1021"", ""SCA1030"", ""SCA1032"", ""SCA1038"", ""SCA1039"", ""SCA1042"", ""SCA1050"", ""SCA1053"", ""SCA1054"", ""SCA1057"", ""SCA1058"", ""SCA1074"", ""SCA1076"", ""SCA1126"", ""SCA1135"", ""SCA1138"", ""SCA1139"", ""TUR-FA458"", ""TUR-FA459"", ""TUR-FA543"", ""TUR-FA544""]",,,32.0,,22397266.0,1435136619.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-06-24 09:07:05.362177,62219.0,161.0
,,2015-09-16 04:23:01.571761,slurm_normal,1442377402.0,0,,1.0,main_w1_handler2,2440202,10329570,False,,1509090,vcf,4613315.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21123985,,,"[""Father"", ""Daughter""]",,,32.0,,25104560.0,1442377396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-09-16 04:23:26.646711,68992.0,6.0
,,2015-09-16 04:24:23.409610,slurm_normal,1442377523.0,0,,1.0,main_w1_handler1,2440202,10329580,False,,1509090,vcf,4613325.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21123985,,,"[""Father""]",,,32.0,,25104560.0,1442377488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-09-16 04:25:26.503115,68992.0,35.0
,,2015-09-16 04:22:37.836565,slurm_normal,1442377386.0,0,,1.0,main_w2_handler0,2440202,10329568,False,,1509090,vcf,4613314.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21123985,,,"[""Mother"", ""Daughter""]",,,32.0,,25104560.0,1442377381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-09-16 04:23:08.417928,68992.0,5.0
,,2015-09-16 04:23:13.958008,slurm_normal,1442377421.0,0,,1.0,main_w2_handler1,2440202,10329572,False,,1509090,vcf,4613317.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21123985,,,"[""Father"", ""Mother""]",,,32.0,,25104560.0,1442377416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-09-16 04:23:43.611448,68992.0,5.0
,,2015-09-16 04:24:51.306792,slurm_normal,1442377517.0,0,,1.0,main_w1_handler2,2440202,10329582,False,,1509090,vcf,4613329.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21123985,,,"[""Daughter""]",,,32.0,,25104560.0,1442377512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-09-16 04:25:20.371210,68992.0,5.0
,,2015-06-25 12:25:52.387964,slurm_normal,1435235513.0,0,,1.0,main_w1_handler1,2267121,9730980,False,,1658646981,vcf,4037594,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20127840,,,"[""FA179"", ""FA180"", ""NB_1256_SCA587"", ""SCA588"", ""SCA897"", ""SCA898""]",,,32.0,,22397266.0,1435235230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-06-25 12:31:55.734585,62219.0,283.0
,,2015-06-25 14:32:50.205130,slurm_normal,1435243196.0,0,,1.0,main_w1_handler2,2267121,9732440,False,,1644979568,vcf,4038500,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20121156,,,"[""FA_293"", ""FA_294"", ""FA_475"", ""FA_476""]",,,32.0,,22397266.0,1435242858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-06-25 14:40:53.059987,62219.0,338.0
,,2015-06-25 17:02:46.721323,slurm_normal,1435252004.0,0,,1.0,main_w1_handler2,2267121,9734240,False,,751582792,vcf,4039635,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20119678,,,"[""ALS740"", ""ALS742""]",,,32.0,,22397266.0,1435251832.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-06-25 17:06:49.368685,62219.0,172.0
,,2015-06-25 18:28:01.998032,slurm_normal,1435257206.0,0,,1.0,main_w1_handler1,2267121,9734635,False,,1493748739,vcf,4040254,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20121086,,,"[""SCA_991"", ""SCA_996""]",,,32.0,,22397266.0,1435256966.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-06-25 18:33:30.392449,62219.0,240.0
,,2015-06-25 20:15:14.172489,slurm_normal,1435263659.0,0,,1.0,main_w2_handler1,2267121,9735522,False,,1493748738,vcf,4040977,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20139110,,,"[""SCA_991"", ""SCA_996""]",,,32.0,,22397266.0,1435263358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-06-25 20:21:04.918878,62219.0,301.0
,,2015-06-25 21:46:29.504285,slurm_normal,1435269332.0,0,,1.0,main_w1_handler0,2267121,9735986,False,,1644979567,vcf,4041640,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20139712,,,"[""FA_293"", ""FA_294"", ""FA_475"", ""FA_476""]",,,32.0,,22397266.0,1435268829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/0.0.3,0.0.3,,2015-06-25 21:55:34.084353,62219.0,503.0
