chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv_opts.__current_case__,parameters.adv_opts.adv_opts_selector,parameters.adv_opts.column_end,parameters.adv_opts.column_start,parameters.chromInfo,parameters.dbkey,parameters.ignore_case,parameters.infile.values,parameters.is_numeric,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-01-09 04:51:54.285266,slurm_normal,1515473524.0,0,,1.0,main_w4_handler1,2977195,17978495,False,21606620,tabular,,12055271,slurm,,132112168.0,corral-repl,,,1,advanced,1,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""true""","[{'src': 'hda', 'id': 33224934}]","""false""",32.0,,43069342.0,1515473517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.1.0,1.1.0,,2018-01-09 04:52:06.229256,50959.0,7.0
,,2018-01-09 05:32:45.700673,slurm_normal,1515475974.0,0,,1.0,main_w3_handler1,2977195,17978633,False,817789,tabular,,12055428,slurm,,132112168.0,corral-repl,,,1,advanced,2,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""true""","[{'src': 'hda', 'id': 33225108}]","""false""",32.0,,43069342.0,1515475969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.1.0,1.1.0,,2018-01-09 05:32:55.413754,50959.0,5.0
,,2018-01-09 05:36:25.495461,slurm_normal,1515476193.0,0,,1.0,main_w4_handler0,2977195,17978647,False,681687,tabular,,12055443,slurm,,132112168.0,corral-repl,,,1,advanced,4,4,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""true""","[{'src': 'hda', 'id': 33225158}]","""false""",32.0,,43069342.0,1515476188.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.1.0,1.1.0,,2018-01-09 05:36:34.977340,50959.0,5.0
,,2018-01-09 09:01:44.761087,slurm_normal,1515488514.0,0,,1.0,main_w4_handler1,3379885,17979676,False,368214,tabular,,12056508,slurm,,132112168.0,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33226364}]","""false""",32.0,,42994004.0,1515488510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.1.0,1.1.0,,2018-01-09 09:01:56.810978,119278.0,4.0
,,2018-01-09 08:51:26.204585,slurm_normal,1515487894.0,0,,1.0,main_w3_handler1,3379885,17979649,False,343324,tabular,,12056485,slurm,,132112168.0,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33226348}]","""false""",32.0,,42994004.0,1515487889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.1.0,1.1.0,,2018-01-09 08:51:35.772953,119278.0,5.0
,,2018-01-09 08:58:34.862926,slurm_normal,1515488366.0,0,,1.0,main_w4_handler1,3379886,17979666,False,85093277,tabular,,12056498,slurm,,132112168.0,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33226608}]","""false""",32.0,,42945361.0,1515488318.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.1.0,1.1.0,,2018-01-09 08:59:27.749202,119279.0,48.0
,,2018-01-09 19:46:55.169751,slurm_normal,1515527475.0,0,,1.0,main_w3_handler1,3363222,17985396,False,18476,bed,,12061709,slurm,,132112168.0,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 33235347}]","""false""",32.0,,42618656.0,1515527468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.1.0,1.1.0,,2018-01-09 19:51:18.759433,118524.0,7.0
,,2018-03-05 19:17:18.361621,slurm_normal,1520277451.0,0,7680.0,1.0,main_w3_handler1,3289167,18614320,False,6690,tabular,,12710063,slurm,,132112168.0,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce11.len""","""ce11""","""false""","[{'src': 'hda', 'id': 34223307}]","""false""",32.0,,43868831.0,1520277447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.1.0,1.1.0,,2018-03-05 19:17:34.477343,4169.0,4.0
,,2018-03-05 19:24:33.074102,slurm_normal,1520277888.0,0,7680.0,1.0,main_w4_handler1,3289167,18614387,False,16426,interval,,12710171,slurm,,132112168.0,corral-repl,,,1,advanced,5,5,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce11.len""","""ce11""","""false""","[{'src': 'hda', 'id': 34223421}]","""false""",32.0,,43868831.0,1520277884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.1.0,1.1.0,,2018-03-05 19:24:50.595165,4169.0,4.0
,,2018-03-05 19:44:40.923324,slurm_normal,1520279094.0,0,7680.0,1.0,main_w3_handler1,3450965,18614592,False,1935,tabular,,12710411,slurm,,132112168.0,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 34221455}]","""false""",32.0,,44324641.0,1520279090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.1.0,1.1.0,,2018-03-05 19:44:55.485739,121220.0,4.0
