create_time,destination_id,dist,dist_filetype,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,name,name_filetype,object_store_id,param_filename,parameters.calc,parameters.chromInfo,parameters.dbkey,parameters.dist|__identifier__,parameters.input.__current_case__,parameters.input.dist.values,parameters.input.groups,parameters.input.label,parameters.input.name.values,parameters.input.source,parameters.input.subsampling.__current_case__,parameters.input.subsampling.use,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-30 16:43:40.993869,slurm_normal,3090,mothur.shared,1512060249.0,0,,1.0,main_w4_handler1,3318794,17652234,False,,11711881,slurm,,132112168.0,,,corral-repl,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,,,,,32.0,,41894749,1512060245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared/1.36.1.0,1.36.1.0,,2017-11-30 16:44:13.169532,60244.0,4.0
2017-12-01 00:59:19.425226,slurm_normal,3951,mothur.shared,1512090013.0,0,,1.0,main_w3_handler1,3319159,17655221,False,,11715389,slurm,,132112168.0,,,corral-repl,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,,,,,32.0,,42362407,1512089984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared/1.36.1.0,1.36.1.0,,2017-12-01 01:00:15.232283,115851.0,29.0
2017-12-03 02:01:25.529251,slurm_normal,1657,mothur.dist,1512266502.0,0,,1.0,main_w3_handler1,3350100,17678706,False,,11741403,slurm,,132112168.0,,,corral-repl,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt.ave""",,,,,,,,,32.0,,42410454,1512266497.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared/1.36.1.0,1.36.1.0,,2017-12-03 02:01:44.271772,117849.0,5.0
2017-12-03 02:01:25.166283,slurm_normal,1657,mothur.dist,1512266517.0,0,,1.0,main_w3_handler0,3350100,17678705,False,,11741406,slurm,,132112168.0,,,corral-repl,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt.std""",,,,,,,,,32.0,,42410454,1512266511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared/1.36.1.0,1.36.1.0,,2017-12-03 02:02:00.418693,117849.0,6.0
2017-12-03 02:01:26.641316,slurm_normal,1657,mothur.dist,1512266501.0,0,,1.0,main_w4_handler1,3350100,17678708,False,,11741401,slurm,,132112168.0,,,corral-repl,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt.std""",,,,,,,,,32.0,,42410454,1512266494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared/1.36.1.0,1.36.1.0,,2017-12-03 02:01:43.030122,117849.0,7.0
2017-12-03 02:01:24.727014,slurm_normal,1657,mothur.dist,1512266501.0,0,,1.0,main_w3_handler0,3350100,17678704,False,,11741404,slurm,,132112168.0,,,corral-repl,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt""",,,,,,,,,32.0,,42410454,1512266497.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared/1.36.1.0,1.36.1.0,,2017-12-03 02:01:43.032438,117849.0,4.0
2017-12-03 02:01:24.253347,slurm_normal,1657,mothur.dist,1512266504.0,0,,1.0,main_w3_handler0,3350100,17678703,False,,11741402,slurm,,132112168.0,,,corral-repl,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt.ave""",,,,,,,,,32.0,,42410454,1512266497.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared/1.36.1.0,1.36.1.0,,2017-12-03 02:01:46.710363,117849.0,7.0
2017-12-03 02:01:26.166431,slurm_normal,1657,mothur.dist,1512266517.0,0,,1.0,main_w3_handler0,3350100,17678707,False,,11741407,slurm,,132112168.0,,,corral-repl,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt""",,,,,,,,,32.0,,42410454,1512266511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared/1.36.1.0,1.36.1.0,,2017-12-03 02:02:00.457657,117849.0,6.0
2017-12-04 14:21:17.493943,slurm_normal,3528,mothur.shared,1512397289.0,0,,1.0,main_w4_handler0,3319089,17690548,False,,11755021,slurm,,132112168.0,,,corral-repl,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,,,,,32.0,,42399260,1512397284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared/1.36.1.0,1.36.1.0,,2017-12-04 14:21:31.369330,115848.0,5.0
2017-12-04 14:26:13.005522,slurm_normal,3457,mothur.shared,1512397584.0,0,,1.0,main_w4_handler0,3319110,17690604,False,,11755081,slurm,,132112168.0,,,corral-repl,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,,,,,32.0,,41896477,1512397580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared/1.36.1.0,1.36.1.0,,2017-12-04 14:26:26.788818,115849.0,4.0
2017-12-04 18:58:35.108338,slurm_normal,3627,mothur.shared,1512413938.0,0,,1.0,main_w4_handler1,3352709,17694256,False,,11758199,slurm,,132112168.0,,,corral-repl,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,,,,,32.0,,42398764,1512413933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared/1.36.1.0,1.36.1.0,,2017-12-04 18:59:06.731188,117102.0,5.0
2017-12-05 01:54:42.374339,slurm_normal,3581,mothur.shared,1512438896.0,0,,1.0,main_w3_handler0,3352977,17697600,False,,11762202,slurm,,132112168.0,,,corral-repl,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,,,,,32.0,,42457243,1512438891.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared/1.36.1.0,1.36.1.0,,2017-12-05 01:54:57.045697,115847.0,5.0
2017-12-05 02:29:08.647347,slurm_normal,3581,mothur.shared,1512440962.0,0,,1.0,main_w3_handler1,3352977,17697793,False,,11762444,slurm,,132112168.0,,,corral-repl,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,,,,,32.0,,42457243,1512440958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared/1.36.1.0,1.36.1.0,,2017-12-05 02:29:35.643275,115847.0,4.0
2017-12-05 13:55:29.835691,slurm_normal,3581,mothur.shared,1512482146.0,0,,1.0,main_w4_handler1,3352977,17703111,False,,11767679,slurm,,132112168.0,,,corral-repl,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,,,,,32.0,,42457243,1512482142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared/1.36.1.0,1.36.1.0,,2017-12-05 13:55:51.531389,115847.0,4.0
2017-12-05 15:21:57.416758,slurm_normal,3499,mothur.shared,1512487329.0,0,,1.0,main_w3_handler1,3353880,17704447,False,,11769328,slurm,,132112168.0,,,corral-repl,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,,,,,32.0,,42362412,1512487325.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared/1.36.1.0,1.36.1.0,,2017-12-05 15:22:12.525250,115853.0,4.0
2017-12-05 15:21:48.089113,slurm_normal,3499,mothur.shared,1512487325.0,0,,1.0,main_w4_handler0,3353880,17704446,False,,11769327,slurm,,132112168.0,,,corral-repl,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,,,,,32.0,,42362412,1512487320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared/1.36.1.0,1.36.1.0,,2017-12-05 15:22:08.265447,115853.0,5.0
2017-12-05 22:22:10.110476,slurm_normal,3602,mothur.shared,1512512543.0,0,,1.0,main_w3_handler1,3319153,17710213,False,,11774996,slurm,,132112168.0,,,corral-repl,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,,,,,32.0,,42481779,1512512538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared/1.36.1.0,1.36.1.0,,2017-12-05 22:22:25.797499,115870.0,5.0
2017-12-05 22:26:16.327489,slurm_normal,3602,mothur.shared,1512512799.0,0,,1.0,main_w4_handler0,3319153,17710267,False,,11775034,slurm,,132112168.0,,,corral-repl,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,,,,,32.0,,42481779,1512512795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared/1.36.1.0,1.36.1.0,,2017-12-05 22:26:45.365655,115870.0,4.0
2017-12-05 22:30:45.214786,slurm_normal,3602,mothur.shared,1512513059.0,0,,1.0,main_w4_handler0,3319153,17710300,False,,11775060,slurm,,132112168.0,,,corral-repl,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,,,,,32.0,,42481779,1512513053.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared/1.36.1.0,1.36.1.0,,2017-12-05 22:31:02.310959,115870.0,6.0
2017-12-05 23:46:43.142269,slurm_normal,38,mothur.dist,1512517617.0,0,,1.0,main_w3_handler1,3354412,17710897,False,,11775829,slurm,,132112168.0,,,corral-repl,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt""",,,,,,,,,32.0,,42481513,1512517612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared/1.36.1.0,1.36.1.0,,2017-12-05 23:46:58.893381,112430.0,5.0
2017-12-05 23:46:43.358712,slurm_normal,38,mothur.dist,1512517625.0,0,,1.0,main_w4_handler1,3354412,17710898,False,,11775830,slurm,,132112168.0,,,corral-repl,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt""",,,,,,,,,32.0,,42481513,1512517620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared/1.36.1.0,1.36.1.0,,2017-12-05 23:47:11.553839,112430.0,5.0
2017-12-06 09:12:33.922146,slurm_normal,1902866,mothur.square.dist,1512551566.0,0,,1.0,main_w3_handler1,3274927,17715139,False,,11780463,slurm,,132112168.0,47710.0,mothur.names,corral-repl,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,1.0,"[{'src': 'hda', 'id': 32762804}]",,,"[{'src': 'hda', 'id': 32738771}]",phylip,,,32.0,,42421588,1512551561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared/1.36.1.0,1.36.1.0,,2017-12-06 09:12:48.499206,112739.0,5.0
2017-12-06 13:42:56.039105,slurm_normal,3524,mothur.shared,1512567799.0,0,,1.0,main_w4_handler0,3319113,17719433,False,,11784423,slurm,,132112168.0,,,corral-repl,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,,,,,32.0,,42494166,1512567794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared/1.36.1.0,1.36.1.0,,2017-12-06 13:43:21.743816,115859.0,5.0
2017-12-06 16:40:13.717622,slurm_normal,3568,mothur.shared,1512578431.0,0,,1.0,main_w3_handler0,3355722,17721894,False,,11787616,slurm,,132112168.0,,,corral-repl,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,,,,,32.0,,42496355,1512578427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared/1.36.1.0,1.36.1.0,,2017-12-06 16:40:37.600775,115852.0,4.0
