create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.aligner,parameters.chromInfo,parameters.dbkey,parameters.input.values,parameters.phone,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-10-26 21:06:34.160281,slurm_multi,1509053095.0,0,6.0,main_w4_handler2,3014095,17233975,False,,2158,tabular,11294367,slurm,,132109816.0,corral-repl,,0,no,,"""kalign""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31912749}]","""false""",32.0,,40138345.0,1509053081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/2.0.6,2.0.6,,2017-10-26 21:25:01.666973,24894,14.0
2017-10-26 22:29:56.815677,slurm_multi,1509057024.0,0,6.0,main_w3_handler2,3014095,17234467,False,,2158,tabular,11294847,slurm,,132112168.0,corral-repl,,0,no,,"""mafft""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31912749}]","""false""",32.0,,40138345.0,1509057017.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/2.0.6,2.0.6,,2017-10-26 22:30:25.795463,24894,7.0
2017-10-27 01:50:04.869269,slurm_multi,1509069610.0,0,6.0,main_w4_handler2,3014095,17235513,False,,0,tabular,11295991,slurm,,132111800.0,corral-repl,,0,no,,"""kalign""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 31916518}]","""true""",32.0,,40138345.0,1509069601.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/2.0.6,2.0.6,,2017-10-27 02:00:17.859248,24894,9.0
2017-10-27 02:03:07.887889,slurm_multi,1509077744.0,0,6.0,main_w3_handler2,3014095,17235605,False,,3451698814,tabular,11296007,slurm,,132109816.0,corral-repl,,0,no,,"""kalign""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 31916515}]","""true""",32.0,,40138345.0,1509069822.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/2.0.6,2.0.6,,2017-10-27 04:15:46.656605,24894,7922.0
2017-10-30 19:55:47.645092,slurm_multi,1509438894.0,0,6.0,main_w4_handler2,3266956,17268602,False,,3673802554,tabular,11328391,slurm,,132112168.0,corral-repl,,0,no,,"""mafft""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31940519}]","""true""",32.0,,41328498.0,1509394026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/2.0.6,2.0.6,,2017-10-31 08:34:56.037226,61346,44868.0
2017-11-06 19:57:01.677318,slurm_multi,1510042638.0,0,6.0,main_w3_handler2,3313863,17349984,False,,1178027156,tabular,11413565,slurm,,132111800.0,corral-repl,,0,no,"""95f483bec32c11e7ab93005056ba55fb""","""mafft""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32099099}]","""false""",32.0,,,1510002738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/2.0.6,2.0.6,,2017-11-07 08:17:21.895082,73233,39900.0
