create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.annotation_databases,parameters.chromInfo,parameters.dbkey,parameters.gene.__current_case__,parameters.gene.gene,parameters.gene.gene_selector,parameters.infile,parameters.infile.values,parameters.radius,parameters.variant_mode,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-12-17 10:43:04.255149,slurm_normal,1481971422.0,0,1.0,main_w4_handler0,2931833,14598646,False,394498048,gemini.sqlite,,8777028.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 27657334}]","""1""","""true""",32.0,,34884241.0,1481971388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2016-12-17 10:43:43.866803,35253,34.0
2016-12-17 08:19:31.548169,slurm_normal,1481967725.0,0,1.0,main_w3_handler1,2931833,14598374,False,394498048,gemini.sqlite,,8776781.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 27657334}]","""3""","""true""",32.0,,34884241.0,1481962773.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2016-12-17 09:42:07.323405,35253,4952.0
2017-06-20 06:44:10.943826,slurm_normal,1497964431.0,0,1.0,main_w4_handler1,3164373,16139726,False,2548345856,gemini.sqlite,,10219446.roundup,slurm,,132112168.0,corral-repl,,"""d97901d0558311e7935a005056a52a46""","""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 30067994}]","""3""","""true""",32.0,,,1497941279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-06-20 13:13:55.578384,42102,23152.0
2017-06-08 01:36:09.447116,slurm_normal,1496924285.0,0,1.0,main_w4_handler1,3144521,16047209,False,2513309696,gemini.sqlite,,10138953.roundup,slurm,,132112168.0,corral-repl,,"""d258ea664bea11e7806f005056a52a46""","""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29942988}]","""3""","""true""",32.0,,,1496901199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-06-08 12:18:08.419137,42102,23086.0
2017-06-11 13:32:55.155864,slurm_normal,1497188834.0,0,1.0,main_w4_handler1,3149447,16074474,False,11144374272,gemini.sqlite,,10162058.roundup,slurm,,132112168.0,corral-repl,,"""748cec084eaa11e7a972005056a52a46""","""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29983065}]","""3""","""true""",32.0,,,1497188581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-06-11 13:47:15.744290,42102,253.0
2017-06-12 09:27:32.022438,slurm_normal,1497260508.0,0,1.0,main_w3_handler1,3150733,16079729,False,11450917888,gemini.sqlite,,10166629.roundup,slurm,,132112168.0,corral-repl,,"""59e5ba724f5111e789a7005056a51846""","""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29987934}]","""3""","""true""",32.0,,,1497260255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-06-12 09:41:52.476341,42102,253.0
2017-05-15 13:41:24.400767,slurm_normal,1494855732.0,0,1.0,main_w3_handler0,3107945,15838703,False,195758080,gemini.sqlite,,9939660.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601805}]","""3""","""true""",32.0,,37930914.0,1494855727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:42:15.967784,100534,5.0
2017-05-15 13:41:30.220325,slurm_normal,1494855801.0,0,1.0,main_w3_handler0,3107945,15838713,False,195727360,gemini.sqlite,,9939682.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601815}]","""3""","""true""",32.0,,37930914.0,1494855796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:43:25.868261,100534,5.0
2017-05-15 13:41:11.691479,slurm_normal,1494855682.0,0,1.0,main_w3_handler0,3107945,15838677,False,195698688,gemini.sqlite,,9939634.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601775}]","""3""","""true""",32.0,,37930914.0,1494855675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:41:27.240381,100534,7.0
2017-05-15 13:41:31.075690,slurm_normal,1494855801.0,0,1.0,main_w3_handler0,3107945,15838714,False,195725312,gemini.sqlite,,9939683.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601816}]","""3""","""true""",32.0,,37930914.0,1494855796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:43:26.436072,100534,5.0
2017-05-15 13:41:12.681985,slurm_normal,1494855685.0,0,1.0,main_w4_handler0,3107945,15838679,False,195729408,gemini.sqlite,,9939635.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601777}]","""3""","""true""",32.0,,37930914.0,1494855678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:41:28.257815,100534,7.0
2017-05-15 13:41:26.396496,slurm_normal,1494855757.0,0,1.0,main_w4_handler0,3107945,15838707,False,195704832,gemini.sqlite,,9939668.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601809}]","""3""","""true""",32.0,,37930914.0,1494855752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:42:39.523342,100534,5.0
2017-05-15 13:41:16.526913,slurm_normal,1494855707.0,0,1.0,main_w4_handler1,3107945,15838687,False,195738624,gemini.sqlite,,9939644.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601785}]","""3""","""true""",32.0,,37930914.0,1494855699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:41:51.571239,100534,8.0
2017-05-15 13:41:21.477544,slurm_normal,1494855717.0,0,1.0,main_w4_handler1,3107945,15838695,False,195742720,gemini.sqlite,,9939648.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601794}]","""3""","""true""",32.0,,37930914.0,1494855713.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:41:58.395623,100534,4.0
2017-05-15 13:41:23.556391,slurm_normal,1494855755.0,0,1.0,main_w4_handler0,3107945,15838701,False,197080064,gemini.sqlite,,9939666.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601801}]","""3""","""true""",32.0,,37930914.0,1494855742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:42:36.894908,100534,13.0
2017-05-15 13:41:21.930652,slurm_normal,1494855720.0,0,1.0,main_w3_handler1,3107945,15838697,False,195732480,gemini.sqlite,,9939649.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601795}]","""3""","""true""",32.0,,37930914.0,1494855716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:42:03.302379,100534,4.0
2017-05-15 13:41:20.360665,slurm_normal,1494855722.0,0,1.0,main_w4_handler0,3107945,15838693,False,195756032,gemini.sqlite,,9939650.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601792}]","""3""","""true""",32.0,,37930914.0,1494855716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:42:03.883244,100534,6.0
2017-05-15 13:41:22.715810,slurm_normal,1494855731.0,0,1.0,main_w4_handler0,3107945,15838699,False,195786752,gemini.sqlite,,9939657.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601797}]","""3""","""true""",32.0,,37930914.0,1494855726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:42:13.324377,100534,5.0
2017-05-15 13:41:11.304972,slurm_normal,1494855700.0,0,1.0,main_w4_handler1,3107945,15838676,False,196107264,gemini.sqlite,,9939633.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601774}]","""3""","""true""",32.0,,37930914.0,1494855675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:41:44.364083,100534,25.0
2017-05-15 13:41:29.579475,slurm_normal,1494855747.0,0,1.0,main_w4_handler1,3107945,15838712,False,195714048,gemini.sqlite,,9939665.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601814}]","""3""","""true""",32.0,,37930914.0,1494855742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:42:29.194317,100534,5.0
2017-05-15 13:41:14.397193,slurm_normal,1494855706.0,0,1.0,main_w4_handler0,3107945,15838682,False,196107264,gemini.sqlite,,9939642.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601780}]","""3""","""true""",32.0,,37930914.0,1494855699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:41:48.220484,100534,7.0
2017-05-15 13:41:28.897069,slurm_normal,1494855733.0,0,1.0,main_w3_handler1,3107945,15838711,False,195743744,gemini.sqlite,,9939658.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601813}]","""3""","""true""",32.0,,37930914.0,1494855727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:42:16.020638,100534,6.0
2017-05-15 13:41:16.167910,slurm_normal,1494855695.0,0,1.0,main_w4_handler1,3107945,15838686,False,195818496,gemini.sqlite,,9939637.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601784}]","""3""","""true""",32.0,,37930914.0,1494855689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:41:38.547767,100534,6.0
2017-05-15 13:41:18.396491,slurm_normal,1494855774.0,0,1.0,main_w3_handler0,3107945,15838690,False,195730432,gemini.sqlite,,9939673.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601788}]","""3""","""true""",32.0,,37930914.0,1494855769.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:43:01.210799,100534,5.0
2017-05-15 13:41:15.333306,slurm_normal,1494855694.0,0,1.0,main_w3_handler1,3107945,15838684,False,195734528,gemini.sqlite,,9939638.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601782}]","""3""","""true""",32.0,,37930914.0,1494855689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:41:37.204228,100534,5.0
2017-05-15 13:41:20.952578,slurm_normal,1494855719.0,0,1.0,main_w4_handler1,3107945,15838694,False,196032512,gemini.sqlite,,9939647.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601793}]","""3""","""true""",32.0,,37930914.0,1494855713.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:42:01.276472,100534,6.0
2017-05-15 13:41:31.682372,slurm_normal,1494855756.0,0,1.0,main_w4_handler1,3107945,15838715,False,195730432,gemini.sqlite,,9939667.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601817}]","""3""","""true""",32.0,,37930914.0,1494855752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:42:40.338956,100534,4.0
2017-05-15 13:41:12.238018,slurm_normal,1494855685.0,0,1.0,main_w3_handler0,3107945,15838678,False,195725312,gemini.sqlite,,9939636.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601776}]","""3""","""true""",32.0,,37930914.0,1494855678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:41:27.648288,100534,7.0
2017-05-15 13:41:13.194688,slurm_normal,1494855694.0,0,1.0,main_w4_handler0,3107945,15838680,False,195721216,gemini.sqlite,,9939639.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601778}]","""3""","""true""",32.0,,37930914.0,1494855689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:41:37.043521,100534,5.0
2017-05-15 13:41:19.124529,slurm_normal,1494855704.0,0,1.0,main_w3_handler1,3107945,15838691,False,195751936,gemini.sqlite,,9939641.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601790}]","""3""","""true""",32.0,,37930914.0,1494855699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:41:47.627958,100534,5.0
2017-05-15 13:41:26.961330,slurm_normal,1494855790.0,0,1.0,main_w3_handler0,3107945,15838708,False,195743744,gemini.sqlite,,9939678.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,lof,,"[{'src': 'hda', 'id': 29601810}]","""3""","""true""",32.0,,37930914.0,1494855785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_interactions/gemini_interactions/0.18.1.0,0.18.1.0,,2017-05-15 13:43:12.432443,100534,5.0
