constaxonomy,constaxonomy_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,otu,otu_filetype,param_filename,parameters.chromInfo,parameters.constaxonomy.values,parameters.constaxonomy|__identifier__,parameters.dbkey,parameters.groups,parameters.label,parameters.matrixtype,parameters.otu.values,parameters.otu|__identifier__,parameters.picrustc.__current_case__,parameters.picrustc.picrust.values,parameters.picrustc.reftax.values,parameters.picrustc.use,picrust,picrust_filetype,processor_count,reftax,reftax_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
466197.0,mothur.cons.taxonomy,2017-10-24 15:39:56.159317,slurm_normal,1508859613.0,0,,1.0,main_w3_handler0,1413798,17199032,False,,11258246,slurm,,132112168.0,corral-repl,341238,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31854537}]",,"""?""",,,"""sparse""","[{'src': 'hda', 'id': 31854535}]",,1,,,no,,,32.0,,,,41491410,1508859608.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_biom/mothur_make_biom/1.36.1.0,1.36.1.0,,2017-10-24 15:40:21.588092,18842.0,5.0
49334.0,mothur.cons.taxonomy,2017-11-04 16:07:24.139999,slurm_normal,1509811658.0,0,,1.0,main_w3_handler1,3310785,17327882,False,,11389455,slurm,,132112168.0,corral-repl,20685,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32064800}]","""0.03""","""?""",,,"""sparse""","[{'src': 'hda', 'id': 32064796}]",,1,,,no,,,32.0,,,,40381825,1509811653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_biom/mothur_make_biom/1.36.1.0,1.36.1.0,,2017-11-04 16:07:40.646565,94887.0,5.0
1233072.0,mothur.cons.taxonomy,2017-11-10 13:13:51.975696,slurm_normal,1510319644.0,0,,1.0,main_w4_handler0,3304261,17409700,False,,11471589,slurm,,132112168.0,corral-repl,258852,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32229638}]","""unique""","""?""","[""fasta"", ""pampa""]",,"""sparse""","[{'src': 'hda', 'id': 32229598}]",,1,,,no,,,32.0,,,,41624007,1510319640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_biom/mothur_make_biom/1.36.1.0,1.36.1.0,,2017-11-10 13:14:07.216948,114736.0,4.0
1233072.0,mothur.cons.taxonomy,2017-11-10 13:24:35.187337,slurm_normal,1510320296.0,0,,1.0,main_w3_handler1,3304261,17409785,False,,11471692,slurm,,132112168.0,corral-repl,258852,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32229638}]","""unique""","""?""",,,"""sparse""","[{'src': 'hda', 'id': 32229598}]",,1,,,no,,,32.0,,,,41624007,1510320291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_biom/mothur_make_biom/1.36.1.0,1.36.1.0,,2017-11-10 13:24:58.218438,114736.0,5.0
1233072.0,mothur.cons.taxonomy,2017-11-10 14:16:08.095335,slurm_normal,1510323385.0,0,,1.0,main_w4_handler0,3304261,17410358,False,,11472294,slurm,,132112168.0,corral-repl,258852,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32229638}]","""unique""","""?""",,,"""sparse""","[{'src': 'hda', 'id': 32229598}]",,1,,,no,,,32.0,,,,41624007,1510323378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_biom/mothur_make_biom/1.36.1.0,1.36.1.0,,2017-11-10 14:16:28.640243,114736.0,7.0
1233072.0,mothur.cons.taxonomy,2017-11-10 14:49:15.684658,slurm_normal,1510325379.0,0,,1.0,main_w4_handler0,3304261,17410644,False,,11472596,slurm,,132112168.0,corral-repl,258852,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32231137}]","""unique""","""?""",,,"""sparse""","[{'src': 'hda', 'id': 32231107}]",,1,,,no,,,32.0,,,,41624007,1510325375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_biom/mothur_make_biom/1.36.1.0,1.36.1.0,,2017-11-10 14:49:42.270315,114736.0,4.0
319544.0,mothur.cons.taxonomy,2017-11-13 01:33:15.858618,slurm_normal,1510536802.0,0,,1.0,main_w4_handler0,3307905,17431599,False,,11489961,slurm,,132112168.0,corral-repl,72350,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32029034}]","""0.03""","""?""",,,"""sparse""","[{'src': 'hda', 'id': 32180683}]",,1,,,no,,,32.0,,,,41627267,1510536797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_biom/mothur_make_biom/1.36.1.0,1.36.1.0,,2017-11-13 01:33:24.078291,36706.0,5.0
319544.0,mothur.cons.taxonomy,2017-11-13 01:59:37.139008,slurm_normal,1510538383.0,0,,1.0,main_w3_handler1,3307905,17431771,False,,11490144,slurm,,132112168.0,corral-repl,72350,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32029034}]","""0.03""","""?""","[""1-C1_S7_L001_001"", ""1-C2_S8_L001_001"", ""1-W2_S5_L001_001"", ""1-W3_S6_L001_001"", ""2-W1_S10_L001_001"", ""2-W3_S11_L001_001"", ""3-C1_S14_L001_001"", ""3-C2_S15_L001_001"", ""3-W1_S12_L001_001"", ""3-W3_S13_L001_001"", ""TH-C1_S3_L001_001"", ""TH-C3_S4_L001_001"", ""TH-W2_S1_L001_001"", ""TH-W3_S2_L001_001""]","[""0.03""]","""sparse""","[{'src': 'hda', 'id': 32180683}]",,1,,,no,,,32.0,,,,41627267,1510538379.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_biom/mothur_make_biom/1.36.1.0,1.36.1.0,,2017-11-13 01:59:45.348826,36706.0,4.0
143429.0,mothur.cons.taxonomy,2017-11-20 13:37:20.331348,slurm_normal,1511185048.0,0,,1.0,main_w3_handler0,3331903,17518307,False,,11578176,slurm,,132112168.0,corral-repl,60399,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32417235}]","""0.03""","""?""","[""F3D0"", ""F3D1"", ""F3D141"", ""F3D142"", ""F3D143"", ""F3D144"", ""F3D145"", ""F3D146"", ""F3D147"", ""F3D148"", ""F3D149"", ""F3D150"", ""F3D2"", ""F3D3"", ""F3D5"", ""F3D6"", ""F3D7"", ""F3D8"", ""F3D9""]","[""0.03""]","""sparse""","[{'src': 'hda', 'id': 32416243}]",,1,,,no,,,32.0,,,,42061428,1511185043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_biom/mothur_make_biom/1.36.1.0,1.36.1.0,,2017-11-20 13:37:31.045739,113971.0,5.0
143429.0,mothur.cons.taxonomy,2017-11-20 13:09:59.502242,slurm_normal,1511183408.0,0,,1.0,main_w3_handler1,3331903,17518066,False,,11577926,slurm,,132112168.0,corral-repl,60399,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32417235}]","""0.03""","""?""",,"[""0.03""]","""sparse""","[{'src': 'hda', 'id': 32416243}]",,1,,,no,,,32.0,,,,42061428,1511183403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_biom/mothur_make_biom/1.36.1.0,1.36.1.0,,2017-11-20 13:10:11.424648,113971.0,5.0
50541.0,mothur.cons.taxonomy,2017-11-20 13:36:27.429232,slurm_normal,1511184994.0,0,,1.0,main_w4_handler0,3332070,17518297,False,,11578166,slurm,,132112168.0,corral-repl,21974,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32416224}]","""0.03""","""?""","[""F3D0"", ""F3D1"", ""F3D141"", ""F3D142"", ""F3D143"", ""F3D144"", ""F3D145"", ""F3D146"", ""F3D147"", ""F3D148"", ""F3D149"", ""F3D150"", ""F3D2"", ""F3D3"", ""F3D5"", ""F3D6"", ""F3D7"", ""F3D8"", ""F3D9""]","[""0.03""]","""sparse""","[{'src': 'hda', 'id': 32416368}]",,1,,,no,,,32.0,,,,42008653,1511184989.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_biom/mothur_make_biom/1.36.1.0,1.36.1.0,,2017-11-20 13:36:36.354523,116300.0,5.0
